"target","outcome","heldout","domain","variant","spearman"
"prev","women_vitA","Ghana","Household diet and consumption (HCES)","drop",0.0874787166143621
"prev","women_vitA","Ghana","Household diet and consumption (HCES)","only",-0.0545104792106795
"prev","women_vitA","Malawi","Household diet and consumption (HCES)","drop",0.199236715102281
"prev","women_vitA","Malawi","Household diet and consumption (HCES)","only",-0.104462379165678
"prev","women_vitA","SierraLeone","Household diet and consumption (HCES)","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Household diet and consumption (HCES)","only",-0.10091978332322
"prev","women_vitA","Gambia","Immunisation","drop",0.477773703963993
"prev","women_vitA","Gambia","Immunisation","only",-0.0682869095547751
"prev","women_vitA","Ghana","Immunisation","drop",0.0880636140091928
"prev","women_vitA","Ghana","Immunisation","only",-0.104861136066986
"prev","women_vitA","Malawi","Immunisation","drop",0.202255453209891
"prev","women_vitA","Malawi","Immunisation","only",-0.00372077022565923
"prev","women_vitA","SierraLeone","Immunisation","drop",0.204186538351631
"prev","women_vitA","SierraLeone","Immunisation","only",0.0633682360401614
"prev","women_vitA","Gambia","Infant and young child feeding","drop",0.457358029973391
"prev","women_vitA","Gambia","Infant and young child feeding","only",0.245692076645531
"prev","women_vitA","Ghana","Infant and young child feeding","drop",0.0838962200710243
"prev","women_vitA","Ghana","Infant and young child feeding","only",0.120689921814591
"prev","women_vitA","Malawi","Infant and young child feeding","drop",0.199236715102281
"prev","women_vitA","Malawi","Infant and young child feeding","only",-0.00336975416663477
"prev","women_vitA","SierraLeone","Infant and young child feeding","drop",0.204186538351631
"prev","women_vitA","SierraLeone","Infant and young child feeding","only",0.00234697170519116
"prev","women_vitA","Gambia","Infection and inflammation burden","drop",0.384612524949403
"prev","women_vitA","Gambia","Infection and inflammation burden","only",0.179047807526781
"prev","women_vitA","Ghana","Infection and inflammation burden","drop",0.0426426756918736
"prev","women_vitA","Ghana","Infection and inflammation burden","only",0.0806244502686902
"prev","women_vitA","Malawi","Infection and inflammation burden","drop",0.19319923888706
"prev","women_vitA","Malawi","Infection and inflammation burden","only",-0.0348909962670308
"prev","women_vitA","SierraLeone","Infection and inflammation burden","drop",0.166634991068573
"prev","women_vitA","SierraLeone","Infection and inflammation burden","only",0.429495822049983
"prev","women_vitA","Gambia","Livestock density","drop",0.434361063869033
"prev","women_vitA","Gambia","Livestock density","only",-0.0380153929480191
"prev","women_vitA","Ghana","Livestock density","drop",0.0763473880689909
"prev","women_vitA","Ghana","Livestock density","only",0.133137269498331
"prev","women_vitA","Malawi","Livestock density","drop",0.19621797699467
"prev","women_vitA","Malawi","Livestock density","only",0.0803124743047954
"prev","women_vitA","SierraLeone","Livestock density","drop",0.260513859276219
"prev","women_vitA","SierraLeone","Livestock density","only",-0.171328934478955
"prev","women_vitA","Gambia","Ruralness, population density, built environment","drop",0.464632580475789
"prev","women_vitA","Gambia","Ruralness, population density, built environment","only",-0.145256347128542
"prev","women_vitA","Ghana","Ruralness, population density, built environment","drop",0.0987928255956179
"prev","women_vitA","Ghana","Ruralness, population density, built environment","only",-0.100986190826233
"prev","women_vitA","Malawi","Ruralness, population density, built environment","drop",0.199236715102281
"prev","women_vitA","Malawi","Ruralness, population density, built environment","only",-0.00828397899297714
"prev","women_vitA","SierraLeone","Ruralness, population density, built environment","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Ruralness, population density, built environment","only",-0.373168501125395
"prev","women_vitA","Gambia","Satellite embedding","drop",0.460408647926009
"prev","women_vitA","Gambia","Satellite embedding","only",0.175527863735298
"prev","women_vitA","Ghana","Satellite embedding","drop",0.0724176086974724
"prev","women_vitA","Ghana","Satellite embedding","only",0.13849273626975
"prev","women_vitA","Malawi","Satellite embedding","drop",0.220367881855553
"prev","women_vitA","Malawi","Satellite embedding","only",0.0390329857635194
"prev","women_vitA","SierraLeone","Satellite embedding","drop",0.147859217427043
"prev","women_vitA","SierraLeone","Satellite embedding","only",0.0633682360401614
"prev","women_vitA","Gambia","Soil characteristics","drop",0.362788873442207
"prev","women_vitA","Gambia","Soil characteristics","only",0.508983872248478
"prev","women_vitA","Ghana","Soil characteristics","drop",0.0424964513431659
"prev","women_vitA","Ghana","Soil characteristics","only",0.209374989305792
"prev","women_vitA","Malawi","Soil characteristics","drop",0.226405358070774
"prev","women_vitA","Malawi","Soil characteristics","only",0.017410396527613
"prev","women_vitA","SierraLeone","Soil characteristics","drop",0.138471330606279
"prev","women_vitA","SierraLeone","Soil characteristics","only",0.157247104247808
"prev","women_vitA","Gambia","Water and coast proximity","drop",0.465571232153518
"prev","women_vitA","Gambia","Water and coast proximity","only",0.0682869095547751
"prev","women_vitA","Ghana","Water and coast proximity","drop",0.0929438516473112
"prev","women_vitA","Ghana","Water and coast proximity","only",0.0397547448048971
"prev","women_vitA","Malawi","Water and coast proximity","drop",0.19319923888706
"prev","women_vitA","Malawi","Water and coast proximity","only",-0.0481594032981553
"prev","women_vitA","SierraLeone","Water and coast proximity","drop",0.204186538351631
"prev","women_vitA","SierraLeone","Water and coast proximity","only",-0.0915318965024554
"prev","women_vitA","Gambia","Water and sanitation","drop",0.471672468058756
"prev","women_vitA","Gambia","Water and sanitation","only",-0.293328649290271
"prev","women_vitA","Ghana","Water and sanitation","drop",0.0986648792904987
"prev","women_vitA","Ghana","Water and sanitation","only",-0.101443141915944
"prev","women_vitA","Malawi","Water and sanitation","drop",0.19319923888706
"prev","women_vitA","Malawi","Water and sanitation","only",0.204572159199452
"prev","women_vitA","SierraLeone","Water and sanitation","drop",0.185410764710102
"prev","women_vitA","SierraLeone","Water and sanitation","only",-0.10091978332322
"prev","child_iron","Gambia","ALL","full",0.506174216059095
"prev","child_iron","Ghana","ALL","full",0.567655037475913
"prev","child_iron","Malawi","ALL","full",-0.0945258551367086
"prev","child_iron","SierraLeone","ALL","full",0.243956043956044
"prev","child_iron","Gambia","Agricultural production, land use","drop",0.499054402910131
"prev","child_iron","Gambia","Agricultural production, land use","only",0.286794973406669
"prev","child_iron","Ghana","Agricultural production, land use","drop",0.564485375563351
"prev","child_iron","Ghana","Agricultural production, land use","only",0.273886999567569
"prev","child_iron","Malawi","Agricultural production, land use","drop",-0.107750719083855
"prev","child_iron","Malawi","Agricultural production, land use","only",0.133350697694686
"prev","child_iron","SierraLeone","Agricultural production, land use","drop",0.173626373626374
"prev","child_iron","SierraLeone","Agricultural production, land use","only",0.582417582417582
"prev","child_iron","Gambia","Anaemia and haemoglobin","drop",0.513516523368963
"prev","child_iron","Gambia","Anaemia and haemoglobin","only",0.494827013852935
"prev","child_iron","Ghana","Anaemia and haemoglobin","drop",0.57099603246483
"prev","child_iron","Ghana","Anaemia and haemoglobin","only",0.265566268349816
"prev","child_iron","Malawi","Anaemia and haemoglobin","drop",-0.109802853144619
"prev","child_iron","Malawi","Anaemia and haemoglobin","only",0.067009017530818
"prev","child_iron","SierraLeone","Anaemia and haemoglobin","drop",0.38021978021978
"prev","child_iron","SierraLeone","Anaemia and haemoglobin","only",-0.296703296703297
"prev","child_iron","Gambia","Built environment","drop",0.556235402262741
"prev","child_iron","Gambia","Built environment","only",0.204472133871784
"prev","child_iron","Ghana","Built environment","drop",0.573637417391965
"prev","child_iron","Ghana","Built environment","only",0.466140189735742
"prev","child_iron","Malawi","Built environment","drop",-0.0895551304117466
"prev","child_iron","Malawi","Built environment","only",-0.0171558407479881
"prev","child_iron","SierraLeone","Built environment","drop",0.349450549450549
"prev","child_iron","SierraLeone","Built environment","only",-0.345054945054945
"prev","child_iron","Gambia","Child anthropometry","drop",0.515963959138919
"prev","child_iron","Gambia","Child anthropometry","only",0.442985874362047
"prev","child_iron","Ghana","Child anthropometry","drop",0.569496868046727
"prev","child_iron","Ghana","Child anthropometry","only",0.455974427205362
"prev","child_iron","Malawi","Child anthropometry","drop",-0.0787381037625632
"prev","child_iron","Malawi","Child anthropometry","only",-0.224530828035073
"prev","child_iron","SierraLeone","Child anthropometry","drop",0.243956043956044
"prev","child_iron","SierraLeone","Child anthropometry","only",-0.318681318681319
"prev","child_iron","Gambia","Climate and weather","drop",0.474802539371476
"prev","child_iron","Gambia","Climate and weather","only",0.560462791319938
"prev","child_iron","Ghana","Climate and weather","drop",0.565527651777842
"prev","child_iron","Ghana","Climate and weather","only",0.489912654079959
"prev","child_iron","Malawi","Climate and weather","drop",-0.103199541766872
"prev","child_iron","Malawi","Climate and weather","only",-0.0730286107757261
"prev","child_iron","SierraLeone","Climate and weather","drop",0.296703296703297
"prev","child_iron","SierraLeone","Climate and weather","only",0.125274725274725
"prev","child_iron","Gambia","Conflict and insecurity","drop",0.517298924104349
"prev","child_iron","Gambia","Conflict and insecurity","only",-0.0422738905719683
"prev","child_iron","Ghana","Conflict and insecurity","drop",0.567026816195946
"prev","child_iron","Ghana","Conflict and insecurity","only",0.107797060539845
"prev","child_iron","Malawi","Conflict and insecurity","drop",-0.0916802292391157
"prev","child_iron","Malawi","Conflict and insecurity","only",-0.0860345804230579
"prev","child_iron","SierraLeone","Conflict and insecurity","drop",0.287912087912088
"prev","child_iron","SierraLeone","Conflict and insecurity","only",-0.208791208791209
"prev","child_iron","Gambia","Ecosystem productivity/greenness","drop",0.501501838680087
"prev","child_iron","Gambia","Ecosystem productivity/greenness","only",0.459895430590835
"prev","child_iron","Ghana","Ecosystem productivity/greenness","drop",0.592726777649154
"prev","child_iron","Ghana","Ecosystem productivity/greenness","only",0.0734590564870862
"prev","child_iron","Malawi","Ecosystem productivity/greenness","drop",-0.0850951590530192
"prev","child_iron","Malawi","Ecosystem productivity/greenness","only",-0.0116834832526171
"prev","child_iron","SierraLeone","Ecosystem productivity/greenness","drop",0.375824175824176
"prev","child_iron","SierraLeone","Ecosystem productivity/greenness","only",-0.340659340659341
"prev","child_iron","Gambia","Education, employment, SES","drop",0.491712095600263
"prev","child_iron","Gambia","Education, employment, SES","only",0.551118036561924
"prev","child_iron","Ghana","Education, employment, SES","drop",0.557232275331001
"prev","child_iron","Ghana","Education, employment, SES","only",0.421308034756257
"prev","child_iron","Malawi","Education, employment, SES","drop",-0.0806169465026406
"prev","child_iron","Malawi","Education, employment, SES","only",-0.214470810839416
"prev","child_iron","SierraLeone","Education, employment, SES","drop",0.274725274725275
"prev","child_iron","SierraLeone","Education, employment, SES","only",0.173626373626374
"prev","child_iron","Gambia","Food fortification and supplementation","drop",0.504839251093664
"prev","child_iron","Gambia","Food fortification and supplementation","only",0.170362295706849
"prev","child_iron","Ghana","Food fortification and supplementation","drop",0.567869203821357
"prev","child_iron","Ghana","Food fortification and supplementation","only",-0.286293244399424
"prev","child_iron","Malawi","Food fortification and supplementation","drop",-0.0925375652467238
"prev","child_iron","Malawi","Food fortification and supplementation","only",-0.258443633087342
"prev","child_iron","SierraLeone","Food fortification and supplementation","drop",0.243956043956044
"prev","child_iron","SierraLeone","Food fortification and supplementation","only",0.23956043956044
"prev","child_iron","Gambia","Food prices and supply","drop",0.505729227737284
"prev","child_iron","Gambia","Food prices and supply","only",0.319946603381529
"prev","child_iron","Ghana","Food prices and supply","drop",0.562929100119796
"prev","child_iron","Ghana","Food prices and supply","only",0.276760029338324
"prev","child_iron","Malawi","Food prices and supply","drop",-0.0868280722598867
"prev","child_iron","Malawi","Food prices and supply","only",-0.0911512346812298
"prev","child_iron","SierraLeone","Food prices and supply","drop",0.243956043956044
"prev","child_iron","SierraLeone","Food prices and supply","only",0.156043956043956
"prev","child_iron","Gambia","Household assets and characteristics","drop",0.49638447297927
"prev","child_iron","Gambia","Household assets and characteristics","only",0.423496827296258
"prev","child_iron","Ghana","Household assets and characteristics","drop",0.553305892331205
"prev","child_iron","Ghana","Household assets and characteristics","only",0.282560817807541
"prev","child_iron","Malawi","Household assets and characteristics","drop",-0.102916803296277
"prev","child_iron","Malawi","Household assets and characteristics","only",-0.0108493936503027
"prev","child_iron","SierraLeone","Household assets and characteristics","drop",0.279120879120879
"prev","child_iron","SierraLeone","Household assets and characteristics","only",-0.0549450549450549
"prev","child_iron","Gambia","Household diet and consumption (HCES)","drop",0.492379578082979
"prev","child_iron","Gambia","Household diet and consumption (HCES)","only",0.561352767963558
"prev","child_iron","Ghana","Household diet and consumption (HCES)","drop",0.572780752010192
"prev","child_iron","Ghana","Household diet and consumption (HCES)","only",-0.395944204889543
"prev","child_iron","Malawi","Household diet and consumption (HCES)","drop",-0.0683132627338815
"prev","child_iron","Malawi","Household diet and consumption (HCES)","only",-0.278242016852139
"prev","child_iron","SierraLeone","Household diet and consumption (HCES)","drop",0.217582417582418
"prev","child_iron","SierraLeone","Household diet and consumption (HCES)","only",0.0549450549450549
"prev","child_iron","Gambia","Immunisation","drop",0.533096009528611
"prev","child_iron","Gambia","Immunisation","only",-0.179330293689508
"prev","child_iron","Ghana","Immunisation","drop",0.582475348580597
"prev","child_iron","Ghana","Immunisation","only",-0.00848098727955864
"prev","child_iron","Malawi","Immunisation","drop",-0.0985662790874575
"prev","child_iron","Malawi","Immunisation","only",0.00415899169648197
"prev","child_iron","SierraLeone","Immunisation","drop",0.340659340659341
"prev","child_iron","SierraLeone","Immunisation","only",-0.2
"prev","child_iron","Gambia","Infant and young child feeding","drop",0.51818890074797
"prev","child_iron","Gambia","Infant and young child feeding","only",0.214929359434323
"prev","child_iron","Ghana","Infant and young child feeding","drop",0.563999931847013
"prev","child_iron","Ghana","Infant and young child feeding","only",-0.176887123579886
"prev","child_iron","Malawi","Infant and young child feeding","drop",-0.0766038843393685
"prev","child_iron","Malawi","Infant and young child feeding","only",-0.103692053941455
"prev","child_iron","SierraLeone","Infant and young child feeding","drop",0.221978021978022
"prev","child_iron","SierraLeone","Infant and young child feeding","only",0.551648351648352
"prev","child_iron","Gambia","Infection and inflammation burden","drop",0.505061745254569
"prev","child_iron","Gambia","Infection and inflammation burden","only",0.250973413500949
"prev","child_iron","Ghana","Infection and inflammation burden","drop",0.568483147344961
"prev","child_iron","Ghana","Infection and inflammation burden","only",0.0566826927606865
"prev","child_iron","Malawi","Infection and inflammation burden","drop",-0.0762664222938207
"prev","child_iron","Malawi","Infection and inflammation burden","only",-0.0241695789378886
"prev","child_iron","SierraLeone","Infection and inflammation burden","drop",0.30989010989011
"prev","child_iron","SierraLeone","Infection and inflammation burden","only",-0.125274725274725
"prev","child_iron","Gambia","Livestock density","drop",0.510624099277197
"prev","child_iron","Gambia","Livestock density","only",0.348203361816476
"prev","child_iron","Ghana","Livestock density","drop",0.58604478767132
"prev","child_iron","Ghana","Livestock density","only",0.218535338890445
"prev","child_iron","Malawi","Livestock density","drop",-0.100043815611208
"prev","child_iron","Malawi","Livestock density","only",-0.0121486336397236
"prev","child_iron","SierraLeone","Livestock density","drop",0.186813186813187
"prev","child_iron","SierraLeone","Livestock density","only",0.410989010989011
"prev","child_iron","Gambia","Ruralness, population density, built environment","drop",0.497051955461986
"prev","child_iron","Gambia","Ruralness, population density, built environment","only",0.456558018177258
"prev","child_iron","Ghana","Ruralness, population density, built environment","drop",0.566098762032358
"prev","child_iron","Ghana","Ruralness, population density, built environment","only",0.287354124559591
"prev","child_iron","Malawi","Ruralness, population density, built environment","drop",-0.0763393870604256
"prev","child_iron","Malawi","Ruralness, population density, built environment","only",-0.176884835442042
"prev","child_iron","SierraLeone","Ruralness, population density, built environment","drop",0.243956043956044
"prev","child_iron","SierraLeone","Ruralness, population density, built environment","only",0.252747252747253
"prev","child_iron","Gambia","Satellite embedding","drop",0.545110694217486
"prev","child_iron","Gambia","Satellite embedding","only",0.312381801910755
"prev","child_iron","Ghana","Satellite embedding","drop",0.539841968080997
"prev","child_iron","Ghana","Satellite embedding","only",0.551906672207642
"prev","child_iron","Malawi","Satellite embedding","drop",-0.0927108565674105
"prev","child_iron","Malawi","Satellite embedding","only",0.0285292237425342
"prev","child_iron","SierraLeone","Satellite embedding","drop",0.230769230769231
"prev","child_iron","SierraLeone","Satellite embedding","only",0.142857142857143
"prev","child_iron","Gambia","Soil characteristics","drop",0.481254870037724
"prev","child_iron","Gambia","Soil characteristics","only",0.419846481627917
"prev","child_iron","Ghana","Soil characteristics","drop",0.561786879610764
"prev","child_iron","Ghana","Soil characteristics","only",0.514998672009563
"prev","child_iron","Malawi","Soil characteristics","drop",-0.151164755213799
"prev","child_iron","Malawi","Soil characteristics","only",0.218784852664933
"prev","child_iron","SierraLeone","Soil characteristics","drop",0.261538461538461
"prev","child_iron","SierraLeone","Soil characteristics","only",0.314285714285714
"prev","child_iron","Gambia","Water and coast proximity","drop",0.481032375876819
"prev","child_iron","Gambia","Water and coast proximity","only",0.441205921074806
"prev","child_iron","Ghana","Water and coast proximity","drop",0.561958212687119
"prev","child_iron","Ghana","Water and coast proximity","only",0.535915585081201
"prev","child_iron","Malawi","Water and coast proximity","drop",-0.0897922659032127
"prev","child_iron","Malawi","Water and coast proximity","only",0.0287846004256515
"prev","child_iron","SierraLeone","Water and coast proximity","drop",0.164835164835165
"prev","child_iron","SierraLeone","Water and coast proximity","only",0.591208791208791
"prev","child_iron","Gambia","Water and sanitation","drop",0.517298924104349
"prev","child_iron","Gambia","Water and sanitation","only",0.0865502285920825
"prev","child_iron","Ghana","Water and sanitation","drop",0.575564914500956
"prev","child_iron","Ghana","Water and sanitation","only",-0.103428067092799
"prev","child_iron","Malawi","Water and sanitation","drop",-0.0722168777472461
"prev","child_iron","Malawi","Water and sanitation","only",-0.189161157423325
"prev","child_iron","SierraLeone","Water and sanitation","drop",0.252747252747253
"prev","child_iron","SierraLeone","Water and sanitation","only",0.252747252747253
"prev","women_iron","Gambia","ALL","full",0.548225612470158
"prev","women_iron","Ghana","ALL","full",0.348697687065786
"prev","women_iron","Malawi","ALL","full",0.212477804374717
"prev","women_iron","SierraLeone","ALL","full",-0.195604395604396
"prev","women_iron","Gambia","Agricultural production, land use","drop",0.508621651829051
"prev","women_iron","Gambia","Agricultural production, land use","only",0.402269442916414
"prev","women_iron","Ghana","Agricultural production, land use","drop",0.337057644613291
"prev","women_iron","Ghana","Agricultural production, land use","only",0.336558714130588
"prev","women_iron","Malawi","Agricultural production, land use","drop",0.168751158856697
"prev","women_iron","Malawi","Agricultural production, land use","only",0.113962927083829
"prev","women_iron","SierraLeone","Agricultural production, land use","drop",-0.252747252747253
"prev","women_iron","SierraLeone","Agricultural production, land use","only",0.274725274725275
"prev","women_iron","Gambia","Anaemia and haemoglobin","drop",0.459895430590835
"prev","women_iron","Gambia","Anaemia and haemoglobin","only",0.723551011263374
"prev","women_iron","Ghana","Anaemia and haemoglobin","drop",0.322108319386909
"prev","women_iron","Ghana","Anaemia and haemoglobin","only",0.319791821445189
"prev","women_iron","Malawi","Anaemia and haemoglobin","drop",0.172990533041128
"prev","women_iron","Malawi","Anaemia and haemoglobin","only",0.0744019425643205
"prev","women_iron","SierraLeone","Anaemia and haemoglobin","drop",-0.169230769230769
"prev","women_iron","SierraLeone","Anaemia and haemoglobin","only",-0.0373626373626374
"prev","women_iron","Gambia","Built environment","drop",0.585604631502214
"prev","women_iron","Gambia","Built environment","only",-0.174657916310501
"prev","women_iron","Ghana","Built environment","drop",0.348812792553573
"prev","women_iron","Ghana","Built environment","only",0.0476105073860402
"prev","women_iron","Malawi","Built environment","drop",0.218337026773724
"prev","women_iron","Malawi","Built environment","only",0.0301199205155883
"prev","women_iron","SierraLeone","Built environment","drop",-0.0945054945054945
"prev","women_iron","SierraLeone","Built environment","only",-0.507692307692308
"prev","women_iron","Gambia","Child anthropometry","drop",0.513516523368963
"prev","women_iron","Gambia","Child anthropometry","only",0.433418625443128
"prev","women_iron","Ghana","Child anthropometry","drop",0.351776758864097
"prev","women_iron","Ghana","Child anthropometry","only",0.18795287337076
"prev","women_iron","Malawi","Child anthropometry","drop",0.231119943255601
"prev","women_iron","Malawi","Child anthropometry","only",-0.119887280429594
"prev","women_iron","SierraLeone","Child anthropometry","drop",-0.195604395604396
"prev","women_iron","SierraLeone","Child anthropometry","only",0.0725274725274725
"prev","women_iron","Gambia","Climate and weather","drop",0.515073982495298
"prev","women_iron","Gambia","Climate and weather","only",0.705306490069156
"prev","women_iron","Ghana","Climate and weather","drop",0.344222961228053
"prev","women_iron","Ghana","Climate and weather","only",0.287360850261105
"prev","women_iron","Malawi","Climate and weather","drop",0.25382558708619
"prev","women_iron","Malawi","Climate and weather","only",0.0183366817889922
"prev","women_iron","SierraLeone","Climate and weather","drop",-0.235164835164835
"prev","women_iron","SierraLeone","Climate and weather","only",-0.116483516483516
"prev","women_iron","Gambia","Conflict and insecurity","drop",0.556902884745457
"prev","women_iron","Gambia","Conflict and insecurity","only",-0.440538438592091
"prev","women_iron","Ghana","Conflict and insecurity","drop",0.340122328225629
"prev","women_iron","Ghana","Conflict and insecurity","only",0.221391017572983
"prev","women_iron","Malawi","Conflict and insecurity","drop",0.201990444219781
"prev","women_iron","Malawi","Conflict and insecurity","only",0.196945774065818
"prev","women_iron","SierraLeone","Conflict and insecurity","drop",-0.195604395604396
"prev","women_iron","SierraLeone","Conflict and insecurity","only",0.349450549450549
"prev","women_iron","Gambia","Ecosystem productivity/greenness","drop",0.514406500012583
"prev","women_iron","Gambia","Ecosystem productivity/greenness","only",0.494159531370219
"prev","women_iron","Ghana","Ecosystem productivity/greenness","drop",0.343546716487302
"prev","women_iron","Ghana","Ecosystem productivity/greenness","only",0.22701679828859
"prev","women_iron","Malawi","Ecosystem productivity/greenness","drop",0.210089685292658
"prev","women_iron","Malawi","Ecosystem productivity/greenness","only",0.0595456203677873
"prev","women_iron","SierraLeone","Ecosystem productivity/greenness","drop",-0.125274725274725
"prev","women_iron","SierraLeone","Ecosystem productivity/greenness","only",-0.402197802197802
"prev","women_iron","Gambia","Education, employment, SES","drop",0.56535766285985
"prev","women_iron","Gambia","Education, employment, SES","only",-0.654132833060984
"prev","women_iron","Ghana","Education, employment, SES","drop",0.356697518467006
"prev","women_iron","Ghana","Education, employment, SES","only",-0.00424451486215832
"prev","women_iron","Malawi","Education, employment, SES","drop",0.232452846929308
"prev","women_iron","Malawi","Education, employment, SES","only",-0.153802273905045
"prev","women_iron","SierraLeone","Education, employment, SES","drop",-0.182417582417582
"prev","women_iron","SierraLeone","Education, employment, SES","only",-0.38021978021978
"prev","women_iron","Gambia","Food fortification and supplementation","drop",0.535543445298567
"prev","women_iron","Gambia","Food fortification and supplementation","only",0.141058643796515
"prev","women_iron","Ghana","Food fortification and supplementation","drop",0.350007011989367
"prev","women_iron","Ghana","Food fortification and supplementation","only",-0.360413172617496
"prev","women_iron","Malawi","Food fortification and supplementation","drop",0.210117454119193
"prev","women_iron","Malawi","Food fortification and supplementation","only",-0.0910424073607819
"prev","women_iron","SierraLeone","Food fortification and supplementation","drop",-0.178021978021978
"prev","women_iron","SierraLeone","Food fortification and supplementation","only",-0.551648351648352
"prev","women_iron","Gambia","Food prices and supply","drop",0.577372347548725
"prev","women_iron","Gambia","Food prices and supply","only",0.0667482482715289
"prev","women_iron","Ghana","Food prices and supply","drop",0.350539374870383
"prev","women_iron","Ghana","Food prices and supply","only",0.064847554182195
"prev","women_iron","Malawi","Food prices and supply","drop",0.210191504323288
"prev","women_iron","Malawi","Food prices and supply","only",0.0269542742905326
"prev","women_iron","SierraLeone","Food prices and supply","drop",-0.23956043956044
"prev","women_iron","SierraLeone","Food prices and supply","only",0.12967032967033
"prev","women_iron","Gambia","Household assets and characteristics","drop",0.554677943136406
"prev","women_iron","Gambia","Household assets and characteristics","only",0.35768388358548
"prev","women_iron","Ghana","Household assets and characteristics","drop",0.346280471822252
"prev","women_iron","Ghana","Household assets and characteristics","only",0.0974885408229821
"prev","women_iron","Malawi","Household assets and characteristics","drop",0.211385563864318
"prev","women_iron","Malawi","Household assets and characteristics","only",-0.0088586189421929
"prev","women_iron","SierraLeone","Household assets and characteristics","drop",-0.107692307692308
"prev","women_iron","SierraLeone","Household assets and characteristics","only",-0.586813186813187
"prev","women_iron","Gambia","Household diet and consumption (HCES)","drop",0.560240297159033
"prev","women_iron","Gambia","Household diet and consumption (HCES)","only",-0.748470357284745
"prev","women_iron","Ghana","Household diet and consumption (HCES)","drop",0.348726463437733
"prev","women_iron","Ghana","Household diet and consumption (HCES)","only",-0.0388110477336581
"prev","women_iron","Malawi","Household diet and consumption (HCES)","drop",0.215634194324261
"prev","women_iron","Malawi","Household diet and consumption (HCES)","only",-0.204110131311997
"prev","women_iron","SierraLeone","Household diet and consumption (HCES)","drop",-0.195604395604396
"prev","women_iron","SierraLeone","Household diet and consumption (HCES)","only",-0.441758241758242
"prev","women_iron","Gambia","Immunisation","drop",0.53087106791956
"prev","women_iron","Gambia","Immunisation","only",-0.206029592998119
"prev","women_iron","Ghana","Immunisation","drop",0.35174798249215
"prev","women_iron","Ghana","Immunisation","only",-0.0469198744593162
"prev","women_iron","Malawi","Immunisation","drop",0.206405687638938
"prev","women_iron","Malawi","Immunisation","only",-0.00271208872497461
"prev","women_iron","SierraLeone","Immunisation","drop",-0.23956043956044
"prev","women_iron","SierraLeone","Immunisation","only",-0.182417582417582
"prev","women_iron","Gambia","Infant and young child feeding","drop",0.563132721250799
"prev","women_iron","Gambia","Infant and young child feeding","only",0.170653021414209
"prev","women_iron","Ghana","Infant and young child feeding","drop",0.333187222586441
"prev","women_iron","Ghana","Infant and young child feeding","only",0.0906024070746133
"prev","women_iron","Malawi","Infant and young child feeding","drop",0.219632905345384
"prev","women_iron","Malawi","Infant and young child feeding","only",-0.0755219519012554
"prev","women_iron","SierraLeone","Infant and young child feeding","drop",-0.164835164835165
"prev","women_iron","SierraLeone","Infant and young child feeding","only",-0.340659340659341
"prev","women_iron","Gambia","Infection and inflammation burden","drop",0.348203361816476
"prev","women_iron","Gambia","Infection and inflammation burden","only",0.707976420000017
"prev","women_iron","Ghana","Infection and inflammation burden","drop",0.296914605747454
"prev","women_iron","Ghana","Infection and inflammation burden","only",0.250483929611234
"prev","women_iron","Malawi","Infection and inflammation burden","drop",0.129560088339487
"prev","women_iron","Malawi","Infection and inflammation burden","only",0.0983849524155465
"prev","women_iron","SierraLeone","Infection and inflammation burden","drop",-0.301098901098901
"prev","women_iron","SierraLeone","Infection and inflammation burden","only",0.573626373626374
"prev","women_iron","Gambia","Livestock density","drop",0.467015243739798
"prev","women_iron","Gambia","Livestock density","only",0.590499503042126
"prev","women_iron","Ghana","Livestock density","drop",0.338870556045941
"prev","women_iron","Ghana","Livestock density","only",0.160054180768302
"prev","women_iron","Malawi","Livestock density","drop",0.20312896610774
"prev","women_iron","Malawi","Livestock density","only",0.143731446148142
"prev","women_iron","SierraLeone","Livestock density","drop",-0.362637362637363
"prev","women_iron","SierraLeone","Livestock density","only",0.283516483516484
"prev","women_iron","Gambia","Ruralness, population density, built environment","drop",0.61208143664992
"prev","women_iron","Gambia","Ruralness, population density, built environment","only",-0.615641343224402
"prev","women_iron","Ghana","Ruralness, population density, built environment","drop",0.347891948651274
"prev","women_iron","Ghana","Ruralness, population density, built environment","only",-0.0841996643164423
"prev","women_iron","Malawi","Ruralness, population density, built environment","drop",0.214662285395516
"prev","women_iron","Malawi","Ruralness, population density, built environment","only",-0.207497928149337
"prev","women_iron","SierraLeone","Ruralness, population density, built environment","drop",-0.195604395604396
"prev","women_iron","SierraLeone","Ruralness, population density, built environment","only",0.0373626373626374
"prev","women_iron","Gambia","Satellite embedding","drop",0.590499503042126
"prev","women_iron","Gambia","Satellite embedding","only",0.167538103161538
"prev","women_iron","Ghana","Satellite embedding","drop",0.396106759848198
"prev","women_iron","Ghana","Satellite embedding","only",0.0960267531865919
"prev","women_iron","Malawi","Satellite embedding","drop",0.187023046717106
"prev","women_iron","Malawi","Satellite embedding","only",0.199361661974413
"prev","women_iron","SierraLeone","Satellite embedding","drop",-0.125274725274725
"prev","women_iron","SierraLeone","Satellite embedding","only",-0.415384615384615
"prev","women_iron","Gambia","Soil characteristics","drop",0.348425855977381
