"target","outcome","heldout","source","variant","n_cols","spearman"
"prev","child_vitA","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,-0.279120879120879
"prev","women_vitA","Gambia","ALL","full",329,0.456419378295662
"prev","women_vitA","Ghana","ALL","full",329,0.0779192998175984
"prev","women_vitA","Malawi","ALL","full",329,0.199236715102281
"prev","women_vitA","SierraLeone","ALL","full",329,0.185410764710102
"prev","women_vitA","Gambia","GEE","drop",249,0.438819659338245
"prev","women_vitA","Gambia","GEE","only",80,0.188199661384638
"prev","women_vitA","Ghana","GEE","drop",249,0.0773344024227677
"prev","women_vitA","Ghana","GEE","only",80,0.0997432838622178
"prev","women_vitA","Malawi","GEE","drop",249,0.168768521178958
"prev","women_vitA","Malawi","GEE","only",80,0.205274191317501
"prev","women_vitA","SierraLeone","GEE","drop",249,0.10091978332322
"prev","women_vitA","SierraLeone","GEE","only",80,0.218268368582778
"prev","women_vitA","Gambia","AlphaEarth","drop",265,0.460408647926009
"prev","women_vitA","Gambia","AlphaEarth","only",64,0.175527863735298
"prev","women_vitA","Ghana","AlphaEarth","drop",265,0.0724176086974724
"prev","women_vitA","Ghana","AlphaEarth","only",64,0.13849273626975
"prev","women_vitA","Malawi","AlphaEarth","drop",265,0.220367881855553
"prev","women_vitA","Malawi","AlphaEarth","only",64,0.0390329857635194
"prev","women_vitA","SierraLeone","AlphaEarth","drop",265,0.147859217427043
"prev","women_vitA","SierraLeone","AlphaEarth","only",64,0.0633682360401614
"prev","women_vitA","Gambia","SoilGrids/iSDA","drop",284,0.362788873442207
"prev","women_vitA","Gambia","SoilGrids/iSDA","only",45,0.508983872248478
"prev","women_vitA","Ghana","SoilGrids/iSDA","drop",284,0.0424964513431659
"prev","women_vitA","Ghana","SoilGrids/iSDA","only",45,0.209374989305792
"prev","women_vitA","Malawi","SoilGrids/iSDA","drop",284,0.226405358070774
"prev","women_vitA","Malawi","SoilGrids/iSDA","only",45,0.017410396527613
"prev","women_vitA","SierraLeone","SoilGrids/iSDA","drop",284,0.138471330606279
"prev","women_vitA","SierraLeone","SoilGrids/iSDA","only",45,0.157247104247808
"prev","women_vitA","Gambia","MapSPAM","drop",317,0.409956120248083
"prev","women_vitA","Gambia","MapSPAM","only",12,0.223164436380038
"prev","women_vitA","Ghana","MapSPAM","drop",317,0.0783214167765445
"prev","women_vitA","Ghana","MapSPAM","only",12,0.0974462329436008
"prev","women_vitA","Malawi","MapSPAM","drop",317,0.172068072133788
"prev","women_vitA","Malawi","MapSPAM","only",12,0.092753235670548
"prev","women_vitA","SierraLeone","MapSPAM","drop",317,0.204186538351631
"prev","women_vitA","SierraLeone","MapSPAM","only",12,0.279289632917748
"prev","women_vitA","Gambia","Malaria Atlas","drop",319,0.385551176627132
"prev","women_vitA","Gambia","Malaria Atlas","only",10,0.474488423091942
"prev","women_vitA","Ghana","Malaria Atlas","drop",319,0.0533536092347102
"prev","women_vitA","Ghana","Malaria Atlas","only",10,0.134946795813589
"prev","women_vitA","Malawi","Malaria Atlas","drop",319,0.202255453209891
"prev","women_vitA","Malawi","Malaria Atlas","only",10,-0.0639551259542557
"prev","women_vitA","SierraLeone","Malaria Atlas","drop",319,0.166634991068573
"prev","women_vitA","SierraLeone","Malaria Atlas","only",10,0.185410764710102
"prev","women_vitA","Gambia","WFP prices","drop",325,0.475192411850239
"prev","women_vitA","Gambia","WFP prices","only",4,-0.171538594104951
"prev","women_vitA","Ghana","WFP prices","drop",325,0.0931631881703727
"prev","women_vitA","Ghana","WFP prices","only",4,-0.0734411791384261
"prev","women_vitA","Malawi","WFP prices","drop",325,0.199236715102281
"prev","women_vitA","Malawi","WFP prices","only",4,0.131069396439732
"prev","women_vitA","SierraLeone","WFP prices","drop",325,0.185410764710102
"prev","women_vitA","SierraLeone","WFP prices","only",4,-0.0117348585259558
"prev","women_vitA","Gambia","IHME","drop",300,0.448440839034966
"prev","women_vitA","Gambia","IHME","only",29,0.0624203365689697
"prev","women_vitA","Ghana","IHME","drop",300,0.0940222562190303
"prev","women_vitA","Ghana","IHME","only",29,0.00868207070451776
"prev","women_vitA","Malawi","IHME","drop",300,0.217349143747943
"prev","women_vitA","Malawi","IHME","only",29,0.156833975172127
"prev","women_vitA","SierraLeone","IHME","drop",300,0.204186538351631
"prev","women_vitA","SierraLeone","IHME","only",29,-0.199492594941249
"prev","women_vitA","Gambia","WorldPop/GHS","drop",319,0.461581962523171
"prev","women_vitA","Gambia","WorldPop/GHS","only",10,-0.163325391924823
"prev","women_vitA","Ghana","WorldPop/GHS","drop",319,0.101077581044175
"prev","women_vitA","Ghana","WorldPop/GHS","only",10,0.0280567969082837
"prev","women_vitA","Malawi","WorldPop/GHS","drop",319,0.205274191317501
"prev","women_vitA","Malawi","WorldPop/GHS","only",10,0.0567943983501569
"prev","women_vitA","SierraLeone","WorldPop/GHS","drop",319,0.204186538351631
"prev","women_vitA","SierraLeone","WorldPop/GHS","only",10,-0.190104708120484
"prev","women_vitA","Gambia","Koppen/AEZ","drop",324,0.451022131148721
"prev","women_vitA","Gambia","Koppen/AEZ","only",5,0.112041612006374
"prev","women_vitA","Ghana","Koppen/AEZ","drop",324,0.0749582567562681
"prev","women_vitA","Ghana","Koppen/AEZ","only",5,-0.121654630173317
"prev","women_vitA","Malawi","Koppen/AEZ","drop",324,0.199236715102281
"prev","women_vitA","Malawi","Koppen/AEZ","only",5,-0.00341274865513871
"prev","women_vitA","SierraLeone","Koppen/AEZ","drop",324,0.190104708120484
"prev","women_vitA","SierraLeone","Koppen/AEZ","only",5,0.120225185909648
"prev","women_vitA","Gambia","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.434361063869033
"prev","women_vitA","Gambia","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,-0.0380153929480191
"prev","women_vitA","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.0763473880689909
"prev","women_vitA","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.133137269498331
"prev","women_vitA","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.19621797699467
"prev","women_vitA","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.0803124743047954
"prev","women_vitA","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.260513859276219
"prev","women_vitA","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,-0.171328934478955
"prev","women_vitA","Gambia","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.465571232153518
"prev","women_vitA","Gambia","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.0682869095547751
"prev","women_vitA","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.0929438516473112
"prev","women_vitA","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.0397547448048971
"prev","women_vitA","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.19319923888706
"prev","women_vitA","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,-0.0481594032981553
"prev","women_vitA","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.204186538351631
"prev","women_vitA","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,-0.0915318965024554
"prev","women_vitA","Gambia","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.477304378125129
"prev","women_vitA","Gambia","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.0994623462871789
"prev","women_vitA","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.0790159824329059
"prev","women_vitA","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.133977782811549
"prev","women_vitA","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.19621797699467
"prev","women_vitA","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.03341300393614
"prev","women_vitA","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.204186538351631
"prev","women_vitA","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.391944274766924
"prev","women_vitA","Gambia","Global Data Lab Subnational HDI (SHDI)","drop",327,0.461816625442603
"prev","women_vitA","Gambia","Global Data Lab Subnational HDI (SHDI)","only",2,-0.340619009142995
"prev","women_vitA","Ghana","Global Data Lab Subnational HDI (SHDI)","drop",327,0.0788880361277867
"prev","women_vitA","Ghana","Global Data Lab Subnational HDI (SHDI)","only",2,0.040041932742249
"prev","women_vitA","Malawi","Global Data Lab Subnational HDI (SHDI)","drop",327,0.199236715102281
"prev","women_vitA","Malawi","Global Data Lab Subnational HDI (SHDI)","only",2,0.0877445825228983
"prev","women_vitA","SierraLeone","Global Data Lab Subnational HDI (SHDI)","drop",327,0.185410764710102
"prev","women_vitA","SierraLeone","Global Data Lab Subnational HDI (SHDI)","only",2,-0.279597051428994
"prev","women_vitA","Gambia","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.485986906144121
"prev","women_vitA","Gambia","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.0812921850152856
"prev","women_vitA","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.0881550042271351
"prev","women_vitA","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.131553185246399
"prev","women_vitA","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.202255453209891
"prev","women_vitA","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.0173916266544577
"prev","women_vitA","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.204186538351631
"prev","women_vitA","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,0.0903838072075017
"prev","women_vitA","Gambia","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.463224602959196
"prev","women_vitA","Gambia","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.28370746959355
"prev","women_vitA","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.0845359515966203
"prev","women_vitA","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.0054103009021837
"prev","women_vitA","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.199236715102281
"prev","women_vitA","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0572858208327911
"prev","women_vitA","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.190104708120484
"prev","women_vitA","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.185410764710102
"prev","women_vitA","Gambia","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.465101906314654
"prev","women_vitA","Gambia","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.378511289044166
"prev","women_vitA","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.0874787166143621
"prev","women_vitA","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.0545104792106795
"prev","women_vitA","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.199236715102281
"prev","women_vitA","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.104462379165678
"prev","women_vitA","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.185410764710102
"prev","women_vitA","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.10091978332322
"prev","women_vitA","Gambia","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.402446906826252
"prev","women_vitA","Gambia","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.25700444391102
"prev","women_vitA","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.0927245151242497
"prev","women_vitA","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.0714672470462925
"prev","women_vitA","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.178105548349009
"prev","women_vitA","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.104093364252992
"prev","women_vitA","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.176022877889337
"prev","women_vitA","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,-0.133777387195896
"prev","child_iron","Gambia","ALL","full",329,0.506174216059095
"prev","child_iron","Ghana","ALL","full",329,0.567655037475913
"prev","child_iron","Malawi","ALL","full",329,-0.0945258551367086
"prev","child_iron","SierraLeone","ALL","full",329,0.243956043956044
"prev","child_iron","Gambia","GEE","drop",249,0.48414729412949
"prev","child_iron","Gambia","GEE","only",80,0.51863388906978
"prev","child_iron","Ghana","GEE","drop",249,0.581190350507936
"prev","child_iron","Ghana","GEE","only",80,0.411656271454941
"prev","child_iron","Malawi","GEE","drop",249,-0.0796592839409507
"prev","child_iron","Malawi","GEE","only",80,-0.0837179490833509
"prev","child_iron","SierraLeone","GEE","drop",249,0.432967032967033
"prev","child_iron","SierraLeone","GEE","only",80,-0.226373626373626
"prev","child_iron","Gambia","AlphaEarth","drop",265,0.545110694217486
"prev","child_iron","Gambia","AlphaEarth","only",64,0.312381801910755
"prev","child_iron","Ghana","AlphaEarth","drop",265,0.539841968080997
"prev","child_iron","Ghana","AlphaEarth","only",64,0.551906672207642
"prev","child_iron","Malawi","AlphaEarth","drop",265,-0.0927108565674105
"prev","child_iron","Malawi","AlphaEarth","only",64,0.0285292237425342
"prev","child_iron","SierraLeone","AlphaEarth","drop",265,0.230769230769231
"prev","child_iron","SierraLeone","AlphaEarth","only",64,0.142857142857143
"prev","child_iron","Gambia","SoilGrids/iSDA","drop",284,0.481254870037724
"prev","child_iron","Gambia","SoilGrids/iSDA","only",45,0.419846481627917
"prev","child_iron","Ghana","SoilGrids/iSDA","drop",284,0.561786879610764
"prev","child_iron","Ghana","SoilGrids/iSDA","only",45,0.514998672009563
"prev","child_iron","Malawi","SoilGrids/iSDA","drop",284,-0.151164755213799
"prev","child_iron","Malawi","SoilGrids/iSDA","only",45,0.218784852664933
"prev","child_iron","SierraLeone","SoilGrids/iSDA","drop",284,0.261538461538461
"prev","child_iron","SierraLeone","SoilGrids/iSDA","only",45,0.314285714285714
"prev","child_iron","Gambia","MapSPAM","drop",317,0.499054402910131
"prev","child_iron","Gambia","MapSPAM","only",12,0.286794973406669
"prev","child_iron","Ghana","MapSPAM","drop",317,0.564485375563351
"prev","child_iron","Ghana","MapSPAM","only",12,0.273886999567569
"prev","child_iron","Malawi","MapSPAM","drop",317,-0.107750719083855
"prev","child_iron","Malawi","MapSPAM","only",12,0.133350697694686
"prev","child_iron","SierraLeone","MapSPAM","drop",317,0.173626373626374
"prev","child_iron","SierraLeone","MapSPAM","only",12,0.582417582417582
"prev","child_iron","Gambia","Malaria Atlas","drop",319,0.497496943783796
"prev","child_iron","Gambia","Malaria Atlas","only",10,0.317054179289763
"prev","child_iron","Ghana","Malaria Atlas","drop",319,0.572152530730225
"prev","child_iron","Ghana","Malaria Atlas","only",10,0.197875425433339
"prev","child_iron","Malawi","Malaria Atlas","drop",319,-0.11121654549759
"prev","child_iron","Malawi","Malaria Atlas","only",10,0.180441867814033
"prev","child_iron","SierraLeone","Malaria Atlas","drop",319,0.331868131868132
"prev","child_iron","SierraLeone","Malaria Atlas","only",10,-0.415384615384615
"prev","child_iron","Gambia","WFP prices","drop",325,0.505729227737284
"prev","child_iron","Gambia","WFP prices","only",4,0.319946603381529
"prev","child_iron","Ghana","WFP prices","drop",325,0.562929100119796
"prev","child_iron","Ghana","WFP prices","only",4,0.276760029338324
"prev","child_iron","Malawi","WFP prices","drop",325,-0.0868280722598867
"prev","child_iron","Malawi","WFP prices","only",4,-0.0911512346812298
"prev","child_iron","SierraLeone","WFP prices","drop",325,0.243956043956044
"prev","child_iron","SierraLeone","WFP prices","only",4,0.156043956043956
"prev","child_iron","Gambia","IHME","drop",300,0.513294029208058
"prev","child_iron","Gambia","IHME","only",29,0.457225500659973
"prev","child_iron","Ghana","IHME","drop",300,0.565484818508754
"prev","child_iron","Ghana","IHME","only",29,0.223803830988353
"prev","child_iron","Malawi","IHME","drop",300,-0.0954652765067473
"prev","child_iron","Malawi","IHME","only",29,-0.211488376004438
"prev","child_iron","SierraLeone","IHME","drop",300,0.331868131868132
"prev","child_iron","SierraLeone","IHME","only",29,0.0593406593406593
"prev","child_iron","Gambia","WorldPop/GHS","drop",319,0.513516523368963
"prev","child_iron","Gambia","WorldPop/GHS","only",10,0.491489601439358
"prev","child_iron","Ghana","WorldPop/GHS","drop",319,0.542640408328124
"prev","child_iron","Ghana","WorldPop/GHS","only",10,0.401547619950012
"prev","child_iron","Malawi","WorldPop/GHS","drop",319,-0.119707820211241
"prev","child_iron","Malawi","WorldPop/GHS","only",10,0.0410974047902363
"prev","child_iron","SierraLeone","WorldPop/GHS","drop",319,0.156043956043956
"prev","child_iron","SierraLeone","WorldPop/GHS","only",10,0.173626373626374
"prev","child_iron","Gambia","Koppen/AEZ","drop",324,0.506174216059095
"prev","child_iron","Gambia","Koppen/AEZ","only",5,-0.159997232173653
"prev","child_iron","Ghana","Koppen/AEZ","drop",324,0.572695085472015
"prev","child_iron","Ghana","Koppen/AEZ","only",5,-0.0700013576093591
"prev","child_iron","Malawi","Koppen/AEZ","drop",324,-0.0928020625256667
"prev","child_iron","Malawi","Koppen/AEZ","only",5,0.0791126050684464
"prev","child_iron","SierraLeone","Koppen/AEZ","drop",324,0.243956043956044
"prev","child_iron","SierraLeone","Koppen/AEZ","only",5,-0.558504339547108
"prev","child_iron","Gambia","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.510624099277197
"prev","child_iron","Gambia","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.348203361816476
"prev","child_iron","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.58604478767132
"prev","child_iron","Ghana","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.218535338890445
"prev","child_iron","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,-0.100043815611208
"prev","child_iron","Malawi","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,-0.0121486336397236
"prev","child_iron","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","drop",321,0.186813186813187
"prev","child_iron","SierraLeone","Gridded Livestock of the World 4 (2020, 5 arc-min, dasymetric; FAO catalog)","only",8,0.410989010989011
"prev","child_iron","Gambia","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.481032375876819
"prev","child_iron","Gambia","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.441205921074806
"prev","child_iron","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.561958212687119
"prev","child_iron","Ghana","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.535915585081201
"prev","child_iron","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,-0.0897922659032127
"prev","child_iron","Malawi","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.0287846004256515
"prev","child_iron","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","drop",325,0.164835164835165
"prev","child_iron","SierraLeone","JRC Global Surface Water 1.4; USDOS LSIB 2017 (Earth Engine)","only",4,0.591208791208791
"prev","child_iron","Gambia","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.508844145989956
"prev","child_iron","Gambia","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.0718619139665121
"prev","child_iron","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.570053700544879
"prev","child_iron","Ghana","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,-0.165809090884896
"prev","child_iron","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,-0.0955838442524803
"prev","child_iron","Malawi","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.00800171631070655
"prev","child_iron","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","drop",326,0.27032967032967
"prev","child_iron","SierraLeone","WHO ESPEN implementation-unit database 2014-2025 (portal export, no key)","only",3,0.0725274725274725
"prev","child_iron","Gambia","Global Data Lab Subnational HDI (SHDI)","drop",327,0.507509181024525
"prev","child_iron","Gambia","Global Data Lab Subnational HDI (SHDI)","only",2,0.410624834634603
"prev","child_iron","Ghana","Global Data Lab Subnational HDI (SHDI)","drop",327,0.561629824290772
"prev","child_iron","Ghana","Global Data Lab Subnational HDI (SHDI)","only",2,0.480414029626351
"prev","child_iron","Malawi","Global Data Lab Subnational HDI (SHDI)","drop",327,-0.0890534976413376
"prev","child_iron","Malawi","Global Data Lab Subnational HDI (SHDI)","only",2,-0.114009101245226
"prev","child_iron","SierraLeone","Global Data Lab Subnational HDI (SHDI)","drop",327,0.323076923076923
"prev","child_iron","SierraLeone","Global Data Lab Subnational HDI (SHDI)","only",2,0.0638064192486809
"prev","child_iron","Gambia","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.551340530722829
"prev","child_iron","Gambia","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.264810197966882
"prev","child_iron","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.583217791911467
"prev","child_iron","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.0332005140349546
"prev","child_iron","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,-0.0982744200210378
"prev","child_iron","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,0.0411771151391237
"prev","child_iron","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",312,0.349450549450549
"prev","child_iron","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.338556668045041
"prev","child_iron","Gambia","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.517298924104349
"prev","child_iron","Gambia","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0422738905719683
"prev","child_iron","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.567026816195946
"prev","child_iron","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","only",7,0.107797060539845
"prev","child_iron","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,-0.0916802292391157
"prev","child_iron","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0860345804230579
"prev","child_iron","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","drop",322,0.287912087912088
"prev","child_iron","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.208791208791209
"prev","child_iron","Gambia","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.492379578082979
"prev","child_iron","Gambia","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,0.561352767963558
"prev","child_iron","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.572780752010192
"prev","child_iron","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.395944204889543
"prev","child_iron","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,-0.0683132627338815
"prev","child_iron","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,-0.278242016852139
"prev","child_iron","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",327,0.217582417582418
"prev","child_iron","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",2,0.0549450549450549
"prev","child_iron","Gambia","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.510624099277197
"prev","child_iron","Gambia","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.359777536191901
"prev","child_iron","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.574265638671933
"prev","child_iron","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,-0.262911789589031
"prev","child_iron","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,-0.0495613177164101
"prev","child_iron","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,-0.253477864031288
"prev","child_iron","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",302,0.252747252747253
"prev","child_iron","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.252747252747253
"prev","women_iron","Gambia","ALL","full",329,0.548225612470158
"prev","women_iron","Ghana","ALL","full",329,0.348697687065786
"prev","women_iron","Malawi","ALL","full",329,0.212477804374717
"prev","women_iron","SierraLeone","ALL","full",329,-0.195604395604396
"prev","women_iron","Gambia","GEE","drop",249,0.592056962168462
"prev","women_iron","Gambia","GEE","only",80,0.109912115487118
"prev","women_iron","Ghana","GEE","drop",249,0.351330725098921
"prev","women_iron","Ghana","GEE","only",80,0.266900849806904
"prev","women_iron","Malawi","GEE","drop",249,0.205137577893813
"prev","women_iron","Malawi","GEE","only",80,0.00402647984765855
"prev","women_iron","SierraLeone","GEE","drop",249,-0.0285714285714286
"prev","women_iron","SierraLeone","GEE","only",80,-0.402197802197802
"prev","women_iron","Gambia","AlphaEarth","drop",265,0.590499503042126
"prev","women_iron","Gambia","AlphaEarth","only",64,0.167538103161538
"prev","women_iron","Ghana","AlphaEarth","drop",265,0.396106759848198
"prev","women_iron","Ghana","AlphaEarth","only",64,0.0960267531865919
"prev","women_iron","Malawi","AlphaEarth","drop",265,0.187023046717106
"prev","women_iron","Malawi","AlphaEarth","only",64,0.199361661974413
"prev","women_iron","SierraLeone","AlphaEarth","drop",265,-0.125274725274725
"prev","women_iron","SierraLeone","AlphaEarth","only",64,-0.415384615384615
"prev","women_iron","Gambia","SoilGrids/iSDA","drop",284,0.348425855977381
"prev","women_iron","Gambia","SoilGrids/iSDA","only",45,0.67927467324326
"prev","women_iron","Ghana","SoilGrids/iSDA","drop",284,0.371661231879361
