"country","outcome","target","estimand","arm","rep","n_units","collapsed","spearman","wmae"
"Gambia","women_iron","prev","infill","spatial_plus_domain",5,30,FALSE,0.671487377611581,61.4781469348178
"Gambia","women_iron","prev","infill","spatial_plus_domain",6,30,FALSE,0.654132833060984,60.8977719395652
"Gambia","women_iron","prev","infill","spatial_plus_domain",7,30,FALSE,0.682167097335026,62.4071694783413
"Gambia","women_iron","prev","infill","spatial_plus_domain",8,30,FALSE,0.673267330898822,55.9289964219031
"Gambia","women_iron","prev","infill","spatial_plus_domain",9,30,FALSE,0.667037494393479,64.1238413254508
"Gambia","women_iron","prev","infill","spatial_plus_domain",10,30,FALSE,0.595394374582038,59.7816900039498
"Ghana","women_iron","prev","infill","null_train_mean",1,75,FALSE,-0.131931925288429,281.156590782205
"Ghana","women_iron","prev","infill","null_train_mean",2,75,FALSE,-0.211002979008873,280.593469821323
"Ghana","women_iron","prev","infill","null_train_mean",3,75,FALSE,-0.150212976705691,281.257190869622
"Ghana","women_iron","prev","infill","null_train_mean",4,75,FALSE,-0.212324500798073,282.160029171181
"Ghana","women_iron","prev","infill","null_train_mean",5,75,FALSE,-0.228623269531535,282.534028171917
"Ghana","women_iron","prev","infill","null_train_mean",6,75,FALSE,-0.295800627149182,282.341414972382
"Ghana","women_iron","prev","infill","null_train_mean",7,75,FALSE,-0.200651058326809,281.18005010501
"Ghana","women_iron","prev","infill","null_train_mean",8,75,FALSE,-0.192721927591612,281.08798130785
"Ghana","women_iron","prev","infill","null_train_mean",9,75,FALSE,-0.181709246014948,280.749268568203
"Ghana","women_iron","prev","infill","null_train_mean",10,75,FALSE,-0.130610403499229,280.598202296399
"Ghana","women_iron","prev","infill","spatial",1,75,FALSE,0.429976549629624,267.194231910582
"Ghana","women_iron","prev","infill","spatial",2,75,FALSE,0.499183724161765,273.530043947778
"Ghana","women_iron","prev","infill","spatial",3,75,FALSE,0.546218704108868,273.094810815516
"Ghana","women_iron","prev","infill","spatial",4,75,FALSE,0.492622711357886,274.961486329721
"Ghana","women_iron","prev","infill","spatial",5,75,FALSE,0.523053724691665,266.491024642338
"Ghana","women_iron","prev","infill","spatial",6,75,FALSE,0.515773302589116,267.307446893074
"Ghana","women_iron","prev","infill","spatial",7,75,FALSE,0.476738154043233,269.546781526842
"Ghana","women_iron","prev","infill","spatial",8,75,FALSE,0.551714991150714,273.250466357351
"Ghana","women_iron","prev","infill","spatial",9,75,FALSE,0.516478323701813,270.905146621278
"Ghana","women_iron","prev","infill","spatial",10,75,FALSE,0.382035113966195,278.844113432567
"Ghana","women_iron","prev","infill","domain_index",1,75,FALSE,0.175391987015966,291.40616411649
"Ghana","women_iron","prev","infill","domain_index",2,75,FALSE,0.321950049341202,272.441699041722
"Ghana","women_iron","prev","infill","domain_index",3,75,FALSE,0.325849247739998,281.687203813811
"Ghana","women_iron","prev","infill","domain_index",4,75,FALSE,0.302525998277087,295.568646538185
"Ghana","women_iron","prev","infill","domain_index",5,75,FALSE,0.349158109016935,282.180938532842
"Ghana","women_iron","prev","infill","domain_index",6,75,FALSE,0.359244227384301,277.163585450818
"Ghana","women_iron","prev","infill","domain_index",7,75,FALSE,0.297562074116258,278.157451875937
"Ghana","women_iron","prev","infill","domain_index",8,75,FALSE,0.310353171446627,285.932892827081
"Ghana","women_iron","prev","infill","domain_index",9,75,FALSE,0.347273256654417,281.755384595032
"Ghana","women_iron","prev","infill","domain_index",10,75,FALSE,0.375776253067759,289.061083862988
"Ghana","women_iron","prev","infill","domain_enet",1,75,FALSE,-0.0877358344127163,293.197042344682
"Ghana","women_iron","prev","infill","domain_enet",2,75,FALSE,0.00281381251050867,279.122360235059
"Ghana","women_iron","prev","infill","domain_enet",3,75,FALSE,0.0464859231761871,280.145852855337
"Ghana","women_iron","prev","infill","domain_enet",4,75,FALSE,0.012952240061259,286.199410689532
"Ghana","women_iron","prev","infill","domain_enet",5,75,FALSE,-0.09546211328565,289.971106161599
"Ghana","women_iron","prev","infill","domain_enet",6,75,FALSE,-0.177977496028059,283.228142893909
"Ghana","women_iron","prev","infill","domain_enet",7,75,FALSE,0.120637191296785,288.214080646351
"Ghana","women_iron","prev","infill","domain_enet",8,75,FALSE,0.202405946310044,272.646039031902
"Ghana","women_iron","prev","infill","domain_enet",9,75,FALSE,0.048220206508043,278.267458114371
"Ghana","women_iron","prev","infill","domain_enet",10,75,FALSE,0.069657829772853,280.484224727755
"Ghana","women_iron","prev","infill","spatial_plus_domain",1,75,FALSE,0.429976549629624,267.194231910582
"Ghana","women_iron","prev","infill","spatial_plus_domain",2,75,FALSE,0.499183724161765,273.530043947778
"Ghana","women_iron","prev","infill","spatial_plus_domain",3,75,FALSE,0.546218704108868,273.094810815514
"Ghana","women_iron","prev","infill","spatial_plus_domain",4,75,FALSE,0.492622711357886,274.961486329726
"Ghana","women_iron","prev","infill","spatial_plus_domain",5,75,FALSE,0.523053724691665,266.491024642338
"Ghana","women_iron","prev","infill","spatial_plus_domain",6,75,FALSE,0.515773302589116,267.307446893074
"Ghana","women_iron","prev","infill","spatial_plus_domain",7,75,FALSE,0.476738154043233,269.546781526842
"Ghana","women_iron","prev","infill","spatial_plus_domain",8,75,FALSE,0.551714991150714,273.250466357351
"Ghana","women_iron","prev","infill","spatial_plus_domain",9,75,FALSE,0.516881192909069,271.255469273288
"Ghana","women_iron","prev","infill","spatial_plus_domain",10,75,FALSE,0.382035113966195,278.844113432567
"Malawi","women_iron","prev","infill","null_train_mean",1,27,TRUE,-0.437648070963818,189.357310029334
"Malawi","women_iron","prev","infill","null_train_mean",2,27,TRUE,-0.079430788680266,191.619750447587
"Malawi","women_iron","prev","infill","null_train_mean",3,27,TRUE,-0.283770386226362,192.12093169976
"Malawi","women_iron","prev","infill","null_train_mean",4,27,TRUE,-0.394661997089792,192.385533509601
"Malawi","women_iron","prev","infill","null_train_mean",5,27,TRUE,-0.267884228490309,189.957984437041
"Malawi","women_iron","prev","infill","null_train_mean",6,27,TRUE,-0.312739262097988,191.308563335483
"Malawi","women_iron","prev","infill","null_train_mean",7,27,TRUE,-0.228324580794647,190.744374208996
"Malawi","women_iron","prev","infill","null_train_mean",8,27,TRUE,-0.382202265532103,190.329543029752
"Malawi","women_iron","prev","infill","null_train_mean",9,27,TRUE,-0.198421225056194,191.487779229743
"Malawi","women_iron","prev","infill","null_train_mean",10,27,TRUE,-0.288442785560495,191.661477874787
"Malawi","women_iron","prev","infill","spatial",1,27,TRUE,0.11965811965812,190.810348736106
"Malawi","women_iron","prev","infill","spatial",2,27,TRUE,0.283272283272283,200.61185565425
"Malawi","women_iron","prev","infill","spatial",3,27,TRUE,0.290598290598291,191.532105734701
"Malawi","women_iron","prev","infill","spatial",4,27,TRUE,0.145909645909646,202.104544964387
"Malawi","women_iron","prev","infill","spatial",5,27,TRUE,0.192918192918193,198.028011942197
"Malawi","women_iron","prev","infill","spatial",6,27,TRUE,0.24053724053724,189.536683899917
"Malawi","women_iron","prev","infill","spatial",7,27,TRUE,0.256410256410256,196.064988198847
"Malawi","women_iron","prev","infill","spatial",8,27,TRUE,0.126984126984127,200.542797081707
"Malawi","women_iron","prev","infill","spatial",9,27,TRUE,0.227716727716728,195.933804799063
"Malawi","women_iron","prev","infill","spatial",10,27,TRUE,0.230769230769231,194.067394041453
"Malawi","women_iron","prev","infill","domain_index",1,27,TRUE,0.286935286935287,193.197965030679
"Malawi","women_iron","prev","infill","domain_index",2,27,TRUE,0.374847374847375,207.753532651065
"Malawi","women_iron","prev","infill","domain_index",3,27,TRUE,0.499389499389499,197.292333766125
"Malawi","women_iron","prev","infill","domain_index",4,27,TRUE,0.160561660561661,191.279655032659
"Malawi","women_iron","prev","infill","domain_index",5,27,TRUE,0.197191697191697,202.805414218456
"Malawi","women_iron","prev","infill","domain_index",6,27,TRUE,0.446886446886447,189.421494728502
"Malawi","women_iron","prev","infill","domain_index",7,27,TRUE,0.397435897435897,201.179557396251
"Malawi","women_iron","prev","infill","domain_index",8,27,TRUE,0.366300366300366,200.240936136743
"Malawi","women_iron","prev","infill","domain_index",9,27,TRUE,0.404151404151404,205.16135699197
"Malawi","women_iron","prev","infill","domain_index",10,27,TRUE,0.407814407814408,204.250908012684
"Malawi","women_iron","prev","infill","domain_enet",1,27,TRUE,-0.135759828447111,186.86703164996
"Malawi","women_iron","prev","infill","domain_enet",2,27,TRUE,0.132065683455353,195.041126895995
"Malawi","women_iron","prev","infill","domain_enet",3,27,TRUE,0.0343580214520679,193.727556373963
"Malawi","women_iron","prev","infill","domain_enet",4,27,TRUE,-0.205312152277744,207.392327397883
"Malawi","women_iron","prev","infill","domain_enet",5,27,TRUE,-0.055725919511284,192.937773828787
"Malawi","women_iron","prev","infill","domain_enet",6,27,TRUE,-0.151108501823268,194.272535356884
"Malawi","women_iron","prev","infill","domain_enet",7,27,TRUE,0.312576312576313,190.604988570642
"Malawi","women_iron","prev","infill","domain_enet",8,27,TRUE,-0.0663403178736298,197.548485528943
"Malawi","women_iron","prev","infill","domain_enet",9,27,TRUE,0.172607678911944,193.457462357749
"Malawi","women_iron","prev","infill","domain_enet",10,27,TRUE,0.1310477667628,179.244689443652
"Malawi","women_iron","prev","infill","spatial_plus_domain",1,27,TRUE,0.152014652014652,192.251149655002
"Malawi","women_iron","prev","infill","spatial_plus_domain",2,27,TRUE,0.235042735042735,201.678694707621
"Malawi","women_iron","prev","infill","spatial_plus_domain",3,27,TRUE,0.324786324786325,191.789341585674
"Malawi","women_iron","prev","infill","spatial_plus_domain",4,27,TRUE,0.136752136752137,207.297416139166
"Malawi","women_iron","prev","infill","spatial_plus_domain",5,27,TRUE,0.261294261294261,198.612898573584
"Malawi","women_iron","prev","infill","spatial_plus_domain",6,27,TRUE,0.24053724053724,189.536683900106
"Malawi","women_iron","prev","infill","spatial_plus_domain",7,27,TRUE,0.416971916971917,188.945968662307
"Malawi","women_iron","prev","infill","spatial_plus_domain",8,27,TRUE,0.108669108669109,200.262973971802
"Malawi","women_iron","prev","infill","spatial_plus_domain",9,27,TRUE,0.263736263736264,195.6413428256
"Malawi","women_iron","prev","infill","spatial_plus_domain",10,27,TRUE,0.255799755799756,189.411338805695
"SierraLeone","women_iron","prev","infill","null_train_mean",1,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",2,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",3,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",4,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",5,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",6,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",7,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",8,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",9,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","null_train_mean",10,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",1,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",2,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",3,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",4,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",5,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",6,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",7,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",8,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",9,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial",10,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",1,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",2,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",3,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",4,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",5,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",6,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",7,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",8,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",9,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_index",10,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",1,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",2,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",3,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",4,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",5,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",6,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",7,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",8,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",9,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","domain_enet",10,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",1,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",2,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",3,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",4,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",5,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",6,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",7,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",8,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",9,14,FALSE,NA,NA
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",10,14,FALSE,NA,NA
"Gambia","women_iron","prev","country","domain_index",1,30,FALSE,0.537323398585808,NA
"Ghana","women_iron","prev","country","domain_index",1,75,FALSE,0.164744729395636,NA
"Malawi","women_iron","prev","country","domain_index",1,27,TRUE,0.344322344322344,NA
"SierraLeone","women_iron","prev","country","domain_index",1,14,FALSE,-0.283516483516484,NA
"Gambia","women_iron","prev","country","domain_enet",1,30,FALSE,0.708198914160922,NA
"Ghana","women_iron","prev","country","domain_enet",1,75,FALSE,0.328338403913399,NA
"Malawi","women_iron","prev","country","domain_enet",1,27,TRUE,0.407203907203907,NA
"SierraLeone","women_iron","prev","country","domain_enet",1,14,FALSE,0.00659340659340659,NA
"Ghana","women_folate","prev","infill","null_train_mean",1,75,FALSE,-0.179989908947815,44.2213264485175
"Ghana","women_folate","prev","infill","null_train_mean",2,75,FALSE,-0.212497177351723,43.9825014653133
"Ghana","women_folate","prev","infill","null_train_mean",3,75,FALSE,-0.264639708549939,47.2209420148846
"Ghana","women_folate","prev","infill","null_train_mean",4,75,FALSE,-0.118247915939049,45.3203602513609
"Ghana","women_folate","prev","infill","null_train_mean",5,75,FALSE,-0.187407674892331,47.9078581063778
"Ghana","women_folate","prev","infill","null_train_mean",6,75,FALSE,-0.233877796838857,47.4142076271126
"Ghana","women_folate","prev","infill","null_train_mean",7,75,FALSE,-0.271621135321248,46.5335140446936
"Ghana","women_folate","prev","infill","null_train_mean",8,75,FALSE,-0.0521425311982154,43.7477285988161
"Ghana","women_folate","prev","infill","null_train_mean",9,75,FALSE,-0.190025709931572,44.3685020171192
"Ghana","women_folate","prev","infill","null_train_mean",10,75,FALSE,-0.166463394578403,43.4635121567737
"Ghana","women_folate","prev","infill","spatial",1,75,FALSE,0.400910015347629,85.0110611771393
"Ghana","women_folate","prev","infill","spatial",2,75,FALSE,0.287834293279798,112.776357570122
"Ghana","women_folate","prev","infill","spatial",3,75,FALSE,0.382125820529706,91.6263464898027
"Ghana","women_folate","prev","infill","spatial",4,75,FALSE,0.4077937529023,96.4985212993989
"Ghana","women_folate","prev","infill","spatial",5,75,FALSE,0.367246685939484,93.5015545935294
"Ghana","women_folate","prev","infill","spatial",6,75,FALSE,0.437780054796769,88.0215041867251
"Ghana","women_folate","prev","infill","spatial",7,75,FALSE,0.416843801240222,84.9789162669994
"Ghana","women_folate","prev","infill","spatial",8,75,FALSE,0.463790036240403,88.7179044759847
"Ghana","women_folate","prev","infill","spatial",9,75,FALSE,0.44730042060737,87.371158172398
"Ghana","women_folate","prev","infill","spatial",10,75,FALSE,0.437979583421542,88.7030635067923
"Ghana","women_folate","prev","infill","domain_index",1,75,FALSE,0.26779591853473,191.709771288355
"Ghana","women_folate","prev","infill","domain_index",2,75,FALSE,0.214108466426144,201.101739831758
"Ghana","women_folate","prev","infill","domain_index",3,75,FALSE,0.265971656822519,189.610599647012
"Ghana","women_folate","prev","infill","domain_index",4,75,FALSE,0.232536360128401,198.079511155361
"Ghana","women_folate","prev","infill","domain_index",5,75,FALSE,0.266570242696838,184.095417834045
"Ghana","women_folate","prev","infill","domain_index",6,75,FALSE,0.295045827860882,184.567019521856
"Ghana","women_folate","prev","infill","domain_index",7,75,FALSE,0.2649455096094,178.605521410362
"Ghana","women_folate","prev","infill","domain_index",8,75,FALSE,0.290128872464688,188.180285376132
"Ghana","women_folate","prev","infill","domain_index",9,75,FALSE,0.317293269523081,191.715333246286
"Ghana","women_folate","prev","infill","domain_index",10,75,FALSE,0.285796250898187,182.675689342798
"Ghana","women_folate","prev","infill","domain_enet",1,75,FALSE,0.202763838903331,67.5584637220747
"Ghana","women_folate","prev","infill","domain_enet",2,75,FALSE,0.0834029651551484,98.1449360125589
"Ghana","women_folate","prev","infill","domain_enet",3,75,FALSE,0.122168526539633,76.6590984629728
"Ghana","women_folate","prev","infill","domain_enet",4,75,FALSE,0.263933614440908,85.840893545814
"Ghana","women_folate","prev","infill","domain_enet",5,75,FALSE,-0.0404285951501208,73.3189060263299
"Ghana","women_folate","prev","infill","domain_enet",6,75,FALSE,0.232009034477215,64.9061285877638
"Ghana","women_folate","prev","infill","domain_enet",7,75,FALSE,0.190136527364121,70.040300095731
"Ghana","women_folate","prev","infill","domain_enet",8,75,FALSE,0.315583024167883,80.5803673666843
"Ghana","women_folate","prev","infill","domain_enet",9,75,FALSE,0.263833850128521,64.4689709489682
"Ghana","women_folate","prev","infill","domain_enet",10,75,FALSE,0.20949080396711,82.4396877583564
"Ghana","women_folate","prev","infill","spatial_plus_domain",1,75,FALSE,0.400910015347629,85.0110611771394
"Ghana","women_folate","prev","infill","spatial_plus_domain",2,75,FALSE,0.287834293279798,112.776357570122
"Ghana","women_folate","prev","infill","spatial_plus_domain",3,75,FALSE,0.382125820529706,91.6263464898035
"Ghana","women_folate","prev","infill","spatial_plus_domain",4,75,FALSE,0.4077937529023,96.4985212993994
"Ghana","women_folate","prev","infill","spatial_plus_domain",5,75,FALSE,0.367246685939484,93.5015545935293
"Ghana","women_folate","prev","infill","spatial_plus_domain",6,75,FALSE,0.437780054796769,88.0215041867251
"Ghana","women_folate","prev","infill","spatial_plus_domain",7,75,FALSE,0.400981275570762,87.1534112899712
"Ghana","women_folate","prev","infill","spatial_plus_domain",8,75,FALSE,0.463790036240403,88.717904475985
"Ghana","women_folate","prev","infill","spatial_plus_domain",9,75,FALSE,0.44730042060737,87.371158172398
"Ghana","women_folate","prev","infill","spatial_plus_domain",10,75,FALSE,0.437979583421542,88.7030635067924
"Malawi","women_folate","prev","infill","null_train_mean",1,27,TRUE,-0.250281954976828,214.201248058709
"Malawi","women_folate","prev","infill","null_train_mean",2,27,TRUE,-0.332566433325374,216.853550556897
"Malawi","women_folate","prev","infill","null_train_mean",3,27,TRUE,-0.263060983811261,215.705616306349
"Malawi","women_folate","prev","infill","null_train_mean",4,27,TRUE,-0.42139626790619,215.042498007723
"Malawi","women_folate","prev","infill","null_train_mean",5,27,TRUE,-0.46316187434068,214.567210589155
"Malawi","women_folate","prev","infill","null_train_mean",6,27,TRUE,-0.292359245041425,214.433169170384
"Malawi","women_folate","prev","infill","null_train_mean",7,27,TRUE,-0.237502926142394,217.793382693267
"Malawi","women_folate","prev","infill","null_train_mean",8,27,TRUE,-0.529238803923603,214.814652510626
"Malawi","women_folate","prev","infill","null_train_mean",9,27,TRUE,-0.468772179682626,215.700699478115
"Malawi","women_folate","prev","infill","null_train_mean",10,27,TRUE,-0.35313755291251,215.73105935985
"Malawi","women_folate","prev","infill","spatial",1,27,TRUE,-0.329260904440072,221.145839838218
"Malawi","women_folate","prev","infill","spatial",2,27,TRUE,-0.256566938524732,213.360453993553
"Malawi","women_folate","prev","infill","spatial",3,27,TRUE,-0.232131991998567,205.59494024688
"Malawi","women_folate","prev","infill","spatial",4,27,TRUE,0.138668321535986,230.122882464136
"Malawi","women_folate","prev","infill","spatial",5,27,TRUE,-0.0702504712627241,197.445228360802
"Malawi","women_folate","prev","infill","spatial",6,27,TRUE,-0.0439829037470968,202.977092936352
"Malawi","women_folate","prev","infill","spatial",7,27,TRUE,-0.223579760714409,208.244592328143
"Malawi","women_folate","prev","infill","spatial",8,27,TRUE,-0.290164989998208,217.741021545812
"Malawi","women_folate","prev","infill","spatial",9,27,TRUE,-0.335980514734767,224.767900199885
"Malawi","women_folate","prev","infill","spatial",10,27,TRUE,-0.356139345618853,217.941020677151
"Malawi","women_folate","prev","infill","domain_index",1,27,TRUE,0.340256630376846,235.431017667003
"Malawi","women_folate","prev","infill","domain_index",2,27,TRUE,0.113622501346667,228.413336406948
"Malawi","women_folate","prev","infill","domain_index",3,27,TRUE,0.174709867662079,248.34672960429
"Malawi","women_folate","prev","infill","domain_index",4,27,TRUE,0.461820489344517,247.175998343725
"Malawi","women_folate","prev","infill","domain_index",5,27,TRUE,0.362248082250395,231.075828989834
"Malawi","women_folate","prev","infill","domain_index",6,27,TRUE,0.343921872355771,243.415385476461
"Malawi","women_folate","prev","infill","domain_index",7,27,TRUE,0.292608484650825,230.895730012757
"Malawi","women_folate","prev","infill","domain_index",8,27,TRUE,0.317654304840144,234.927172540854
"Malawi","women_folate","prev","infill","domain_index",9,27,TRUE,0.332315272755843,244.396777254733
"Malawi","women_folate","prev","infill","domain_index",10,27,TRUE,0.332926146418997,230.283370796687
"Malawi","women_folate","prev","infill","domain_enet",1,27,TRUE,-0.00916310494731184,213.989162553948
"Malawi","women_folate","prev","infill","domain_enet",2,27,TRUE,0.00733048395784947,207.747623669422
"Malawi","women_folate","prev","infill","domain_enet",3,27,TRUE,0.287721495345592,231.357532206624
"Malawi","women_folate","prev","infill","domain_enet",4,27,TRUE,0.285278000692975,223.490941136899
"Malawi","women_folate","prev","infill","domain_enet",5,27,TRUE,-0.454050791499097,215.208097022928
"Malawi","women_folate","prev","infill","domain_enet",6,27,TRUE,-0.149436592175049,204.14754111805
"Malawi","women_folate","prev","infill","domain_enet",7,27,TRUE,0.0796571020077063,222.901963085094
"Malawi","women_folate","prev","infill","domain_enet",8,27,TRUE,-0.255359794774674,226.197226630295
"Malawi","women_folate","prev","infill","domain_enet",9,27,TRUE,0.161270647072688,228.130093743442
"Malawi","women_folate","prev","infill","domain_enet",10,27,TRUE,-0.00305436831577061,216.312927355413
"Malawi","women_folate","prev","infill","spatial_plus_domain",1,27,TRUE,-0.255956064861577,223.386644855599
"Malawi","women_folate","prev","infill","spatial_plus_domain",2,27,TRUE,-0.218081897746022,210.883586985893
"Malawi","women_folate","prev","infill","spatial_plus_domain",3,27,TRUE,-0.0171044625683154,219.799553614064
"Malawi","women_folate","prev","infill","spatial_plus_domain",4,27,TRUE,0.178985983304158,224.252497572801
"Malawi","women_folate","prev","infill","spatial_plus_domain",5,27,TRUE,-0.108735512041434,200.781232133403
"Malawi","women_folate","prev","infill","spatial_plus_domain",6,27,TRUE,-0.0439829037470968,202.977092936351
"Malawi","women_folate","prev","infill","spatial_plus_domain",7,27,TRUE,-0.0195479572209319,212.437222824815
"Malawi","women_folate","prev","infill","spatial_plus_domain",8,27,TRUE,-0.284056253366667,217.563901892049
"Malawi","women_folate","prev","infill","spatial_plus_domain",9,27,TRUE,0.0323763041471685,258.604011161625
"Malawi","women_folate","prev","infill","spatial_plus_domain",10,27,TRUE,-0.196090445872473,217.07550673496
"SierraLeone","women_folate","prev","infill","null_train_mean",1,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",2,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",3,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",4,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",5,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",6,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",7,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",8,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",9,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","null_train_mean",10,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",1,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",2,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",3,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",4,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",5,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",6,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",7,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",8,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",9,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial",10,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",1,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",2,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",3,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",4,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",5,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",6,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",7,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",8,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",9,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_index",10,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",1,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",2,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",3,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",4,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",5,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",6,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",7,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",8,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",9,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","domain_enet",10,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial_plus_domain",1,14,FALSE,NA,NA
"SierraLeone","women_folate","prev","infill","spatial_plus_domain",2,14,FALSE,NA,NA
