"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"all","prev","women_folate","Malawi","base","domain_enet",87,331,0,"",FALSE,0.350983503215131,0.339318212678069,0.454545454545455,0,0
"all","prev","women_folate","SierraLeone","base","domain_enet",14,331,0,"",FALSE,-0.221978021978022,-0.209049213290138,0,0,0
"all","prev","women_folate","Ghana","other_xpop","domain_index",75,331,2,"child_vitA;child_iron",FALSE,0.0382952439118051,0.0617989913014071,0.105263157894737,0.00218056282787726,0
"all","prev","women_folate","Malawi","other_xpop","domain_index",87,331,2,"child_vitA;child_iron",FALSE,0.203506202023318,0.179054478060701,0.409090909090909,-0.00538972147889036,0
"all","prev","women_folate","SierraLeone","other_xpop","domain_index",14,331,2,"child_vitA;child_iron",FALSE,0.186813186813187,0.275162547876474,0.25,0.0659340659340659,0
"all","prev","women_folate","Ghana","other_xpop","domain_enet",75,331,2,"child_vitA;child_iron",FALSE,0.0350030216030493,0.0238184919124274,0.210526315789474,0,0
"all","prev","women_folate","Malawi","other_xpop","domain_enet",87,331,2,"child_vitA;child_iron",FALSE,0.286064819978894,0.219222339911028,0.363636363636364,-0.0649186832362372,-0.0909090909090909
"all","prev","women_folate","SierraLeone","other_xpop","domain_enet",14,331,2,"child_vitA;child_iron",FALSE,-0.274725274725275,-0.278141104476906,0,-0.0527472527472527,0
"all","prev","women_folate","Ghana","other_samepop","domain_index",75,331,3,"women_vitA;women_iron;women_b12",TRUE,-0.00203804238161077,0.0237641734397651,0.105263157894737,-0.0381527234655386,0
"all","prev","women_folate","Malawi","other_samepop","domain_index",87,331,3,"women_vitA;women_iron;women_b12",TRUE,0.166811414338023,0.142328561380809,0.409090909090909,-0.0420845091641854,0
"all","prev","women_folate","SierraLeone","other_samepop","domain_index",14,331,3,"women_vitA;women_iron;women_b12",TRUE,0.226373626373626,0.261303062331687,0.25,0.105494505494505,0
"all","prev","women_folate","Ghana","other_samepop","domain_enet",75,331,3,"women_vitA;women_iron;women_b12",TRUE,0.0350030216030493,0.0238184919124274,0.210526315789474,0,0
"all","prev","women_folate","Malawi","other_samepop","domain_enet",87,331,3,"women_vitA;women_iron;women_b12",TRUE,0.350983503215131,0.339318212678069,0.454545454545455,0,0
"all","prev","women_folate","SierraLeone","other_samepop","domain_enet",14,331,3,"women_vitA;women_iron;women_b12",TRUE,0.243956043956044,0.115419193899385,0.25,0.465934065934066,0.25
"all","prev","women_folate","Ghana","all_other","domain_index",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.00102614721311871,0.0284929012928303,0.105263157894737,-0.0371408282970466,0
"all","prev","women_folate","Malawi","all_other","domain_index",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.173634671408881,0.147421201089178,0.409090909090909,-0.0352612520933276,0
"all","prev","women_folate","SierraLeone","all_other","domain_index",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.235164835164835,0.26492543351342,0.25,0.114285714285714,0
"all","prev","women_folate","Ghana","all_other","domain_enet",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0350030216030493,0.0238184919124274,0.210526315789474,0,0
"all","prev","women_folate","Malawi","all_other","domain_enet",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.26632112523498,0.206661195566238,0.318181818181818,-0.0846623779801516,-0.136363636363636
"all","prev","women_folate","SierraLeone","all_other","domain_enet",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.213186813186813,0.181357932955043,0.25,0.435164835164835,0.25
"all","prev","women_folate","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.146867319877615,-0.178643688921882,0.157894736842105,-0.182982000961543,0.0526315789473684
"all","prev","women_folate","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.267075127721664,-0.235056765360424,0.227272727272727,-0.475971051223872,-0.181818181818182
"all","prev","women_folate","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.107692307692308,-0.0761666048289983,0.25,-0.228571428571429,0
"all","prev","women_folate","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.24113034303827,-0.280631792089574,0.210526315789474,-0.276133364641319,0
"all","prev","women_folate","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.236179643112964,-0.228207657075809,0.181818181818182,-0.587163146328095,-0.272727272727273
"all","prev","women_folate","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,NA,NA,0.25,NA,0.25
"all","prev","women_b12","Ghana","base","domain_index",75,331,0,"",FALSE,0.233634645402255,0.24336953593143,0.263157894736842,0,0
"all","prev","women_b12","Malawi","base","domain_index",87,331,0,"",FALSE,0.262882146687943,0.201661342939136,0.318181818181818,0,0
"all","prev","women_b12","SierraLeone","base","domain_index",14,331,0,"",FALSE,-0.151411196783981,-0.214382301064398,0.25,0,0
"all","prev","women_b12","Ghana","base","domain_enet",75,331,0,"",FALSE,0.221929141450448,0.232866508987268,0.315789473684211,0,0
"all","prev","women_b12","Malawi","base","domain_enet",87,331,0,"",FALSE,-0.205645006177003,-0.213515595187953,0.136363636363636,0,0
"all","prev","women_b12","SierraLeone","base","domain_enet",14,331,0,"",FALSE,0.173434643588924,-0.0190625001623144,0.25,0,0
"all","prev","women_b12","Ghana","other_xpop","domain_index",75,331,2,"child_vitA;child_iron",FALSE,0.222945585771193,0.230782480342575,0.263157894736842,-0.0106890596310624,0
"all","prev","women_b12","Malawi","other_xpop","domain_index",87,331,2,"child_vitA;child_iron",FALSE,0.243195486894372,0.181195743499483,0.272727272727273,-0.0196866597935718,-0.0454545454545455
"all","prev","women_b12","SierraLeone","other_xpop","domain_index",14,331,2,"child_vitA;child_iron",FALSE,-0.151411196783981,-0.209316593708587,0.25,0,0
"all","prev","women_b12","Ghana","other_xpop","domain_enet",75,331,2,"child_vitA;child_iron",FALSE,0.0107546366840137,0.0423544661538995,0.263157894736842,-0.211174504766434,-0.0526315789473684
"all","prev","women_b12","Malawi","other_xpop","domain_enet",87,331,2,"child_vitA;child_iron",FALSE,0.0174225020395352,-0.0479051137549614,0.272727272727273,0.223067508216538,0.136363636363636
"all","prev","women_b12","SierraLeone","other_xpop","domain_enet",14,331,2,"child_vitA;child_iron",FALSE,0.173434643588924,-0.0190625001623144,0.25,0,0
"all","prev","women_b12","Ghana","other_samepop","domain_index",75,331,3,"women_vitA;women_iron;women_folate",TRUE,0.21625672637016,0.226053925718132,0.263157894736842,-0.0173779190320953,0
"all","prev","women_b12","Malawi","other_samepop","domain_index",87,331,3,"women_vitA;women_iron;women_folate",TRUE,0.227922015943413,0.174555730044737,0.272727272727273,-0.0349601307445299,-0.0454545454545455
"all","prev","women_b12","SierraLeone","other_samepop","domain_index",14,331,3,"women_vitA;women_iron;women_folate",TRUE,-0.151411196783981,-0.201086897923338,0.25,0,0
"all","prev","women_b12","Ghana","other_samepop","domain_enet",75,331,3,"women_vitA;women_iron;women_folate",TRUE,0.184976472112388,0.191764254107729,0.315789473684211,-0.0369526693380593,0
"all","prev","women_b12","Malawi","other_samepop","domain_enet",87,331,3,"women_vitA;women_iron;women_folate",TRUE,-0.205645006177003,-0.213515595187953,0.136363636363636,0,0
"all","prev","women_b12","SierraLeone","other_samepop","domain_enet",14,331,3,"women_vitA;women_iron;women_folate",TRUE,0.173434643588924,-0.0123425215867572,0.25,0,0
"all","prev","women_b12","Ghana","all_other","domain_index",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.201796986194398,0.212684100899853,0.263157894736842,-0.0318376592078577,0
"all","prev","women_b12","Malawi","all_other","domain_index",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.208043478374076,0.153848149326989,0.227272727272727,-0.0548386683138675,-0.0909090909090909
"all","prev","women_b12","SierraLeone","all_other","domain_index",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.151411196783981,-0.195931328868482,0.25,0,0
"all","prev","women_b12","Ghana","all_other","domain_enet",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.0651999848968331,0.0786489029202818,0.263157894736842,-0.156729156553614,-0.0526315789473684
"all","prev","women_b12","Malawi","all_other","domain_enet",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.205645006177003,-0.213515595187953,0.136363636363636,0,0
"all","prev","women_b12","SierraLeone","all_other","domain_enet",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.0963525797716243,-0.0215280830390104,0.25,-0.0770820638172994,0
"all","prev","women_b12","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.271456210691919,-0.266505058809389,0.210526315789474,-0.505090856094174,-0.0526315789473684
"all","prev","women_b12","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.427849064402596,-0.370416697553226,0.0909090909090909,-0.690731211090539,-0.227272727272727
"all","prev","women_b12","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.531315654169242,0.455927284502601,0.75,0.682726850953223,0.5
"all","prev","women_b12","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.280374689893296,-0.260988982137022,0.210526315789474,-0.502303831343744,-0.105263157894737
"all","prev","women_b12","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.319370963873397,-0.274648004018952,0.181818181818182,-0.113725957696394,0.0454545454545455
"all","prev","women_b12","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,NA,NA,0.25,NA,0
