"scope","fit","country","outcome","target","n_train","column","beta","sd_tr","beta_std","share","rank","fold_sign_agree","loco_sign_agree","loco_fits","incountry_sign_agree","incountry_fits","domain"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"ndvi_y2015",-0.472545198474475,0.988403983088187,-0.467065556361369,0.000959295502315134,221,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"ndvi_y2016",-0.488673143227985,0.988403983088187,-0.483006481194765,0.00129146235220791,217,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"ndvi_y2017",-0.4259392445086,0.988403983088187,-0.421000045825874,0.000993796586325944,238,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"ndvi_y2018",-0.531091321565143,0.988403983088187,-0.524932777618556,0.00125599598709398,199,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"npp_gpp_t0",-1.30758061448027,0.988403983088187,-1.29241788756119,0.00805191272669409,58,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"npp_npp_t0",-1.55870668935276,0.984108834744464,-1.53393702376734,0.0113880264917094,32,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"ntl_ccnl",-0.15937212014846,0.953316508163199,-0.151932073078495,0.000438013406421236,344,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"popdens_y2010",-0.194413627764857,0.988403983088187,-0.192159204049409,0.00051167135014643,324,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"popdens_y2015",-0.194370189880949,0.988403983088187,-0.192116269871937,0.000511118166360921,325,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"popdens_y2020",-0.193443318692354,0.988403983088187,-0.19120014669732,0.000495618316526521,327,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2010",-0.964964952770897,0.986378608091164,-0.951820786970913,0.00623767161455281,110,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2011",-0.899029780326143,0.984770886322472,-0.885338353602073,0.00528831529884385,120,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2012",-1.3627216064068,0.979239785292534,-1.33443121327129,0.0070552456510656,54,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2013",-1.34134344654733,0.97861323108968,-1.31265644422665,0.00833565234384467,57,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2014",-0.598260193671585,0.988282211403698,-0.591249907196559,0.00388607886607439,177,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2015",-1.15406597848272,0.986007102892497,-1.13791725199055,0.00731626493358425,77,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2016",-1.11036707627418,0.987113122480404,-1.09605791176044,0.00545565135595009,80,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2017",0.0331646035602118,0.988361696033758,0.0327786238230581,-0.000130692859648793,382,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2018",-0.963510784529194,0.98779659189033,-0.951752669207516,0.00448766828896274,111,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"precip_y2019",-1.3425321341469,0.979227014386389,-1.31464373343846,0.00893641677136635,56,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_aluminium_mean_0_20",-0.974114388770075,0.988403983088187,-0.962818541843856,0.000689412789202324,107,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_aluminium_mean_20_50",-1.6240272353849,0.988403983088187,-1.60519498809813,0.00765465694813435,27,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_aluminium_stdev_0_20",1.57452477221307,0.988403983088187,1.55626655632642,0.0112734239368971,30,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_aluminium_stdev_20_50",1.36699882869118,0.988403983088187,1.35114708715525,0.0101621665918407,51,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_calcium_mean_0_20",0.226497703978332,0.988403983088187,0.223871232772513,0.000560938987914516,314,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_calcium_mean_20_50",0.641663899768314,0.988403983088187,0.634223154334901,0.00345934280003724,167,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_calcium_stdev_0_20",-1.06026598005072,0.988403983088187,-1.04797111781503,0.00693705730393134,88,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_calcium_stdev_20_50",-0.942470881834639,0.988403983088187,-0.931541973549993,0.00598508525097539,115,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_cec_mean_0_20",0.587674779480321,0.988403983088187,0.580860092798821,0.00114533688077161,183,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_cec_mean_20_50",1.1758028639947,0.988403983088187,1.16216823409886,0.00561900921763395,72,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_cec_stdev_0_20",0.0193240214543096,0.988403983088187,0.0190999397747212,-5.94338511628633e-05,387,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_cec_stdev_20_50",0.167151007348125,0.988403983088187,0.16521272144009,-0.000529301089879038,339,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_iron_mean_0_20",0.078844960308105,0.988403983088187,0.0779306728149609,-0.0002524020227779,363,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_iron_mean_20_50",-0.52393665138698,0.988403983088187,-0.517861073116778,0.00278782296307993,204,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_iron_stdev_0_20",-0.742999567110218,0.988403983088187,-0.734383731564538,0.000499132263562981,145,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_iron_stdev_20_50",-0.971407250948337,0.988403983088187,-0.960142796038082,0.00537790682102946,109,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_magnesium_mean_0_20",0.435373333677796,0.988403983088187,0.430324737137516,0.00149851740464177,233,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_magnesium_mean_20_50",0.660071738212151,0.988403983088187,0.652417535172833,0.00340850765176269,164,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_magnesium_stdev_0_20",-0.564797155100964,0.988403983088187,-0.558247757738669,0.00303848421439773,192,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_magnesium_stdev_20_50",-0.406453996190496,0.988403983088187,-0.401740748776797,0.00199958999784089,244,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_phosphorus_mean_0_20",0.668978261601819,0.988403983088187,0.661220778366649,0.00121726245012926,160,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_phosphorus_mean_20_50",0.674168633091867,0.988403983088187,0.666350962221119,0.00152255235294261,158,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_phosphorus_stdev_0_20",1.48431165533545,0.988403983088187,1.46709955227777,0.00759634478221765,36,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_phosphorus_stdev_20_50",0.986334170062458,0.988403983088187,0.974896622345714,0.000851757362995508,105,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_potassium_mean_0_20",-0.797527436507835,0.988403983088187,-0.788279294866455,0.0021537300067955,133,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_potassium_mean_20_50",-0.518707797516849,0.988403983088187,-0.512692853124554,-0.000506917361219174,207,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_potassium_stdev_0_20",0.209957513377778,0.988403983088187,0.207522842501887,-0.000690916393188352,320,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_potassium_stdev_20_50",0.440374818189133,0.988403983088187,0.435268224349875,-0.000743016367587157,230,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_sulfur_mean_0_20",-0.268734337865946,0.988403983088187,-0.265618089939267,0.0010618321454903,304,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_sulfur_mean_20_50",-0.295702404937453,0.988403983088187,-0.292273434848935,0.0012134942198485,293,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_sulfur_stdev_0_20",-0.429304924626156,0.988403983088187,-0.424326697459866,0.00053254747838081,237,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_sulfur_stdev_20_50",-0.0225394452263461,0.988403983088187,-0.0222780774383185,3.1928743187794e-05,386,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_totalcarbon_mean_0_20",-1.00475458513247,0.988403983088187,-0.993103433971052,0.00785036577008134,100,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_totalcarbon_mean_20_50",-1.04241005218393,0.988403983088187,-1.03032224758976,0.00818529773675623,93,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_zinc_mean_0_20",-1.01694565199531,0.988403983088187,-1.00515313301638,0.00796490250382538,97,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_zinc_mean_20_50",-0.993870477922823,0.988403983088187,-0.982345539052679,0.00746605780200271,102,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_zinc_stdev_0_20",0.292280502103366,0.988403983088187,0.288891212457982,-0.000977482807141599,296,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soil_zinc_stdev_20_50",0.472528661510906,0.988403983088187,0.467049211160709,-0.0012179684050243,222,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_cec",-1.02222115928756,0.975461868397853,-0.997137761954461,0.00635543212063024,98,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_clay",0.743729992566071,0.984108834744464,0.731911256348705,-0.00218973452854162,146,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_nitrogen",-1.08307826119001,0.984108834744464,-1.06586688555676,0.00668807023914309,87,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_organic_carbon",-1.03284450470192,0.975461868397853,-1.00750043032099,0.00613832077186969,96,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_ph",1.20975737211214,0.975461868397853,1.18007218650859,0.00696556566394431,68,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_sand",-0.748575199382195,0.984108834744464,-0.736679467182617,-0.00039505230112843,144,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"soilgrids_silt",0.635959744399588,0.984108834744464,0.625853603005466,0.000855050707264195,169,NA,NA,NA,NA,NA,"Soil characteristics"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_parea_total",-0.690818895014987,0.957937000626519,-0.661760980266782,-0.00217424937158899,159,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_prod_cereals",-0.0348119942671829,0.957937000626519,-0.0333476973741328,-0.000132650750236065,381,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_prod_oilcrops",-1.76248299118343,0.950897643897982,-1.67594092372659,0.00166573172994696,21,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_prod_pulses",-0.156446607094438,0.888566416804507,-0.139013201087128,-0.000606513431119699,349,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_prod_roots",-2.37976722687769,0.957937000626519,-2.2796670795045,0.00635681163291275,5,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_prod_total",-1.68512548135028,0.957937000626519,-1.61424404928401,-0.000331478890544307,26,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_prod_vegetables",-0.615087424667989,0.950897643897982,-0.584885182908068,-0.00102750818999128,179,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_share_cereals",1.93407666673286,0.957937000626519,1.85272360111181,0.00957107554257305,20,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_share_oilcrops",-1.2496437785117,0.950897643897982,-1.18828332469854,0.00343317077458421,66,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_share_pulses",0.432914202235878,0.888813343720817,0.384779919633501,0.0010585333177115,250,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_share_roots",-1.47526789935248,0.957937000626519,-1.4132137066263,0.00526624703758701,42,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"spam_share_vegetables",0.45055555435147,0.950897643897982,0.428432215077962,0.000412558745415547,234,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_aet_t0",-0.459058818075765,0.988403983088187,-0.453735564257841,0.0030809768326016,225,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_def_t0",0.245909004472113,0.988403983088187,0.243057439497487,0.00154981405290897,311,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_pdsi_t0",1.1678214002158,0.988403983088187,1.15427932350892,0.00111177345226441,74,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_pet_t0",0.0854210684981523,0.988403983088187,0.0844305243432226,0.000352212746356177,361,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_pr_t0",-0.360161174944971,0.988403983088187,-0.355984739869331,0.00235503919667955,263,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_ro_t0",-0.33005089867353,0.988403983088187,-0.326223622870752,0.00210093074544675,275,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_soil_t0",-0.50402252396914,0.988403983088187,-0.498177870257259,0.00189923060774213,213,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_srad_t0",-0.265598484589367,0.988403983088187,-0.262518600070317,-0.000449693743356443,305,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_tmmn_t0",0.810849585203666,0.988403983088187,0.801446959700708,0.00125333308324093,128,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_tmmx_t0",0.975209943015864,0.988403983088187,0.963901392024084,0.00764290736511426,106,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_vap_t0",-0.615896786031311,0.988403983088187,-0.608754836484561,0.00356554085982602,173,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_vpd_t0",0.771937940186326,0.988403983088187,0.762986534777056,0.00531490654487796,138,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"tclim_vs_t0",0.0282593951283616,0.988403983088187,0.0279316987045355,5.23513863069022e-05,384,NA,NA,NA,NA,NA,"Climate and weather"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"wapor_mean_t0",-1.11882838645769,0.988403983088187,-1.10585443356691,0.00567122655988576,79,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"wapor_sd_t0",0.490423369500807,0.988403983088187,0.484736411814127,0.000777642541850489,216,NA,NA,NA,NA,NA,"Ecosystem productivity/greenness"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"wsf",-0.189435806093689,0.988403983088187,-0.187239105282524,0.00057130211514535,330,NA,NA,NA,NA,NA,"Ruralness, population density, built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"map_blooddisorders201201africahbcallelefrequency",2.59832999065518,0.988403983088187,2.56819971214107,0.0166621139940075,3,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"map_blooddisorders201201globalg6pddallelefrequency",2.05483479217537,0.988375213090279,2.03094777558165,0.00105397276171058,13,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency",1.38537550917593,0.988403983088187,1.36931067134231,-0.000492550851020205,48,NA,NA,NA,NA,NA,"Malaria incidence and treatment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_deworm_pregnancy",0.311808529807083,0.962320048739616,0.30005959960138,-6.26605537924894e-05,290,NA,NA,NA,NA,NA,"Food fortification and supplementation"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_barrier_money",0.375276362992571,0.962341496470332,0.361144016752214,0.000717505200617388,259,NA,NA,NA,NA,NA,"Healthcare access"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_barrier_distance",0.813220582349431,0.962332882497825,0.782588907118887,0.00173954421224215,134,NA,NA,NA,NA,NA,"Healthcare access"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_barrier_alone",0.281610499886266,0.957710004977791,0.269701193247874,0.000310332205531483,303,NA,NA,NA,NA,NA,"Healthcare access"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_barrier_permission",-2.55549471273942,0.941165933516648,-2.40514456691225,0.00407004183628719,4,NA,NA,NA,NA,NA,"Healthcare access"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_barriers_n",0.316346678963274,0.962345928754979,0.304434938575465,0.000590220773771783,288,NA,NA,NA,NA,NA,"Healthcare access"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_health_insurance",-0.0162371224097759,0.936529115343838,-0.015206537886157,7.24356228009272e-06,390,NA,NA,NA,NA,NA,"Healthcare access"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_working",-1.42252180817499,0.962326608952706,-1.36893058782231,0.00222542936194307,49,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_occ_agric",-0.3164789691164,0.931496817578304,-0.294799152562388,-0.000831069546797424,292,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_decides_earnings",0.416649346416985,0.880233827983148,0.366748849123299,-5.48187863780826e-05,255,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_w_owns_house",-2.68275319677863,0.961836106203269,-2.58036888869393,0.00851477936884908,2,NA,NA,NA,NA,NA,"Education, employment, SES"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_grains",-0.831723834343516,0.952728940529602,-0.792407367507316,0.00154950196888037,131,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_roots",-0.198326367703823,0.917024753080591,-0.181870188372969,0.000213933380950788,331,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_legumes",0.361388581741031,0.888053775792344,0.320932494543363,0.000764510939839795,280,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_dairy",0.360535389785874,0.903637835656946,0.32579341930384,-0.000362861662892638,276,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_flesh",-0.556773275365226,0.955322132329831,-0.531897832646172,0.000370296972356849,195,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_eggs",0.0351367790329665,0.911984878424186,0.0320442111545975,-4.69623222319516e-05,383,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_fg_other_fruitveg",-1.4661053800081,0.914519554529346,-1.34078203901809,0.003651970250622,52,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_diet_groups_n",-0.592207023801761,0.962258836753394,-0.569856441840672,0.00100755156836417,188,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_mdd_4plus",-0.547118766087958,0.936287632071117,-0.512260533962166,0.000498776978748174,208,NA,NA,NA,NA,NA,"Dietary diversity"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_c_deworm_6mo",0.493361585272772,0.962323495880517,0.474773445472848,-0.00128663360511543,218,NA,NA,NA,NA,NA,"Food fortification and supplementation"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_cows",1.54484764052043,0.834743510305086,1.28955154233455,0.00776990463967091,59,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_cows_any",1.29956590620344,0.834743510305086,1.08480420641707,0.00641590312053837,83,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_horses",1.07214140633456,0.72833356017625,0.780876567488025,0.00522066568175575,135,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_horses_any",1.08878225898269,0.72833356017625,0.792996658941604,0.00540849795059177,130,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_goats",0.558297678736668,0.95296542831325,0.532038386543581,0.00227620504528788,194,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_goats_any",0.623454353102701,0.952914481831649,0.594098681832546,0.00259637915526704,175,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_sheep",1.10400633743959,0.936309278374836,1.03369137712931,0.00536097990429508,91,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_sheep_any",1.00944027484414,0.936215682338453,0.945053815693119,0.00501346565939419,113,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_chickens",-0.432617259681656,0.962345928754979,-0.416327458563778,-0.000715776019577622,239,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_chickens_any",-0.134736002517645,0.962340768017429,-0.129661948142429,-0.000274344325553497,351,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_livestock_total",0.296738025451556,0.962345928754979,0.285564630700097,0.00105880591508292,297,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_livestock_any",0.111090638651401,0.962345928754979,0.106907623828967,0.000330816402676009,357,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_agland_ha",0.272322963248742,0.957934093560961,0.260867450955518,0.0002663881263717,306,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_owns_land",0.407187313292611,0.962342927367975,0.391853831061112,0.00110609736364982,249,NA,NA,NA,NA,NA,"Agricultural production, land use"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_clean_fuel",0.578480262665336,0.879883684981868,0.508995345203255,-0.00108421048128649,209,NA,NA,NA,NA,NA,"Built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"dhs_hh_solid_fuel",-0.545427628804812,0.891318128137933,-0.486149533141016,-0.00119632363404527,215,NA,NA,NA,NA,NA,"Built environment"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"fprice_dist_nearest_market_km",-0.155361168485711,0.988400350827462,-0.153559033436241,2.34125825624241e-05,343,NA,NA,NA,NA,NA,"Food prices and supply"
"loco","holdout_Malawi","Malawi","women_iron","level",119,"fprice_n_markets_100km",-0.11838075474778,0.928223019768363,-0.109883741654442,0.000311308081233149,355,NA,NA,NA,NA,NA,"Food prices and supply"
