"scope","fit","country","outcome","target","n_train","domain","share","n_axes"
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Immunisation",0.00556690031364039,2
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Infant and young child feeding",0.0120616268076306,3
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Infection and inflammation burden",0.0789790443105267,5
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Livestock density",0.0179298775578088,2
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Ruralness, population density, built environment",0.00486260921670815,2
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Satellite embedding",0.200160305746911,3
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Soil characteristics",0.174889353798688,4
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Water and coast proximity",0.0445929453081218,1
"country","SierraLeone","SierraLeone","women_vitA","level",14,"Water and sanitation",0.0506262359599001,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Agricultural production, land use",0.0273437910234383,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Anaemia and haemoglobin",0.03344467215871,1
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Built environment",0.0565492824288427,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Child anthropometry",0.0655646851249143,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Climate and weather",0.065006094591878,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Ecosystem productivity/greenness",0.00968113436371404,2
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Education, employment, SES",0.0942251726573261,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Food fortification and supplementation",0.00946931172487741,1
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Food prices and supply",0.0376641664671279,4
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Household assets and characteristics",0.042531387515425,2
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Household diet and consumption (HCES)",0.0506868435299172,2
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Immunisation",0.0261997914796738,2
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Infant and young child feeding",0.022272695209345,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Infection and inflammation burden",0.0846706175492131,5
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Livestock density",0.0307695260012043,2
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Ruralness, population density, built environment",0.0895376343017988,2
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Satellite embedding",0.0406351406122344,3
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Soil characteristics",0.119198802658344,4
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Water and coast proximity",-0.000572739801350624,1
"country","SierraLeone","SierraLeone","women_vitA","prev",14,"Water and sanitation",0.0951219904033664,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Agricultural production, land use",0.0528435711703158,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Anaemia and haemoglobin",0.0169655058524472,1
"country","SierraLeone","SierraLeone","child_iron","level",14,"Built environment",0.0165896103310956,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Child anthropometry",0.00455261327413179,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Climate and weather",0.155632406208181,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Ecosystem productivity/greenness",0.020326214239738,2
"country","SierraLeone","SierraLeone","child_iron","level",14,"Education, employment, SES",0.0108931905593996,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Food fortification and supplementation",0.00785250997362173,1
"country","SierraLeone","SierraLeone","child_iron","level",14,"Food prices and supply",0.0313437616210245,4
"country","SierraLeone","SierraLeone","child_iron","level",14,"Household assets and characteristics",0.00701498423457464,2
"country","SierraLeone","SierraLeone","child_iron","level",14,"Household diet and consumption (HCES)",0.00808450864581571,2
"country","SierraLeone","SierraLeone","child_iron","level",14,"Immunisation",0.077797632334736,2
"country","SierraLeone","SierraLeone","child_iron","level",14,"Infant and young child feeding",0.000823510026973319,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Infection and inflammation burden",0.137157994721843,5
"country","SierraLeone","SierraLeone","child_iron","level",14,"Livestock density",0.0850647409609945,2
"country","SierraLeone","SierraLeone","child_iron","level",14,"Ruralness, population density, built environment",-0.00467112289299638,2
"country","SierraLeone","SierraLeone","child_iron","level",14,"Satellite embedding",0.175110051070374,3
"country","SierraLeone","SierraLeone","child_iron","level",14,"Soil characteristics",0.152443411501311,4
"country","SierraLeone","SierraLeone","child_iron","level",14,"Water and coast proximity",0.0184802101544884,1
"country","SierraLeone","SierraLeone","child_iron","level",14,"Water and sanitation",0.0256946960119318,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Agricultural production, land use",0.0410974995959883,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Anaemia and haemoglobin",0.00234494456089008,1
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Built environment",0.0688534786504502,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Child anthropometry",0.0274253631233152,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Climate and weather",0.193171241620345,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Ecosystem productivity/greenness",0.0478032544755829,2
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Education, employment, SES",0.0294887542478231,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Food fortification and supplementation",-0.00103445722942668,1
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Food prices and supply",0.00730222829259595,4
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Household assets and characteristics",0.00267637181137903,2
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Household diet and consumption (HCES)",-0.000601036835292649,2
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Immunisation",0.0532763040992392,2
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Infant and young child feeding",0.025047122220343,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Infection and inflammation burden",0.106707986091086,5
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Livestock density",0.0355727076963144,2
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Ruralness, population density, built environment",0.0136307434075583,2
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Satellite embedding",0.18135784192298,3
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Soil characteristics",0.0997591122987428,4
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Water and coast proximity",0.0670313997397496,1
"country","SierraLeone","SierraLeone","child_iron","prev",14,"Water and sanitation",-0.000910859789664057,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Agricultural production, land use",0.0439727829392105,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Anaemia and haemoglobin",0.00443842392168196,1
"country","SierraLeone","SierraLeone","women_iron","level",14,"Built environment",0.0611033195125607,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Child anthropometry",-0.00334427769232863,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Climate and weather",0.173542311937633,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Ecosystem productivity/greenness",0.0352731480658169,2
"country","SierraLeone","SierraLeone","women_iron","level",14,"Education, employment, SES",0.0464452152920576,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Food fortification and supplementation",-0.000431037128734105,1
"country","SierraLeone","SierraLeone","women_iron","level",14,"Food prices and supply",0.0171653705582353,4
"country","SierraLeone","SierraLeone","women_iron","level",14,"Household assets and characteristics",0.00957646816318732,2
"country","SierraLeone","SierraLeone","women_iron","level",14,"Household diet and consumption (HCES)",0.012821714152015,2
"country","SierraLeone","SierraLeone","women_iron","level",14,"Immunisation",0.0137508416130312,2
"country","SierraLeone","SierraLeone","women_iron","level",14,"Infant and young child feeding",0.00613752299506334,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Infection and inflammation burden",0.109886070545971,5
"country","SierraLeone","SierraLeone","women_iron","level",14,"Livestock density",0.0723866564686421,2
"country","SierraLeone","SierraLeone","women_iron","level",14,"Ruralness, population density, built environment",0.0116985006875443,2
"country","SierraLeone","SierraLeone","women_iron","level",14,"Satellite embedding",0.185354156207638,3
"country","SierraLeone","SierraLeone","women_iron","level",14,"Soil characteristics",0.113953313784959,4
"country","SierraLeone","SierraLeone","women_iron","level",14,"Water and coast proximity",0.0616962461976511,1
"country","SierraLeone","SierraLeone","women_iron","level",14,"Water and sanitation",0.0245732517781649,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Agricultural production, land use",0.0282321863650876,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Anaemia and haemoglobin",0.00711765525650989,1
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Built environment",0.0774113058917562,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Child anthropometry",0.00652626146979455,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Climate and weather",0.117445008072127,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Ecosystem productivity/greenness",0.0259573339882237,2
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Education, employment, SES",0.0375296711155314,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Food fortification and supplementation",0.0268155653792183,1
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Food prices and supply",0.0227823742264333,4
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Household assets and characteristics",0.0736498122203418,2
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Household diet and consumption (HCES)",0.0301948993737191,2
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Immunisation",0.0348848511737304,2
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Infant and young child feeding",0.00204127694908681,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Infection and inflammation burden",0.0712032424483018,5
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Livestock density",0.0215992682118823,2
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Ruralness, population density, built environment",0.000888513988905383,2
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Satellite embedding",0.186165511065929,3
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Soil characteristics",0.11650452956507,4
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Water and coast proximity",0.026413150286256,1
"country","SierraLeone","SierraLeone","women_iron","prev",14,"Water and sanitation",0.0866375829520953,3
"country","SierraLeone","SierraLeone","women_folate","level",14,"Agricultural production, land use",0.0389039356456155,3
"country","SierraLeone","SierraLeone","women_folate","level",14,"Anaemia and haemoglobin",0.0294489933722621,1
"country","SierraLeone","SierraLeone","women_folate","level",14,"Built environment",0.0585331190000042,3
