"country","outcome","rep","arm","n_areas","spearman","topk","capture","mae_pp"
"Ghana","women_folate",5,"mse_discrete",75,0.350001711941239,0.368421052631579,0.246571367261953,23.7730992031913
"Ghana","women_folate",5,"mse_nnls",75,0.364481789281915,0.368421052631579,0.219679574530998,23.7391589637825
"Ghana","women_folate",5,"rank_discrete",75,0.306718252410107,0.421052631578947,0.19748360575933,25.8108572945665
"Ghana","women_folate",5,"rank_nnls",75,0.315369243498483,0.368421052631579,0.224400033736655,24.7490352825378
"Ghana","women_folate",5,"wrank_discrete",75,0.251876384686763,0.368421052631579,0.214904909958073,26.4991845513688
"Ghana","women_folate",5,"wrank_nnls",75,0.328495376599627,0.421052631578947,0.215006202592035,24.5248865703325
"Ghana","women_folate",5,"burden_discrete",75,0.281050320037513,0.368421052631579,0.282200815086927,24.6102491599279
"Ghana","women_folate",5,"burden_ens",75,0.348106190005895,0.368421052631579,0.238554084303571,23.770313253646
"Ghana","women_folate",5,"domain_index",75,0.262251873174963,0.368421052631579,0.192003502652713,30.8186013947463
"Ghana","women_folate",5,"enet",75,0.364481789281915,0.368421052631579,0.248818402122655,23.2655881516258
"Ghana","women_folate",5,"rf",75,0.321597387000329,0.368421052631579,0.223803076565443,24.148049505768
"Ghana","women_folate",5,"mean",75,-0.187407674892331,0.157894736842105,0.260272570961011,25.7414863448138
"Ghana","women_b12",1,"mse_discrete",75,0.286342201711865,0.473684210526316,0.367720692728673,9.67677717915143
"Ghana","women_b12",1,"mse_nnls",75,0.184615798321156,0.421052631578947,0.366748827107017,9.84390308443424
"Ghana","women_b12",1,"rank_discrete",75,0.236224938993832,0.473684210526316,0.325510573682252,9.40849133324631
"Ghana","women_b12",1,"rank_nnls",75,0.255225890086472,0.578947368421053,0.428628862857509,9.3819650105394
"Ghana","women_b12",1,"wrank_discrete",75,0.223912847302224,0.473684210526316,0.284618807082615,10.75945109568
"Ghana","women_b12",1,"wrank_nnls",75,0.221027456972367,0.473684210526316,0.303785825135423,9.56154632930848
"Ghana","women_b12",1,"burden_discrete",75,0.318474957658004,0.526315789473684,0.452566621429372,8.9225084594901
"Ghana","women_b12",1,"burden_ens",75,0.279784496416735,0.526315789473684,0.429851361673449,9.61313322724021
"Ghana","women_b12",1,"domain_index",75,0.242503941813919,0.421052631578947,0.325704353244458,11.0059576479596
"Ghana","women_b12",1,"enet",75,-0.017381710541993,0.368421052631579,0.249765235098815,10.0830839243783
"Ghana","women_b12",1,"rf",75,0.251701123490339,0.526315789473684,0.429851361673449,9.54288264715274
"Ghana","women_b12",1,"mean",75,-0.201773899849233,0.105263157894737,0.13141198487557,10.0336305831379
"Ghana","women_b12",2,"mse_discrete",75,0.203747903519699,0.421052631578947,0.353053204742471,9.88839236120683
"Ghana","women_b12",2,"mse_nnls",75,0.17448414364018,0.368421052631579,0.299320352701191,9.9557881529028
"Ghana","women_b12",2,"rank_discrete",75,0.189517683029266,0.368421052631579,0.261968527073368,10.6380819250333
"Ghana","women_b12",2,"rank_nnls",75,0.187993016548148,0.368421052631579,0.322418096250786,9.80801670082876
"Ghana","women_b12",2,"wrank_discrete",75,0.14138412616301,0.263157894736842,0.239700905474495,11.4100138113437
"Ghana","women_b12",2,"wrank_nnls",75,0.152483042375018,0.263157894736842,0.221597122266175,10.0210525595295
"Ghana","women_b12",2,"burden_discrete",75,0.203747903519699,0.421052631578947,0.353053204742471,9.88839236120683
"Ghana","women_b12",2,"burden_ens",75,0.165598452965278,0.368421052631579,0.227898206724803,9.97427998725644
"Ghana","women_b12",2,"domain_index",75,0.233487097033115,0.421052631578947,0.301375567981799,10.7399484328508
"Ghana","women_b12",2,"enet",75,0.167348343826177,0.421052631578947,0.314832735064047,9.89794864107504
"Ghana","women_b12",2,"rf",75,0.203747903519699,0.421052631578947,0.353053204742471,9.88839236120683
"Ghana","women_b12",2,"mean",75,-0.221098017123351,0.0526315789473684,0.0744357207561543,10.0366294723109
"Ghana","women_b12",3,"mse_discrete",75,-0.152556029942112,0.210526315789474,0.142419995419536,10.1341344907568
"Ghana","women_b12",3,"mse_nnls",75,0.132301704329254,0.368421052631579,0.236622616880199,9.95132096810355
"Ghana","women_b12",3,"rank_discrete",75,0.211338447398812,0.368421052631579,0.315884831461593,10.418074130924
"Ghana","women_b12",3,"rank_nnls",75,0.22983117633108,0.421052631578947,0.295561313056078,9.62663802021283
"Ghana","women_b12",3,"wrank_discrete",75,0.256947287726443,0.368421052631579,0.277457529847758,11.2417685561313
"Ghana","women_b12",3,"wrank_nnls",75,0.222798037402052,0.421052631578947,0.277457529847758,9.7218221698688
"Ghana","women_b12",3,"burden_discrete",75,0.214404174624286,0.473684210526316,0.295723902772874,10.0717196836488
"Ghana","women_b12",3,"burden_ens",75,0.209354741547035,0.421052631578947,0.280396274908424,9.80826279270842
"Ghana","women_b12",3,"domain_index",75,0.256947287726443,0.368421052631579,0.277457529847758,11.2417685561313
"Ghana","women_b12",3,"enet",75,-0.0319981489523053,0.315789473684211,0.214726446245419,10.1084742834288
"Ghana","women_b12",3,"rf",75,0.225503090836294,0.473684210526316,0.437579389968302,9.76188313448652
"Ghana","women_b12",3,"mean",75,-0.226368230925384,0.105263157894737,0.0855910412212067,10.1089122092655
"Ghana","women_b12",4,"mse_discrete",75,-0.0799486262045088,0.157894736842105,0.168715565111155,10.2149867651374
"Ghana","women_b12",4,"mse_nnls",75,0.0113612244238133,0.263157894736842,0.188447762756506,10.1261644454763
"Ghana","women_b12",4,"rank_discrete",75,0.209600655495603,0.368421052631579,0.215292507508842,10.6032618288891
"Ghana","women_b12",4,"rank_nnls",75,0.214322203308096,0.368421052631579,0.270550229317708,9.72440884395575
"Ghana","women_b12",4,"wrank_discrete",75,0.189124220711558,0.368421052631579,0.215292507508842,11.7900249540863
"Ghana","women_b12",4,"wrank_nnls",75,0.184173153213735,0.315789473684211,0.240554579423982,10.1352983772541
"Ghana","women_b12",4,"burden_discrete",75,0.321737416042331,0.526315789473684,0.311655454296092,9.31908383650157
"Ghana","women_b12",4,"burden_ens",75,0.235946236518789,0.315789473684211,0.242355091067251,9.70303956179339
"Ghana","women_b12",4,"domain_index",75,0.211567967084142,0.315789473684211,0.248282607718835,11.5774541939444
"Ghana","women_b12",4,"enet",75,-0.0937888131328373,0.263157894736842,0.191261357597501,10.0815187246475
"Ghana","women_b12",4,"rf",75,0.287424223085562,0.368421052631579,0.343498809474855,9.85490330920811
"Ghana","women_b12",4,"mean",75,-0.403296837136465,0.105263157894737,0.0526052102278436,10.1583410388642
"Ghana","women_b12",5,"mse_discrete",75,0.0849765285996864,0.157894736842105,0.174840955675895,9.97510644590548
"Ghana","women_b12",5,"mse_nnls",75,0.242831827078675,0.473684210526316,0.264735974391987,9.93679141069929
"Ghana","women_b12",5,"rank_discrete",75,0.255225890086472,0.526315789473684,0.269729501552905,9.59375749276946
"Ghana","women_b12",5,"rank_nnls",75,0.269652841735758,0.473684210526316,0.371675048422094,9.55721767644151
"Ghana","women_b12",5,"wrank_discrete",75,0.241864565547644,0.368421052631579,0.277457529847758,10.8221696448893
"Ghana","women_b12",5,"wrank_nnls",75,0.260750756797619,0.473684210526316,0.328421752186313,9.49324685623112
"Ghana","women_b12",5,"burden_discrete",75,0.296309913760463,0.526315789473684,0.459847011567174,9.46296013401167
"Ghana","women_b12",5,"burden_ens",75,0.274112081336447,0.578947368421053,0.375434088067207,9.58757066457439
"Ghana","women_b12",5,"domain_index",75,0.241864565547644,0.368421052631579,0.277457529847758,10.8221696448893
"Ghana","women_b12",5,"enet",75,0.129016307335005,0.421052631578947,0.308491787063508,9.95328078103084
"Ghana","women_b12",5,"rf",75,0.296309913760463,0.526315789473684,0.459847011567174,9.46296013401167
"Ghana","women_b12",5,"mean",75,-0.210055664395284,0.210526315789474,0.117170292493067,10.0382351968142
"Malawi","child_vitA",1,"mse_discrete",87,0.122722787410105,0.454545454545455,0.282591728616486,8.24005366256534
"Malawi","child_vitA",1,"mse_nnls",87,0.191061497985134,0.409090909090909,0.267594863755252,8.16198096521722
"Malawi","child_vitA",1,"rank_discrete",87,0.216116246761821,0.5,0.296845013790099,8.59417304713573
"Malawi","child_vitA",1,"rank_nnls",87,0.245902078419211,0.454545454545455,0.275068331268345,8.02936957035044
"Malawi","child_vitA",1,"wrank_discrete",87,0.17896276924566,0.409090909090909,0.266011757164254,8.72652401542559
"Malawi","child_vitA",1,"wrank_nnls",87,0.179638360245004,0.363636363636364,0.209127514793147,8.13045897470052
"Malawi","child_vitA",1,"burden_discrete",87,0.24343905151313,0.454545454545455,0.320223648897117,8.27542929515799
"Malawi","child_vitA",1,"burden_ens",87,0.19064264960133,0.454545454545455,0.300280818627848,8.11828066390437
"Malawi","child_vitA",1,"domain_index",87,0.227358518154399,0.454545454545455,0.236141335392268,8.49650956372868
"Malawi","child_vitA",1,"enet",87,-0.0486637165675471,0.363636363636364,0.155352184482807,8.38023017860582
"Malawi","child_vitA",1,"rf",87,0.289909716563065,0.545454545454545,0.303486182526243,7.82035198383625
"Malawi","child_vitA",1,"mean",87,-0.098805794176794,0.227272727272727,0.128063343365087,8.28246213157364
"Malawi","child_vitA",2,"mse_discrete",87,0.0834296608527621,0.363636363636364,0.237043451656153,8.28072086623058
"Malawi","child_vitA",2,"mse_nnls",87,0.106654029367019,0.318181818181818,0.237043451656153,8.28227366862808
"Malawi","child_vitA",2,"rank_discrete",87,0.14866261840635,0.409090909090909,0.282228309176468,8.72758382257292
"Malawi","child_vitA",2,"rank_nnls",87,0.160437969560134,0.409090909090909,0.305605644903318,8.18454746808255
"Malawi","child_vitA",2,"wrank_discrete",87,0.140656902706808,0.409090909090909,0.209418461450613,8.73666230105312
"Malawi","child_vitA",2,"wrank_nnls",87,0.196963452484202,0.454545454545455,0.2635253793317,8.11381631063798
"Malawi","child_vitA",2,"burden_discrete",87,0.108024805895835,0.363636363636364,0.21069153968028,8.46189425154718
"Malawi","child_vitA",2,"burden_ens",87,0.15655410272849,0.454545454545455,0.306130386983589,8.17154949327286
"Malawi","child_vitA",2,"domain_index",87,0.212460842684979,0.454545454545455,0.258414644449635,8.68783013136392
"Malawi","child_vitA",2,"enet",87,0.0308541759062526,0.272727272727273,0.199454311570391,8.38807211280285
"Malawi","child_vitA",2,"rf",87,0.162065766688103,0.363636363636364,0.303575962642057,8.12628732671657
"Malawi","child_vitA",2,"mean",87,-0.0537262577972144,0.272727272727273,0.163737023522504,8.2357266424242
"Malawi","child_vitA",3,"mse_discrete",87,-0.00405597378330941,0.318181818181818,0.16933415992442,8.25335618343707
"Malawi","child_vitA",3,"mse_nnls",87,0.165378476632741,0.545454545454545,0.289319080823722,8.17513070828844
"Malawi","child_vitA",3,"rank_discrete",87,0.159809696984427,0.409090909090909,0.223016402147827,8.52714528321301
"Malawi","child_vitA",3,"rank_nnls",87,0.139447953962644,0.454545454545455,0.223016402147827,8.15430850649248
"Malawi","child_vitA",3,"wrank_discrete",87,0.121767300121019,0.409090909090909,0.199209952783438,8.43972011678709
"Malawi","child_vitA",3,"wrank_nnls",87,0.145121445706909,0.409090909090909,0.223016402147827,8.4485814169701
"Malawi","child_vitA",3,"burden_discrete",87,0.144660775567501,0.454545454545455,0.219633147175367,8.21427973533487
"Malawi","child_vitA",3,"burden_ens",87,0.132555994192766,0.409090909090909,0.220251074808689,8.21732165105693
"Malawi","child_vitA",3,"domain_index",87,0.182694049590489,0.5,0.294436915324662,8.62187850048003
"Malawi","child_vitA",3,"enet",87,0.0367384862653264,0.409090909090909,0.188632340354705,8.3202638518186
"Malawi","child_vitA",3,"rf",87,0.247406124888329,0.545454545454545,0.295716632676477,7.99757490846858
"Malawi","child_vitA",3,"mean",87,-0.105378273995929,0.181818181818182,0.0804845777565628,8.26440956644809
"Malawi","child_vitA",4,"mse_discrete",87,0.0353669352934177,0.227272727272727,0.36822224660587,8.22913375350285
"Malawi","child_vitA",4,"mse_nnls",87,0.162122882376804,0.454545454545455,0.207091949398936,8.11918548715063
"Malawi","child_vitA",4,"rank_discrete",87,0.275602236543551,0.5,0.295956068958629,8.2184338666372
"Malawi","child_vitA",4,"rank_nnls",87,0.266644592698999,0.5,0.26590209034043,7.74753320091561
"Malawi","child_vitA",4,"wrank_discrete",87,0.283854947193393,0.5,0.287567042917531,8.06211194627268
"Malawi","child_vitA",4,"wrank_nnls",87,0.279933509603351,0.5,0.274820114165966,7.80603235315643
"Malawi","child_vitA",4,"burden_discrete",87,0.197087203143053,0.409090909090909,0.210693553069356,8.14750879923223
"Malawi","child_vitA",4,"burden_ens",87,0.224083885335562,0.409090909090909,0.267748260852197,8.00630626418073
"Malawi","child_vitA",4,"domain_index",87,0.27642089474826,0.454545454545455,0.295956068958629,8.24303808086378
"Malawi","child_vitA",4,"enet",87,-0.00590256136995085,0.318181818181818,0.155267274934421,8.28637905217149
"Malawi","child_vitA",4,"rf",87,0.237163378048012,0.590909090909091,0.253834262846733,7.95718617548174
"Malawi","child_vitA",4,"mean",87,-0.174989239116551,0.0909090909090909,0.176730246611279,8.28648100048244
"Malawi","child_vitA",5,"mse_discrete",87,-0.0673716360249671,0.318181818181818,0.163412181916145,8.3501331102959
"Malawi","child_vitA",5,"mse_nnls",87,0.0571918429522539,0.409090909090909,0.243303753756012,8.28750901855099
"Malawi","child_vitA",5,"rank_discrete",87,0.16265596213801,0.409090909090909,0.232238000950517,8.63925502697943
"Malawi","child_vitA",5,"rank_nnls",87,0.155982945841483,0.454545454545455,0.261232519596632,8.19511962125269
"Malawi","child_vitA",5,"wrank_discrete",87,0.16706338944941,0.409090909090909,0.280604659323355,8.44961315773109
"Malawi","child_vitA",5,"wrank_nnls",87,0.145930584630168,0.409090909090909,0.234342994814164,8.11388639161495
"Malawi","child_vitA",5,"burden_discrete",87,0.110004816437458,0.363636363636364,0.259864473478623,8.47189059609226
"Malawi","child_vitA",5,"burden_ens",87,0.11024279847371,0.363636363636364,0.259864473478623,8.4671047468545
"Malawi","child_vitA",5,"domain_index",87,0.172003896522017,0.454545454545455,0.219164114509854,8.83889228708793
"Malawi","child_vitA",5,"enet",87,-0.0374068828282658,0.272727272727273,0.170581289623398,8.34883719752216
"Malawi","child_vitA",5,"rf",87,0.166378001185002,0.454545454545455,0.30032504555719,8.11731059668803
"Malawi","child_vitA",5,"mean",87,-0.176645717770154,0.181818181818182,0.158401699387713,8.32222191035554
"Malawi","women_vitA",1,"mse_discrete",87,-0.0266361884546694,0.318181818181818,0.0450907271980461,2.17450322912159
"Malawi","women_vitA",1,"mse_nnls",87,-0.0688003195925444,0.363636363636364,0.0450907271980461,2.18427512609724
"Malawi","women_vitA",1,"rank_discrete",87,-0.0557631404268088,0.363636363636364,0.0281098814070507,2.46643458613725
"Malawi","women_vitA",1,"rank_nnls",87,-0.121832912809096,0.318181818181818,0.0281098814070507,2.27044069839296
"Malawi","women_vitA",1,"wrank_discrete",87,-0.0373727778248802,0.363636363636364,0.0613281037355833,2.22546559135618
"Malawi","women_vitA",1,"wrank_nnls",87,-0.0760765176499344,0.272727272727273,0.0281098814070507,2.221842665632
"Malawi","women_vitA",1,"burden_discrete",87,-0.104465593485457,0.363636363636364,0.0281098814070507,2.23938350280552
"Malawi","women_vitA",1,"burden_ens",87,-0.11461984879125,0.318181818181818,0.0281098814070507,2.24375723452595
"Malawi","women_vitA",1,"domain_index",87,-0.111305311715215,0.227272727272727,0.0281098814070507,2.59765481024049
"Malawi","women_vitA",1,"enet",87,-0.0193278774722866,0.272727272727273,0.0450907271980461,2.17525827150558
"Malawi","women_vitA",1,"rf",87,-0.0600878221355395,0.363636363636364,0.0281098814070507,2.24244095088613
"Malawi","women_vitA",1,"mean",87,-0.14341588354836,0.272727272727273,0.0207388915536381,2.14539584512299
"Malawi","women_vitA",2,"mse_discrete",87,-0.232364072767377,0.0909090909090909,0.0169808457909954,2.17234622303973
"Malawi","women_vitA",2,"mse_nnls",87,-0.23091650302142,0.0909090909090909,0,2.17456060891218
"Malawi","women_vitA",2,"rank_discrete",87,-0.0604192758431429,0.0909090909090909,0,2.46447607016225
"Malawi","women_vitA",2,"rank_nnls",87,-0.0704418046206758,0.136363636363636,0,2.25038359549223
"Malawi","women_vitA",2,"wrank_discrete",87,-0.10542984976194,0.136363636363636,0.0204458397347846,2.32044057370881
"Malawi","women_vitA",2,"wrank_nnls",87,-0.115850962562348,0.0909090909090909,0,2.33109302332038
"Malawi","women_vitA",2,"burden_discrete",87,-0.0681548897387033,0.0909090909090909,0.0169808457909954,2.3270608586023
"Malawi","women_vitA",2,"burden_ens",87,-0.0668747313864672,0.0909090909090909,0.0169808457909954,2.32505958752502
"Malawi","women_vitA",2,"domain_index",87,-0.0765973734761684,0.0909090909090909,0,2.4914277493247
"Malawi","women_vitA",2,"enet",87,0.0975475777069647,0.318181818181818,0.0947216194097816,2.14627343288906
"Malawi","women_vitA",2,"rf",87,-0.193821501398588,0.227272727272727,0.0169808457909954,2.23713025376276
"Malawi","women_vitA",2,"mean",87,-0.168811271666296,0.181818181818182,0.0169808457909954,2.14737038706699
"Malawi","women_vitA",3,"mse_discrete",87,-0.0706856628251992,0.272727272727273,0.740593210776863,2.18140434340922
"Malawi","women_vitA",3,"mse_nnls",87,-0.124570621593852,0.272727272727273,0,2.16890112981982
"Malawi","women_vitA",3,"rank_discrete",87,-0.0318195559299311,0.272727272727273,0.0169808457909954,2.32285611375992
"Malawi","women_vitA",3,"rank_nnls",87,-0.0339345462546388,0.272727272727273,0.0169808457909954,2.20023086594002
"Malawi","women_vitA",3,"wrank_discrete",87,-0.017676479606639,0.272727272727273,0.0176443924064451,2.25556496083759
"Malawi","women_vitA",3,"wrank_nnls",87,-0.0701419179328441,0.227272727272727,0,2.24141749889668
"Malawi","women_vitA",3,"burden_discrete",87,0.138349157943656,0.318181818181818,0.112887518676176,2.17308086912825
"Malawi","women_vitA",3,"burden_ens",87,0.0764711053970814,0.318181818181818,0.112887518676176,2.19667927591868
"Malawi","women_vitA",3,"domain_index",87,0.0166516029296018,0.227272727272727,0.03742668552578,2.34169707109083
"Malawi","women_vitA",3,"enet",87,-0.016709140607249,0.272727272727273,0.0435667551132694,2.14388221534997
"Malawi","women_vitA",3,"rf",87,0.0821531689559976,0.5,0.125366849451071,2.2158562989521
"Malawi","women_vitA",3,"mean",87,-0.0981181788939751,0.227272727272727,0.725019380854776,2.14559723264096
"Malawi","women_vitA",4,"mse_discrete",87,-0.196244412145108,0.272727272727273,0.075167781331543,2.1520123552214
"Malawi","women_vitA",4,"mse_nnls",87,-0.150250483563251,0.318181818181818,0.0572949338840016,2.16246654042903
"Malawi","women_vitA",4,"rank_discrete",87,0.0374384854493038,0.272727272727273,0.0907416112536305,2.21198246785541
"Malawi","women_vitA",4,"rank_nnls",87,-0.0649964937100477,0.227272727272727,0,2.21403291065893
"Malawi","women_vitA",4,"wrank_discrete",87,-0.23974064184745,0.181818181818182,0.075167781331543,2.15975520822161
"Malawi","women_vitA",4,"wrank_nnls",87,-0.150685168880482,0.272727272727273,0.0155738299220875,2.20966657271281
"Malawi","women_vitA",4,"burden_discrete",87,-0.00423292755529979,0.454545454545455,0.111187450988415,2.17716604505551
"Malawi","women_vitA",4,"burden_ens",87,-0.0831317465689221,0.318181818181818,0.111187450988415,2.18791832317264
"Malawi","women_vitA",4,"domain_index",87,-0.0712783306446273,0.318181818181818,0,2.46294003238904
"Malawi","women_vitA",4,"enet",87,-0.0270051539147634,0.454545454545455,0.0933146035408737,2.14843666725796
"Malawi","women_vitA",4,"rf",87,-0.0200450575550657,0.227272727272727,0.0155738299220875,2.22579484378166
"Malawi","women_vitA",4,"mean",87,-0.196244412145108,0.272727272727273,0.075167781331543,2.1520123552214
"Malawi","women_vitA",5,"mse_discrete",87,0.182142714167937,0.454545454545455,0.0435870190653318,2.14476989450149
"Malawi","women_vitA",5,"mse_nnls",87,0.166669540782272,0.318181818181818,0.0360196696568721,2.14563656409075
"Malawi","women_vitA",5,"rank_discrete",87,0.129661533712492,0.227272727272727,0.0332182223285326,2.21009031865204
"Malawi","women_vitA",5,"rank_nnls",87,-0.0366650934648958,0.272727272727273,0.0155738299220875,2.1933668399334
"Malawi","women_vitA",5,"wrank_discrete",87,-0.0839970543918552,0.272727272727273,0.0176443924064451,2.17478747698334
"Malawi","women_vitA",5,"wrank_nnls",87,-0.0334926079778342,0.363636363636364,0.0155738299220875,2.18765720366335
"Malawi","women_vitA",5,"burden_discrete",87,0.0665853772743787,0.272727272727273,0.0281098814070507,2.20603347643741
"Malawi","women_vitA",5,"burden_ens",87,0.0566628004903038,0.136363636363636,0.0436837113291382,2.20949132523043
"Malawi","women_vitA",5,"domain_index",87,-0.0456143435701889,0.272727272727273,0.0155738299220875,2.43129913328687
"Malawi","women_vitA",5,"enet",87,0.182142714167937,0.454545454545455,0.0435870190653318,2.14476989450149
"Malawi","women_vitA",5,"rf",87,0.0248590280702586,0.318181818181818,0.0176443924064451,2.22081136710532
"Malawi","women_vitA",5,"mean",87,-0.0509115915932373,0.409090909090909,0.732586730263235,2.14471241937893
"Malawi","child_iron",1,"mse_discrete",87,0.170153835722736,0.227272727272727,0.245078701274151,11.923328373368
"Malawi","child_iron",1,"mse_nnls",87,0.133908587911729,0.318181818181818,0.518297371683783,12.2055135468636
"Malawi","child_iron",1,"rank_discrete",87,0.158470352470119,0.272727272727273,0.248996713212394,13.4533322411446
"Malawi","child_iron",1,"rank_nnls",87,0.110906445239519,0.227272727272727,0.524572158501511,12.5176052134358
"Malawi","child_iron",1,"wrank_discrete",87,0.0832161923583799,0.227272727272727,0.497326951067031,14.4791354279555
"Malawi","child_iron",1,"wrank_nnls",87,0.0932945747002501,0.272727272727273,0.477318766789592,13.4958857785791
"Malawi","child_iron",1,"burden_discrete",87,0.0712873581153105,0.227272727272727,0.228109511925409,15.5533859514709
"Malawi","child_iron",1,"burden_ens",87,0.0848032999865994,0.363636363636364,0.245359169112662,12.1603584732598
"Malawi","child_iron",1,"domain_index",87,0.0774794615386279,0.272727272727273,0.476513881109621,15.7138178041098
"Malawi","child_iron",1,"enet",87,0.208727083143131,0.272727272727273,0.248872203088252,11.7864038393428
"Malawi","child_iron",1,"rf",87,0.130032334685841,0.272727272727273,0.257947313475087,11.782938598196
"Malawi","child_iron",1,"mean",87,-0.176796666325658,0.181818181818182,0.128951713587492,11.5160014044685
"Malawi","child_iron",2,"mse_discrete",87,0.0284527971231952,0.318181818181818,0.35557991230523,12.5611000646518
"Malawi","child_iron",2,"mse_nnls",87,0.0862261129353959,0.409090909090909,0.372562198569155,12.4827849939119
"Malawi","child_iron",2,"rank_discrete",87,0.170901724580437,0.409090909090909,0.379161522733107,12.526295887448
"Malawi","child_iron",2,"rank_nnls",87,0.210749607742563,0.5,0.510401682488211,11.534959102095
"Malawi","child_iron",2,"wrank_discrete",87,0.230933486304657,0.454545454545455,0.228877650452188,13.0804075619197
"Malawi","child_iron",2,"wrank_nnls",87,0.222341885036924,0.5,0.514559725051893,11.8347780690962
"Malawi","child_iron",2,"burden_discrete",87,0.233067705727851,0.454545454545455,0.506612409599561,14.1968118316941
"Malawi","child_iron",2,"burden_ens",87,0.220034374293043,0.5,0.535815037813769,11.3771803616982
"Malawi","child_iron",2,"domain_index",87,0.233067705727851,0.454545454545455,0.506612409599561,14.1968118316941
"Malawi","child_iron",2,"enet",87,0.115343247747969,0.318181818181818,0.36558481024866,12.6626552175573
"Malawi","child_iron",2,"rf",87,0.146130186318057,0.363636363636364,0.186337394740063,11.4872152082964
"Malawi","child_iron",2,"mean",87,-0.291342624176991,0.227272727272727,0.147103435600303,11.8683954722542
"Malawi","child_iron",3,"mse_discrete",87,0.0981017290772716,0.318181818181818,0.298485046312283,12.2020743070956
"Malawi","child_iron",3,"mse_nnls",87,0.15111915223467,0.363636363636364,0.562888282416759,11.874727848256
"Malawi","child_iron",3,"rank_discrete",87,0.141177702784746,0.318181818181818,0.111226537792597,14.1017368800409
"Malawi","child_iron",3,"rank_nnls",87,0.179921993851973,0.454545454545455,0.497824251479144,12.5196409539903
"Malawi","child_iron",3,"wrank_discrete",87,0.184281638656619,0.454545454545455,0.497824251479144,15.7396526963858
"Malawi","child_iron",3,"wrank_nnls",87,0.182749378557915,0.454545454545455,0.501232659128684,13.0993083399015
"Malawi","child_iron",3,"burden_discrete",87,0.184281638656619,0.454545454545455,0.497824251479144,15.7396526963858
"Malawi","child_iron",3,"burden_ens",87,0.163076253362056,0.454545454545455,0.50784092331227,14.6841209654836
"Malawi","child_iron",3,"domain_index",87,0.184281638656619,0.454545454545455,0.497824251479144,15.7396526963858
"Malawi","child_iron",3,"enet",87,0.28666944739501,0.5,0.168168986543768,11.4784544626795
"Malawi","child_iron",3,"rf",87,0.109675164803061,0.272727272727273,0.118275574158875,11.7322181413895
"Malawi","child_iron",3,"mean",87,-0.267075319953804,0.0909090909090909,0.140594249810429,11.6797972342672
"Malawi","child_iron",4,"mse_discrete",87,0.180213852918393,0.409090909090909,0.283993925529738,11.3107297478502
"Malawi","child_iron",4,"mse_nnls",87,0.159911406610567,0.409090909090909,0.523001882043494,11.7506613763624
"Malawi","child_iron",4,"rank_discrete",87,0.138806347870086,0.363636363636364,0.492999036721364,14.9283854720656
"Malawi","child_iron",4,"rank_nnls",87,0.170892603984611,0.409090909090909,0.493431031153189,12.6576362878249
"Malawi","child_iron",4,"wrank_discrete",87,0.120574276814675,0.409090909090909,0.498173895937455,16.5467101938644
"Malawi","child_iron",4,"wrank_nnls",87,0.134711200344383,0.409090909090909,0.498173895937455,14.3807686275128
"Malawi","child_iron",4,"burden_discrete",87,0.129612787277862,0.363636363636364,0.497964429246305,14.1927067613713
"Malawi","child_iron",4,"burden_ens",87,0.0655953251778472,0.363636363636364,0.540189435195209,12.5704546167761
"Malawi","child_iron",4,"domain_index",87,0.120574276814675,0.409090909090909,0.498173895937455,16.5467101938644
"Malawi","child_iron",4,"enet",87,0.338266040444679,0.5,0.534491624439154,10.835213817542
"Malawi","child_iron",4,"rf",87,0.15288854782484,0.363636363636364,0.516950193668089,11.5190510694487
"Malawi","child_iron",4,"mean",87,-0.0160013409895122,0.272727272727273,0.153781512583118,11.4697151960198
"Malawi","child_iron",5,"mse_discrete",87,0.122003391595534,0.227272727272727,0.143771296578609,11.6610858405024
"Malawi","child_iron",5,"mse_nnls",87,0.129977611110887,0.318181818181818,0.232126926833576,11.8074012797917
"Malawi","child_iron",5,"rank_discrete",87,0.0745517502786044,0.272727272727273,0.224724408993256,14.7507045527347
"Malawi","child_iron",5,"rank_nnls",87,0.17545290189742,0.409090909090909,0.228599332053045,12.709679815167
"Malawi","child_iron",5,"wrank_discrete",87,0.189243242785755,0.409090909090909,0.506624540817912,15.2199281060686
"Malawi","child_iron",5,"wrank_nnls",87,0.192654345624536,0.454545454545455,0.506624540817912,12.8296294016493
"Malawi","child_iron",5,"burden_discrete",87,0.134702079748557,0.272727272727273,0.22899534819431,15.2641741511384
"Malawi","child_iron",5,"burden_ens",87,0.11202827852607,0.318181818181818,0.230828635534539,14.0943071244569
"Malawi","child_iron",5,"domain_index",87,0.189243242785755,0.409090909090909,0.506624540817912,15.2199281060686
"Malawi","child_iron",5,"enet",87,0.206745666175117,0.363636363636364,0.234749703853978,11.5032097149903
"Malawi","child_iron",5,"rf",87,0.193429596269714,0.318181818181818,0.120452273895076,11.4696421276021
"Malawi","child_iron",5,"mean",87,-0.292785444336022,0.136363636363636,0.229910100062337,11.8724182868011
"Malawi","women_iron",1,"mse_discrete",87,0.0248167547395695,0.363636363636364,0.321433739336667,13.966020501922
"Malawi","women_iron",1,"mse_nnls",87,0.0411441446502121,0.227272727272727,0.200899382192282,13.9027423833488
"Malawi","women_iron",1,"rank_discrete",87,0.284889647703988,0.318181818181818,0.245863096802359,16.7656342125633
