"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"cs","prev","child_iron","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;women_vitA;women_iron",NA,0.742240520779402,0.728581565484721,0.875,0.325953945725966,0.5
"cs","prev","child_iron","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;women_vitA;women_iron",NA,0.336512439717033,0.376112510643515,0.526315789473684,-0.215508454541512,0
"cs","prev","child_iron","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;women_vitA;women_iron",NA,0.210366542717887,0.207972103770795,0.363636363636364,0.0876306846925411,-0.0909090909090909
"cs","prev","child_iron","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;women_vitA;women_iron",NA,0.112087912087912,0.267758604546697,0.25,-0.0483516483516483,0
"cs","prev","child_vitA","Gambia","base","domain_index",30,101,0,"",FALSE,0.376879668047119,0.422444647989448,0.375,0,0
"cs","prev","child_vitA","Ghana","base","domain_index",75,101,0,"",FALSE,0.243378474724801,0.293817792387559,0.578947368421053,0,0
"cs","prev","child_vitA","Malawi","base","domain_index",87,101,0,"",FALSE,0.0504482836230257,0.100815294284438,0.227272727272727,0,0
"cs","prev","child_vitA","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.402197802197802,0.334295738677027,0.5,0,0
"cs","prev","child_vitA","Gambia","base","domain_enet",30,101,0,"",FALSE,0.503174450424612,0.416839188280436,0.5,0,0
"cs","prev","child_vitA","Ghana","base","domain_enet",75,101,0,"",FALSE,0.126822812936579,0.138452157306865,0.421052631578947,0,0
"cs","prev","child_vitA","Malawi","base","domain_enet",87,101,0,"",FALSE,0.0407562488383065,0.0431190307305306,0.136363636363636,0,0
"cs","prev","child_vitA","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.296703296703297,0.222493516393794,0.5,0,0
"cs","prev","child_vitA","Gambia","same_nutrient","domain_index",30,101,1,"women_vitA",FALSE,0.543045290011157,0.525737123593805,0.5,0.166165621964037,0.125
"cs","prev","child_vitA","Ghana","same_nutrient","domain_index",75,101,1,"women_vitA",FALSE,0.269366756064264,0.335417330890977,0.578947368421053,0.0259882813394629,0
"cs","prev","child_vitA","Malawi","same_nutrient","domain_index",87,101,1,"women_vitA",FALSE,0.0910237952159295,0.137110809595006,0.227272727272727,0.0405755115929038,0
"cs","prev","child_vitA","SierraLeone","same_nutrient","domain_index",14,101,1,"women_vitA",FALSE,0.367032967032967,0.368811550758164,0.5,-0.0351648351648352,0
"cs","prev","child_vitA","Gambia","same_nutrient","domain_enet",30,101,1,"women_vitA",FALSE,0.559082722694013,0.560122916804315,0.375,0.0559082722694012,-0.125
"cs","prev","child_vitA","Ghana","same_nutrient","domain_enet",75,101,1,"women_vitA",FALSE,0.221704960095397,0.26614102684583,0.578947368421053,0.0948821471588173,0.157894736842105
"cs","prev","child_vitA","Malawi","same_nutrient","domain_enet",87,101,1,"women_vitA",FALSE,0.00173959598700089,0.0901657781986477,0.318181818181818,-0.0390166528513056,0.181818181818182
"cs","prev","child_vitA","SierraLeone","same_nutrient","domain_enet",14,101,1,"women_vitA",FALSE,0.393406593406593,0.39802017579183,0.5,0.0967032967032967,0
"cs","prev","child_vitA","Gambia","other_xpop","domain_index",30,101,1,"women_iron",FALSE,0.480900238365089,0.4714156780212,0.375,0.10402057031797,0
"cs","prev","child_vitA","Ghana","other_xpop","domain_index",75,101,1,"women_iron",FALSE,0.257504707650142,0.30894716528912,0.578947368421053,0.014126232925341,0
"cs","prev","child_vitA","Malawi","other_xpop","domain_index",87,101,1,"women_iron",FALSE,0.0368026215951227,0.0874027106682811,0.227272727272727,-0.0136456620279031,0
"cs","prev","child_vitA","SierraLeone","other_xpop","domain_index",14,101,1,"women_iron",FALSE,0.389010989010989,0.351762399326565,0.5,-0.0131868131868132,0
"cs","prev","child_vitA","Gambia","other_xpop","domain_enet",30,101,1,"women_iron",FALSE,0.29335137282391,0.358845798954063,0.25,-0.209823077600701,-0.25
"cs","prev","child_vitA","Ghana","other_xpop","domain_enet",75,101,1,"women_iron",FALSE,0.184580878203901,0.21825978045264,0.473684210526316,0.0577580652673215,0.0526315789473684
"cs","prev","child_vitA","Malawi","other_xpop","domain_enet",87,101,1,"women_iron",FALSE,0.0269298495650007,0.0284281792873825,0.0909090909090909,-0.0138263992733058,-0.0454545454545454
"cs","prev","child_vitA","SierraLeone","other_xpop","domain_enet",14,101,1,"women_iron",FALSE,0.296703296703297,0.222493516393794,0.5,0,0
"cs","prev","child_vitA","Gambia","other_samepop","domain_index",30,101,1,"child_iron",TRUE,0.454839410255448,0.455550565387479,0.375,0.0779597422083285,0
"cs","prev","child_vitA","Ghana","other_samepop","domain_index",75,101,1,"child_iron",TRUE,0.259298967074126,0.309823730179204,0.578947368421053,0.0159204923493258,0
"cs","prev","child_vitA","Malawi","other_samepop","domain_index",87,101,1,"child_iron",TRUE,0.0767455528291171,0.103200825352034,0.227272727272727,0.0262972692060913,0
"cs","prev","child_vitA","SierraLeone","other_samepop","domain_index",14,101,1,"child_iron",TRUE,0.331868131868132,0.267264853404605,0.5,-0.0703296703296704,0
"cs","prev","child_vitA","Gambia","other_samepop","domain_enet",30,101,1,"child_iron",TRUE,0.539258673961038,0.501175475876156,0.625,0.0360842235364263,0.125
"cs","prev","child_vitA","Ghana","other_samepop","domain_enet",75,101,1,"child_iron",TRUE,0.126822812936579,0.138452157306865,0.421052631578947,0,0
"cs","prev","child_vitA","Malawi","other_samepop","domain_enet",87,101,1,"child_iron",TRUE,0.0269298495650007,0.0284281792873825,0.0909090909090909,-0.0138263992733058,-0.0454545454545454
"cs","prev","child_vitA","SierraLeone","other_samepop","domain_enet",14,101,1,"child_iron",TRUE,0.261538461538461,0.214585627172896,0.5,-0.0351648351648352,0
"cs","prev","child_vitA","Gambia","all_other","domain_index",30,101,3,"women_vitA;child_iron;women_iron",NA,0.58068870839175,0.573490227089112,0.5,0.20380904034463,0.125
"cs","prev","child_vitA","Ghana","all_other","domain_index",75,101,3,"women_vitA;child_iron;women_iron",NA,0.292749089192701,0.35851961602849,0.578947368421053,0.0493706144679003,0
"cs","prev","child_vitA","Malawi","all_other","domain_index",87,101,3,"women_vitA;child_iron;women_iron",NA,0.0708038158865036,0.125717244500139,0.227272727272727,0.0203555322634779,0
"cs","prev","child_vitA","SierraLeone","all_other","domain_index",14,101,3,"women_vitA;child_iron;women_iron",NA,0.358241758241758,0.322119631663839,0.5,-0.043956043956044,0
"cs","prev","child_vitA","Gambia","all_other","domain_enet",30,101,3,"women_vitA;child_iron;women_iron",NA,0.589598393215559,0.525120698949525,0.5,0.086423942790947,0
"cs","prev","child_vitA","Ghana","all_other","domain_enet",75,101,3,"women_vitA;child_iron;women_iron",NA,0.245443297077799,0.304495145108987,0.578947368421053,0.11862048414122,0.157894736842105
"cs","prev","child_vitA","Malawi","all_other","domain_enet",87,101,3,"women_vitA;child_iron;women_iron",NA,0.00173959598700089,0.0901657781986477,0.318181818181818,-0.0390166528513056,0.181818181818182
"cs","prev","child_vitA","SierraLeone","all_other","domain_enet",14,101,3,"women_vitA;child_iron;women_iron",NA,0.389010989010989,0.390196827712612,0.5,0.0923076923076923,0
"cs","prev","child_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"women_vitA",FALSE,0.747077072476382,0.771344681530676,0.625,0.370197404429263,0.25
"cs","prev","child_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"women_vitA",FALSE,0.358268038476465,0.408468332096522,0.578947368421053,0.114889563751664,0
"cs","prev","child_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"women_vitA",FALSE,0.0592366321807315,0.148665580935869,0.318181818181818,0.00878834855770578,0.0909090909090909
"cs","prev","child_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"women_vitA",FALSE,0.367032967032967,0.407466701164392,0.5,-0.0351648351648352,0
"cs","prev","child_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"women_vitA",FALSE,NA,NA,0.125,NA,-0.375
"cs","prev","child_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"women_vitA",FALSE,NA,NA,0.157894736842105,NA,-0.263157894736842
"cs","prev","child_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"women_vitA",FALSE,NA,NA,0.772727272727273,NA,0.636363636363636
"cs","prev","child_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"women_vitA",FALSE,NA,NA,0.5,NA,0
"cs","prev","child_vitA","Gambia","block_only_all","domain_index",30,0,3,"women_vitA;child_iron;women_iron",NA,0.723911891934479,0.74075526626459,0.625,0.347032223887359,0.25
"cs","prev","child_vitA","Ghana","block_only_all","domain_index",75,0,3,"women_vitA;child_iron;women_iron",NA,0.415157454340111,0.440484672728138,0.631578947368421,0.17177897961531,0.0526315789473684
"cs","prev","child_vitA","Malawi","block_only_all","domain_index",87,0,3,"women_vitA;child_iron;women_iron",NA,0.0823709995922758,0.105678694786747,0.272727272727273,0.0319227159692501,0.0454545454545454
"cs","prev","child_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"women_vitA;child_iron;women_iron",NA,0.103296703296703,0.181917982765942,0.5,-0.298901098901099,0
"cs","prev","child_vitA","Gambia","block_only_all","domain_enet",30,0,3,"women_vitA;child_iron;women_iron",NA,0.727921250105193,0.773916105708718,0.625,0.224746799680581,0.125
"cs","prev","child_vitA","Ghana","block_only_all","domain_enet",75,0,3,"women_vitA;child_iron;women_iron",NA,0.401016981260612,0.41903380230879,0.684210526315789,0.274194168324032,0.263157894736842
"cs","prev","child_vitA","Malawi","block_only_all","domain_enet",87,0,3,"women_vitA;child_iron;women_iron",NA,0.0631902594239154,0.151106683850106,0.318181818181818,0.0224340105856089,0.181818181818182
"cs","prev","child_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"women_vitA;child_iron;women_iron",NA,0.208791208791209,0.231629622254632,0.5,-0.0879120879120879,0
"cs","prev","women_iron","Gambia","base","domain_index",30,101,0,"",FALSE,0.734898213469534,0.70344390449827,0.625,0,0
"cs","prev","women_iron","Ghana","base","domain_index",75,101,0,"",FALSE,0.302497221905141,0.357665320504121,0.473684210526316,0,0
"cs","prev","women_iron","Malawi","base","domain_index",87,101,0,"",FALSE,0.165770638141878,0.112739119906585,0.409090909090909,0,0
"cs","prev","women_iron","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.0593406593406593,0.0169208528624298,0.25,0,0
"cs","prev","women_iron","Gambia","base","domain_enet",30,101,0,"",FALSE,NA,NA,0.125,NA,0
"cs","prev","women_iron","Ghana","base","domain_enet",75,101,0,"",FALSE,0.168528822306645,0.20007779938067,0.473684210526316,0,0
"cs","prev","women_iron","Malawi","base","domain_enet",87,101,0,"",FALSE,0.228417110806138,0.204201874868953,0.409090909090909,0,0
"cs","prev","women_iron","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.221978021978022,0.171679998747218,0.25,0,0
"cs","prev","women_iron","Gambia","same_nutrient","domain_index",30,101,1,"child_iron",FALSE,0.811658698981792,0.808207620090912,0.625,0.0767604855122582,0
"cs","prev","women_iron","Ghana","same_nutrient","domain_index",75,101,1,"child_iron",FALSE,0.32623772876128,0.371442075681673,0.473684210526316,0.0237405068561397,0
"cs","prev","women_iron","Malawi","same_nutrient","domain_index",87,101,1,"child_iron",FALSE,0.217161479783718,0.190364258676384,0.409090909090909,0.0513908416418397,0
"cs","prev","women_iron","SierraLeone","same_nutrient","domain_index",14,101,1,"child_iron",FALSE,0.173626373626374,0.104677643123547,0.25,0.114285714285714,0
"cs","prev","women_iron","Gambia","same_nutrient","domain_enet",30,101,1,"child_iron",FALSE,0.718656139723462,0.663590686878929,0.5,NA,0.375
"cs","prev","women_iron","Ghana","same_nutrient","domain_enet",75,101,1,"child_iron",FALSE,0.246268191121023,0.262431871769818,0.473684210526316,0.0777393688143776,0
"cs","prev","women_iron","Malawi","same_nutrient","domain_enet",87,101,1,"child_iron",FALSE,0.29381269729742,0.299983914614386,0.409090909090909,0.065395586491282,0
"cs","prev","women_iron","SierraLeone","same_nutrient","domain_enet",14,101,1,"child_iron",FALSE,0.230769230769231,0.220392269600597,0.5,0.00879120879120879,0.25
"cs","prev","women_iron","Gambia","other_xpop","domain_index",30,101,1,"child_vitA",FALSE,0.757370123720948,0.743104404190883,0.625,0.0224719102514147,0
"cs","prev","women_iron","Ghana","other_xpop","domain_index",75,101,1,"child_vitA",FALSE,0.302310175487486,0.373116715353244,0.473684210526316,-0.000187046417654435,0
"cs","prev","women_iron","Malawi","other_xpop","domain_index",87,101,1,"child_vitA",FALSE,0.133114498136041,0.094086641461721,0.454545454545455,-0.0326561400058376,0.0454545454545454
"cs","prev","women_iron","SierraLeone","other_xpop","domain_index",14,101,1,"child_vitA",FALSE,0.134065934065934,0.0368227866780439,0.25,0.0747252747252747,0
"cs","prev","women_iron","Gambia","other_xpop","domain_enet",30,101,1,"child_vitA",FALSE,0.721326069654323,0.66428024030664,0.5,NA,0.375
"cs","prev","women_iron","Ghana","other_xpop","domain_enet",75,101,1,"child_vitA",FALSE,0.17675886468344,0.204667079066488,0.473684210526316,0.00823004237679514,0
"cs","prev","women_iron","Malawi","other_xpop","domain_enet",87,101,1,"child_vitA",FALSE,0.17872942385848,0.157445689205813,0.363636363636364,-0.0496876869476577,-0.0454545454545455
"cs","prev","women_iron","SierraLeone","other_xpop","domain_enet",14,101,1,"child_vitA",FALSE,0.178021978021978,0.15651268513352,0.25,-0.0439560439560439,0
"cs","prev","women_iron","Gambia","other_samepop","domain_index",30,101,1,"women_vitA",TRUE,0.768717325927109,0.746839645204338,0.625,0.0338191124575747,0
"cs","prev","women_iron","Ghana","other_samepop","domain_index",75,101,1,"women_vitA",TRUE,0.325043509325487,0.384421552908399,0.473684210526316,0.022546287420346,0
"cs","prev","women_iron","Malawi","other_samepop","domain_index",87,101,1,"women_vitA",TRUE,0.0901838923120397,0.0544963426571332,0.409090909090909,-0.0755867458298384,0
"cs","prev","women_iron","SierraLeone","other_samepop","domain_index",14,101,1,"women_vitA",TRUE,0.182417582417582,0.10336801711194,0.25,0.123076923076923,0
"cs","prev","women_iron","Gambia","other_samepop","domain_enet",30,101,1,"women_vitA",TRUE,0.721326069654323,0.66428024030664,0.5,NA,0.375
"cs","prev","women_iron","Ghana","other_samepop","domain_enet",75,101,1,"women_vitA",TRUE,0.155075868421499,0.191068370182871,0.473684210526316,-0.0134529538851458,0
"cs","prev","women_iron","Malawi","other_samepop","domain_enet",87,101,1,"women_vitA",TRUE,0.0728376320028164,0.0464305401008684,0.318181818181818,-0.155579478803322,-0.0909090909090909
"cs","prev","women_iron","SierraLeone","other_samepop","domain_enet",14,101,1,"women_vitA",TRUE,0.301098901098901,0.286699173449383,0.25,0.0791208791208791,0
"cs","prev","women_iron","Gambia","all_other","domain_index",30,101,3,"child_vitA;women_vitA;child_iron",NA,0.85393258955376,0.846043414399511,0.625,0.119034376084227,0
"cs","prev","women_iron","Ghana","all_other","domain_index",75,101,3,"child_vitA;women_vitA;child_iron",NA,0.340798572966379,0.401577712024969,0.473684210526316,0.0383013510612388,0
"cs","prev","women_iron","Malawi","all_other","domain_index",87,101,3,"child_vitA;women_vitA;child_iron",NA,0.122849288593389,0.112693728574793,0.363636363636364,-0.0429213495484889,-0.0454545454545455
"cs","prev","women_iron","SierraLeone","all_other","domain_index",14,101,3,"child_vitA;women_vitA;child_iron",NA,0.265934065934066,0.185287537525257,0.25,0.206593406593407,0
"cs","prev","women_iron","Gambia","all_other","domain_enet",30,101,3,"child_vitA;women_vitA;child_iron",NA,0.718656139723462,0.663590686878929,0.5,NA,0.375
"cs","prev","women_iron","Ghana","all_other","domain_enet",75,101,3,"child_vitA;women_vitA;child_iron",NA,0.246268191121023,0.262431871769818,0.473684210526316,0.0777393688143776,0
"cs","prev","women_iron","Malawi","all_other","domain_enet",87,101,3,"child_vitA;women_vitA;child_iron",NA,0.128301234869874,0.113582175520039,0.363636363636364,-0.100115875936264,-0.0454545454545455
"cs","prev","women_iron","SierraLeone","all_other","domain_enet",14,101,3,"child_vitA;women_vitA;child_iron",NA,0.27032967032967,0.259613322235655,0.5,0.0483516483516483,0.25
"cs","prev","women_iron","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_iron",FALSE,0.70241406597739,0.727782059510395,0.625,-0.0324841474921441,0
"cs","prev","women_iron","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_iron",FALSE,0.324482370072523,0.285910571777096,0.421052631578947,0.0219851481673827,-0.0526315789473684
"cs","prev","women_iron","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_iron",FALSE,0.320600358628739,0.335283650434272,0.454545454545455,0.154829720486861,0.0454545454545454
"cs","prev","women_iron","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_iron",FALSE,0.279120879120879,0.340619352474149,0.5,0.21978021978022,0.25
"cs","prev","women_iron","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_iron",FALSE,NA,NA,0.125,NA,0
"cs","prev","women_iron","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_iron",FALSE,NA,NA,0.157894736842105,NA,-0.315789473684211
"cs","prev","women_iron","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_iron",FALSE,NA,NA,0.272727272727273,NA,-0.136363636363636
"cs","prev","women_iron","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_iron",FALSE,NA,NA,0.5,NA,0.25
"cs","prev","women_iron","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;women_vitA;child_iron",NA,0.867949721690782,0.871799955225827,0.75,0.133051508221248,0.125
"cs","prev","women_iron","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;women_vitA;child_iron",NA,0.332237602312196,0.382719791891947,0.578947368421053,0.029740380407055,0.105263157894737
"cs","prev","women_iron","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;women_vitA;child_iron",NA,0.074827731237866,0.0630442169279645,0.318181818181818,-0.0909429069040121,-0.0909090909090909
"cs","prev","women_iron","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;women_vitA;child_iron",NA,0.556043956043956,0.556618116572754,0.5,0.496703296703297,0.25
"cs","prev","women_iron","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;women_vitA;child_iron",NA,0.801868955901968,0.810987965236039,0.75,NA,0.625
"cs","prev","women_iron","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;women_vitA;child_iron",NA,0.341503594079077,0.348811485066517,0.526315789473684,0.172974771772431,0.0526315789473684
"cs","prev","women_iron","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;women_vitA;child_iron",NA,0.0202064494423876,0.00147649215121075,0.363636363636364,-0.20821066136375,-0.0454545454545455
"cs","prev","women_iron","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;women_vitA;child_iron",NA,0.384615384615385,0.529213211308377,0.5,0.162637362637363,0.25
"cs","prev","women_vitA","Gambia","base","domain_index",30,101,0,"",FALSE,0.609654264684899,0.552528909442963,0.5,0,0
"cs","prev","women_vitA","Ghana","base","domain_index",75,101,0,"",FALSE,0.208662145605842,0.23502760447867,0.421052631578947,0,0
"cs","prev","women_vitA","Malawi","base","domain_index",87,101,0,"",FALSE,0.0875434051206991,0.224057711677601,0.227272727272727,0,0
"cs","prev","women_vitA","SierraLeone","base","domain_index",14,101,0,"",FALSE,0.312147236790425,0.189236974599167,0.5,0,0
"cs","prev","women_vitA","Gambia","base","domain_enet",30,101,0,"",FALSE,0.551692523585142,0.459751173912886,0.5,0,0
"cs","prev","women_vitA","Ghana","base","domain_enet",75,101,0,"",FALSE,NA,NA,0.105263157894737,NA,0
"cs","prev","women_vitA","Malawi","base","domain_enet",87,101,0,"",FALSE,0.0211311667532722,0.120445126469463,0.318181818181818,0,0
"cs","prev","women_vitA","SierraLeone","base","domain_enet",14,101,0,"",FALSE,0.166634991068573,0.130792229640897,0.25,0,0
"cs","prev","women_vitA","Gambia","same_nutrient","domain_index",30,101,1,"child_vitA",FALSE,0.598625107471585,0.557919259311796,0.5,-0.0110291572133142,0
"cs","prev","women_vitA","Ghana","same_nutrient","domain_index",75,101,1,"child_vitA",FALSE,0.229480837253096,0.273738034661028,0.421052631578947,0.0208186916472542,0
"cs","prev","women_vitA","Malawi","same_nutrient","domain_index",87,101,1,"child_vitA",FALSE,0.153955643488126,0.286316663148776,0.227272727272727,0.0664122383674269,0
"cs","prev","women_vitA","SierraLeone","same_nutrient","domain_index",14,101,1,"child_vitA",FALSE,0.227656255403543,0.14005969448287,0.5,-0.0844909813868818,0
"cs","prev","women_vitA","Gambia","same_nutrient","domain_enet",30,101,1,"child_vitA",FALSE,0.551927186504574,0.50449704872153,0.625,0.000234662919432194,0.125
"cs","prev","women_vitA","Ghana","same_nutrient","domain_enet",75,101,1,"child_vitA",FALSE,NA,NA,0.105263157894737,NA,0
"cs","prev","women_vitA","Malawi","same_nutrient","domain_enet",87,101,1,"child_vitA",FALSE,0.0905621432283094,0.23294035076908,0.272727272727273,0.0694309764750372,-0.0454545454545455
"cs","prev","women_vitA","SierraLeone","same_nutrient","domain_enet",14,101,1,"child_vitA",FALSE,0.0633682360401614,-0.0360958112764985,0.25,-0.103266755028411,0
"cs","prev","women_vitA","Gambia","other_xpop","domain_index",30,101,1,"child_iron",FALSE,0.616694152267866,0.567140857563977,0.5,0.00703988758296648,0
"cs","prev","women_vitA","Ghana","other_xpop","domain_index",75,101,1,"child_iron",FALSE,0.219025796320498,0.242664684312086,0.421052631578947,0.0103636507146559,0
"cs","prev","women_vitA","Malawi","other_xpop","domain_index",87,101,1,"child_iron",FALSE,0.0905621432283094,0.226471783684461,0.272727272727273,0.00301873810761032,0.0454545454545454
"cs","prev","women_vitA","SierraLeone","other_xpop","domain_index",14,101,1,"child_iron",FALSE,0.208880481762013,0.0781452981241551,0.5,-0.103266755028411,0
"cs","prev","women_vitA","Gambia","other_xpop","domain_enet",30,101,1,"child_iron",FALSE,0.551223197746277,0.427616351330241,0.5,-0.000469325838864498,0
"cs","prev","women_vitA","Ghana","other_xpop","domain_enet",75,101,1,"child_iron",FALSE,0.181628919138512,0.196034365687652,0.421052631578947,NA,0.315789473684211
"cs","prev","women_vitA","Malawi","other_xpop","domain_enet",87,101,1,"child_iron",FALSE,0.0120749524304413,0.114343046004775,0.318181818181818,-0.00905621432283095,0
"cs","prev","women_vitA","SierraLeone","other_xpop","domain_enet",14,101,1,"child_iron",FALSE,0.16194104765819,-0.00793261012265024,0.5,-0.00469394341038235,0.25
"cs","prev","women_vitA","Gambia","other_samepop","domain_index",30,101,1,"women_iron",TRUE,0.608950275926603,0.564950183399957,0.5,-0.000703988758296803,0
"cs","prev","women_vitA","Ghana","other_samepop","domain_index",75,101,1,"women_iron",TRUE,0.210672730400572,0.240343050277762,0.421052631578947,0.00201058479473043,0
"cs","prev","women_vitA","Malawi","other_samepop","domain_index",87,101,1,"women_iron",TRUE,0.0875434051206991,0.211325894929339,0.272727272727273,0,0.0454545454545454
"cs","prev","women_vitA","SierraLeone","other_samepop","domain_index",14,101,1,"women_iron",TRUE,0.30275934996966,0.177784626350824,0.5,-0.00938788682076458,0
"cs","prev","women_vitA","Gambia","other_samepop","domain_enet",30,101,1,"women_iron",TRUE,0.551692523585142,0.459751173912886,0.5,0,0
"cs","prev","women_vitA","Ghana","other_samepop","domain_enet",75,101,1,"women_iron",TRUE,0.224728545920097,0.238833254723277,0.473684210526316,NA,0.368421052631579
"cs","prev","women_vitA","Malawi","other_samepop","domain_enet",87,101,1,"women_iron",TRUE,0.0330657127601037,0.0768085558509586,0.318181818181818,0.0119345460068315,0
"cs","prev","women_vitA","SierraLeone","other_samepop","domain_enet",14,101,1,"women_iron",TRUE,0.269901746096984,0.140164924013163,0.5,0.103266755028411,0.25
"cs","prev","women_vitA","Gambia","all_other","domain_index",30,101,3,"child_vitA;child_iron;women_iron",NA,0.585483983983381,0.575652488420917,0.5,-0.0241702807015185,0
"cs","prev","women_vitA","Ghana","all_other","domain_index",75,101,3,"child_vitA;child_iron;women_iron",NA,0.246790144531366,0.282497946827079,0.421052631578947,0.0381279989255243,0
"cs","prev","women_vitA","Malawi","all_other","domain_index",87,101,3,"child_vitA;child_iron;women_iron",NA,0.150936905380516,0.271020964025227,0.318181818181818,0.0633935002598166,0.0909090909090909
"cs","prev","women_vitA","SierraLeone","all_other","domain_index",14,101,3,"child_vitA;child_iron;women_iron",NA,0.227656255403543,0.0359834503851042,0.5,-0.0844909813868818,0
"cs","prev","women_vitA","Gambia","all_other","domain_enet",30,101,3,"child_vitA;child_iron;women_iron",NA,NA,NA,0.125,NA,-0.375
"cs","prev","women_vitA","Ghana","all_other","domain_enet",75,101,3,"child_vitA;child_iron;women_iron",NA,0.245967632569885,0.274077514730932,0.473684210526316,NA,0.368421052631579
"cs","prev","women_vitA","Malawi","all_other","domain_enet",87,101,3,"child_vitA;child_iron;women_iron",NA,0.0754684526902579,0.20877210174189,0.318181818181818,0.0543372859369857,0
"cs","prev","women_vitA","SierraLeone","all_other","domain_enet",14,101,3,"child_vitA;child_iron;women_iron",NA,0.0445924623986321,-0.0586177895814135,0.5,-0.12204252866994,0.25
"cs","prev","women_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_vitA",FALSE,0.454776737859636,0.459146224749879,0.5,-0.154877526825263,0
"cs","prev","women_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_vitA",FALSE,0.319207753228838,0.40448795011593,0.421052631578947,0.110545607622997,0
"cs","prev","women_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_vitA",FALSE,0.256452332723267,0.331661803802212,0.227272727272727,0.168908927602568,0
"cs","prev","women_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_vitA",FALSE,-0.0305106321674851,-0.152490501111506,0.5,-0.34265786895791,0
"cs","prev","women_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_vitA",FALSE,NA,NA,0.125,NA,-0.375
"cs","prev","women_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_vitA",FALSE,NA,NA,0.105263157894737,NA,0
"cs","prev","women_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_vitA",FALSE,NA,NA,0.909090909090909,NA,0.590909090909091
"cs","prev","women_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_vitA",FALSE,NA,NA,0.5,NA,0.25
"cs","prev","women_vitA","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;child_iron;women_iron",NA,0.491618816210494,0.533847331629727,0.625,-0.118035448474405,0.125
"cs","prev","women_vitA","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;child_iron;women_iron",NA,0.323631039777245,0.382638186774244,0.421052631578947,0.114968894171404,0
"cs","prev","women_vitA","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;child_iron;women_iron",NA,0.244447583504631,0.249869441032861,0.318181818181818,0.156904178383932,0.0909090909090909
"cs","prev","women_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;child_iron;women_iron",NA,-0.359086670894248,-0.402243433535795,0.25,-0.671233907684673,-0.25
"cs","prev","women_vitA","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;child_iron;women_iron",NA,0.454776737859636,0.472148276166887,0.5,-0.0969157857255055,0
"cs","prev","women_vitA","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;child_iron;women_iron",NA,0.334305417232905,0.416261299550438,0.421052631578947,NA,0.315789473684211
