"country","outcome","fraction","rep","n_areas","arm","mae","rho"
"Malawi","women_vitA",0.15,12,87,"survey",3.11562555636197,-0.183656895768038
"Malawi","women_vitA",0.15,12,87,"aug_sp",3.2383836363018,-0.348722456337691
"Malawi","women_vitA",0.15,12,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,12,87,"aug_idx",3.54861438664741,-0.441324730771168
"Malawi","women_vitA",0.15,12,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,13,87,"survey",4.29721917244699,-0.0814296914642226
"Malawi","women_vitA",0.15,13,87,"aug_sp",4.41904339026073,-0.142004885474346
"Malawi","women_vitA",0.15,13,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,13,87,"aug_idx",4.70750760522097,-0.196047869565061
"Malawi","women_vitA",0.15,13,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,14,87,"survey",6.96332142157421,-0.0787668042411326
"Malawi","women_vitA",0.15,14,87,"aug_sp",7.26722292022551,-0.108543692053693
"Malawi","women_vitA",0.15,14,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,14,87,"aug_idx",8.19461406682704,-0.227788652569275
"Malawi","women_vitA",0.15,14,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,15,87,"survey",6.11028943722966,-0.04590158372376
"Malawi","women_vitA",0.15,15,87,"aug_sp",6.37047073880098,-0.178749063909856
"Malawi","women_vitA",0.15,15,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,15,87,"aug_idx",7.15218756753788,-0.255031114759863
"Malawi","women_vitA",0.15,15,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,16,87,"survey",5.02920663589624,-0.00961449522754992
"Malawi","women_vitA",0.15,16,87,"aug_sp",5.32608011359914,-0.190397347279875
"Malawi","women_vitA",0.15,16,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,16,87,"aug_idx",6.0423898538009,-0.243951040334722
"Malawi","women_vitA",0.15,16,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,17,87,"survey",6.43904875939012,-0.017369777025959
"Malawi","women_vitA",0.15,17,87,"aug_sp",6.62299227515889,-0.138611415386874
"Malawi","women_vitA",0.15,17,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,17,87,"aug_idx",7.14087534595952,-0.230171973421406
"Malawi","women_vitA",0.15,17,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,18,87,"survey",6.53575349979192,-0.146385519373891
"Malawi","women_vitA",0.15,18,87,"aug_sp",6.75283785578747,-0.228877719713626
"Malawi","women_vitA",0.15,18,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,18,87,"aug_idx",7.39820397224302,-0.354846486076943
"Malawi","women_vitA",0.15,18,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,19,87,"survey",5.63705882996942,-0.0211176076680875
"Malawi","women_vitA",0.15,19,87,"aug_sp",5.85170357292985,-0.131871825957337
"Malawi","women_vitA",0.15,19,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,19,87,"aug_idx",6.38029350359459,-0.207727720098685
"Malawi","women_vitA",0.15,19,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,20,87,"survey",3.33167614347736,-0.172255921199651
"Malawi","women_vitA",0.15,20,87,"aug_sp",3.46447469411381,-0.258077346047686
"Malawi","women_vitA",0.15,20,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,20,87,"aug_idx",3.76269359814633,-0.372350478295576
"Malawi","women_vitA",0.15,20,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,21,87,"survey",4.31096443718854,-0.0678529802338882
"Malawi","women_vitA",0.15,21,87,"aug_sp",4.52900584374527,-0.18316846681447
"Malawi","women_vitA",0.15,21,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,21,87,"aug_idx",5.19904860022532,-0.259245331101049
"Malawi","women_vitA",0.15,21,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,22,87,"survey",5.13063202489555,-0.0143839817972127
"Malawi","women_vitA",0.15,22,87,"aug_sp",5.34536078719403,-0.0629607078089549
"Malawi","women_vitA",0.15,22,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,22,87,"aug_idx",6.11312763459647,-0.221459436266595
"Malawi","women_vitA",0.15,22,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,23,87,"survey",4.53643833893615,0.0590753759351203
"Malawi","women_vitA",0.15,23,87,"aug_sp",4.74429816098207,0.0450463424634638
"Malawi","women_vitA",0.15,23,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,23,87,"aug_idx",5.19053740831049,-0.115299065065033
"Malawi","women_vitA",0.15,23,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,24,87,"survey",4.93546169075052,-0.0372598500037585
"Malawi","women_vitA",0.15,24,87,"aug_sp",5.12248246428459,-0.138848169113907
"Malawi","women_vitA",0.15,24,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,24,87,"aug_idx",5.62517360323448,-0.181290220580009
"Malawi","women_vitA",0.15,24,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,25,87,"survey",6.87588147673326,0.00903863433456963
"Malawi","women_vitA",0.15,25,87,"aug_sp",7.10954133142045,-0.0305885815326534
"Malawi","women_vitA",0.15,25,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,25,87,"aug_idx",7.88280127893258,-0.199551824725148
"Malawi","women_vitA",0.15,25,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,26,87,"survey",4.96272559550098,0.00246893003761802
"Malawi","women_vitA",0.15,26,87,"aug_sp",5.19438789090337,-0.0484240289691335
"Malawi","women_vitA",0.15,26,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,26,87,"aug_idx",5.82346110760732,-0.207033242499389
"Malawi","women_vitA",0.15,26,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,27,87,"survey",5.30645998186672,-0.0182638593515005
"Malawi","women_vitA",0.15,27,87,"aug_sp",5.51720632744872,-0.151254064410432
"Malawi","women_vitA",0.15,27,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,27,87,"aug_idx",6.05817993788257,-0.262259995225268
"Malawi","women_vitA",0.15,27,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,28,87,"survey",3.60790223949601,-0.137189486116568
"Malawi","women_vitA",0.15,28,87,"aug_sp",3.79734771532246,-0.224142645172968
"Malawi","women_vitA",0.15,28,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,28,87,"aug_idx",4.17851922060029,-0.301782084057964
"Malawi","women_vitA",0.15,28,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,29,87,"survey",4.18702239556431,-0.0738466200681449
"Malawi","women_vitA",0.15,29,87,"aug_sp",4.39184899217467,-0.179048951964097
"Malawi","women_vitA",0.15,29,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,29,87,"aug_idx",4.76211037384987,-0.210616115568487
"Malawi","women_vitA",0.15,29,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,30,87,"survey",4.1534761378188,-0.0308274815189195
"Malawi","women_vitA",0.15,30,87,"aug_sp",4.28859874974073,-0.169042161101506
"Malawi","women_vitA",0.15,30,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,30,87,"aug_idx",4.71795449678381,-0.361017866561601
"Malawi","women_vitA",0.15,30,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,31,87,"survey",3.64896431002731,-0.165208070897309
"Malawi","women_vitA",0.15,31,87,"aug_sp",3.77314849965927,-0.189592384607963
"Malawi","women_vitA",0.15,31,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,31,87,"aug_idx",4.09471006033045,-0.403886074736362
"Malawi","women_vitA",0.15,31,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,32,87,"survey",6.21760207974712,-0.137037036488123
"Malawi","women_vitA",0.15,32,87,"aug_sp",6.49268234600837,-0.209684884242157
"Malawi","women_vitA",0.15,32,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,32,87,"aug_idx",7.12484463158498,-0.240936376210503
"Malawi","women_vitA",0.15,32,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,33,87,"survey",4.45636247588874,0.108121325124931
"Malawi","women_vitA",0.15,33,87,"aug_sp",4.67486831290457,-0.0168884325283484
"Malawi","women_vitA",0.15,33,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,33,87,"aug_idx",5.12497461885628,-0.11427313224789
"Malawi","women_vitA",0.15,33,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,34,87,"survey",5.5371299863369,-0.0369304017389444
"Malawi","women_vitA",0.15,34,87,"aug_sp",5.7651295000391,-0.192749100968402
"Malawi","women_vitA",0.15,34,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,34,87,"aug_idx",6.36129428780969,-0.364853276939534
"Malawi","women_vitA",0.15,34,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,35,87,"survey",4.37797103278934,-0.0591524141629929
"Malawi","women_vitA",0.15,35,87,"aug_sp",4.57314400654752,-0.134018393082436
"Malawi","women_vitA",0.15,35,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,35,87,"aug_idx",5.03924637449266,-0.288571226089527
"Malawi","women_vitA",0.15,35,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,36,87,"survey",5.95412170908474,-0.0983556821443894
"Malawi","women_vitA",0.15,36,87,"aug_sp",6.20074688606941,-0.196032085983259
"Malawi","women_vitA",0.15,36,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,36,87,"aug_idx",6.82598663622786,-0.279779771025704
"Malawi","women_vitA",0.15,36,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,37,87,"survey",3.77359089272862,-0.068132262824112
"Malawi","women_vitA",0.15,37,87,"aug_sp",3.979427764667,-0.1057184309111
"Malawi","women_vitA",0.15,37,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,37,87,"aug_idx",4.4381213819736,-0.195653280020006
"Malawi","women_vitA",0.15,37,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,38,87,"survey",5.12035190840242,0.018280385677537
"Malawi","women_vitA",0.15,38,87,"aug_sp",5.3738966508746,0.0125163803691404
"Malawi","women_vitA",0.15,38,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,38,87,"aug_idx",6.07516897121065,-0.128951863323931
"Malawi","women_vitA",0.15,38,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,39,87,"survey",4.32894262227367,-0.0220098924418937
"Malawi","women_vitA",0.15,39,87,"aug_sp",4.52698580011172,-0.142194288455973
"Malawi","women_vitA",0.15,39,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,39,87,"aug_idx",5.00695063133619,-0.281484397860341
"Malawi","women_vitA",0.15,39,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.15,40,87,"survey",5.94763279369091,-0.214990947165529
"Malawi","women_vitA",0.15,40,87,"aug_sp",6.12114487390051,-0.304512643709743
"Malawi","women_vitA",0.15,40,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.15,40,87,"aug_idx",7.01086366329355,-0.34310350121611
"Malawi","women_vitA",0.15,40,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,1,87,"survey",4.74878903800931,-0.0357008384198291
"Malawi","women_vitA",0.25,1,87,"aug_sp",5.00466433067116,-0.171283429717418
"Malawi","women_vitA",0.25,1,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,1,87,"aug_idx",5.77486783486799,-0.238332085213141
"Malawi","women_vitA",0.25,1,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,2,87,"survey",3.71627241497994,-0.0275067863370022
"Malawi","women_vitA",0.25,2,87,"aug_sp",4.00169069243422,-0.0785391030477211
"Malawi","women_vitA",0.25,2,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,2,87,"aug_idx",4.58898479718238,-0.243177644826415
"Malawi","women_vitA",0.25,2,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,3,87,"survey",3.0210884781011,-0.145975006179671
"Malawi","women_vitA",0.25,3,87,"aug_sp",3.18395011679695,-0.182189884742734
"Malawi","women_vitA",0.25,3,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,3,87,"aug_idx",3.49768264024856,-0.334706635697342
"Malawi","women_vitA",0.25,3,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,4,87,"survey",4.74508076903254,-0.0764550491445533
"Malawi","women_vitA",0.25,4,87,"aug_sp",4.97176292133473,-0.191391712933414
"Malawi","women_vitA",0.25,4,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,4,87,"aug_idx",5.55901467644169,-0.298909472169964
"Malawi","women_vitA",0.25,4,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,5,87,"survey",4.00445452058116,-0.0366031786988923
"Malawi","women_vitA",0.25,5,87,"aug_sp",4.20350670864754,-0.242420032899909
"Malawi","women_vitA",0.25,5,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,5,87,"aug_idx",4.57861327575626,-0.311773091338753
"Malawi","women_vitA",0.25,5,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,6,87,"survey",3.20224830569424,-0.109375262752094
"Malawi","women_vitA",0.25,6,87,"aug_sp",3.4282170067983,-0.180138019108449
"Malawi","women_vitA",0.25,6,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,6,87,"aug_idx",3.76823066931512,-0.285635479874318
"Malawi","women_vitA",0.25,6,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,7,87,"survey",4.27372016603244,-0.158544184174874
"Malawi","women_vitA",0.25,7,87,"aug_sp",4.53828704182257,-0.233170853963823
"Malawi","women_vitA",0.25,7,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,7,87,"aug_idx",5.10662953426512,-0.332496934245035
"Malawi","women_vitA",0.25,7,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,8,87,"survey",4.35131916166318,0.118693103404033
"Malawi","women_vitA",0.25,8,87,"aug_sp",4.58168268822331,-0.0126899997689646
"Malawi","women_vitA",0.25,8,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,8,87,"aug_idx",5.02413086858123,-0.178827981818867
"Malawi","women_vitA",0.25,8,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,9,87,"survey",5.50829939673478,-0.158524002818915
"Malawi","women_vitA",0.25,9,87,"aug_sp",5.74685276187944,-0.195842683001633
"Malawi","women_vitA",0.25,9,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,9,87,"aug_idx",6.43193331907633,-0.293274733466581
"Malawi","women_vitA",0.25,9,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,10,87,"survey",5.40666000676038,-0.0825974493473782
"Malawi","women_vitA",0.25,10,87,"aug_sp",5.68705039994997,-0.226541749606901
"Malawi","women_vitA",0.25,10,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,10,87,"aug_idx",6.42449402682371,-0.308237569015061
"Malawi","women_vitA",0.25,10,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,11,87,"survey",3.02724379952404,-0.0349395286477244
"Malawi","women_vitA",0.25,11,87,"aug_sp",3.28396767210322,-0.108543692053693
"Malawi","women_vitA",0.25,11,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,11,87,"aug_idx",3.69353939187277,-0.291096599177878
"Malawi","women_vitA",0.25,11,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,12,87,"survey",5.40843392736536,0.128187839784614
"Malawi","women_vitA",0.25,12,87,"aug_sp",5.72978436615205,0.00699212673837228
"Malawi","women_vitA",0.25,12,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,12,87,"aug_idx",6.22614575612295,-0.291727942449966
"Malawi","women_vitA",0.25,12,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,13,87,"survey",5.85417235970855,0.021953086965946
"Malawi","women_vitA",0.25,13,87,"aug_sp",6.1565768810031,-0.0113641788975802
"Malawi","women_vitA",0.25,13,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,13,87,"aug_idx",6.75315424732157,-0.225247495899121
"Malawi","women_vitA",0.25,13,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,14,87,"survey",4.21097482262663,-0.0327903523569335
"Malawi","women_vitA",0.25,14,87,"aug_sp",4.47825935281101,-0.150685855465553
"Malawi","women_vitA",0.25,14,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,14,87,"aug_idx",5.12211855480478,-0.295910591627547
"Malawi","women_vitA",0.25,14,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,15,87,"survey",2.63556226367663,0.00310688625053299
"Malawi","women_vitA",0.25,15,87,"aug_sp",2.83463084481619,-0.0680588047310638
"Malawi","women_vitA",0.25,15,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,15,87,"aug_idx",3.01393839235336,-0.228309510768747
"Malawi","women_vitA",0.25,15,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,16,87,"survey",3.32016738373498,-0.0425934205964052
"Malawi","women_vitA",0.25,16,87,"aug_sp",3.53404616681626,-0.16957880288278
"Malawi","women_vitA",0.25,16,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,16,87,"aug_idx",3.93452547546608,-0.233612794254285
"Malawi","women_vitA",0.25,16,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,17,87,"survey",5.76423981588743,-0.113627880058358
"Malawi","women_vitA",0.25,17,87,"aug_sp",5.99462307334188,-0.149644139066609
"Malawi","women_vitA",0.25,17,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,17,87,"aug_idx",6.59112417999847,-0.279306263571638
"Malawi","women_vitA",0.25,17,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,18,87,"survey",4.41521648005132,-0.259549438724911
"Malawi","women_vitA",0.25,18,87,"aug_sp",4.61905232232151,-0.27457118903098
"Malawi","women_vitA",0.25,18,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,18,87,"aug_idx",5.29042128213017,-0.351468799571273
"Malawi","women_vitA",0.25,18,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,19,87,"survey",3.94666468523023,-0.106396844587457
"Malawi","women_vitA",0.25,19,87,"aug_sp",4.12517080317596,-0.143946266036016
"Malawi","women_vitA",0.25,19,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,19,87,"aug_idx",4.56723736168721,-0.227046824224572
"Malawi","women_vitA",0.25,19,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,20,87,"survey",4.33482070592049,0.127475714113753
"Malawi","women_vitA",0.25,20,87,"aug_sp",4.67385682560371,-0.135060109481381
"Malawi","women_vitA",0.25,20,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,20,87,"aug_idx",5.37521881314038,-0.254352420742369
"Malawi","women_vitA",0.25,20,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,21,87,"survey",2.98230831005325,-0.0252294764728607
"Malawi","women_vitA",0.25,21,87,"aug_sp",3.19410990592766,-0.191565332333238
"Malawi","women_vitA",0.25,21,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,21,87,"aug_idx",3.54502363369012,-0.348927642901119
"Malawi","women_vitA",0.25,21,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,22,87,"survey",3.59945091517397,-0.129684586857223
"Malawi","women_vitA",0.25,22,87,"aug_sp",3.86941857014314,-0.219297085559694
"Malawi","women_vitA",0.25,22,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,22,87,"aug_idx",4.33143669674506,-0.402576037446779
"Malawi","women_vitA",0.25,22,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,23,87,"survey",3.8097250999916,-0.186100041888943
"Malawi","women_vitA",0.25,23,87,"aug_sp",3.95861051872286,-0.240178764283998
"Malawi","women_vitA",0.25,23,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,23,87,"aug_idx",4.34191567222814,-0.327793426867981
"Malawi","women_vitA",0.25,23,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,24,87,"survey",2.65702050059249,0.00217223120989244
"Malawi","women_vitA",0.25,24,87,"aug_sp",2.85739795378906,-0.0927443266696964
"Malawi","women_vitA",0.25,24,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,24,87,"aug_idx",3.12795149843242,-0.317044807660686
"Malawi","women_vitA",0.25,24,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,25,87,"survey",4.58980170363295,0.0549954126766316
"Malawi","women_vitA",0.25,25,87,"aug_sp",4.80606067489993,0.025932424901006
"Malawi","women_vitA",0.25,25,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,25,87,"aug_idx",5.43751296245912,-0.165159399978166
"Malawi","women_vitA",0.25,25,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,26,87,"survey",4.73166010237655,-0.23277606849807
"Malawi","women_vitA",0.25,26,87,"aug_sp",4.93888256704633,-0.194469511384842
"Malawi","women_vitA",0.25,26,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,26,87,"aug_idx",5.60667585238416,-0.304481076546139
"Malawi","women_vitA",0.25,26,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,27,87,"survey",3.67083534709215,-0.132371636553394
"Malawi","women_vitA",0.25,27,87,"aug_sp",3.89594158181978,-0.203182048539653
"Malawi","women_vitA",0.25,27,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,27,87,"aug_idx",4.43117757197565,-0.334659284951935
"Malawi","women_vitA",0.25,27,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,28,87,"survey",2.5580222890291,-0.0884872986175778
"Malawi","women_vitA",0.25,28,87,"aug_sp",2.75836921715281,-0.144924848107752
"Malawi","women_vitA",0.25,28,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,28,87,"aug_idx",2.98755374175389,-0.30312368851115
"Malawi","women_vitA",0.25,28,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,29,87,"survey",3.8876366772219,-0.0949756258850601
"Malawi","women_vitA",0.25,29,87,"aug_sp",4.12760678880757,-0.209037757388267
"Malawi","women_vitA",0.25,29,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,29,87,"aug_idx",4.53456196163245,-0.366652605264984
"Malawi","women_vitA",0.25,29,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,30,87,"survey",5.68855307426283,-0.187042232154458
"Malawi","women_vitA",0.25,30,87,"aug_sp",5.96037225315671,-0.246823652222722
"Malawi","women_vitA",0.25,30,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,30,87,"aug_idx",6.70359510329535,-0.401692156865857
"Malawi","women_vitA",0.25,30,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,31,87,"survey",3.714363179772,-0.0623666573236782
"Malawi","women_vitA",0.25,31,87,"aug_sp",3.90072196057041,-0.153668952426168
"Malawi","women_vitA",0.25,31,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,31,87,"aug_idx",4.27320652811699,-0.357292941256283
"Malawi","women_vitA",0.25,31,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,32,87,"survey",3.15836544642132,0.0473910059927193
"Malawi","women_vitA",0.25,32,87,"aug_sp",3.377859719677,-0.100067908625915
"Malawi","women_vitA",0.25,32,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,32,87,"aug_idx",3.72426625080831,-0.181795295197679
"Malawi","women_vitA",0.25,32,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,33,87,"survey",4.95989261858182,-0.200260865354184
"Malawi","women_vitA",0.25,33,87,"aug_sp",5.1641781757206,-0.338636747566089
"Malawi","women_vitA",0.25,33,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,33,87,"aug_idx",5.79134510443842,-0.394194955509814
"Malawi","women_vitA",0.25,33,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,34,87,"survey",5.41773020818614,-0.160452890094628
"Malawi","women_vitA",0.25,34,87,"aug_sp",5.73351936836753,-0.225736786934989
"Malawi","women_vitA",0.25,34,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,34,87,"aug_idx",6.6111163435842,-0.307132718288908
"Malawi","women_vitA",0.25,34,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,35,87,"survey",5.27698937781411,-0.0539711773500784
"Malawi","women_vitA",0.25,35,87,"aug_sp",5.4795642171413,-0.0913869386347076
"Malawi","women_vitA",0.25,35,87,"alone_sp",2.17401116867532,0.223257747335751
"Malawi","women_vitA",0.25,35,87,"aug_idx",6.12659252599892,-0.190050108480227
"Malawi","women_vitA",0.25,35,87,"alone_idx",2.43026071892918,-0.0926965535597645
"Malawi","women_vitA",0.25,36,87,"survey",3.51687289192802,-0.0906946169385747
