country,outcome,replicate,n_regions_total,n_regions_anchored,fraction_clusters,clusters_retained,n_retained,pct_survey_used,mae_admin2_pp,bias_admin2_pp,mae_admin1_pp,bias_admin1_pp
Malawi,women_iron,4,27,14,1,54,411,52.6,14.537,-9.171,1.419,-0.116
Malawi,women_iron,5,27,14,1,58,454,58.1,14.095,-7.771,1.6,1.25
Malawi,women_iron,6,27,14,1,57,426,54.5,13.755,-6.92,2.086,2.086
Malawi,women_iron,7,27,14,1,53,398,51,14.213,-6.751,2.224,1.791
Malawi,women_iron,8,27,14,1,54,410,52.5,15.213,-11.073,2.217,-1.708
Malawi,women_iron,9,27,14,1,53,403,51.6,14.969,-9.574,2.181,-0.246
Malawi,women_iron,10,27,14,1,59,435,55.7,14.157,-8.304,1.775,0.932
Malawi,women_iron,11,27,14,1,59,432,55.3,13.92,-8.917,1.585,-0.001
Malawi,women_iron,12,27,14,1,59,428,54.8,14.726,-8.686,1.812,-0.002
Malawi,women_iron,13,27,14,1,52,415,53.1,14.503,-8.077,1.838,1.354
Malawi,women_iron,14,27,14,1,52,388,49.7,13.97,-8.25,1.241,0.126
Malawi,women_iron,15,27,14,1,50,386,49.4,15.059,-9.233,1.894,-0.001
Malawi,women_iron,16,27,14,1,55,414,53,15.046,-10.593,1.945,-1.173
Malawi,women_iron,17,27,14,1,50,378,48.4,14.07,-8.966,1.173,-0.269
Malawi,women_iron,18,27,14,1,59,464,59.4,14.483,-8.099,1.583,0.893
Malawi,women_iron,19,27,14,1,58,440,56.3,14.509,-7.818,2.088,1.189
Malawi,women_iron,20,27,14,1,52,422,54,15.377,-9.696,1.669,-0.13
Malawi,women_iron,21,27,14,1,57,425,54.4,14.121,-9.185,1.158,-0.032
Malawi,women_iron,22,27,14,1,58,435,55.7,14.957,-10.5,2.242,-1.075
Malawi,women_iron,23,27,14,1,46,354,45.3,14.239,-8.658,1.256,-0.063
Malawi,women_iron,24,27,14,1,51,398,51,15.088,-9.962,1.964,-0.158
Malawi,women_iron,25,27,14,1,53,393,50.3,15.493,-10.606,2.312,-1.186
Malawi,women_iron,1,27,20,0.25,22,160,20.5,14.833,-7.181,5.346,1.099
Malawi,women_iron,2,27,20,0.25,24,162,20.7,14.405,-6.997,5.083,0.691
Malawi,women_iron,3,27,20,0.25,24,193,24.7,15.611,-11.977,5.465,-2.884
Malawi,women_iron,4,27,20,0.25,23,160,20.5,15.114,-10.504,5.089,-1.315
Malawi,women_iron,5,27,20,0.25,24,171,21.9,13.729,-7.693,4.553,0.08
Malawi,women_iron,6,27,20,0.25,25,199,25.5,15.113,-9.958,5.194,-1.358
Malawi,women_iron,7,27,20,0.25,21,172,22,15.828,-6.193,7.13,3.195
Malawi,women_iron,8,27,20,0.25,23,159,20.4,16.66,-7.252,8.178,2.523
Malawi,women_iron,9,27,20,0.25,24,169,21.6,14.791,-8.996,6.013,-1.233
Malawi,women_iron,10,27,20,0.25,24,170,21.8,15.697,-7.114,7.38,2.808
Malawi,women_iron,11,27,20,0.25,23,158,20.2,14.558,-7.884,5.6,1.059
Malawi,women_iron,12,27,20,0.25,25,163,20.9,15.387,-7.391,6.92,1.704
Malawi,women_iron,13,27,20,0.25,23,175,22.4,15.53,-11.339,5.495,-2.22
Malawi,women_iron,14,27,20,0.25,25,207,26.5,15.224,-9.853,5.122,-1.32
Malawi,women_iron,15,27,20,0.25,25,186,23.8,14.708,-6.963,5.402,1.005
Malawi,women_iron,16,27,20,0.25,23,183,23.4,15.864,-6.87,7.772,2.125
Malawi,women_iron,17,27,20,0.25,25,177,22.7,14.841,-8.396,4.849,-0.165
Malawi,women_iron,18,27,20,0.25,24,178,22.8,15.415,-7.154,3.998,1.209
Malawi,women_iron,19,27,20,0.25,23,179,22.9,15.624,-7.846,5.798,1.284
Malawi,women_iron,20,27,20,0.25,23,163,20.9,15.432,-8.559,5.713,-0.458
Malawi,women_iron,21,27,20,0.25,24,161,20.6,15.038,-4.731,7.361,5.145
Malawi,women_iron,22,27,20,0.25,23,179,22.9,16.92,-5.452,9.039,4.565
Malawi,women_iron,23,27,20,0.25,24,161,20.6,16.078,-8.904,7.495,1.844
Malawi,women_iron,24,27,20,0.25,24,205,26.2,14.833,-5.519,5.364,3.018
Malawi,women_iron,25,27,20,0.25,23,164,21,15.572,-7.463,7.651,3.02
Malawi,women_iron,1,27,20,0.5,43,349,44.7,14.513,-6.487,3.303,2.242
Malawi,women_iron,2,27,20,0.5,45,336,43,15.053,-8.029,3.708,0.635
Malawi,women_iron,3,27,20,0.5,44,359,46,15.641,-8.09,3.418,0.926
Malawi,women_iron,4,27,20,0.5,43,314,40.2,13.481,-4.976,3.859,3.027
Malawi,women_iron,5,27,20,0.5,46,363,46.5,14.068,-5.281,3.866,2.606
Malawi,women_iron,6,27,20,0.5,43,359,46,14.808,-9.385,3.256,-0.556
Malawi,women_iron,7,27,20,0.5,39,276,35.3,15.861,-9.817,3.862,-1.21
Malawi,women_iron,8,27,20,0.5,45,342,43.8,15.619,-7.622,3.777,-0.295
Malawi,women_iron,9,27,20,0.5,46,343,43.9,14.645,-8.939,3.468,-0.561
Malawi,women_iron,10,27,20,0.5,42,300,38.4,16.389,-11.041,4.361,-1.831
Malawi,women_iron,11,27,20,0.5,44,333,42.6,14.413,-6.81,2.121,0.859
Malawi,women_iron,12,27,20,0.5,43,341,43.7,14.884,-9.57,3.823,0.415
Malawi,women_iron,13,27,20,0.5,45,341,43.7,15.072,-6.83,4.691,0.794
Malawi,women_iron,14,27,20,0.5,44,327,41.9,15.027,-7.713,3.392,0.08
Malawi,women_iron,15,27,20,0.5,43,305,39.1,15.32,-10.837,3.718,-1.656
Malawi,women_iron,16,27,20,0.5,47,346,44.3,15.277,-7.749,2.768,0.218
Malawi,women_iron,17,27,20,0.5,41,341,43.7,15.612,-8.624,4.038,-0.933
Malawi,women_iron,18,27,20,0.5,41,291,37.3,15.972,-8.964,4.052,-0.775
Malawi,women_iron,19,27,20,0.5,44,311,39.8,15.693,-9.645,4.515,-1.086
Malawi,women_iron,20,27,20,0.5,43,337,43.1,15.547,-10.958,3.058,-1.064
Malawi,women_iron,21,27,20,0.5,43,331,42.4,15.568,-5.644,3.445,2.333
Malawi,women_iron,22,27,20,0.5,42,347,44.4,14.486,-7.328,2.809,0.624
Malawi,women_iron,23,27,20,0.5,44,320,41,15.531,-6.15,3.117,1.778
Malawi,women_iron,24,27,20,0.5,44,323,41.4,16.326,-8.188,2.879,-0.095
Malawi,women_iron,25,27,20,0.5,43,312,39.9,15.669,-7.734,4.528,0.568
Malawi,women_iron,1,27,20,0.75,57,422,54,15.785,-7.181,3.532,0.901
Malawi,women_iron,2,27,20,0.75,57,426,54.5,14.604,-6.037,3.511,2.899
Malawi,women_iron,3,27,20,0.75,59,435,55.7,15.492,-7.81,2.128,1.044
Malawi,women_iron,4,27,20,0.75,57,427,54.7,15.747,-9.262,2.396,0.278
Malawi,women_iron,5,27,20,0.75,54,421,53.9,14.48,-7.804,2.491,0.305
Malawi,women_iron,6,27,20,0.75,58,449,57.5,15.019,-8.98,2.783,-0.033
Malawi,women_iron,7,27,20,0.75,55,421,53.9,14.006,-7.783,2.8,0.323
Malawi,women_iron,8,27,20,0.75,59,432,55.3,15.774,-6.927,3.205,0.279
Malawi,women_iron,9,27,20,0.75,58,429,54.9,14.149,-9.083,1.884,-0.29
Malawi,women_iron,10,27,20,0.75,51,376,48.1,16.46,-10.436,2.466,-1.641
Malawi,women_iron,11,27,20,0.75,54,427,54.7,15.742,-8.276,2.868,0.091
Malawi,women_iron,12,27,20,0.75,58,432,55.3,15.581,-7.578,2.001,0.468
Malawi,women_iron,13,27,20,0.75,61,469,60.1,14.477,-6.193,3.041,2.502
Malawi,women_iron,14,27,20,0.75,54,410,52.5,14.845,-7.049,3.643,1.127
Malawi,women_iron,15,27,20,0.75,56,433,55.4,14.712,-7.204,2.207,0.887
Malawi,women_iron,16,27,20,0.75,57,443,56.7,14.692,-8.405,1.782,0.739
Malawi,women_iron,17,27,20,0.75,53,407,52.1,15.31,-8.325,3.041,-0.022
Malawi,women_iron,18,27,20,0.75,59,450,57.6,15.548,-8.102,2.301,-0.166
Malawi,women_iron,19,27,20,0.75,59,456,58.4,14.914,-8.373,2.512,0.357
Malawi,women_iron,20,27,20,0.75,57,412,52.8,16.314,-9.409,3.413,-1.742
Malawi,women_iron,21,27,20,0.75,56,413,52.9,14.752,-8.14,2.33,0.039
Malawi,women_iron,22,27,20,0.75,58,426,54.5,15.343,-8.652,2.544,0.287
Malawi,women_iron,23,27,20,0.75,54,402,51.5,15.16,-7.57,2.776,0.942
Malawi,women_iron,24,27,20,0.75,56,406,52,15.782,-8.522,2.399,-0.92
Malawi,women_iron,25,27,20,0.75,58,424,54.3,15.384,-8.28,3.996,0.765
Malawi,women_iron,1,27,20,1,68,526,67.3,14.872,-8.489,0.763,0.3
Malawi,women_iron,2,27,20,1,74,545,69.8,14.955,-10.193,1.445,-0.909
Malawi,women_iron,3,27,20,1,75,570,73,14.81,-8.746,0.888,0.132
Malawi,women_iron,4,27,20,1,79,593,75.9,14.869,-8.131,1.293,0.814
Malawi,women_iron,5,27,20,1,74,556,71.2,14.871,-7.634,1.184,1.171
Malawi,women_iron,6,27,20,1,77,605,77.5,14.826,-8.419,0.635,0.544
Malawi,women_iron,7,27,20,1,77,596,76.3,14.872,-9.155,0.48,-0.169
Malawi,women_iron,8,27,20,1,71,554,70.9,15.235,-9.868,1.081,-0.159
Malawi,women_iron,9,27,20,1,73,553,70.8,14.428,-8.476,0.568,0.463
Malawi,women_iron,10,27,20,1,82,621,79.5,14.58,-9.165,0.59,-0.431
Malawi,women_iron,11,27,20,1,81,588,75.3,14.997,-7.878,1.202,0.931
Malawi,women_iron,12,27,20,1,76,588,75.3,14.806,-9.154,0.511,-0.147
Malawi,women_iron,13,27,20,1,82,614,78.6,14.831,-8.869,0.977,0.544
Malawi,women_iron,14,27,20,1,68,517,66.2,15.584,-9.778,1.199,-0.31
Malawi,women_iron,15,27,20,1,72,575,73.6,14.843,-8.505,0.585,0.295
Malawi,women_iron,16,27,20,1,75,557,71.3,14.487,-8.203,1.16,1.007
Malawi,women_iron,17,27,20,1,77,592,75.8,14.635,-9.239,0.445,-0.221
Malawi,women_iron,18,27,20,1,74,572,73.2,14.834,-8.874,0.445,-0.07
Malawi,women_iron,19,27,20,1,83,631,80.8,14.754,-8.427,1.274,0.991
Malawi,women_iron,20,27,20,1,77,581,74.4,15.136,-8.583,1.203,0.709
Malawi,women_iron,21,27,20,1,75,586,75,14.723,-7.996,0.819,0.81
Malawi,women_iron,22,27,20,1,76,594,76.1,14.909,-8.452,0.856,0.46
Malawi,women_iron,23,27,20,1,75,571,73.1,15.435,-9.996,1.305,-0.607
Malawi,women_iron,24,27,20,1,77,579,74.1,15.048,-8.664,0.75,0.268
Malawi,women_iron,25,27,20,1,75,571,73.1,15.097,-8.505,1.086,0.501
Malawi,women_iron,1,27,27,0.25,32,222,28.4,14.923,-6.554,6.231,2.609
Malawi,women_iron,2,27,27,0.25,32,239,30.6,16.125,-5.541,8.325,3.215
Malawi,women_iron,3,27,27,0.25,32,229,29.3,16.203,-7.527,6.536,2.651
Malawi,women_iron,4,27,27,0.25,32,233,29.8,15.225,-8.027,4.343,0.11
Malawi,women_iron,5,27,27,0.25,32,261,33.4,14.767,-7.702,4.642,1.157
Malawi,women_iron,6,27,27,0.25,32,263,33.7,14.888,-7.452,4.393,0.711
Malawi,women_iron,7,27,27,0.25,32,216,27.7,14.915,-6.493,6.165,1.365
Malawi,women_iron,8,27,27,0.25,32,256,32.8,14.72,-7.481,5.789,1.004
Malawi,women_iron,9,27,27,0.25,32,238,30.5,16.162,-7.798,7.507,1.454
Malawi,women_iron,10,27,27,0.25,32,264,33.8,14.094,-6.589,4.157,0.797
Malawi,women_iron,11,27,27,0.25,32,264,33.8,15.381,-6.037,7.966,3.764
Malawi,women_iron,12,27,27,0.25,32,262,33.5,16,-7.678,4.456,0.837
Malawi,women_iron,13,27,27,0.25,32,237,30.3,15.074,-7.209,6.171,2.481
Malawi,women_iron,14,27,27,0.25,32,252,32.3,15.205,-8.311,5.259,-0.472
Malawi,women_iron,15,27,27,0.25,32,229,29.3,14.246,-7.083,5.469,1.531
Malawi,women_iron,16,27,27,0.25,32,247,31.6,15.155,-7.291,6.263,0.254
Malawi,women_iron,17,27,27,0.25,32,246,31.5,15.884,-4.357,7.519,5.644
Malawi,women_iron,18,27,27,0.25,32,259,33.2,15.866,-9.552,4.243,-0.893
Malawi,women_iron,19,27,27,0.25,32,269,34.4,16.186,-6.652,7.34,2.61
Malawi,women_iron,20,27,27,0.25,32,233,29.8,15.116,-8.977,4.216,0.152
Malawi,women_iron,21,27,27,0.25,32,242,31,15.182,-7.431,6.619,0.565
Malawi,women_iron,22,27,27,0.25,32,243,31.1,14.398,-4.613,6.083,3.797
Malawi,women_iron,23,27,27,0.25,32,222,28.4,15.961,-8.798,7.547,1.486
Malawi,women_iron,24,27,27,0.25,32,264,33.8,16.091,-5.516,7.745,3.294
Malawi,women_iron,25,27,27,0.25,32,229,29.3,16.369,-6.226,8.558,3.49
Malawi,women_iron,1,27,27,0.5,59,456,58.4,16.577,-8.364,2.951,0.611
Malawi,women_iron,2,27,27,0.5,59,423,54.2,16.374,-8.584,2.588,-0.891
Malawi,women_iron,3,27,27,0.5,59,461,59,15.024,-7.691,3.31,0.036
Malawi,women_iron,4,27,27,0.5,59,458,58.6,15.675,-7.914,3.231,0.286
Malawi,women_iron,5,27,27,0.5,59,411,52.6,15.528,-8.903,3.692,-0.616
Malawi,women_iron,6,27,27,0.5,59,449,57.5,15.537,-9.393,4.356,-0.726
Malawi,women_iron,7,27,27,0.5,59,469,60.1,15.424,-6.749,3.491,0.142
Malawi,women_iron,8,27,27,0.5,59,461,59,15.853,-9.302,3.642,-0.013
Malawi,women_iron,9,27,27,0.5,59,455,58.3,14.754,-6.433,3.598,1.285
Malawi,women_iron,10,27,27,0.5,59,461,59,15.129,-8.257,3.5,1.071
Malawi,women_iron,11,27,27,0.5,59,437,56,16.641,-10.102,3.474,-1.605
Malawi,women_iron,12,27,27,0.5,59,420,53.8,16.418,-8.998,3.293,-0.776
Malawi,women_iron,13,27,27,0.5,59,470,60.2,15.38,-10.184,3.26,-1.749
Malawi,women_iron,14,27,27,0.5,59,437,56,16.154,-9.788,2.89,-0.883
Malawi,women_iron,15,27,27,0.5,59,444,56.9,15.736,-8.516,3.248,0.186
Malawi,women_iron,16,27,27,0.5,59,453,58,16.36,-9.098,2.838,-0.75
Malawi,women_iron,17,27,27,0.5,59,439,56.2,14.92,-9.638,2.898,-1.36
Malawi,women_iron,18,27,27,0.5,59,434,55.6,16.021,-7.928,3.563,0.322
Malawi,women_iron,19,27,27,0.5,59,430,55.1,15.412,-7.117,4.577,-0.165
Malawi,women_iron,20,27,27,0.5,59,463,59.3,15.816,-6.931,2.387,0.697
Malawi,women_iron,21,27,27,0.5,59,455,58.3,16.195,-6.614,3.121,1.511
Malawi,women_iron,22,27,27,0.5,59,441,56.5,15.343,-9.005,2.737,-0.344
Malawi,women_iron,23,27,27,0.5,59,448,57.4,15.472,-7.994,4.16,-0.375
Malawi,women_iron,24,27,27,0.5,59,451,57.7,16.136,-8.331,2.636,-1.525
Malawi,women_iron,25,27,27,0.5,59,443,56.7,16.254,-9.973,3.625,-1.481
Malawi,women_iron,1,27,27,0.75,75,578,74,15.349,-7.503,2.398,-0.271
Malawi,women_iron,2,27,27,0.75,75,560,71.7,16.361,-7.52,1.534,0.819
Malawi,women_iron,3,27,27,0.75,75,588,75.3,14.978,-8.794,1.879,-0.217
Malawi,women_iron,4,27,27,0.75,75,567,72.6,15.459,-7.679,2.226,0.212
Malawi,women_iron,5,27,27,0.75,75,581,74.4,16.068,-8.62,1.739,-0.048
Malawi,women_iron,6,27,27,0.75,75,580,74.3,15.848,-7.815,2.296,-0.491
Malawi,women_iron,7,27,27,0.75,75,588,75.3,15.663,-9.231,1.528,-0.121
Malawi,women_iron,8,27,27,0.75,75,587,75.2,15.101,-9.382,2.251,0.028
Malawi,women_iron,9,27,27,0.75,75,570,73,15.012,-9.67,2.456,-0.879
Malawi,women_iron,10,27,27,0.75,75,564,72.2,15.6,-9.257,2.219,-0.449
Malawi,women_iron,11,27,27,0.75,75,560,71.7,15.424,-8.191,1.842,-0.283
Malawi,women_iron,12,27,27,0.75,75,558,71.4,16.245,-8.628,1.821,-0.168
Malawi,women_iron,13,27,27,0.75,75,570,73,15.991,-8.021,1.534,-0.366
Malawi,women_iron,14,27,27,0.75,75,555,71.1,15.574,-8.415,2.649,0.395
Malawi,women_iron,15,27,27,0.75,75,576,73.8,15.204,-8.694,2.064,0.054
Malawi,women_iron,16,27,27,0.75,75,545,69.8,15.256,-8.895,1.973,-0.17
Malawi,women_iron,17,27,27,0.75,75,576,73.8,15.947,-7.476,1.783,0.247
Malawi,women_iron,18,27,27,0.75,75,595,76.2,15.434,-9.039,2.333,-0.586
Malawi,women_iron,19,27,27,0.75,75,560,71.7,15.551,-7.783,2.078,0.209
Malawi,women_iron,20,27,27,0.75,75,580,74.3,14.856,-8.531,1.528,0.361
Malawi,women_iron,21,27,27,0.75,75,577,73.9,14.701,-9.579,2.534,-0.786
Malawi,women_iron,22,27,27,0.75,75,558,71.4,16.254,-8.36,2.125,-0.243
Malawi,women_iron,23,27,27,0.75,75,586,75,15.703,-7.834,1.526,0.188
Malawi,women_iron,24,27,27,0.75,75,570,73,15.275,-8.401,2.07,0.965
Malawi,women_iron,25,27,27,0.75,75,559,71.6,15.585,-7.544,1.701,0.7
Malawi,women_iron,1,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,2,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,3,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,4,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,5,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,6,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,7,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,8,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,9,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,10,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,11,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,12,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,13,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,14,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,15,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,16,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,17,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,18,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,19,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,20,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,21,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,22,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,23,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,24,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_iron,25,27,27,1,103,781,100,15.128,-8.971,0,0
Malawi,women_folate,1,27,7,0.25,7,60,7.2,17.518,3.699,13.678,6.015
Malawi,women_folate,2,27,7,0.25,9,72,8.7,19.372,6.059,15.958,7.362
Malawi,women_folate,3,27,7,0.25,8,76,9.2,17.539,-2.463,10.667,-1.172
Malawi,women_folate,4,27,7,0.25,8,54,6.5,16.943,-4.018,13.758,-1.984
Malawi,women_folate,5,27,7,0.25,9,80,9.7,23.627,18.032,20.215,18.559
Malawi,women_folate,6,27,7,0.25,8,64,7.7,19.268,1.201,14.419,2.608
Malawi,women_folate,7,27,7,0.25,7,59,7.1,17.2,-0.139,12.519,1.867
Malawi,women_folate,8,27,7,0.25,9,68,8.2,18.981,5.079,14.788,6.146
Malawi,women_folate,9,27,7,0.25,8,67,8.1,18.978,-9.51,15.273,-8.108
Malawi,women_folate,10,27,7,0.25,9,66,8,17.66,-0.637,11.728,-0.33
Malawi,women_folate,11,27,7,0.25,10,76,9.2,26.677,18.082,21.531,17.251
Malawi,women_folate,12,27,7,0.25,7,64,7.7,18.444,-7.826,13.983,-6.88
Malawi,women_folate,13,27,7,0.25,10,80,9.7,19.422,-13.768,15.284,-14.019
Malawi,women_folate,14,27,7,0.25,10,78,9.4,17.864,-11.799,14.338,-10.795
Malawi,women_folate,15,27,7,0.25,7,52,6.3,20.572,9.453,15.069,10.173
Malawi,women_folate,16,27,7,0.25,10,78,9.4,20.997,10.647,18.628,12.358
Malawi,women_folate,17,27,7,0.25,8,77,9.3,16.398,-8.92,11.125,-7.342
Malawi,women_folate,18,27,7,0.25,8,74,8.9,16.861,-4.345,11.836,-3.456
Malawi,women_folate,19,27,7,0.25,8,54,6.5,16.234,-9.085,12.372,-7.723
Malawi,women_folate,20,27,7,0.25,9,83,10,16.813,-2.491,13.734,-0.049
Malawi,women_folate,21,27,7,0.25,7,55,6.6,16.459,-1.488,12.344,-0.653
Malawi,women_folate,22,27,7,0.25,9,77,9.3,19.394,-11.754,16.05,-10.06
Malawi,women_folate,23,27,7,0.25,7,70,8.5,20.314,10.472,15.457,10.338
Malawi,women_folate,24,27,7,0.25,9,61,7.4,16.231,-5.442,12.578,-4.397
Malawi,women_folate,25,27,7,0.25,8,72,8.7,18.152,4.074,13.031,4.645
Malawi,women_folate,1,27,7,0.5,17,129,15.6,16.942,2.18,11.58,2.885
Malawi,women_folate,2,27,7,0.5,15,116,14,17.588,1.287,11.405,1.663
Malawi,women_folate,3,27,7,0.5,11,96,11.6,17.268,-10.127,12.261,-9.781
Malawi,women_folate,4,27,7,0.5,14,108,13,16.14,2.627,10.9,3.888
Malawi,women_folate,5,27,7,0.5,16,125,15.1,18.244,-13.263,14.085,-12.145
Malawi,women_folate,6,27,7,0.5,17,126,15.2,16.685,-1.807,11.628,-1.327
Malawi,women_folate,7,27,7,0.5,11,100,12.1,19.586,7.862,13.92,8.896
Malawi,women_folate,8,27,7,0.5,16,137,16.5,18.89,5.762,14.318,7.051
Malawi,women_folate,9,27,7,0.5,16,126,15.2,18.746,3.861,13.341,4.513
Malawi,women_folate,10,27,7,0.5,14,101,12.2,17.059,-6.898,11.687,-7.348
Malawi,women_folate,11,27,7,0.5,17,130,15.7,18.009,-3.296,12.075,-1.736
Malawi,women_folate,12,27,7,0.5,16,136,16.4,17.955,-10.54,12.965,-9.711
Malawi,women_folate,13,27,7,0.5,13,119,14.4,18.51,-4.4,14.388,-2.81
Malawi,women_folate,14,27,7,0.5,17,115,13.9,17.41,0.043,10.9,2.158
Malawi,women_folate,15,27,7,0.5,15,114,13.8,17.982,6.291,13.172,7.849
Malawi,women_folate,16,27,7,0.5,17,144,17.4,17.249,-5.273,11.666,-4.11
Malawi,women_folate,17,27,7,0.5,15,107,12.9,17.157,4.064,10.933,4.003
Malawi,women_folate,18,27,7,0.5,14,122,14.7,18.417,-13.484,14.444,-12.289
Malawi,women_folate,19,27,7,0.5,15,114,13.8,18.038,4.676,11.759,5.322
Malawi,women_folate,20,27,7,0.5,13,115,13.9,17.949,5.344,12.472,6.306
Malawi,women_folate,21,27,7,0.5,14,101,12.2,22.797,16.113,18.892,16.823
Malawi,women_folate,22,27,7,0.5,15,125,15.1,16.961,-6.682,10.967,-6.427
Malawi,women_folate,23,27,7,0.5,15,125,15.1,16.71,-0.124,10.584,1.182
Malawi,women_folate,24,27,7,0.5,15,130,15.7,18.133,-11.012,13.046,-9.067
Malawi,women_folate,25,27,7,0.5,15,113,13.6,17.064,-1.108,9.727,-1.953
Malawi,women_folate,1,27,7,0.75,16,133,16.1,16.743,-3.506,10.608,-3.14
Malawi,women_folate,2,27,7,0.75,18,154,18.6,17.934,2.164,11.524,3.665
Malawi,women_folate,3,27,7,0.75,23,173,20.9,18.501,2.843,12.293,3.446
Malawi,women_folate,4,27,7,0.75,17,157,19,18.12,2.799,10.792,3.078
Malawi,women_folate,5,27,7,0.75,20,142,17.1,19.354,10.497,13.965,11.775
Malawi,women_folate,6,27,7,0.75,23,165,19.9,16.321,0.127,10.751,1.615
Malawi,women_folate,7,27,7,0.75,18,154,18.6,19.074,9.106,13.333,10.193
Malawi,women_folate,8,27,7,0.75,17,141,17,17.326,-5.18,11.018,-4.341
Malawi,women_folate,9,27,7,0.75,20,164,19.8,19.088,-15.215,15.211,-13.978
Malawi,women_folate,10,27,7,0.75,22,179,21.6,15.898,-5.496,10.651,-4.359
Malawi,women_folate,11,27,7,0.75,19,168,20.3,18.102,4.988,11.12,6.27
Malawi,women_folate,12,27,7,0.75,21,176,21.3,17.316,-7.247,11.865,-6.515
Malawi,women_folate,13,27,7,0.75,16,127,15.3,17.099,0.327,11.386,0.982
Malawi,women_folate,14,27,7,0.75,24,198,23.9,15.949,-4.528,10.449,-3.595
Malawi,women_folate,15,27,7,0.75,18,155,18.7,17.933,-1.799,11.965,-1.227
Malawi,women_folate,16,27,7,0.75,19,144,17.4,18.191,-12.596,13.201,-12.461
Malawi,women_folate,17,27,7,0.75,16,120,14.5,17.764,6.608,13.197,6.597
Malawi,women_folate,18,27,7,0.75,22,192,23.2,19.682,9.072,14.327,12.041
Malawi,women_folate,19,27,7,0.75,17,142,17.1,16.764,3.613,12.468,5.125
Malawi,women_folate,20,27,7,0.75,14,131,15.8,16.211,-0.683,8.567,0.066
Malawi,women_folate,21,27,7,0.75,22,176,21.3,17.04,-4.225,10.943,-2.063
Malawi,women_folate,22,27,7,0.75,17,121,14.6,16.402,-5.726,11.54,-5.632
Malawi,women_folate,23,27,7,0.75,19,129,15.6,17.02,-0.904,10.879,0.024
Malawi,women_folate,24,27,7,0.75,20,162,19.6,17.996,4.641,11.503,6.849
Malawi,women_folate,25,27,7,0.75,23,189,22.8,16.543,-5.356,12.328,-4.369
Malawi,women_folate,1,27,7,1,28,221,26.7,15.205,0.471,9.271,1.573
Malawi,women_folate,2,27,7,1,24,211,25.5,17.167,-1.627,10.421,-1.138
Malawi,women_folate,3,27,7,1,27,227,27.4,16.841,0.968,10.443,1.948
Malawi,women_folate,4,27,7,1,26,203,24.5,16.643,-0.317,10.168,0.06
Malawi,women_folate,5,27,7,1,27,208,25.1,16.354,-0.925,8.837,0.143
Malawi,women_folate,6,27,7,1,26,201,24.3,17.995,3.441,10.661,3.612
Malawi,women_folate,7,27,7,1,20,163,19.7,19.089,9.626,12.911,10.056
Malawi,women_folate,8,27,7,1,22,190,22.9,15.891,2.216,8.179,3.344
Malawi,women_folate,9,27,7,1,26,210,25.4,17.979,2.755,11.094,4.705
Malawi,women_folate,10,27,7,1,25,218,26.3,16.44,-5.94,10.696,-4.617
Malawi,women_folate,11,27,7,1,26,222,26.8,17.121,-1.332,10.427,-0.433
Malawi,women_folate,12,27,7,1,30,245,29.6,17.153,-4.638,10.445,-4.248
Malawi,women_folate,13,27,7,1,30,225,27.2,16.932,1.377,9.944,2.269
Malawi,women_folate,14,27,7,1,26,214,25.8,16.951,4.634,10.323,6.496
Malawi,women_folate,15,27,7,1,24,195,23.6,16.731,-1.296,10.543,-0.257
Malawi,women_folate,16,27,7,1,26,206,24.9,15.83,-3.362,8.814,-3.458
Malawi,women_folate,17,27,7,1,27,218,26.3,17.101,-1.859,10.678,-0.894
Malawi,women_folate,18,27,7,1,24,201,24.3,17.116,-10.431,11.62,-9.356
Malawi,women_folate,19,27,7,1,27,233,28.1,16.291,-8.245,10.438,-6.842
