"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"all","lcover_water_permanent_frac_t0",0.00228573171479721,0.0011428658573986,0,4,2,0.99800099950025,1,"Built environment",0.99800099950025
"all","lcover_water_seasonal_frac_t0",0.0975233850118435,0.0527870212320471,0.171916767419085,4,3,0.877561219390305,1,"Built environment",0.911783662486306
"all","lst_night_annual_min_t0",-0.295887093101095,-0.147943546550547,0,4,2,0.651174412793603,1,"Climate and weather",0.763517621993957
"all","lst_night_m01_t0",-0.281748500454049,-0.140874250227025,0,4,3,0.677161419290355,1,"Climate and weather",0.773559703328764
"all","lst_night_m02_t0",0.235175263054823,0.117587631527411,0,4,2,0.702648675662169,1,"Climate and weather",0.791806513661598
"all","lst_night_m09_t0",0.256302872001836,0.203578738064043,1.52358467751549,4,2,0.705147426286857,1,"Climate and weather",0.792228885557221
"all","lst_night_m10_t0",1.0324578374509,0.531972236568306,0.0619236059203632,4,2,0.12143928035982,1,"Climate and weather",0.219887629001033
"all","lst_night_m11_t0",0.161079986903416,0.0805399934517079,0,4,2,0.798100949525237,1,"Climate and weather",0.872078580592744
"all","lst_night_m12_t0",-0.439255451779118,-0.219627725889559,0,4,2,0.493253373313343,1,"Climate and weather",0.634425890503024
"all","ndvi_anomaly_t0",0.929891308550137,0.464945654275069,0,4,3,0.156421789105447,1,"Ecosystem productivity/greenness",0.267639116221706
"all","ndvi_y2011",-0.0470839655631887,-0.0235419827815944,0,4,1,0.939030484757621,1,"Ecosystem productivity/greenness",0.964899093153148
"all","ndvi_y2012",0.189136548152776,0.094568274076388,0,4,2,0.777111444277861,1,"Ecosystem productivity/greenness",0.857251315345277
"all","ndvi_y2013",0.368943912879088,0.184471956439544,0,4,2,0.588705647176412,1,"Ecosystem productivity/greenness",0.716162886298786
"all","ndvi_y2014",-0.190030271968661,-0.0950151359843304,0,4,2,0.756621689155422,1,"Ecosystem productivity/greenness",0.842447432999918
"all","ndvi_y2015",0.0518752450742821,0.0268057822592804,0.0680624320122315,4,3,0.946526736631684,1,"Ecosystem productivity/greenness",0.96992987022972
"all","ndvi_y2016",-0.299718187315813,-0.149859093657907,0,4,2,0.652173913043478,1,"Ecosystem productivity/greenness",0.763517621993957
"all","ndvi_y2017",-0.159901511551688,-0.0799507557758438,0,4,2,0.804597701149425,1,"Ecosystem productivity/greenness",0.874970677926343
"all","ndvi_y2018",-0.428941260012251,-0.23304167563051,0.180678170305246,4,3,0.521739130434783,1,"Ecosystem productivity/greenness",0.66032238118229
"all","ntl_ccnl",-1.11988870169628,-0.92697800373991,1.7406218935217,4,3,0.0974512743628186,1,"Ruralness, population density, built environment",0.191312238617533
"all","popdens_y2010",-0.972411113257,-0.527934221700545,0.179016257460435,4,2,0.149925037481259,1,"Ruralness, population density, built environment",0.262544783946055
"all","popdens_y2015",-0.925772941799082,-0.504432953499457,0.187566465740429,4,2,0.171914042978511,1,"Ruralness, population density, built environment",0.283305483821966
"all","popdens_y2020",-0.924689541096361,-0.499364494978499,0.166550170733597,4,3,0.16391804097951,1,"Ruralness, population density, built environment",0.276658051064965
"all","precip_y2012",-1.10904251589681,-0.554521257948407,0,4,3,0.0894552723638181,1,"Climate and weather",0.180361170765968
"all","precip_y2017",-0.321097570101437,-0.176723455457925,0.211642065158985,4,2,0.602698650674663,1,"Climate and weather",0.722850793252891
"all","soil_aluminium_mean_0_20",-0.135285857834626,-0.0676429289173128,0,4,3,0.837581209395302,1,"Soil characteristics",0.898287925003016
"all","soil_aluminium_mean_20_50",-1.10148053785636,-0.55074026892818,0,4,3,0.087456271864068,1,"Soil characteristics",0.178257865602718
"all","soil_calcium_mean_0_20",0.267902539731328,0.133951269865664,0,4,2,0.67816091954023,1,"Soil characteristics",0.773559703328764
"all","soil_calcium_mean_20_50",0.91426121940763,0.457130609703815,0,4,3,0.16191904047976,1,"Soil characteristics",0.275779918260048
"all","soil_cec_mean_0_20",0.510357133388876,0.255178566694438,0,4,2,0.425287356321839,1,"Soil characteristics",0.571289894621035
"all","soil_cec_mean_20_50",1.09194429215571,0.545972146077857,0,4,3,0.0914542728635682,1,"Soil characteristics",0.182419485444444
"all","soil_cec_stdev_0_20",-0.241643405165464,-0.127392107616497,0.111719293608044,4,3,0.693153423288356,1,"Soil characteristics",0.783473414807748
"all","soil_cec_stdev_20_50",-0.711338204587867,-0.470850888819488,0.752566522694348,4,3,0.291354322838581,1,"Soil characteristics",0.425968656296852
"all","soil_iron_mean_0_20",0.0397615078389751,0.0236779208391167,0.418474161124674,4,3,0.952523738130934,1,"Soil characteristics",0.97176002162853
"all","soil_iron_stdev_0_20",0.511640892448675,0.255820446224338,0,4,3,0.415292353823088,1,"Soil characteristics",0.565343240788365
"all","soil_magnesium_mean_0_20",0.284068656098528,0.142034328049264,0,4,2,0.661169415292354,1,"Soil characteristics",0.763517621993957
"all","soil_magnesium_mean_20_50",0.846021579328218,0.423010789664109,0,4,3,0.189405297351324,1,"Soil characteristics",0.305836259359498
"all","soil_phosphorus_mean_20_50",0.349024126642744,0.199393748295658,0.305485848048613,4,3,0.588705647176412,1,"Soil characteristics",0.716162886298786
"all","soil_phosphorus_stdev_20_50",0.169369304005336,0.107298538067544,0.605381282578478,4,2,0.79960019990005,1,"Soil characteristics",0.872078580592744
"all","soil_potassium_mean_0_20",-0.701592412785965,-0.350796206392982,0,4,2,0.266366816591704,1,"Soil characteristics",0.401375924940755
"all","soil_potassium_mean_20_50",-0.00849785789061556,-0.00424892894530778,0,4,1,0.991504247876062,1,"Soil characteristics",0.994169581875729
"all","soil_potassium_stdev_20_50",-0.985823152148644,-0.492911576074322,0,4,3,0.12543728135932,1,"Soil characteristics",0.22602949732863
"all","soil_sulfur_mean_0_20",-0.775662618702384,-0.403311858741511,0.0814246158912089,4,1,0.234382808595702,1,"Soil characteristics",0.365794090402497
"all","soil_sulfur_mean_20_50",-0.900731113487428,-0.453949482540093,0.015978956879736,4,2,0.169915042478761,1,"Soil characteristics",0.281681381531456
"all","soil_sulfur_stdev_0_20",-0.348663057883246,-0.174331528941623,0,4,2,0.593703148425787,1,"Soil characteristics",0.716162886298786
"all","soil_sulfur_stdev_20_50",-0.615477957727478,-0.307738978863739,0,4,2,0.349825087456272,1,"Soil characteristics",0.495672618236336
"all","soil_totalcarbon_mean_0_20",-1.22049408441819,-0.748601068579294,0.504837202106548,4,2,0.0584707646176912,1,"Soil characteristics",0.137167265423892
"all","soil_zinc_stdev_0_20",-1.04521226012619,-0.522606130063097,0,4,3,0.11344327836082,1,"Soil characteristics",0.208445038564462
"all","soil_zinc_stdev_20_50",-0.754865432438932,-0.377432716219466,0,4,3,0.254872563718141,1,"Soil characteristics",0.389620763388797
"all","soilgrids_cec",-0.809112995084173,-0.459581074283446,0.290523479788592,4,2,0.229885057471264,1,"Soil characteristics",0.360282043852024
"all","soilgrids_sand",0.618573756458558,0.309286878229279,0,4,3,0.350824587706147,1,"Soil characteristics",0.495672618236336
"all","soilgrids_silt",0.361283656454657,0.180641828227328,0,4,3,0.566216891554223,1,"Soil characteristics",0.697026074421535
"all","spam_parea_total",1.19982659574454,0.599913297872271,0,4,3,0.071464267866067,1,"Agricultural production, land use",0.155884046280953
"all","spam_prod_cereals",1.17263927211561,0.586319636057806,0,4,3,0.0654672663668166,1,"Agricultural production, land use",0.147104158763991
"all","spam_prod_oilcrops",-0.0359047389406648,-0.0179523694703324,0,4,2,0.961019490254873,1,"Agricultural production, land use",0.976730980558767
"all","spam_prod_roots",-0.734225178101126,-0.367112589050563,0,4,4,0.262368815592204,1,"Agricultural production, land use",0.397819382991431
"all","spam_prod_total",0.532909943345999,0.266454971672999,0,4,3,0.427786106946527,1,"Agricultural production, land use",0.571914759466145
"all","spam_prod_vegetables",0.28459004714122,0.159367964852621,0.254361250777742,4,2,0.67816091954023,1,"Agricultural production, land use",0.773559703328764
"all","spam_share_oilcrops",-1.0002290231011,-0.50011451155055,0,4,4,0.12143928035982,1,"Agricultural production, land use",0.219887629001033
"all","spam_share_pulses",0.335873288159176,0.227962897271198,0.842626850183112,4,2,0.593703148425787,1,"Agricultural production, land use",0.716162886298786
"all","spam_share_vegetables",-0.427616896243505,-0.218101804791168,0.0405639986831214,4,3,0.531234382808596,1,"Agricultural production, land use",0.666185363693992
"all","tclim_pdsi_t0",0.672290320740803,0.336145160370402,0,4,3,0.311844077961019,1,"Climate and weather",0.450844345269226
"all","tclim_pet_t0",0.853721340711564,0.426860670355782,0,4,3,0.188905547226387,1,"Climate and weather",0.305836259359498
"all","tclim_srad_t0",-0.220925049028105,-0.146399924257897,0.756514645881283,4,2,0.741129435282359,1,"Climate and weather",0.827668501078802
"all","tclim_tmmn_t0",-0.293210192728207,-0.146605096364104,0,4,2,0.659170414792604,1,"Climate and weather",0.763517621993957
"all","tclim_vs_t0",-0.274432540049863,-0.174171576002042,0.611177335104513,4,2,0.668665667166417,1,"Climate and weather",0.769791030410721
"all","wapor_mean_t0",-0.685982817088255,-0.342991408544127,0,4,3,0.292353823088456,1,"Ecosystem productivity/greenness",0.425968656296852
"all","wapor_sd_t0",1.14554730048317,0.572773650241587,0,4,3,0.0719640179910045,1,"Ecosystem productivity/greenness",0.156061504131655
"all","wsf",-0.875288064459515,-0.437644032229758,0,4,2,0.185407296351824,1,"Ruralness, population density, built environment",0.301995290564325
"all","map_blooddisorders201201africahbcallelefrequency",0.902081016711011,0.52954352389569,0.378390357330674,4,3,0.177911044477761,1,"Malaria incidence and treatment",0.291056226272829
"all","map_blooddisorders201201globalg6pddallelefrequency",0.291376886174248,0.145688443087124,0,4,2,0.658170914542729,1,"Malaria incidence and treatment",0.763517621993957
"all","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency",-0.301365984420845,-0.150682992210423,0,4,2,0.644677661169415,1,"Malaria incidence and treatment",0.763380214654578
"all","map_interventions202106africainsecticidetreatednetaccess",1.14986764252945,0.574933821264726,0,4,4,0.0804597701149425,1,"Malaria incidence and treatment",0.1695564647055
"all","map_interventions202106africainsecticidetreatednetuse",0.658115566920816,0.329057783460408,0,4,4,0.317341329335332,1,"Malaria incidence and treatment",0.457020524486791
"all","map_interventions202106africainsecticidetreatednetuserate",0.264223293703835,0.132111646851917,0,4,3,0.691154422788606,1,"Malaria incidence and treatment",0.783473414807748
"all","map_interventions202106globalantimalarialeffectivetreatment",-0.125403354589153,-0.0641052144768745,0.0452697882188591,4,2,0.871064467766117,1,"Malaria incidence and treatment",0.907561582337323
"all","map_interventions202406africainsecticidetreatednetuse",0.476766152885147,0.238383076442573,0,4,3,0.471764117941029,1,"Malaria incidence and treatment",0.611000055527792
"all","map_interventions202406africainsecticidetreatednetuserate",-0.115749896036739,-0.0578749480183697,0,4,2,0.870064967516242,1,"Malaria incidence and treatment",0.907561582337323
"all","dhs_w_iron_pregnancy",-0.913941945136691,-0.456970972568346,0,4,2,0.168415792103948,1,"Food fortification and supplementation",0.280442368101663
"all","dhs_w_iron_days",0.103152302898293,0.0515761514491463,0,4,2,0.862568715642179,1,"Food fortification and supplementation",0.906304594181782
"all","dhs_w_iron_90plus",0.168742546803843,0.0843712734019217,0,4,2,0.79160419790105,1,"Food fortification and supplementation",0.868436370050269
"all","dhs_w_deworm_pregnancy",-0.131122643260076,-0.0655613216300378,0,4,2,0.844577711144428,1,"Food fortification and supplementation",0.90007853216249
"all","dhs_w_barrier_alone",1.20541899378845,0.676836707653987,0.261106427324818,4,2,0.0609695152423788,1,"Healthcare access",0.140380427070415
"all","dhs_w_barrier_permission",0.778523693780147,0.389261846890074,0,4,4,0.23888055972014,1,"Healthcare access",0.371260203231717
"all","dhs_w_health_insurance",-0.434222457358119,-0.278336621805516,0.643524314595896,4,3,0.500749625187406,1,"Healthcare access",0.640932958178445
"all","dhs_w_working",-0.0585808702224449,-0.0292904351112224,0,4,2,0.937531234382809,1,"Education, employment, SES",0.964899093153148
"all","dhs_w_occ_agric",1.22743790678856,0.656336868980773,0.143706344796004,4,3,0.0694652673663168,1,"Education, employment, SES",0.153316832707906
"all","dhs_w_decides_earnings",-0.549707559251891,-0.274853779625946,0,4,3,0.39880059970015,1,"Education, employment, SES",0.548902670436
"all","dhs_w_owns_house",-0.942471940761502,-0.501593930984911,0.132994180171185,4,2,0.155422288855572,1,"Education, employment, SES",0.267154441212573
"all","dhs_w_sib_n",0.784624751174982,0.453003311303719,0,3,2,0.224387806096952,1,"Adult and maternal mortality",0.354646829127809
"all","dhs_w_sib_adult_deaths",0.323709367197243,0.186893690290532,0,3,3,0.5952023988006,1,"Adult and maternal mortality",0.716162886298786
"all","dhs_w_sib_adult_death_any",0.147904274725012,0.085392572826782,0,3,2,0.820089955022489,1,"Adult and maternal mortality",0.889225445416826
"all","dhs_w_sib_mean_age_death",-1.01861319077824,-0.588096599895919,0,3,3,0.112943528235882,1,"Adult and maternal mortality",0.208445038564462
"all","dhs_w_sib_maternal_deaths",0.50322345085764,0.290536194815191,0,3,2,0.43328335832084,1,"Adult and maternal mortality",0.575028740046938
"all","dhs_w_sib_maternal_any",0.693432374010598,0.40035336779982,0,3,2,0.281859070464768,1,"Adult and maternal mortality",0.418858299933698
"all","dhs_w_sib_female_n",0.949630436333483,0.575544319176901,0.101969429856932,3,2,0.146926536731634,1,"Adult and maternal mortality",0.258507538683488
"all","dhs_w_sib_female_dead",0.987848743768368,0.570334738133301,0,3,2,0.109945027486257,1,"Adult and maternal mortality",0.206077865589818
"all","dhs_c_fg_grains",-1.10536475739838,-0.55268237869919,0,4,3,0.0924537731134433,1,"Dietary diversity",0.183432220060183
"all","dhs_c_fg_roots",-0.460564265859206,-0.230282132929603,0,4,3,0.468265867066467,1,"Dietary diversity",0.608582468347708
"all","dhs_c_fg_legumes",1.16859416258861,0.584297081294306,0,4,2,0.0794602698650675,1,"Dietary diversity",0.168401594657217
"all","dhs_c_fg_flesh",0.293246826247661,0.14662341312383,0,4,3,0.636181909045477,1,"Dietary diversity",0.755719274120901
"all","dhs_c_fg_vitA_fruitveg",-0.718454692461694,-0.359227346230847,0,4,4,0.262368815592204,1,"Dietary diversity",0.397819382991431
"all","dhs_c_vita_capsule",-1.04566707137214,-0.522833535686068,0,4,3,0.112443778110945,1,"Food fortification and supplementation",0.208445038564462
"all","dhs_c_deworm_6mo",-1.1085841966025,-0.554292098301248,0,4,2,0.0929535232383808,1,"Food fortification and supplementation",0.183447958560402
"all","dhs_hh_horses",1.01157443420313,0.505787217101563,0,4,3,0.104947526236882,1,"Agricultural production, land use",0.201780553022458
"all","dhs_hh_chickens",0.591418657721243,0.295709328860621,0,4,3,0.364817591204398,1,"Agricultural production, land use",0.507749856415076
"all","dhs_hh_chickens_any",0.774038962779472,0.387637717330569,0.00319740873229101,4,3,0.243878060969515,1,"Agricultural production, land use",0.375882017838817
"all","dhs_hh_agland_ha",-0.124284822583835,-0.0621424112919173,0,4,1,0.858070964517741,1,"Agricultural production, land use",0.904652193677173
"all","dhs_hh_agland_any",0.0330878047439845,0.0191032529758332,0,3,1,0.964517741129435,1,"Agricultural production, land use",0.977622601742607
"all","dhs_hh_owns_land",1.08964496699687,0.544822483498435,0,4,3,0.109445277361319,1,"Agricultural production, land use",0.206077865589818
"all","dhs_hh_cook_indoors",0.357505064376525,0.357505064376525,0,1,1,0.420289855072464,1,"Built environment",0.569351193968233
"child_iron","dhs_w_barrier_transport",NA,NA,1,0,0,0.000499750124937531,NA,"Healthcare access",0.0372813593203398
