"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"vitA","dhs_c_slept_itn",-0.399065342915029,-0.222786222719384,0.246661725262354,4,2,0.621689155422289,1,"Infant and child morbidity/mortality",0.745029728725381
"vitA","dhs_c_stunted",1.38925363998082,0.694626819990411,0,4,3,0.0899550224887556,1,"Infant and child morbidity/mortality",0.242069937253595
"vitA","dhs_c_zinc_diarrhea",0.31255092616754,0.180808499714447,0.338616260421837,4,2,0.686656671664168,1,"Infant and child morbidity/mortality",0.776130116759802
"vitA","dhs_CH_DIAT_C_ORT",0.444746106262733,0.23312602117757,0.099049328636851,4,3,0.574212893553223,1,"Infant and child morbidity/mortality",0.700841137872622
"vitA","dhs_CH_VACC_C_BAS",0.783432013605148,0.391716006802574,0,4,3,0.301849075462269,1,"Infant and child morbidity/mortality",0.485763474195106
"vitA","dhs_CH_VACC_C_DP1",-1.39047608297417,-0.695238041487085,0,4,3,0.0764617691154423,1,"Infant and child morbidity/mortality",0.226351110159206
"vitA","dhs_CH_VACC_C_DP3",0.346157208068396,0.173078604034198,0,4,3,0.672663668165917,1,"Infant and child morbidity/mortality",0.768290626723113
"vitA","dhs_CM_ECMR_C_NNR",0.810613964815206,0.433298176499654,0.142892944071905,4,3,0.305847076461769,1,"Infant and child morbidity/mortality",0.485763474195106
"vitA","dhs_CN_BRFS_C_EXB",0.993298060859809,0.496649030429905,0,4,3,0.213893053473263,1,"Adult nutrition",0.398910544727636
"vitA","dhs_CN_NUTS_C_HA2",1.05228249747979,0.526141248739896,0,4,2,0.199900049975012,1,"Adult nutrition",0.383275199135126
"vitA","dhs_FP_CUSA_W_MOD",-1.36293635856003,-0.681468179280017,0,4,3,0.0869565217391304,1,"Fertility, reproductive health",0.238110871571514
"vitA","dhs_FP_NADA_W_UNT",-0.0542974656644894,-0.0327334736185946,0.453734379577876,4,2,0.944527736131934,1,"Fertility, reproductive health",0.962509208610953
"vitA","dhs_hh_crowding",0.443608204744406,0.241299514708888,0.183514949896639,4,3,0.577211394302849,1,"Household assets and characteristics",0.700841137872622
"vitA","dhs_hh_electricity",-1.01584576284045,-0.630722953781228,0.541990568372554,4,2,0.201399300349825,1,"Household assets and characteristics",0.383275199135126
"vitA","dhs_hh_fridge",-0.785131331498216,-0.553619136041586,0.98882953337115,4,2,0.330334832583708,1,"Household assets and characteristics",0.504979067843128
"vitA","dhs_hh_handwash_facility",0.33569582367796,0.16784791183898,0,4,3,0.677661169415292,1,"Water and sanitation",0.768290626723113
"vitA","dhs_hh_improved_floor",-0.710338040364789,-0.628190892398814,2.12833401545053,4,3,0.391304347826087,1,"Household assets and characteristics",0.544613887086308
"vitA","dhs_hh_improved_sanitation",0.421735202188843,0.299681924444832,1.01976751571471,4,2,0.604197901049475,1,"Water and sanitation",0.729339213888201
"vitA","dhs_hh_improved_water",-0.742378702082296,-0.371189351041148,0,4,3,0.354822588705647,1,"Water and sanitation",0.520477016393764
"vitA","dhs_hh_itn_any",-0.329501121114353,-0.198870921779194,0.457098031831429,4,3,0.671164417791104,1,"Household assets and characteristics",0.768290626723113
"vitA","dhs_hh_mean_hhsize",0.734704498738728,0.604196532824137,1.70514812471525,4,2,0.355822088955522,1,"Household assets and characteristics",0.520477016393764
"vitA","dhs_hh_radio",-0.804044872182352,-0.479772901737458,0.424199561482468,4,2,0.307346326836582,1,"Household assets and characteristics",0.485763474195106
"vitA","dhs_hh_soap_available",0.0527969233646544,0.0263984616823272,0,4,2,0.947026486756622,1,"Water and sanitation",0.962509208610953
"vitA","dhs_hh_tv",-1.38706413651662,-1.37191544931057,2.91310587969982,4,3,0.0969515242378811,1,"Household assets and characteristics",0.24769122288171
"vitA","dhs_hh_urban",-0.665182621903568,-0.449031454031259,0.822769402035319,4,2,0.401299350324838,1,"Household assets and characteristics",0.555793794279331
"vitA","dhs_hh_water_30min",-1.40924763146305,-0.704623815731524,0,4,3,0.0869565217391304,1,"Water and sanitation",0.238110871571514
"vitA","dhs_ML_NETP_H_IT2",-1.16532000810884,-0.939983105467217,1.6026135164939,4,3,0.156421789105447,1,"Malaria",0.335317973197309
"vitA","dhs_RH_ANCN_W_N4P",-0.368100291259211,-0.184050145629605,0,4,2,0.657171414292854,1,"Fertility, reproductive health",0.761257569972777
"vitA","dhs_w_anc_visits",-0.929045045975535,-0.484909456469491,0.0897020171836749,4,2,0.267366316841579,1,"Fertility, reproductive health",0.46170201936069
"vitA","dhs_w_anc1",-0.660978755647939,-0.362223030228335,0.201260253921001,4,2,0.405297351324338,1,"Fertility, reproductive health",0.555793794279331
"vitA","dhs_w_anc4plus",-0.750856488331286,-0.375428244165643,0,4,2,0.369815092453773,1,"Fertility, reproductive health",0.534655153043633
"vitA","dhs_w_any_media",-1.52211092620103,-1.5669483954043,3.23913036362488,4,2,0.0644677661169415,1,"Fertility, reproductive health",0.205525442407002
"vitA","dhs_w_birth_interval_short",0.147255759810174,0.0845372342121994,0.318291583781955,4,1,0.84607696151924,1,"Fertility, reproductive health",0.894013333276704
"vitA","dhs_w_bmi_low",0.600443694719569,0.405823048703035,0.827211552166161,4,3,0.455272363818091,1,"Adult nutrition",0.60218649540478
"vitA","dhs_w_delivery_csection",-1.1113987273219,-0.919359254435868,1.73710025611378,4,3,0.152423788105947,1,"Fertility, reproductive health",0.330546935834408
"vitA","dhs_w_health_decision",-1.15369695067562,-0.576848475337812,0,4,2,0.143428285857071,1,"Fertility, reproductive health",0.318444944194569
"vitA","dhs_w_height_low",-1.13656224147781,-0.568281120738907,0,4,3,0.162918540729635,1,"Adult nutrition",0.34332551238505
"vitA","dhs_w_high_parity",0.855192215346832,0.740389345006974,1.99814638700351,4,3,0.302848575712144,1,"Fertility, reproductive health",0.485763474195106
"vitA","dhs_w_listens_radio",-1.3834134385497,-1.03739742589276,1.24929461316839,4,2,0.0929535232383808,1,"Fertility, reproductive health",0.242069937253595
"vitA","dhs_w_mean_age_first_birth",-0.639500141466114,-0.448268892719726,0.965422422122003,4,2,0.429785107446277,1,"Fertility, reproductive health",0.578735902806719
"vitA","dhs_w_modern_fp",-0.990692203649645,-0.679531538149952,0.881922507766995,4,2,0.222888555722139,1,"Fertility, reproductive health",0.409543996474669
"vitA","dhs_w_skilled_attendant",-1.44558302701583,-0.832690704504563,0.327215190260959,4,3,0.0759620189905048,1,"Fertility, reproductive health",0.226351110159206
"vitA","dhs_w_teen_pregnancy",-0.225437937334298,-0.248183347821014,3.8478733362298,4,3,0.776111944027986,1,"Fertility, reproductive health",0.846461272287833
"vitA","dhs_w_unmet_fp",-0.199021777997834,-0.118839532791798,0.426200745970115,4,2,0.814592703648176,1,"Fertility, reproductive health",0.883264762967353
"vitA","dhs_w_watches_tv",-0.824169602275835,-0.754611279303728,2.35330758410125,4,2,0.319340329835082,1,"Fertility, reproductive health",0.497861485923705
"vitA","elevation",-0.643361374884156,-0.351247161116809,0.192272890617803,4,2,0.435782108945527,1,"Built environment",0.581855500821018
"vitA","evi_t0",-1.48426637520523,-0.92349361134709,0.548474593515504,4,3,0.0664667666166917,1,"Ecosystem productivity/greenness",0.20660086623355
"vitA","ghs_pop",-0.468762237612339,-0.277553253174895,0.402320871828392,4,2,0.570714642678661,1,"Ruralness, population density, built environment",0.700841137872622
"vitA","grassland_frac",0.392705670366914,0.364525535421952,2.44652600734329,4,2,0.630184907546227,1,"Ecosystem productivity/greenness",0.74859544749918
"vitA","human_modification",-0.757775288734886,-0.491736482524149,0.684395120135677,4,2,0.36231884057971,1,"Ruralness, population density, built environment",0.525855749168217
"vitA","lcover_bare_frac_t0",1.19151805015213,0.595759025076067,0,4,2,0.141929035482259,1,"Built environment",0.317003175059177
"vitA","lcover_crops_frac_t0",0.5285734365428,0.420397890494246,1.53029047024702,4,2,0.506246876561719,1,"Built environment",0.646678373142196
"vitA","lcover_shrub_frac_t0",-0.448232773325795,-0.224116386662898,0,4,3,0.575712143928036,1,"Built environment",0.700841137872622
"vitA","lcover_urban_frac_t0",-0.788977059053325,-0.492766234368928,0.560318014809721,4,2,0.339330334832584,1,"Built environment",0.506280859570215
"vitA","lcover_water_permanent_frac_t0",0.139426191595413,0.104451761266327,1.24492996327952,4,2,0.855072463768116,1,"Built environment",0.898428250663401
"vitA","lcover_water_seasonal_frac_t0",-0.344649067917899,-0.207607905059838,0.451421482683236,4,3,0.652673663168416,1,"Built environment",0.761257569972777
"vitA","lst_night_annual_min_t0",0.794039739468082,0.443453442389633,0.247589112291553,4,3,0.333833083458271,1,"Climate and weather",0.506280859570215
"vitA","lst_night_m01_t0",1.15510044606165,0.657857385923907,0.297430186480737,4,2,0.170914542728636,1,"Climate and weather",0.354172913543228
"vitA","lst_night_m02_t0",1.17813088389256,0.596965985666983,0.0270038749083403,4,3,0.148425787106447,1,"Climate and weather",0.327590642548548
"vitA","lst_night_m09_t0",0.627901505912908,0.539569184480392,1.95373289177841,4,2,0.436781609195402,1,"Climate and weather",0.581855500821018
"vitA","lst_night_m11_t0",1.42186031279312,0.787249197555927,0.226226168479432,4,3,0.0859570214892554,1,"Climate and weather",0.238110871571514
"vitA","lst_night_m12_t0",0.258813411270475,0.170163969399903,0.729106139713395,4,3,0.759620189905047,1,"Climate and weather",0.839933583504106
"vitA","ndvi_anomaly_t0",0.0400331261582951,0.0283755469150569,1.00959926339454,4,1,0.954522738630685,1,"Ecosystem productivity/greenness",0.963269716493105
"vitA","ndvi_y2011",-0.885146940574142,-0.450045733813138,0.034052394190599,4,2,0.272363818090955,1,"Ecosystem productivity/greenness",0.468164535243899
"vitA","ndvi_y2012",-0.682703735112412,-0.390280757802915,0.307223096933069,4,3,0.40279860069965,1,"Ecosystem productivity/greenness",0.555793794279331
"vitA","ndvi_y2013",-0.473519205306276,-0.314027235301706,0.759217054100704,4,3,0.55472263868066,1,"Ecosystem productivity/greenness",0.690326503414959
"vitA","ndvi_y2014",-1.14900119859867,-0.574500599299336,0,4,3,0.164417791104448,1,"Ecosystem productivity/greenness",0.344538404954826
"vitA","ndvi_y2015",-0.691421844306297,-0.489814490735806,1.00741450210567,4,3,0.381809095452274,1,"Ecosystem productivity/greenness",0.540156058334469
"vitA","ndvi_y2016",-1.40645957525749,-0.703229787628745,0,4,3,0.0929535232383808,1,"Ecosystem productivity/greenness",0.242069937253595
"vitA","ndvi_y2017",-1.33017858059943,-0.665089290299714,0,4,3,0.105947026486757,1,"Ecosystem productivity/greenness",0.263454939197068
"vitA","ndvi_y2018",-0.654641151202814,-0.462317342831125,0.994958006368437,4,3,0.407296351824088,1,"Ecosystem productivity/greenness",0.556489154690054
"vitA","ntl_ccnl",-0.962083996894966,-0.7564065123988,1.47254684474977,4,2,0.242378810594703,1,"Ruralness, population density, built environment",0.436750223921855
"vitA","popdens_y2010",-0.354960124695205,-0.238416039525129,0.804561940383383,4,2,0.668665667166417,1,"Ruralness, population density, built environment",0.768290626723113
"vitA","popdens_y2015",-0.346385510069529,-0.233595939818274,0.819161006524176,4,2,0.677161419290355,1,"Ruralness, population density, built environment",0.768290626723113
"vitA","popdens_y2020",-0.308211948794663,-0.195481740388794,0.609064458877412,4,2,0.71464267866067,1,"Ruralness, population density, built environment",0.802896744398885
"vitA","precip_y2012",-1.1019403245009,-0.55097016225045,0,4,2,0.177911044477761,1,"Climate and weather",0.360656628207635
"vitA","precip_y2013",-0.601396300957937,-0.411045301555177,0.868606533528871,4,3,0.469765117441279,1,"Climate and weather",0.61698024227323
"vitA","precip_y2014",-1.27782629729323,-0.762829022740278,0.425511627648067,4,3,0.109945027486257,1,"Climate and weather",0.263581585003677
"vitA","precip_y2016",-1.31015404044638,-0.834144006205764,0.621426763469318,4,2,0.110444777611194,1,"Climate and weather",0.263581585003677
"vitA","precip_y2017",0.0965159521648474,0.0550128178792659,0.299539768816122,4,2,0.899050474762619,1,"Climate and weather",0.931516186351269
"vitA","precip_y2018",-1.33711300902159,-0.668556504510793,0,4,4,0.0934532733633183,1,"Climate and weather",0.242069937253595
"vitA","precip_y2019",-1.41011332113647,-0.872436497622314,0.531156604237705,4,3,0.087456271864068,1,"Climate and weather",0.238110871571514
"vitA","soil_aluminium_mean_0_20",-1.28562931222369,-0.720368646427161,0.255850850957442,4,3,0.119940029985007,1,"Soil characteristics",0.276158217187702
"vitA","soil_calcium_mean_0_20",0.662469138105499,0.546472952811313,1.72186156477771,4,3,0.408795602198901,1,"Soil characteristics",0.556499122701423
"vitA","soil_calcium_mean_20_50",1.52427500647794,0.962045641863866,0.593399539414557,4,3,0.0629685157421289,1,"Soil characteristics",0.205525442407002
"vitA","soil_calcium_stdev_0_20",-0.390135747772499,-0.420813227507082,3.65379516769562,4,2,0.623188405797101,1,"Soil characteristics",0.745029728725381
"vitA","soil_calcium_stdev_20_50",-0.859433058222729,-0.704749755579331,1.68971180720406,4,2,0.289855072463768,1,"Soil characteristics",0.480515297906602
"vitA","soil_cec_mean_0_20",0.501573393120375,0.301242088547862,0.442853742476208,4,3,0.531734132933533,1,"Soil characteristics",0.674615073415673
"vitA","soil_cec_mean_20_50",1.45328198095719,0.726640990478597,0,4,4,0.0789605197401299,1,"Soil characteristics",0.230095889555222
"vitA","soil_iron_mean_0_20",0.476600533715519,0.295854474963643,0.54137115657372,4,2,0.542728635682159,1,"Soil characteristics",0.685800680740711
"vitA","soil_iron_stdev_0_20",-0.0943915767525238,-0.0498152383189831,0.114083993240275,4,3,0.902548725637181,1,"Soil characteristics",0.932547500354506
"vitA","soil_iron_stdev_20_50",-0.0647049023306469,-0.0745434978093778,4.30890744539492,4,2,0.934032983508246,1,"Soil characteristics",0.957127205627955
"vitA","soil_magnesium_mean_0_20",0.772977869536384,0.543939125558696,0.980735422992455,4,3,0.326336831584208,1,"Soil characteristics",0.500920321732138
"vitA","soil_magnesium_mean_20_50",1.52726356120056,0.828010815124548,0.175720335503139,4,3,0.055472263868066,1,"Soil characteristics",0.186406796601699
"vitA","soil_phosphorus_mean_20_50",1.14653640684166,1.03822340933112,2.27994019916884,4,3,0.149425287356322,1,"Soil characteristics",0.327856659905342
"vitA","soil_phosphorus_stdev_20_50",0.823026488320279,0.666789993604962,1.62549087612189,4,3,0.306846576711644,1,"Soil characteristics",0.485763474195106
"vitA","soil_potassium_mean_0_20",-1.16647701815186,-0.748079567697511,0.645141295018079,4,2,0.154422788605697,1,"Soil characteristics",0.332946243641185
"vitA","soil_potassium_mean_20_50",-0.77527524766461,-0.41834404913801,0.164703406657607,4,2,0.311844077961019,1,"Soil characteristics",0.488730424703615
"vitA","soil_potassium_stdev_0_20",-0.130554513286847,-0.0933025821556907,1.0429772822736,4,2,0.871064467766117,1,"Soil characteristics",0.907561582337323
"vitA","soil_potassium_stdev_20_50",-0.26792022883469,-0.20545588327681,1.35226444510483,4,2,0.76111944027986,1,"Soil characteristics",0.839933583504106
"vitA","soil_sulfur_mean_0_20",-0.201620630824953,-0.136141768778608,0.823781602272054,4,1,0.819590204897551,1,"Soil characteristics",0.88610767080228
"vitA","soil_sulfur_mean_20_50",-0.305926028272208,-0.181518614071036,0.408216628865675,4,1,0.713643178410795,1,"Soil characteristics",0.802896744398885
"vitA","soil_sulfur_stdev_0_20",-1.11128050438376,-0.742906878965377,0.787645335120208,4,2,0.176911544227886,1,"Soil characteristics",0.360656628207635
"vitA","soil_sulfur_stdev_20_50",-0.847375481834688,-0.423687740917344,0,4,2,0.306346826586707,1,"Soil characteristics",0.485763474195106
"vitA","soil_totalcarbon_mean_0_20",-0.915098679218359,-0.832681061583204,2.31193274254511,4,3,0.276861569215392,1,"Soil characteristics",0.470656074677593
"vitA","soil_totalcarbon_mean_20_50",-0.804155162025394,-0.745102031690045,2.43409083366035,4,3,0.320339830084958,1,"Soil characteristics",0.497861485923705
"vitA","soil_zinc_mean_0_20",-1.09510496679838,-1.26073320854612,4.30145255567987,4,2,0.189405297351324,1,"Soil characteristics",0.374755330667999
"vitA","soil_zinc_mean_20_50",-0.94695764381808,-1.1412501554744,4.80979197992681,4,2,0.248375812093953,1,"Soil characteristics",0.445404701495406
"vitA","soil_zinc_stdev_0_20",-1.56467418498958,-0.78233709249479,0,4,4,0.0454772613693153,1,"Soil characteristics",0.164689499910239
"vitA","soilgrids_cec",-1.05650639045495,-0.800984748366401,1.2991337048739,4,2,0.192903548225887,1,"Soil characteristics",0.374755330667999
"vitA","soilgrids_nitrogen",-1.35372632009451,-1.32546185715706,2.83471166633575,4,2,0.087456271864068,1,"Soil characteristics",0.238110871571514
"vitA","soilgrids_sand",0.577501014513551,0.288750507256775,0,4,2,0.482258870564718,1,"Soil characteristics",0.626946042549659
"vitA","soilgrids_silt",0.982714734928876,0.491357367464438,0,4,3,0.222388805597201,1,"Soil characteristics",0.409543996474669
"vitA","spam_parea_total",1.55000011189245,0.781065847930243,0.0157149148363665,4,3,0.0674662668665667,1,"Agricultural production, land use",0.207797740474025
"vitA","spam_prod_cereals",0.228869043905895,0.16162089143398,0.994715104376341,4,2,0.774112943528236,1,"Agricultural production, land use",0.846461272287833
"vitA","spam_prod_oilcrops",0.274098973801842,0.137049486900921,0,4,3,0.748125937031484,1,"Agricultural production, land use",0.835481959618993
"vitA","spam_prod_roots",-0.900511532670189,-0.450255766335095,0,4,3,0.266366816591704,1,"Agricultural production, land use",0.46170201936069
"vitA","spam_prod_total",0.354378861536957,0.177189430768478,0,4,2,0.656671664167916,1,"Agricultural production, land use",0.761257569972777
"vitA","spam_prod_vegetables",0.365947470602472,0.214986572816157,0.380527826656123,4,1,0.652173913043478,1,"Agricultural production, land use",0.761257569972777
"vitA","spam_share_cereals",1.34557265174353,0.777937567478959,0.337011605744015,4,2,0.101449275362319,1,"Agricultural production, land use",0.253963622215738
"vitA","spam_share_oilcrops",-0.0363278827698824,-0.0181639413849412,0,4,2,0.962018990504748,1,"Agricultural production, land use",0.96720507670693
"vitA","spam_share_pulses",1.28947613696765,0.813479946351042,0.591941392003296,4,3,0.109445277361319,1,"Agricultural production, land use",0.263581585003677
"vitA","spam_share_vegetables",0.52559017353129,0.281784367980133,0.14973912675437,4,3,0.51824087956022,1,"Agricultural production, land use",0.659740095822396
"vitA","tclim_pdsi_t0",1.28582365493172,0.642911827465861,0,4,2,0.114442778610695,1,"Climate and weather",0.269645051687993
"vitA","tclim_pet_t0",1.03377140754286,0.634047599574393,0.504716504333641,4,2,0.186406796601699,1,"Climate and weather",0.371816765414084
"vitA","tclim_soil_t0",0.189656634747956,0.132310816711522,0.946769848681878,4,2,0.839080459770115,1,"Climate and weather",0.889139237199582
"vitA","tclim_srad_t0",-0.341377858821527,-0.406197896698849,4.66323563035807,4,1,0.655672163918041,1,"Climate and weather",0.761257569972777
"vitA","tclim_tmmn_t0",1.44656318110351,0.752104334393551,0.0812879433075291,4,3,0.0819590204897551,1,"Climate and weather",0.236982284051773
"vitA","tclim_vap_t0",-0.573587236509158,-0.747284552615496,5.78942575439095,4,2,0.48575712143928,1,"Climate and weather",0.626946042549659
"vitA","tclim_vs_t0",-0.157779496463269,-0.148909356443866,2.56289343785678,4,2,0.832583708145927,1,"Climate and weather",0.889139237199582
"vitA","wapor_sd_t0",1.33590693807791,0.667953469038955,0,4,3,0.0969515242378811,1,"Ecosystem productivity/greenness",0.24769122288171
"vitA","wsf",-0.710790771376701,-0.41903932481326,0.39022787779635,4,2,0.387306346826587,1,"Ruralness, population density, built environment",0.541766569898571
"vitA","map_blooddisorders201201africahbcallelefrequency",0.158930482746501,0.128886100884814,1.63061781614042,4,2,0.848575712143928,1,"Malaria incidence and treatment",0.894120736242048
"vitA","map_blooddisorders201201globalg6pddallelefrequency",-0.686022004692866,-0.479745077419375,0.956162608433044,4,2,0.387806096951524,1,"Malaria incidence and treatment",0.541766569898571
"vitA","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency",-1.37552465379449,-0.920037863492134,0.789512084159111,4,3,0.0929535232383808,1,"Malaria incidence and treatment",0.242069937253595
"vitA","map_interventions202106africainsecticidetreatednetaccess",0.696811438648603,0.424747245095408,0.486245628235488,4,1,0.360819590204898,1,"Malaria incidence and treatment",0.52572541854073
"vitA","map_interventions202106africainsecticidetreatednetuse",1.04594090153457,0.565214769348157,0.168080306207033,4,2,0.186406796601699,1,"Malaria incidence and treatment",0.371816765414084
"vitA","map_interventions202106africainsecticidetreatednetuserate",0.867795266168608,0.433897633084304,0,4,2,0.278860569715142,1,"Malaria incidence and treatment",0.470656074677593
"vitA","map_interventions202106africairscoverage",1.43336122974131,1.04169180154045,1.11264816619069,4,3,0.0864567716141929,1,"Malaria incidence and treatment",0.238110871571514
"vitA","map_interventions202106globalantimalarialeffectivetreatment",0.82219515310921,0.609315420916615,1.19682016361023,4,3,0.296851574212894,1,"Malaria incidence and treatment",0.485638759567585
"vitA","map_interventions202406africainsecticidetreatednetaccess",0.832498794866613,0.478889343007831,0.323619355988103,4,2,0.282358820589705,1,"Malaria incidence and treatment",0.472674377097166
"vitA","map_interventions202406africainsecticidetreatednetuse",0.81696532988452,0.40848266494226,0,4,2,0.295852073963018,1,"Malaria incidence and treatment",0.485638759567585
"vitA","map_interventions202406africainsecticidetreatednetuserate",0.245669104641432,0.122834552320716,0,4,2,0.756621689155422,1,"Malaria incidence and treatment",0.839933583504106
"vitA","map_malaria202206globalpfincidencecount",-0.955814718097217,-1.00883816534274,3.45610659640432,4,2,0.250874562718641,1,"Malaria incidence and treatment",0.4456010090193
"vitA","map_malaria202206globalpfmortalitycount",-0.858436312466058,-0.92542722808626,3.6486663566774,4,2,0.300849575212394,1,"Malaria incidence and treatment",0.485763474195106
"vitA","map_malaria202206globalpfmortalityrate",-1.40809366920034,-1.00430396921123,1.03482590422288,4,3,0.087456271864068,1,"Malaria incidence and treatment",0.238110871571514
"vitA","map_malaria202406globalpfincidencecount",-0.480395584125808,-0.338843648254559,0.99003482333842,4,2,0.565217391304348,1,"Malaria incidence and treatment",0.698099625683847
"vitA","map_malaria202406globalpfincidencerate",-1.48978440745004,-1.0183723267309,0.869073245424176,4,3,0.0634682658670665,1,"Malaria incidence and treatment",0.205525442407002
"vitA","map_malaria202406globalpfmortalitycount",-0.57711981918068,-0.398707431314657,0.909135152143947,4,2,0.489755122438781,1,"Malaria incidence and treatment",0.629926416102294
"vitA","map_malaria202406globalpfmortalityrate",-1.45434738452602,-1.02246948149327,0.977080675005618,4,3,0.0759620189905048,1,"Malaria incidence and treatment",0.226351110159206
"vitA","map_malaria202406globalpfparasiterate",-1.48116103112062,-1.01507271772093,0.878666742411342,4,3,0.063968015992004,1,"Malaria incidence and treatment",0.205525442407002
"vitA","dhs_w_iron_pregnancy",-0.476061924142044,-0.238030962071022,0,4,2,0.553723138430785,1,"Food fortification and supplementation",0.690326503414959
"vitA","dhs_w_iron_days",-0.13065598833734,-0.075259577772324,0.327164961411446,4,3,0.869565217391304,1,"Food fortification and supplementation",0.907561582337323
"vitA","dhs_w_iron_90plus",-0.0469004461636565,-0.0269196794742864,0.317788799864844,4,3,0.95552223888056,1,"Food fortification and supplementation",0.963269716493105
"vitA","dhs_w_deworm_pregnancy",1.27565964925298,0.637829824626489,0,4,3,0.11744127936032,1,"Food fortification and supplementation",0.273784982508746
"vitA","dhs_w_barrier_money",0.875260793929731,0.686429018061706,1.46023339837594,4,3,0.278860569715142,1,"Healthcare access",0.470656074677593
"vitA","dhs_w_barrier_distance",1.40855914979287,1.01171337520936,1.06359656494093,4,3,0.0914542728635682,1,"Healthcare access",0.242069937253595
"vitA","dhs_w_barrier_alone",1.02776002320285,0.513880011601426,0,4,3,0.210394802598701,1,"Healthcare access",0.396349804895532
"vitA","dhs_w_barrier_permission",0.455592274835792,0.227796137417896,0,4,2,0.563218390804598,1,"Healthcare access",0.697941726811013
"vitA","dhs_w_barriers_n",1.16715219645266,1.28651579160646,3.85998860317866,4,3,0.152423788105947,1,"Healthcare access",0.330546935834408
"vitA","dhs_w_health_insurance",-0.743469753311546,-0.838453931550649,4.08735205608181,4,2,0.35432283858071,1,"Healthcare access",0.520477016393764
"vitA","dhs_w_working",-0.148804657449176,-0.0744023287245881,0,4,2,0.867566216891554,1,"Education, employment, SES",0.907561582337323
"vitA","dhs_w_occ_agric",0.822838312854214,0.601265303136936,1.13581320480583,4,2,0.305847076461769,1,"Education, employment, SES",0.485763474195106
"vitA","dhs_w_decides_earnings",0.0382496184769748,0.0211090954176072,0.218274130047804,4,2,0.951524237881059,1,"Education, employment, SES",0.963269716493105
"vitA","dhs_w_owns_house",-0.969158585005198,-0.484579292502599,0,4,3,0.231384307846077,1,"Education, employment, SES",0.421006569885789
"vitA","dhs_w_sib_n",0.58153674610058,0.335750396904829,0,3,2,0.432783608195902,1,"Adult and maternal mortality",0.580677287255653
"vitA","dhs_w_sib_adult_deaths",-0.572513203498909,-0.365824146515065,0.224884042645339,3,1,0.442778610694653,1,"Adult and maternal mortality",0.587745273270838
"vitA","dhs_w_sib_adult_death_any",0.468019777279907,0.270211344398623,0,3,2,0.548725637181409,1,"Adult and maternal mortality",0.689140278345676
"vitA","dhs_w_sib_mean_age_death",-1.27317773103045,-0.88980275309929,0.465313926956149,3,2,0.100449775112444,1,"Adult and maternal mortality",0.253160581871227
"vitA","dhs_w_sib_maternal_deaths",0.894089768556333,0.522376478106196,0.024061951805153,3,2,0.264367816091954,1,"Adult and maternal mortality",0.46170201936069
"vitA","dhs_w_sib_maternal_any",0.986957758676969,0.606091935172471,0.131360818744598,3,2,0.20439780109945,1,"Adult and maternal mortality",0.387007004112157
"vitA","dhs_w_sib_female_n",0.681876054181094,0.393681323435415,0,3,2,0.374312843578211,1,"Adult and maternal mortality",0.535651714372699
"vitA","dhs_c_fg_grains",-0.862684266070191,-0.619820173844572,1.06484592878035,4,3,0.296351824087956,1,"Dietary diversity",0.485638759567585
"vitA","dhs_c_fg_roots",-0.79774565679077,-0.398872828395385,0,4,4,0.336331834082959,1,"Dietary diversity",0.506280859570215
"vitA","dhs_c_fg_dairy",-1.5206861153944,-0.760950325304232,0.00159798950186456,4,3,0.0499750124937531,1,"Dietary diversity",0.175855468492169
"vitA","dhs_c_fg_flesh",0.542930193692465,0.271465096846232,0,4,3,0.501749125437281,1,"Dietary diversity",0.643135476935072
"vitA","dhs_c_fg_vitA_fruitveg",-0.192375235308983,-0.0961876176544915,0,4,2,0.814092953523238,1,"Dietary diversity",0.883264762967353
"vitA","dhs_c_fg_other_fruitveg",-1.56747127817448,-0.783735639087242,0,4,3,0.0474762618690655,1,"Dietary diversity",0.168653768353918
"vitA","dhs_c_mdd_4plus",-0.940594267798351,-0.470297133899176,0,4,3,0.250374812593703,1,"Dietary diversity",0.4456010090193
"vitA","dhs_c_vita_capsule",-0.916422776030132,-0.458211388015066,0,4,2,0.253373313343328,1,"Food fortification and supplementation",0.447906378564272
"vitA","dhs_c_deworm_6mo",-0.550559795530969,-0.275279897765484,0,4,2,0.485257371314343,1,"Food fortification and supplementation",0.626946042549659
"vitA","dhs_hh_cattle_any",1.40419560626622,1.15955322047137,1.04572573215068,3,2,0.0844577711144428,1,"Agricultural production, land use",0.238110871571514
"vitA","dhs_hh_horses",1.49672164192012,1.01467484214383,0.838364816667516,4,2,0.0504747626186907,1,"Agricultural production, land use",0.175954079035249
"vitA","dhs_hh_goats",1.30920029478196,0.750577292692798,0.314736274246947,4,3,0.110944527736132,1,"Agricultural production, land use",0.263581585003677
"vitA","dhs_hh_sheep",1.28088088437614,1.3624391238351,3.52560572655277,4,2,0.108945527236382,1,"Agricultural production, land use",0.263581585003677
"vitA","dhs_hh_sheep_any",1.04535790116447,1.17351303844075,4.04087371498208,4,2,0.19240379810095,1,"Agricultural production, land use",0.374755330667999
"vitA","dhs_hh_chickens",0.347145396794227,0.222892530222233,0.649028639064393,4,2,0.651674162918541,1,"Agricultural production, land use",0.761257569972777
