"vocab","target","estimand","country","outcome","arm","n_units","spearman"
"both","prev","region","Ghana","women_folate","spatial_plus_domain",75,0.321554630866449
"both","prev","infill","Ghana","women_b12","null_train_mean",75,-0.224862455553374
"both","prev","infill","Ghana","women_b12","region_mean_jk",75,0.254363267662014
"both","prev","infill","Ghana","women_b12","spatial",75,0.307843277948274
"both","prev","infill","Ghana","women_b12","domain_index",75,0.253938940422302
"both","prev","infill","Ghana","women_b12","spatial_plus_domain",75,0.305351349936124
"both","prev","region","Ghana","women_b12","null_train_mean",75,-0.560807151500646
"both","prev","region","Ghana","women_b12","spatial",75,0.269013465469483
"both","prev","region","Ghana","women_b12","domain_index",75,0.165352539016711
"both","prev","region","Ghana","women_b12","spatial_plus_domain",75,0.269013465469483
"both","prev","infill","Malawi","child_vitA","null_train_mean",87,-0.187830591963471
"both","prev","infill","Malawi","child_vitA","region_mean_jk",87,0.146576556563828
"both","prev","infill","Malawi","child_vitA","spatial",87,0.129671651913383
"both","prev","infill","Malawi","child_vitA","domain_index",87,0.199048175121776
"both","prev","infill","Malawi","child_vitA","spatial_plus_domain",87,0.127901065563662
"both","prev","region","Malawi","child_vitA","null_train_mean",87,-0.547173769323742
"both","prev","region","Malawi","child_vitA","spatial",87,0.112422713925785
"both","prev","region","Malawi","child_vitA","domain_index",87,0.198648365300871
"both","prev","region","Malawi","child_vitA","spatial_plus_domain",87,0.115249940516468
"both","prev","infill","Malawi","women_vitA","null_train_mean",87,-0.168239412308106
"both","prev","infill","Malawi","women_vitA","region_mean_jk",87,-0.0707657729461198
"both","prev","infill","Malawi","women_vitA","spatial",87,0.213708723854795
"both","prev","infill","Malawi","women_vitA","domain_index",87,0.0533009128846117
"both","prev","infill","Malawi","women_vitA","spatial_plus_domain",87,0.213708723854795
"both","prev","region","Malawi","women_vitA","null_train_mean",87,-0.474009059987524
"both","prev","region","Malawi","women_vitA","spatial",87,0.250294899770261
"both","prev","region","Malawi","women_vitA","domain_index",87,-0.00142051588972907
"both","prev","region","Malawi","women_vitA","spatial_plus_domain",87,0.250294899770261
"both","prev","infill","Malawi","child_iron","null_train_mean",87,-0.189370145872827
"both","prev","infill","Malawi","child_iron","region_mean_jk",87,0.142120845038826
"both","prev","infill","Malawi","child_iron","spatial",87,0.0886795532124872
"both","prev","infill","Malawi","child_iron","domain_index",87,0.214306640114554
"both","prev","infill","Malawi","child_iron","spatial_plus_domain",87,0.0859433744648017
"both","prev","region","Malawi","child_iron","null_train_mean",87,-0.576000330594267
"both","prev","region","Malawi","child_iron","spatial",87,0.0588734460543665
"both","prev","region","Malawi","child_iron","domain_index",87,0.169688685335629
"both","prev","region","Malawi","child_iron","spatial_plus_domain",87,0.0271884961561683
"both","prev","infill","Malawi","women_iron","null_train_mean",87,-0.141652927452722
"both","prev","infill","Malawi","women_iron","region_mean_jk",87,-0.208788078671327
"both","prev","infill","Malawi","women_iron","spatial",87,0.0641089641951336
"both","prev","infill","Malawi","women_iron","domain_index",87,0.224483193713598
"both","prev","infill","Malawi","women_iron","spatial_plus_domain",87,0.0459250109520871
"both","prev","region","Malawi","women_iron","null_train_mean",87,-0.441545586781945
"both","prev","region","Malawi","women_iron","spatial",87,0.104086818130851
"both","prev","region","Malawi","women_iron","domain_index",87,0.237386441777129
"both","prev","region","Malawi","women_iron","spatial_plus_domain",87,0.0332485416385966
"both","prev","infill","Malawi","women_folate","null_train_mean",87,-0.20121518639964
"both","prev","infill","Malawi","women_folate","region_mean_jk",87,0.405070092964375
"both","prev","infill","Malawi","women_folate","spatial",87,0.455794503200565
"both","prev","infill","Malawi","women_folate","domain_index",87,0.422255355552133
"both","prev","infill","Malawi","women_folate","spatial_plus_domain",87,0.435762239603722
"both","prev","region","Malawi","women_folate","null_train_mean",87,-0.687784159546345
"both","prev","region","Malawi","women_folate","spatial",87,0.158219509458894
"both","prev","region","Malawi","women_folate","domain_index",87,0.388199576570232
"both","prev","region","Malawi","women_folate","spatial_plus_domain",87,0.15584579792674
"both","prev","infill","Malawi","women_b12","null_train_mean",87,-0.195106354558065
"both","prev","infill","Malawi","women_b12","region_mean_jk",87,0.249430450286184
"both","prev","infill","Malawi","women_b12","spatial",87,0.402136479420862
"both","prev","infill","Malawi","women_b12","domain_index",87,0.39471171752527
"both","prev","infill","Malawi","women_b12","spatial_plus_domain",87,0.376814393888519
"both","prev","region","Malawi","women_b12","null_train_mean",87,-0.563952475251625
"both","prev","region","Malawi","women_b12","spatial",87,0.398155174957281
"both","prev","region","Malawi","women_b12","domain_index",87,0.401691364636114
"both","prev","region","Malawi","women_b12","spatial_plus_domain",87,0.39035330192461
"both","prev","infill","Malawi","child_zinc","null_train_mean",87,-0.183059515143723
"both","prev","infill","Malawi","child_zinc","region_mean_jk",87,0.0672190399616221
"both","prev","infill","Malawi","child_zinc","spatial",87,-0.0301788599410268
"both","prev","infill","Malawi","child_zinc","domain_index",87,-0.0127078479860418
"both","prev","infill","Malawi","child_zinc","spatial_plus_domain",87,-0.030461459143012
"both","prev","region","Malawi","child_zinc","null_train_mean",87,-0.563918409126347
"both","prev","region","Malawi","child_zinc","spatial",87,-0.0985724248730774
"both","prev","region","Malawi","child_zinc","domain_index",87,-0.0159258324473565
"both","prev","region","Malawi","child_zinc","spatial_plus_domain",87,-0.101143166000813
"both","prev","infill","Malawi","women_zinc","null_train_mean",87,-0.196074052414888
"both","prev","infill","Malawi","women_zinc","region_mean_jk",87,0.18258139105983
"both","prev","infill","Malawi","women_zinc","spatial",87,-0.28618351371843
"both","prev","infill","Malawi","women_zinc","domain_index",87,-0.116051712432052
"both","prev","infill","Malawi","women_zinc","spatial_plus_domain",87,-0.28618351371843
"both","prev","region","Malawi","women_zinc","null_train_mean",87,-0.586580679502169
"both","prev","region","Malawi","women_zinc","spatial",87,-0.530464668772376
"both","prev","region","Malawi","women_zinc","domain_index",87,-0.23310871591167
"both","prev","region","Malawi","women_zinc","spatial_plus_domain",87,-0.530464668772376
"both","prev","region","SierraLeone","child_vitA","null_train_mean",14,-0.221891870272764
"both","prev","region","SierraLeone","child_vitA","spatial",14,-0.207919224220549
"both","prev","region","SierraLeone","child_vitA","domain_index",14,0.230769230769231
"both","prev","region","SierraLeone","child_vitA","spatial_plus_domain",14,-0.0434117061559389
"both","prev","region","SierraLeone","women_vitA","null_train_mean",14,-0.157142857142857
"both","prev","region","SierraLeone","women_vitA","spatial",14,-0.214031066882288
"both","prev","region","SierraLeone","women_vitA","domain_index",14,-0.176140969185596
"both","prev","region","SierraLeone","women_vitA","spatial_plus_domain",14,-0.214031066882288
"both","prev","region","SierraLeone","child_iron","null_train_mean",14,-0.521560272393712
"both","prev","region","SierraLeone","child_iron","spatial",14,-0.358717782446442
"both","prev","region","SierraLeone","child_iron","domain_index",14,-0.032967032967033
"both","prev","region","SierraLeone","child_iron","spatial_plus_domain",14,-0.358717782446442
"both","prev","region","SierraLeone","women_iron","null_train_mean",14,-0.210454145000972
"both","prev","region","SierraLeone","women_iron","spatial",14,-0.196495091021618
"both","prev","region","SierraLeone","women_iron","domain_index",14,0.520879120879121
"both","prev","region","SierraLeone","women_iron","spatial_plus_domain",14,-0.196495091021618
"both","prev","region","SierraLeone","women_folate","null_train_mean",14,-0.569598718535238
"both","prev","region","SierraLeone","women_folate","spatial",14,-0.616903192742289
"both","prev","region","SierraLeone","women_folate","domain_index",14,-0.696703296703297
"both","prev","region","SierraLeone","women_folate","spatial_plus_domain",14,-0.616903192742289
"both","prev","region","SierraLeone","women_b12","null_train_mean",14,-0.16905513524307
"both","prev","region","SierraLeone","women_b12","spatial",14,-0.181732950856866
"both","prev","region","SierraLeone","women_b12","domain_index",14,0.198211021244484
"both","prev","region","SierraLeone","women_b12","spatial_plus_domain",14,-0.181732950856866
"both","prev","country","Gambia","child_vitA","domain_index",30,0.573338218412107
"both","prev","country","Ghana","child_vitA","domain_index",75,0.353851083490215
"both","prev","country","Malawi","child_vitA","domain_index",87,0.147672613135538
"both","prev","country","SierraLeone","child_vitA","domain_index",14,-0.164835164835165
"both","prev","country","Gambia","women_vitA","domain_index",30,0.449379490712695
"both","prev","country","Ghana","women_vitA","domain_index",75,0.236116387050851
"both","prev","country","Malawi","women_vitA","domain_index",87,0.117271478452077
"both","prev","country","SierraLeone","women_vitA","domain_index",14,-0.0960768922830523
"both","prev","country","Gambia","child_iron","domain_index",30,0.559795308837223
"both","prev","country","Ghana","child_iron","domain_index",75,0.537985859753821
"both","prev","country","Malawi","child_iron","domain_index",87,-0.173993606565321
"both","prev","country","SierraLeone","child_iron","domain_index",14,0.318681318681319
"both","prev","country","Gambia","women_iron","domain_index",30,0.132384025738532
"both","prev","country","Ghana","women_iron","domain_index",75,0.335532496900108
"both","prev","country","Malawi","women_iron","domain_index",87,0.167510817938108
"both","prev","country","SierraLeone","women_iron","domain_index",14,-0.0461538461538462
"both","prev","country","Ghana","women_folate","domain_index",75,-0.0444521271905174
"both","prev","country","Malawi","women_folate","domain_index",87,-0.00727938203193827
"both","prev","country","SierraLeone","women_folate","domain_index",14,0.103296703296703
"both","prev","country","Ghana","women_b12","domain_index",75,0.193403123416631
"both","prev","country","Malawi","women_b12","domain_index",87,0.345137058373937
"both","prev","country","SierraLeone","women_b12","domain_index",14,-0.145905335082745
