"country","outcome","cluster","Admin1","Admin2","lat","lon","urban","date_med","month_med","n_raw","n_raw_cont","n_kish","n_eff","n_eff_cont","y_prev","y_level","sd_level"
"Gambia","child_iron","23","Banjul","Banjul",13.453878,-16.58157,NA,"2018-01-26",1,7,7,7,7,7,0.285714285714286,-3.04678490446918,1.16672142590173
"Gambia","child_iron","233","North Bank","Upper Nuimi",13.351692,-16.430664,NA,"2018-03-30",3,9,9,9,9,9,0.444444444444444,-2.48352893986982,1.19349103965734
"Gambia","child_iron","240","North Bank","Jokadu",13.522124,-16.230304,NA,"2018-03-14",3,14,14,14,14,14,0.785714285714286,-1.94618268006074,0.621199763842279
"Gambia","child_iron","246","North Bank","Central Baddibu",13.586422,-15.96947,NA,"2018-03-19",3,14,14,14,14,14,0.642857142857143,-2.40481069314382,0.773135591438648
"Gambia","child_iron","253","North Bank","Upper Baddibu",13.596256,-15.456512,NA,"2018-04-08",4,27,27,27,27,27,0.777777777777778,-2.00124482521144,0.705906127122297
"Gambia","child_iron","257","Maccarthy Island","Lower Saloum",13.704576,-15.329116,NA,"2018-02-19",2,8,8,8,8,8,0.5,-2.59926085678514,0.906516162008889
"Gambia","child_iron","259","Maccarthy Island","Niani",13.691137,-14.878078,NA,"2018-03-30",3,3,3,3,3,3,0.666666666666667,-2.51860562587395,1.08178166656418
"Gambia","child_iron","26","Banjul","Banjul",13.454,-16.579037,NA,"2018-02-11",2,9,9,9,9,9,0.222222222222222,-2.46063534231775,0.88075585097322
"Gambia","child_iron","261","Maccarthy Island","Lower Saloum",13.663526,-15.412368,NA,"2018-03-07",3,31,31,31,31,31,0.645161290322581,-2.21012287812471,0.908557915787175
"Gambia","child_iron","268","Maccarthy Island","Upper Saloum",13.696934,-15.257488,NA,"2018-03-01",3,9,9,9,9,9,0.888888888888889,-1.87873098599397,0.559705521925445
"Gambia","child_iron","275","Maccarthy Island","Nianija",13.727296,-15.148341,NA,"2018-03-13",3,12,12,12,12,12,0.666666666666667,-2.20751554973928,0.851145914116347
"Gambia","child_iron","282","Maccarthy Island","Niani",13.681897,-14.81358,NA,"2018-02-23",2,27,27,27,27,27,0.703703703703704,-2.28791977715742,0.575209385644332
"Gambia","child_iron","289","Maccarthy Island","Niani",13.763009,-14.864518,NA,"2018-03-25",3,14,14,14,14,14,0.642857142857143,-2.29954928293983,1.09274824275543
"Gambia","child_iron","296","Maccarthy Island","Sami",13.628746,-14.587145,NA,"2018-03-09",3,18,18,18,18,18,0.944444444444444,-1.70270214942697,0.485204423042556
"Gambia","child_iron","30","Banjul","Banjul",13.457446,-16.581727,NA,"2018-01-28",1,5,5,5,5,5,0.6,-2.37835850590013,0.86372003608734
"Gambia","child_iron","303","Maccarthy Island","Fulladu West",13.531004,-14.931924,NA,"2018-03-31",3,8,8,8,8,8,0.75,-2.0297173839357,0.991790210046748
"Gambia","child_iron","307","Maccarthy Island","Fulladu West",13.438636,-14.65913,NA,"2018-03-01",3,10,10,10,10,10,0.7,-2.25958333855986,0.964882515855731
"Gambia","child_iron","310","Maccarthy Island","Niamina Dankunku",13.648751,-15.311714,NA,"2018-02-25",2,34,34,34,34,34,0.764705882352941,-2.0393368956622,0.672750812379832
"Gambia","child_iron","316","Maccarthy Island","Niamina East",13.589589,-15.130846,NA,"2018-04-10",4,28,28,28,28,28,0.714285714285714,-1.97008814246685,0.655819589275393
"Gambia","child_iron","322","Maccarthy Island","Nianija",13.688269,-15.078226,NA,"2018-04-04",4,10,10,10,10,10,0.5,-2.59599445994071,0.880715554149266
"Gambia","child_iron","328","Maccarthy Island","Fulladu West",13.475902,-14.888629,NA,"2018-03-21",3,30,30,30,30,30,0.766666666666667,-1.97637971632486,0.650935193329705
"Gambia","child_iron","33","Banjul","Banjul",13.459344,-16.582235,NA,"2018-01-31",1,5,5,5,5,5,0.4,-2.89518562618635,0.957858287980603
"Gambia","child_iron","334","Maccarthy Island","Fulladu West",13.4464135,-14.789094,NA,"2018-03-07",3,38,38,38,38,38,0.657894736842105,-2.23101334972983,0.889881184921565
"Gambia","child_iron","340","Maccarthy Island","Fulladu West",13.407362,-14.664095,NA,"2018-02-21",2,26,26,26,26,26,0.730769230769231,-2.03479711908839,0.736867432714957
"Gambia","child_iron","348","Upper River","Fulladu East",13.305647,-14.194341,NA,"2018-03-19",3,10,10,10,10,10,0.7,-2.09588521598352,0.775191205565825
"Gambia","child_iron","353","Upper River","Fulladu East",13.308405,-14.216943,NA,"2018-04-12",4,3,3,3,3,3,0.666666666666667,-3.05025223326689,1.21965514432375
"Gambia","child_iron","358","Upper River","Fulladu East",13.403192,-14.080375,NA,"2018-03-13",3,43,43,43,43,43,0.767441860465116,-1.98058432631932,0.820988502168191
"Gambia","child_iron","366","Upper River","Fulladu East",13.253,-14.268058,NA,"2018-03-29",3,24,24,24,24,24,0.5,-2.45867187951776,0.907485961091382
"Gambia","child_iron","37","Banjul","Banjul",13.455295,-16.585535,NA,"2018-02-06",2,7,7,7,7,7,0.428571428571429,-2.54282604686575,0.782712870722132
"Gambia","child_iron","372","Upper River","Fulladu East",13.295316,-14.061176,NA,"2018-03-06",3,44,44,44,44,44,0.568181818181818,-2.35084043088726,0.900382335490708
"Gambia","child_iron","378","Upper River","Kantora",13.328167,-13.907657,NA,"2018-02-21",2,15,15,15,15,15,0.866666666666667,-1.86171748984788,0.751784464047509
"Gambia","child_iron","384","Upper River","Wuli",13.483836,-14.195657,NA,"2018-04-05",4,9,9,9,9,9,0.777777777777778,-1.84432154096048,0.672770941459468
"Gambia","child_iron","390","Upper River","Sandu",13.404735,-14.273894,NA,"2018-03-25",3,16,16,16,16,16,0.4375,-2.47089986771641,0.716892466878397
"Gambia","child_iron","40","Banjul","Banjul",13.458793,-16.586655,NA,"2018-02-09",2,5,5,5,5,5,0.6,-1.94321633395274,0.811276743972588
"Gambia","child_iron","44","Banjul","Banjul",13.453943,-16.583536,NA,"2018-01-28",1,13,13,13,13,13,0.461538461538462,-2.4541717135935,0.755217585983599
"Gambia","child_iron","46","Banjul","Kanifing",13.471821,-16.692611,NA,"2018-01-31",1,3,3,3,3,3,0.666666666666667,-2.21232250623463,0.906732158668851
"Gambia","child_iron","52","Banjul","Kanifing",13.450605,-16.67719,NA,"2018-02-10",2,4,4,4,4,4,0.75,-2.1316367075921,0.789865186601509
"Gambia","child_iron","58","Banjul","Kanifing",13.436935,-16.661005,NA,"2018-02-01",2,11,11,11,11,11,0.636363636363636,-2.47600698543688,0.61577860037333
"Gambia","child_iron","6","Banjul","Banjul",13.452161,-16.576286,NA,"2018-01-31",1,9,9,9,9,9,0.444444444444444,-2.61905108389084,1.12841658606632
"Gambia","child_iron","64","Western","Kombo Saint Mary",13.422665,-16.689614,NA,"2018-01-26",1,10,10,10,10,10,0.9,-1.8608126061329,0.529854165640024
"Gambia","child_iron","70","Banjul","Kanifing",13.437933,-16.677267,NA,"2018-02-12",2,2,2,2,2,2,0.5,-2.56546793503392,0.427010209828997
"Gambia","child_iron","76","Banjul","Kanifing",13.420337,-16.665596,NA,"2018-02-06",2,20,20,20,20,20,0.45,-2.44413911286694,0.57314481294339
"Gambia","child_iron","82","Western","Kombo Saint Mary",13.411266,-16.675604,NA,"2018-02-08",2,12,12,12,12,12,0.666666666666667,-2.05619300992899,0.658034221710997
"Gambia","child_iron","88","Banjul","Kanifing",13.423498,-16.673054,NA,"2018-04-16",4,12,12,12,12,12,0.5,-2.30607731848418,1.07235384544658
"Gambia","child_iron","9","Banjul","Banjul",13.451956,-16.578364,NA,"2018-02-05",2,11,11,11,11,11,0.454545454545455,-2.6253646806165,0.5842325146372
"Gambia","child_iron","94","Banjul","Kanifing",13.43924,-16.684821,NA,"2018-04-12",4,12,12,12,12,12,0.416666666666667,-2.33990024733181,0.977925563450753
"Gambia","women_iron","100","Banjul","Kanifing",13.456828,-16.699354,NA,"2018-01-27",1,14,14,14,14,14,0.214285714285714,-3.27787663255419,0.578615196473085
"Gambia","women_iron","113","Western","Kombo Saint Mary",13.387244,-16.633391,NA,"2018-02-18",2,32,32,32,32,32,0.21875,-3.10127720609307,0.754215655161681
"Gambia","women_iron","122","Western","Kombo Saint Mary",13.406102,-16.672816,NA,"2018-03-23",3,16,16,16,16,16,0.5,-2.69192276149988,0.891565527779848
"Gambia","women_iron","13","Banjul","Banjul",13.457418,-16.579449,NA,"2018-01-24",1,9,9,9,9,9,0.222222222222222,-3.25251211060418,0.669084272776997
"Gambia","women_iron","132","Western","Kombo South",13.33061,-16.665974,NA,"2018-04-19",4,29,29,29,29,29,0.344827586206897,-2.99045912972812,1.0685152674024
"Gambia","women_iron","141","Western","Kombo Central",13.230063,-16.741642,NA,"2018-03-17",3,16,16,16,16,16,0.3125,-2.91441009938717,0.869811578515182
"Gambia","women_iron","150","Western","Kombo Central",13.251225,-16.646428,NA,"2018-04-04",4,25,25,25,25,25,0.4,-2.69218327760696,0.975370255502322
"Gambia","women_iron","16","Banjul","Banjul",13.457019,-16.579819,NA,"2018-01-30",1,18,18,18,18,18,0.444444444444444,-3.08786341879103,0.826416295048595
"Gambia","women_iron","160","Western","Kombo East",13.283124,-16.577448,NA,"2018-03-26",3,28,28,28,28,28,0.428571428571429,-2.90705714906965,0.890061312555187
"Gambia","women_iron","162","Western","Foni Brefet",13.170211,-16.414914,NA,"2018-03-22",3,17,17,17,17,17,0.294117647058824,-2.9231537510367,1.03745154258943
"Gambia","women_iron","164","Western","Foni Bintang Karanai",13.201031,-16.197358,NA,"2018-03-18",3,20,20,20,20,20,0.35,-3.21565297245979,0.919737352546682
"Gambia","women_iron","169","Lower River","Jarra West",13.449273,-15.532021,NA,"2018-03-24",3,27,27,27,27,27,0.407407407407407,-2.9910352230072,0.93010623826675
"Gambia","women_iron","174","Lower River","Jarra West",13.441454,-15.53845,NA,"2018-03-25",3,13,13,13,13,13,0.461538461538462,-2.75693043378683,0.826270452706628
"Gambia","women_iron","184","Lower River","Kiang Central",13.416853,-15.693366,NA,"2018-02-23",2,20,20,20,20,20,0.5,-2.82427275180817,0.837630737164626
"Gambia","women_iron","190","Lower River","Kiang East",13.411631,-15.656989,NA,"2018-02-21",2,21,21,21,21,21,0.80952380952381,-2.12225313413711,0.670513852962568
"Gambia","women_iron","196","Lower River","Jarra West",13.440922,-15.516524,NA,"2018-03-22",3,21,21,21,21,21,0.476190476190476,-2.54061760788872,0.801988033255011
"Gambia","women_iron","2","Banjul","Banjul",13.448775,-16.574396,NA,"2018-01-25",1,20,20,20,20,20,0.3,-3.23980857729912,0.868802083094164
"Gambia","women_iron","20","Banjul","Banjul",13.455141,-16.58078,NA,"2018-02-09",2,14,14,14,14,14,0.142857142857143,-3.46543168170112,1.09926765897559
"Gambia","women_iron","202","Lower River","Jarra East",13.380103,-15.294262,NA,"2018-03-10",3,26,26,26,26,26,0.653846153846154,-2.36653183056758,0.978206504001722
"Gambia","women_iron","208","Lower River","Jarra East",13.535344,-15.197745,NA,"2018-03-02",3,17,17,17,17,17,0.647058823529412,-2.36719985569225,0.950882815627166
"Gambia","women_iron","213","North Bank","Lower Nuimi",13.482123,-16.53154,NA,"2018-04-10",4,14,14,14,14,14,0.357142857142857,-2.96525917734419,0.908996521077095
"Gambia","women_iron","217","North Bank","Lower Baddibu",13.497137,-16.089097,NA,"2018-03-06",3,22,22,22,22,22,0.363636363636364,-2.99701015244831,0.924692124811087
"Gambia","women_iron","221","North Bank","Upper Baddibu",13.568901,-15.596886,NA,"2018-04-15",4,12,12,12,12,12,0.166666666666667,-3.39602597554525,0.830669321665697
"Gambia","women_iron","226","North Bank","Lower Nuimi",13.490275,-16.463355,NA,"2018-04-19",4,15,15,15,15,15,0.333333333333333,-2.80848178863525,0.993642689823012
"Gambia","women_iron","23","Banjul","Banjul",13.453878,-16.58157,NA,"2018-01-26",1,22,22,22,22,22,0.409090909090909,-2.83560335636139,1.00658415171278
"Gambia","women_iron","233","North Bank","Upper Nuimi",13.351692,-16.430664,NA,"2018-03-30",3,17,17,17,17,17,0.294117647058824,-3.28829774435829,0.748952862102629
"Gambia","women_iron","240","North Bank","Jokadu",13.522124,-16.230304,NA,"2018-03-14",3,12,12,12,12,12,0.583333333333333,-2.44185191889604,0.784704316603653
"Gambia","women_iron","246","North Bank","Central Baddibu",13.586422,-15.96947,NA,"2018-03-19",3,33,33,33,33,33,0.454545454545455,-2.80570737882094,0.843299765723864
"Gambia","women_iron","253","North Bank","Upper Baddibu",13.596256,-15.456512,NA,"2018-04-08",4,25,25,25,25,25,0.64,-2.52854142189026,0.84323402863579
"Gambia","women_iron","257","Maccarthy Island","Lower Saloum",13.704576,-15.329116,NA,"2018-02-19",2,9,9,9,9,9,0.555555555555556,-2.52606387933095,0.801536359760814
"Gambia","women_iron","259","Maccarthy Island","Niani",13.691137,-14.878078,NA,"2018-03-30",3,4,4,4,4,4,0.25,-3.17245674133301,1.01620406134919
"Gambia","women_iron","26","Banjul","Banjul",13.454,-16.579037,NA,"2018-02-11",2,25,25,25,25,25,0.52,-2.65631413221359,1.03633379621893
"Gambia","women_iron","261","Maccarthy Island","Lower Saloum",13.663526,-15.412368,NA,"2018-03-07",3,20,20,20,20,20,0.55,-2.53342587351799,0.889552684400974
"Gambia","women_iron","268","Maccarthy Island","Upper Saloum",13.696934,-15.257488,NA,"2018-03-01",3,14,14,14,14,14,0.714285714285714,-2.1012276666505,0.983440722888305
"Gambia","women_iron","275","Maccarthy Island","Nianija",13.727296,-15.148341,NA,"2018-03-13",3,12,12,12,12,12,0.666666666666667,-2.49516447385152,0.935779914106946
"Gambia","women_iron","282","Maccarthy Island","Niani",13.681897,-14.81358,NA,"2018-02-23",2,28,28,28,28,28,0.535714285714286,-2.63042543828487,0.9191402138892
"Gambia","women_iron","289","Maccarthy Island","Niani",13.763009,-14.864518,NA,"2018-03-25",3,13,13,13,13,13,0.692307692307692,-2.40182483196259,0.587217889325482
"Gambia","women_iron","296","Maccarthy Island","Sami",13.628746,-14.587145,NA,"2018-03-09",3,19,19,19,19,19,0.736842105263158,-2.13328950656088,0.872434957168695
"Gambia","women_iron","30","Banjul","Banjul",13.457446,-16.581727,NA,"2018-01-28",1,8,8,8,8,8,0.5,-2.99056516587734,1.15305081341263
"Gambia","women_iron","303","Maccarthy Island","Fulladu West",13.531004,-14.931924,NA,"2018-03-31",3,13,13,13,13,13,0.538461538461538,-2.80080421154316,1.13724735581262
"Gambia","women_iron","307","Maccarthy Island","Fulladu West",13.438636,-14.65913,NA,"2018-03-01",3,29,29,29,29,29,0.413793103448276,-2.84493792673637,1.07328673397873
"Gambia","women_iron","310","Maccarthy Island","Niamina Dankunku",13.648751,-15.311714,NA,"2018-02-25",2,20,20,20,20,20,0.75,-2.32752936482429,0.574837699993848
"Gambia","women_iron","316","Maccarthy Island","Niamina East",13.589589,-15.130846,NA,"2018-04-10",4,23,23,23,23,23,0.652173913043478,-2.47512699987577,0.953956392498009
"Gambia","women_iron","322","Maccarthy Island","Nianija",13.688269,-15.078226,NA,"2018-04-04",4,9,9,9,9,9,0.222222222222222,-3.21589224868351,0.84828411500973
"Gambia","women_iron","328","Maccarthy Island","Fulladu West",13.475902,-14.888629,NA,"2018-03-21",3,35,35,35,35,35,0.485714285714286,-2.61754776239395,0.812916194722473
"Gambia","women_iron","33","Banjul","Banjul",13.459344,-16.582235,NA,"2018-01-31",1,16,16,16,16,16,0.25,-3.1295684799552,0.914772807531209
"Gambia","women_iron","334","Maccarthy Island","Fulladu West",13.4464135,-14.789094,NA,"2018-03-07",3,32,32,32,32,32,0.46875,-2.69618786126375,0.833863669172469
"Gambia","women_iron","340","Maccarthy Island","Fulladu West",13.407362,-14.664095,NA,"2018-02-21",2,38,38,38,38,38,0.5,-2.64109407914312,0.736405692692893
"Gambia","women_iron","348","Upper River","Fulladu East",13.305647,-14.194341,NA,"2018-03-19",3,11,11,11,11,11,0.545454545454545,-2.57960667393424,0.784357259620256
"Gambia","women_iron","353","Upper River","Fulladu East",13.308405,-14.216943,NA,"2018-04-12",4,5,5,5,5,5,0.4,-3.19118518829346,1.0133365837481
"Gambia","women_iron","358","Upper River","Fulladu East",13.403192,-14.080375,NA,"2018-03-13",3,56,56,56,56,56,0.517857142857143,-2.65618704259396,0.925236670008842
"Gambia","women_iron","366","Upper River","Fulladu East",13.253,-14.268058,NA,"2018-03-29",3,30,30,30,30,30,0.3,-3.31555383205414,0.988106057446839
"Gambia","women_iron","37","Banjul","Banjul",13.455295,-16.585535,NA,"2018-02-06",2,11,11,11,11,11,0.363636363636364,-2.96788545088335,0.834628825295845
"Gambia","women_iron","372","Upper River","Fulladu East",13.295316,-14.061176,NA,"2018-03-06",3,50,50,50,50,50,0.62,-2.64486471176147,0.871708394226397
"Gambia","women_iron","378","Upper River","Kantora",13.328167,-13.907657,NA,"2018-02-21",2,17,17,17,17,17,0.823529411764706,-1.92886947183048,0.959431775937314
"Gambia","women_iron","384","Upper River","Wuli",13.483836,-14.195657,NA,"2018-04-05",4,11,11,11,11,11,0.727272727272727,-2.31211566925049,0.849509773409313
"Gambia","women_iron","390","Upper River","Sandu",13.404735,-14.273894,NA,"2018-03-25",3,15,15,15,15,15,0.666666666666667,-2.46436423460643,0.69818995801408
"Gambia","women_iron","40","Banjul","Banjul",13.458793,-16.586655,NA,"2018-02-09",2,17,17,17,17,17,0.294117647058823,-3.14322532625759,0.759386020467847
"Gambia","women_iron","44","Banjul","Banjul",13.453943,-16.583536,NA,"2018-01-28",1,20,20,20,20,20,0.25,-3.23700169920921,0.814851529834686
"Gambia","women_iron","46","Banjul","Kanifing",13.471821,-16.692611,NA,"2018-01-31",1,3,3,3,3,3,0.666666666666667,-2.63832918802897,0.962903096518291
"Gambia","women_iron","52","Banjul","Kanifing",13.450605,-16.67719,NA,"2018-02-10",2,19,19,19,19,19,0.210526315789474,-3.42304184562282,0.805678970177414
"Gambia","women_iron","58","Banjul","Kanifing",13.436935,-16.661005,NA,"2018-02-01",2,23,23,23,23,23,0.304347826086957,-3.07610270251398,0.844353474589438
"Gambia","women_iron","6","Banjul","Banjul",13.452161,-16.576286,NA,"2018-01-31",1,19,19,19,19,19,0.368421052631579,-3.03940511377234,1.17521231867089
"Gambia","women_iron","64","Western","Kombo Saint Mary",13.422665,-16.689614,NA,"2018-01-26",1,22,22,22,22,22,0.5,-2.68102485483343,0.897999411864644
"Gambia","women_iron","70","Banjul","Kanifing",13.437933,-16.677267,NA,"2018-02-12",2,15,15,15,15,15,0.466666666666667,-2.88345379034678,0.879044399002809
"Gambia","women_iron","76","Banjul","Kanifing",13.420337,-16.665596,NA,"2018-02-06",2,31,31,31,31,31,0.387096774193548,-2.96386559355643,0.934452932023177
"Gambia","women_iron","82","Western","Kombo Saint Mary",13.411266,-16.675604,NA,"2018-02-08",2,25,25,25,25,25,0.36,-2.84982798576355,0.957749002951789
"Gambia","women_iron","88","Banjul","Kanifing",13.423498,-16.673054,NA,"2018-04-16",4,20,20,20,20,20,0.2,-3.27832497954369,0.877882276966496
"Gambia","women_iron","9","Banjul","Banjul",13.451956,-16.578364,NA,"2018-02-05",2,26,26,26,26,26,0.269230769230769,-3.11868980756173,0.657203769392281
"Gambia","women_iron","94","Banjul","Kanifing",13.43924,-16.684821,NA,"2018-04-12",4,14,14,14,14,14,0.357142857142857,-2.93162528957639,0.55114765416158
"Ghana","child_vitA","1","Western","Ellembelle",5.017846,-2.375969,0,"2017-05-15",5,18,18,18,18,18,0.166666666666667,0.0504238511082953,0.270253725699637
"Ghana","child_vitA","10","Central","Twifo-Atti-Morkwa",5.523,-1.556,0,"2017-05-15",5,8,8,8,8,8,0.125,0.0101150872654034,0.422051428733668
"Ghana","child_vitA","11","Central","Mfantseman",5.2751526,-1.0360195,1,"2017-05-15",5,6,6,6,6,6,0.333333333333333,0.134795157473497,0.263213396169177
"Ghana","child_vitA","12","Central","Asikuma-Odoben-Brakwa",5.6436273,-0.8965587,1,"2017-05-15",5,19,19,19,19,19,0.105263157894737,0.00113271285576451,0.306084430670812
"Ghana","child_vitA","13","Central","Agona West",5.5358865,-0.7883488,1,"2017-05-15",5,21,21,21,21,21,0.19047619047619,0.163954794020376,0.29594927380809
"Ghana","child_vitA","14","Greater Accra","Weija Gbawe",5.5577407,-0.3056132,0,"2017-05-15",5,23,23,23,23,23,0.0869565217391304,0.0159386069084576,0.275193204396349
"Ghana","child_vitA","15","Greater Accra","Weija Gbawe",5.5577407,-0.3056288,1,"2017-05-15",5,15,15,15,15,15,0.266666666666667,0.150709723415237,0.2281979335107
"Ghana","child_vitA","16","Greater Accra","Ga East",5.7406066,-0.2074699,1,"2017-04-15",4,6,6,6,6,6,0,-0.379300340122178,0.294190320556386
"Ghana","child_vitA","17","Greater Accra","Weija Gbawe",5.5547165,-0.2879468,1,"2017-05-15",5,9,9,9,9,9,0,-0.0275614273759924,0.248555658913627
"Ghana","child_vitA","18","Greater Accra","Ablekuma Central",5.5433644,-0.2335308,1,"2017-05-15",5,6,6,6,6,6,0,-0.269654977320349,0.184637610648887
"Ghana","child_vitA","19","Greater Accra","Ablekuma North",5.58667,-0.211844,1,"2017-05-15",5,6,6,6,6,6,0.166666666666667,-0.00257572890653609,0.234649573214179
"Ghana","child_vitA","2","Western","Prestea-Huni Valley",5.5083984,-2.1814457,0,"2017-05-15",5,18,18,18,18,18,0.0555555555555556,-0.114214613202395,0.373708218810679
