"country","outcome","target","estimand","arm","rho_cluster","rho_agg","wmae_agg"
"SierraLeone","women_iron","level","infill","spatial_plus_domain",-0.117199222006113,-0.107692307692308,0.0821532761720882
"SierraLeone","women_iron","level","region","domain_index",0.0345651569880522,0.472527472527473,0.176048949150577
"SierraLeone","women_iron","level","region","mbg",0.0705751597666018,0.279120879120879,0.221563470469314
"SierraLeone","women_iron","level","region","mbg_dhs",0.12342317310364,-0.032967032967033,0.214573191307515
"SierraLeone","women_iron","level","region","mbg_gp",-0.0236176715754376,-0.0989010989010989,0.0752167942162313
"SierraLeone","women_iron","level","region","spatial",0.0914142817449292,0.459340659340659,0.0711098069867584
"SierraLeone","women_iron","level","region","spatial_plus_domain",0.0914142817449292,0.459340659340659,0.0711098069945847
"SierraLeone","women_iron","prev","infill","domain_index",0.0952954397379597,0.336263736263736,9.15724354765765
"SierraLeone","women_iron","prev","infill","mbg",-0.0756290905842036,-0.0241758241758242,8.86505581295619
"SierraLeone","women_iron","prev","infill","mbg_dhs",-0.165046910390942,-0.0593406593406593,7.73729757402292
"SierraLeone","women_iron","prev","infill","mbg_gp",-0.119223759742317,-0.204395604395604,4.94213294829207
"SierraLeone","women_iron","prev","infill","region_mean_jk",-0.01238703120058,-0.085903292086486,5.85775963615923
"SierraLeone","women_iron","prev","infill","spatial",0.0596954479270528,0.195604395604396,4.8326125762701
"SierraLeone","women_iron","prev","infill","spatial_plus_domain",0.0588876233867427,0.221978021978022,4.79280634130951
"SierraLeone","women_iron","prev","region","domain_index",0.18415613917207,0.520879120879121,9.47225018322946
"SierraLeone","women_iron","prev","region","mbg",-0.0520907548406854,-0.103296703296703,12.8654956468403
"SierraLeone","women_iron","prev","region","mbg_dhs",0.0478009279714525,0.0681318681318681,5.68748216826611
"SierraLeone","women_iron","prev","region","mbg_gp",-0.0966325286322661,-0.0285714285714286,4.81765307524984
"SierraLeone","women_iron","prev","region","spatial",0.0785261165218674,0.384615384615385,4.92603617255612
"SierraLeone","women_iron","prev","region","spatial_plus_domain",0.15493517562775,0.428571428571429,4.57209789060482
"SierraLeone","women_vitA","level","infill","domain_index",0.0971380939149764,0.516483516483516,0.0708803521591159
"SierraLeone","women_vitA","level","infill","mbg",0.0731869963878855,0.213186813186813,0.0693208878656771
"SierraLeone","women_vitA","level","infill","mbg_dhs",-0.00138927479855515,0.287912087912088,0.0548127026423248
"SierraLeone","women_vitA","level","infill","mbg_gp",-0.109363712142262,-0.142857142857143,0.0562328730337088
"SierraLeone","women_vitA","level","infill","region_mean_jk",-0.260244635395698,-0.314285714285714,0.0651484672168506
"SierraLeone","women_vitA","level","infill","spatial",0.0201722700750208,0.0197802197802198,0.0565470462346937
"SierraLeone","women_vitA","level","infill","spatial_plus_domain",-0.0548485690469575,-0.191208791208791,0.0581537234870467
"SierraLeone","women_vitA","level","region","domain_index",0.190219505418172,0.569230769230769,0.072641947691584
"SierraLeone","women_vitA","level","region","mbg",0.0904695748819117,0.41978021978022,0.0801811649815064
"SierraLeone","women_vitA","level","region","mbg_dhs",0.128035565434843,0.406593406593407,0.0604301901207492
"SierraLeone","women_vitA","level","region","mbg_gp",0.0956376771325368,0.221978021978022,0.0471165347873719
"SierraLeone","women_vitA","level","region","spatial",0.0539594331758822,0.235164835164835,0.0492250989760347
"SierraLeone","women_vitA","level","region","spatial_plus_domain",0.0539594331758822,0.235164835164835,0.0492250989760163
"SierraLeone","women_vitA","prev","infill","domain_index",-0.181318324884858,-0.213574425172396,3.15601195879672
"SierraLeone","women_vitA","prev","infill","mbg",-0.15636133788788,-0.30275934996966,1.71024589679102
"SierraLeone","women_vitA","prev","infill","mbg_dhs",-0.194020447299091,-0.373168501125395,1.96207335822545
"SierraLeone","women_vitA","prev","infill","mbg_gp",-0.180244906089289,-0.321535123611189,1.16918672995037
"SierraLeone","women_vitA","prev","infill","region_mean_jk",-0.141165117340305,-0.0634379864586792,3.61019933346803
"SierraLeone","women_vitA","prev","infill","spatial",-0.0299662747096337,-0.00234697170519116,3.24095169412372
"SierraLeone","women_vitA","prev","infill","spatial_plus_domain",-0.0299662747096337,-0.00234697170519116,3.24095169383163
"SierraLeone","women_vitA","prev","region","domain_index",-0.016637991331319,0.157247104247808,3.08075943541587
"SierraLeone","women_vitA","prev","region","mbg",-0.0415949783282975,0.176022877889337,1.24781022850346
"SierraLeone","women_vitA","prev","region","mbg_dhs",-0.0875730834051683,-0.0445924623986321,2.31124382626464
"SierraLeone","women_vitA","prev","region","mbg_gp",-0.0648523855656251,-0.171328934478955,1.17150780429603
"SierraLeone","women_vitA","prev","region","spatial",0.0619004838778105,0.143165274016661,3.60327369531556
"SierraLeone","women_vitA","prev","region","spatial_plus_domain",0.0619004838778105,0.143165274016661,3.60327369532925
