country,outcome,Admin1,Admin2,svy_prev,n_svy
Malawi,child_zinc,Mulanje,SC Juma,0.9285714285714285,14
Malawi,child_zinc,Rumphi,SC Kachulu,0.3333333333333333,9
Malawi,child_zinc,Salima,SC Kambwiri,0,13
Malawi,child_zinc,Kasungu,SC Kawamba,0.5714285714285714,14
Malawi,child_zinc,Dowa,SC Kayembe,0.125,8
Malawi,child_zinc,Ntcheu,SC Makwangwala,0.3333333333333333,12
Malawi,child_zinc,Nkhata Bay,SC Malanda,0.42857142857142855,7
Malawi,child_zinc,Thyolo,SC Mbawela,0.2,10
Malawi,child_zinc,Zomba,SC Mbiza,0.5714285714285714,14
Malawi,child_zinc,Mchinji,SC Mduwa,0.7142857142857142,14
Malawi,child_zinc,Dowa,SC Mkukula,0.5555555555555556,9
Malawi,child_zinc,Dowa,SC Mponela,0.7142857142857142,7
Malawi,child_zinc,Rumphi,SC Mwankhunikira,0.2,5
Malawi,child_zinc,Ntchisi,SC Nthondo,0.7058823529411764,17
Malawi,child_zinc,Thyolo,TA Bvumbwe,0.7272727272727273,11
Malawi,child_zinc,Rumphi,TA Chikulamayembe,0.38047104240707147,27
Malawi,child_zinc,Mzimba,TA Chindi,0.48344161185798534,25
Malawi,child_zinc,Dowa,TA Dzoole,0.3333333333333333,3
Malawi,child_zinc,Nkhata Bay,TA Fukamapiri,0.75,12
Malawi,child_zinc,Nkhata Bay,TA Kabunduli,0.8181818181818182,11
Malawi,child_zinc,Balaka,TA Kalembo,0.8571428571428571,7
Malawi,child_zinc,Kasungu,TA Kaluluma,0.375,8
Malawi,child_zinc,Ntchisi,TA Kalumo,0.9166666666666666,12
Malawi,child_zinc,Nkhotakota,TA Kanyenda,0.6666666666666666,15
Malawi,child_zinc,Salima,TA Karonga,0.7142857142857142,7
Malawi,child_zinc,Chikwawa,TA Kasisi,0.7000000000000001,10
Malawi,child_zinc,Machinga,TA Kawinga,0.38888888888888884,18
Malawi,child_zinc,Salima,TA Khombedza,0.6363636363636362,11
Malawi,child_zinc,Blantyre,TA Kuntaja,1,1
Malawi,child_zinc,Chikwawa,TA Lundu,0.25,16
Malawi,child_zinc,Mzimba,TA M'Mbelwa,0.3333333333333333,18
Malawi,child_zinc,Mulanje,TA Mabuka,0.5416891922995619,18
Malawi,child_zinc,Mzimba,TA Mabulabo,0.8888888888888888,18
Malawi,child_zinc,Salima,TA Maganga,0.4545454545454546,11
Malawi,child_zinc,Zomba,TA Malemia,0.8685074244759836,46
Malawi,child_zinc,Nkhotakota,TA Malenga Chanzi,0.6666666666666666,9
Malawi,child_zinc,Phalombe,TA Mkhumba,0.6884786999489514,34
Malawi,child_zinc,Mchinji,TA Mlonyeni,0.4545454545454546,11
Malawi,child_zinc,Mangochi,TA Mponda,0.8571428571428571,7
Malawi,child_zinc,Mzimba,TA Mtwalo,0.14285714285714285,14
Malawi,child_zinc,Nkhata Bay,TA Musisya,0.38461538461538464,13
Malawi,child_zinc,Chitipa,TA Mwabulambya,0.42857142857142855,7
Malawi,child_zinc,Nkhotakota,TA Mwadzama,0.5789473684210527,19
Malawi,child_zinc,Kasungu,TA Mwase,0.6666666666666666,9
Malawi,child_zinc,Chitipa,TA Mwenemisuku,0.5106659493893377,16
Malawi,child_zinc,Chitipa,TA Mwenewenya,0.6666666666666666,15
Malawi,child_zinc,Mangochi,TA Nankumba,0.3125,16
Malawi,child_zinc,Thyolo,TA Nchilamwela,0,1
Malawi,child_zinc,Neno,TA Ngozi,0.759033088809115,17
Malawi,child_zinc,Ntcheu,TA Njolomole,0.06666666666666667,15
Malawi,child_zinc,Balaka,TA Nsamala,0.8333333333333333,6
Malawi,child_zinc,Mwanza,TA Nthache,0.5,6
Malawi,child_zinc,Ntcheu,TA Phambala,0.7692307692307693,13
Malawi,child_zinc,Kasungu,TA Santhe,0.4,10
Malawi,child_zinc,Neno,TA Symon,0.42857142857142855,7
Malawi,child_zinc,Nkhata Bay,TA Timbiri,0.7725744511840011,32
Malawi,child_zinc,Mchinji,TA Zulu,0.7272727272727273,11
Malawi,women_zinc,Blantyre,Blantyre City,0.9216953375466868,13
Malawi,women_zinc,Chitipa,Chitipa Boma,1,3
Malawi,women_zinc,Mwanza,Majete Game Reserve - Mwanza,1,11
Malawi,women_zinc,Mzimba,Mzimba Boma,0.625,8
Malawi,women_zinc,Mzimba,Mzuzu City,0.7528253553171537,13
Malawi,women_zinc,Nkhotakota,Nkhotakota Boma,0.33333333333333337,6
Malawi,women_zinc,Chitipa,Nyika N.P. - Chitipa,1,4
Malawi,women_zinc,Rumphi,Rumphi Boma,0.4489856136901428,19
Malawi,women_zinc,Rumphi,SC Chapinduka,0.25,8
Malawi,women_zinc,Ntchisi,SC Chilooko,0.7142857142857142,7
Malawi,women_zinc,Mangochi,SC Chowe,0.375,8
Malawi,women_zinc,Mchinji,SC Dambe,1,12
Malawi,women_zinc,Ntcheu,SC Goodson Ganya,0.7272727272727273,11
Malawi,women_zinc,Mulanje,SC Juma,0.8,5
Malawi,women_zinc,Rumphi,SC Kachulu,0.3333333333333333,6
Malawi,women_zinc,Salima,SC Kambwiri,0.16666666666666666,6
Malawi,women_zinc,Kasungu,SC Kawamba,0.5555555555555556,9
Malawi,women_zinc,Dowa,SC Kayembe,0.42857142857142855,7
Malawi,women_zinc,Ntcheu,SC Makwangwala,0.6363636363636364,11
Malawi,women_zinc,Nkhata Bay,SC Malanda,0.4,5
Malawi,women_zinc,Thyolo,SC Mbawela,0.38461538461538464,13
Malawi,women_zinc,Zomba,SC Mbiza,0.625,8
Malawi,women_zinc,Mchinji,SC Mduwa,0.5,6
Malawi,women_zinc,Dowa,SC Mkukula,0.2727272727272727,11
Malawi,women_zinc,Dowa,SC Mponela,0.8,10
Malawi,women_zinc,Rumphi,SC Mwankhunikira,0.14285714285714285,7
Malawi,women_zinc,Ntchisi,SC Nthondo,0.75,8
Malawi,women_zinc,Thyolo,TA Bvumbwe,0.8125,16
Malawi,women_zinc,Rumphi,TA Chikulamayembe,0.33779968564391,15
Malawi,women_zinc,Mzimba,TA Chindi,0.8399379766557558,17
Malawi,women_zinc,Dowa,TA Dzoole,0.125,8
Malawi,women_zinc,Nkhata Bay,TA Fukamapiri,1,5
Malawi,women_zinc,Nkhata Bay,TA Kabunduli,1,3
Malawi,women_zinc,Balaka,TA Kalembo,0.8,5
Malawi,women_zinc,Kasungu,TA Kaluluma,0.4,10
Malawi,women_zinc,Ntchisi,TA Kalumo,1,8
Malawi,women_zinc,Nkhotakota,TA Kanyenda,0.4444444444444444,9
Malawi,women_zinc,Salima,TA Karonga,0.5714285714285714,7
Malawi,women_zinc,Chikwawa,TA Kasisi,0.8571428571428571,7
Malawi,women_zinc,Machinga,TA Kawinga,0.75,8
Malawi,women_zinc,Salima,TA Khombedza,1,3
Malawi,women_zinc,Blantyre,TA Kuntaja,1,2
Malawi,women_zinc,Chikwawa,TA Lundu,0.30000000000000004,20
Malawi,women_zinc,Mzimba,TA M'Mbelwa,0.375,8
Malawi,women_zinc,Mulanje,TA Mabuka,0.47313864098117414,22
Malawi,women_zinc,Mzimba,TA Mabulabo,1,6
Malawi,women_zinc,Salima,TA Maganga,0.36363636363636365,11
Malawi,women_zinc,Zomba,TA Malemia,0.8188435157911386,22
Malawi,women_zinc,Nkhotakota,TA Malenga Chanzi,0.5,8
Malawi,women_zinc,Phalombe,TA Mkhumba,0.8138576152993316,25
Malawi,women_zinc,Mchinji,TA Mlonyeni,0.7777777777777777,9
Malawi,women_zinc,Mangochi,TA Mponda,0.6000000000000001,5
Malawi,women_zinc,Mzimba,TA Mtwalo,0.16666666666666666,12
Malawi,women_zinc,Nkhata Bay,TA Musisya,1,4
Malawi,women_zinc,Chitipa,TA Mwabulambya,0.6875,16
Malawi,women_zinc,Nkhotakota,TA Mwadzama,0.5,10
Malawi,women_zinc,Kasungu,TA Mwase,0.5714285714285714,7
Malawi,women_zinc,Chitipa,TA Mwenemisuku,0.5459776950312434,13
Malawi,women_zinc,Chitipa,TA Mwenewenya,0.7142857142857142,7
Malawi,women_zinc,Mangochi,TA Nankumba,0.36363636363636365,11
Malawi,women_zinc,Thyolo,TA Nchilamwela,1,2
Malawi,women_zinc,Neno,TA Ngozi,0.8800910660175184,15
Malawi,women_zinc,Ntcheu,TA Njolomole,0.3333333333333333,9
Malawi,women_zinc,Balaka,TA Nsamala,0.8333333333333333,6
Malawi,women_zinc,Mwanza,TA Nthache,0.8,10
Malawi,women_zinc,Ntcheu,TA Phambala,0.6363636363636364,11
Malawi,women_zinc,Kasungu,TA Santhe,0.5,10
Malawi,women_zinc,Neno,TA Symon,0.4444444444444444,9
Malawi,women_zinc,Nkhata Bay,TA Timbiri,0.5656843661040556,26
Malawi,women_zinc,Mchinji,TA Zulu,0.375,8
