indicator_id,level1,level2
HA_KMTC_M_DLV,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_M_DRG,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_M_NUM,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_M_PDB,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_M_PRG,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_M_UNW,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_BFD,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_BRF,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_DLV,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_DRG,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_NUM,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_PDB,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_PRG,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_KMTC_W_UNW,HIV/AIDS,Knowledge of prevention of mother-to-child transmission of HIV
HA_MCRC_M_DKM,HIV/AIDS,Male circumcision
HA_MCRC_M_HWP,HIV/AIDS,Male circumcision
HA_MCRC_M_MCC,HIV/AIDS,Male circumcision
HA_MCRC_M_NCC,HIV/AIDS,Male circumcision
HA_MCRC_M_NUM,HIV/AIDS,Male circumcision
HA_MCRC_M_OTH,HIV/AIDS,Male circumcision
HA_MCRC_M_TOT,HIV/AIDS,Male circumcision
HA_MCRC_M_TRP,HIV/AIDS,Male circumcision
HA_MCRC_M_UNW,HIV/AIDS,Male circumcision
HA_MINJ_M_INJ,HIV/AIDS,Prevalence of medical injections
HA_MINJ_M_MNI,HIV/AIDS,Prevalence of medical injections
HA_MINJ_M_NEW,HIV/AIDS,Prevalence of medical injections
HA_MINJ_M_NM1,HIV/AIDS,Prevalence of medical injections
HA_MINJ_M_NUM,HIV/AIDS,Prevalence of medical injections
HA_MINJ_M_UN1,HIV/AIDS,Prevalence of medical injections
HA_MINJ_M_UNW,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_INJ,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_MNI,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_NEW,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_NM1,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_NUM,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_UN1,HIV/AIDS,Prevalence of medical injections
HA_MINJ_W_UNW,HIV/AIDS,Prevalence of medical injections
HA_MSPY_M_2PP,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_2PS,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_CND,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_NCP,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_NM1,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_NM2,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_NUM,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_UN1,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_UN2,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_M_UNW,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_2PP,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_2PS,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_CND,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_NCP,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_NM1,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_NM2,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_NM3,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_UN1,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_UN2,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSPY_W_UN3,HIV/AIDS,Multiple sexual partners in the past 12 months among young people
HA_MSXP_M_2PP,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_CND,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_MNP,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_NCP,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_NM1,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_NM2,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_NM3,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_UN1,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_UN2,HIV/AIDS,Multiple sexual partners
HA_MSXP_M_UN3,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_2PP,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_CND,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_MNP,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_NCP,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_NM1,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_NM2,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_NM3,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_UN1,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_UN2,HIV/AIDS,Multiple sexual partners
HA_MSXP_W_UN3,HIV/AIDS,Multiple sexual partners
HA_PHVT_B_DKM,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_NPT,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_NUM,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_PTD,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_PTN,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_PTR,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_TOT,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_B_UNW,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_DKM,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_NPT,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_NU1,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_PTD,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_PTN,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_PTR,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_TO1,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_M_UN1,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_DKM,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_NPT,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_NU1,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_PTD,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_PTN,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_PTR,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_TO1,HIV/AIDS,Prior HIV testing by current HIV status
HA_PHVT_W_UN1,HIV/AIDS,Prior HIV testing by current HIV status
HA_PSXY_M_CND,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_M_NM1,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_M_NSX,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_M_NUM,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_M_SX1,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_M_UN1,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_M_UNW,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_CND,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_NM1,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_NSX,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_NUM,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_SX1,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_UN1,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PSXY_W_UNW,HIV/AIDS,Premarital sexual intercourse and condom use during premarital sexual intercourse among young people
HA_PYSX_M_CLS,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_PYSX_M_EPD,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_PYSX_M_NM1,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_PYSX_M_NUM,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_PYSX_M_PD1,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_PYSX_M_UN1,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_PYSX_M_UNW,HIV/AIDS,Payment for sexual intercourse and condom use at last paid sexual intercourse
HA_STIS_M_AST,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_M_DIS,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_M_NUM,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_M_SOR,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_M_STI,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_M_UNW,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_W_AST,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_W_DIS,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_W_NUM,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_W_SOR,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_W_STI,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STIS_W_UNW,HIV/AIDS,Self-reported prevalence of STIs and symptoms
HA_STSC_M_DEN,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_M_MED,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_M_NON,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_M_NUM,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_M_OTH,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_M_SHP,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_W_DEN,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_W_MED,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_W_NON,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_W_NUM,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_W_OTH,HIV/AIDS,Source of advice or treatment for STIs
HA_STSC_W_SHP,HIV/AIDS,Source of advice or treatment for STIs
HC_AGEG_P_004,Household Characteristics,Age of population
HC_AGEG_P_014,Household Characteristics,Age of population
HC_AGEG_P_059,Household Characteristics,Age of population
HC_AGEG_P_104,Household Characteristics,Age of population
HC_AGEG_P_159,Household Characteristics,Age of population
HC_AGEG_P_204,Household Characteristics,Age of population
HC_AGEG_P_259,Household Characteristics,Age of population
HC_AGEG_P_304,Household Characteristics,Age of population
HC_AGEG_P_359,Household Characteristics,Age of population
HC_AGEG_P_404,Household Characteristics,Age of population
HC_AGEG_P_459,Household Characteristics,Age of population
HC_AGEG_P_504,Household Characteristics,Age of population
HC_AGEG_P_559,Household Characteristics,Age of population
HC_AGEG_P_604,Household Characteristics,Age of population
HC_AGEG_P_659,Household Characteristics,Age of population
HC_AGEG_P_704,Household Characteristics,Age of population
HC_AGEG_P_759,Household Characteristics,Age of population
HC_AGEG_P_80P,Household Characteristics,Age of population
HC_AGEG_P_ADL,Household Characteristics,Age of population
HC_AGEG_P_ADT,Household Characteristics,Age of population
HC_AGEG_P_CHL,Household Characteristics,Age of population
HC_AGEG_P_DK1,Household Characteristics,Age of population
HC_AGEG_P_DK2,Household Characteristics,Age of population
HC_AGEG_P_DKM,Household Characteristics,Age of population
HC_AGEG_P_NUM,Household Characteristics,Age of population
HC_AGEG_P_SNR,Household Characteristics,Age of population
HC_AGEG_P_TOT,Household Characteristics,Age of population
HC_AGEG_P_UNW,Household Characteristics,Age of population
HC_AGEG_P_WRK,Household Characteristics,Age of population
HC_AGON_H_ANM,Household Characteristics,Agricultural ownership
HC_AGON_H_LND,Household Characteristics,Agricultural ownership
HC_CHAR_H_NUM,Household Characteristics,Household characteristics
HC_CHAR_H_TOT,Household Characteristics,Household characteristics
HC_CHAR_H_UNW,Household Characteristics,Household characteristics
HC_CHAR_P_NUM,Household Characteristics,Household characteristics
HC_CHAR_P_TOT,Household Characteristics,Household characteristics
HC_CHAR_P_UNW,Household Characteristics,Household characteristics
HC_CKFL_H_AGR,Household Characteristics,Cooking fuel
HC_CKFL_H_BMS,Household Characteristics,Cooking fuel
HC_CKFL_H_CHR,Household Characteristics,Cooking fuel
HC_CKFL_H_CLN,Household Characteristics,Cooking fuel
HC_CKFL_H_COL,Household Characteristics,Cooking fuel
HC_CKFL_H_DKM,Household Characteristics,Cooking fuel
HC_CKFL_H_DNG,Household Characteristics,Cooking fuel
HC_CKFL_H_ELC,Household Characteristics,Cooking fuel
HC_CKFL_H_GAS,Household Characteristics,Cooking fuel
HC_CKFL_H_GBP,Household Characteristics,Cooking fuel
HC_CKFL_H_KER,Household Characteristics,Cooking fuel
HC_CKFL_H_LPG,Household Characteristics,Cooking fuel
HC_CKFL_H_NFD,Household Characteristics,Cooking fuel
HC_CKFL_H_OTH,Household Characteristics,Cooking fuel
HC_CKFL_H_SLD,Household Characteristics,Cooking fuel
HC_CKFL_H_STR,Household Characteristics,Cooking fuel
HC_CKFL_H_SWD,Household Characteristics,Cooking fuel
HC_CKFL_H_WOD,Household Characteristics,Cooking fuel
HC_CKFL_P_AGR,Household Characteristics,Cooking fuel
HC_CKFL_P_BMS,Household Characteristics,Cooking fuel
HC_CKFL_P_CHR,Household Characteristics,Cooking fuel
HC_CKFL_P_CLN,Household Characteristics,Cooking fuel
HC_CKFL_P_COL,Household Characteristics,Cooking fuel
HC_CKFL_P_DKM,Household Characteristics,Cooking fuel
HC_CKFL_P_DNG,Household Characteristics,Cooking fuel
HC_CKFL_P_ELC,Household Characteristics,Cooking fuel
HC_CKFL_P_GAS,Household Characteristics,Cooking fuel
HC_CKFL_P_GBP,Household Characteristics,Cooking fuel
HC_CKFL_P_KER,Household Characteristics,Cooking fuel
HC_CKFL_P_LPG,Household Characteristics,Cooking fuel
HC_CKFL_P_NFD,Household Characteristics,Cooking fuel
HC_CKFL_P_OTH,Household Characteristics,Cooking fuel
HC_CKFL_P_SLD,Household Characteristics,Cooking fuel
HC_CKFL_P_STR,Household Characteristics,Cooking fuel
HC_CKFL_P_SWD,Household Characteristics,Cooking fuel
HC_CKFL_P_WOD,Household Characteristics,Cooking fuel
HC_CKPL_H_DKM,Household Characteristics,Place for cooking
HC_CKPL_H_HSE,Household Characteristics,Place for cooking
HC_CKPL_H_KIT,Household Characteristics,Place for cooking
HC_CKPL_H_KMS,Household Characteristics,Place for cooking
HC_CKPL_H_NFD,Household Characteristics,Place for cooking
HC_CKPL_H_NKT,Household Characteristics,Place for cooking
HC_CKPL_H_OTH,Household Characteristics,Place for cooking
HC_CKPL_H_OUT,Household Characteristics,Place for cooking
HC_CKPL_H_SEP,Household Characteristics,Place for cooking
HC_CKPL_P_DKM,Household Characteristics,Place for cooking
HC_CKPL_P_HSE,Household Characteristics,Place for cooking
HC_CKPL_P_KIT,Household Characteristics,Place for cooking
HC_CKPL_P_KMS,Household Characteristics,Place for cooking
HC_CKPL_P_NFD,Household Characteristics,Place for cooking
HC_CKPL_P_NKT,Household Characteristics,Place for cooking
HC_CKPL_P_OTH,Household Characteristics,Place for cooking
HC_CKPL_P_OUT,Household Characteristics,Place for cooking
HC_CKPL_P_SEP,Household Characteristics,Place for cooking
HC_CKTC_H_3SO,Household Characteristics,Cooking technology
HC_CKTC_H_BIO,Household Characteristics,Cooking technology
HC_CKTC_H_CFT,Household Characteristics,Cooking technology
HC_CKTC_H_DKM,Household Characteristics,Cooking technology
HC_CKTC_H_ELC,Household Characteristics,Cooking technology
HC_CKTC_H_LFA,Household Characteristics,Cooking technology
HC_CKTC_H_LFN,Household Characteristics,Cooking technology
HC_CKTC_H_LPG,Household Characteristics,Cooking technology
HC_CKTC_H_MSC,Household Characteristics,Cooking technology
HC_CKTC_H_MSF,Household Characteristics,Cooking technology
HC_CKTC_H_MSW,Household Characteristics,Cooking technology
HC_CKTC_H_NAT,Household Characteristics,Cooking technology
HC_CKTC_H_NFD,Household Characteristics,Cooking technology
HC_CKTC_H_NUM,Household Characteristics,Cooking technology
HC_CKTC_H_OFT,Household Characteristics,Cooking technology
HC_CKTC_H_OTH,Household Characteristics,Cooking technology
HC_CKTC_H_SOL,Household Characteristics,Cooking technology
HC_CKTC_H_TOT,Household Characteristics,Cooking technology
HC_CKTC_H_TSC,Household Characteristics,Cooking technology
HC_CKTC_H_TSF,Household Characteristics,Cooking technology
HC_CKTC_H_TSW,Household Characteristics,Cooking technology
HC_CKTC_H_UNW,Household Characteristics,Cooking technology
HC_CKTC_P_3SO,Household Characteristics,Cooking technology
HC_CKTC_P_BIO,Household Characteristics,Cooking technology
HC_CKTC_P_CFT,Household Characteristics,Cooking technology
HC_CKTC_P_DKM,Household Characteristics,Cooking technology
HC_CKTC_P_ELC,Household Characteristics,Cooking technology
HC_CKTC_P_LFA,Household Characteristics,Cooking technology
HC_CKTC_P_LFN,Household Characteristics,Cooking technology
HC_CKTC_P_LPG,Household Characteristics,Cooking technology
HC_CKTC_P_MSC,Household Characteristics,Cooking technology
HC_CKTC_P_MSF,Household Characteristics,Cooking technology
HC_CKTC_P_MSW,Household Characteristics,Cooking technology
HC_CKTC_P_NAT,Household Characteristics,Cooking technology
HC_CKTC_P_NFD,Household Characteristics,Cooking technology
HC_CKTC_P_NUM,Household Characteristics,Cooking technology
HC_CKTC_P_OFT,Household Characteristics,Cooking technology
HC_CKTC_P_OTH,Household Characteristics,Cooking technology
HC_CKTC_P_SOL,Household Characteristics,Cooking technology
HC_CKTC_P_TOT,Household Characteristics,Cooking technology
HC_CKTC_P_TSC,Household Characteristics,Cooking technology
HC_CKTC_P_TSF,Household Characteristics,Cooking technology
HC_CKTC_P_TSW,Household Characteristics,Cooking technology
HC_CKTC_P_UNW,Household Characteristics,Cooking technology
HC_CLFT_P_CFA,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_CFC,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_CFH,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_CFL,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_NMA,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_NMC,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_NMH,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_NML,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_SFC,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_UNA,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_UNC,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_UNH,Household Characteristics,Clean fuels and technologies
HC_CLFT_P_UNL,Household Characteristics,Clean fuels and technologies
HC_ELEC_H_DKM,Household Characteristics,Electricity
HC_ELEC_H_ELC,Household Characteristics,Electricity
