"outcome","Admin1","Admin2","index","rank","pct"
"women_b12","Lagunes","Grands Ponts",-1.42810259636366,31,92.4242424242424
"women_b12","Lagunes","La Mé",-0.691912625934165,28,83.3333333333333
"women_b12","Montagnes","Cavally",-0.542144221416467,27,80.3030303030303
"women_b12","Montagnes","Guémon",-0.0268885734311755,18,53.030303030303
"women_b12","Montagnes","Tonkpi",-0.186972653087163,21,62.1212121212121
"women_b12","Sassandra-Marahoué","Haut-Sassandra",0.491043445860087,11,31.8181818181818
"women_b12","Sassandra-Marahoué","Marahoué",0.381201901241338,13,37.8787878787879
"women_b12","Savanes","Bagoué",1.15452683373265,3,7.57575757575758
"women_b12","Savanes","Poro",1.19034050358026,2,4.54545454545455
"women_b12","Savanes","Tchologo",1.46672999523824,1,1.51515151515152
"women_b12","Vallée du Bandama","Gbeke",0.327365655351092,14,40.9090909090909
"women_b12","Vallée du Bandama","Hambol",0.654030930645962,7,19.6969696969697
"women_b12","Woroba","Bafing",0.397331997024921,12,34.8484848484849
"women_b12","Woroba","Béré",0.856032646634605,4,10.6060606060606
"women_b12","Woroba","Worodougou",0.543999180453907,8,22.7272727272727
"women_b12","Yamoussoukro","Yamoussoukro",-0.263252033155295,22,65.1515151515152
"women_b12","Zanzan","Bounkani",0.755070061377979,6,16.6666666666667
"women_b12","Zanzan","Gontougo",0.49949027548405,10,28.7878787878788
