"country","outcome","Admin1","Admin2","n_districts","k_worst","obs_prev","obs_worst_fifth","pred_mean","p_worst_fifth","draws"
"Malawi","child_iron","Nkhotakota","TA Kanyenda",87,18,0.133333333333333,FALSE,0.354924164944464,0.875,40
"Malawi","child_iron","Nkhotakota","TA Malenga Chanzi",87,18,0.222222222222222,FALSE,0.347180347892226,0.675,40
"Malawi","child_iron","Nkhotakota","TA Mwadzama",87,18,0.315789473684211,TRUE,0.0451284003823069,0,40
"Malawi","child_iron","Nsanje","Nsanje Boma",87,18,0.5,TRUE,0.559013928551154,0.95,40
"Malawi","child_iron","Nsanje","SC Mbenje",87,18,0.3125,TRUE,0.341987702445492,0.675,40
"Malawi","child_iron","Nsanje","TA Ndamera",87,18,0.1,FALSE,0.192143313610418,0.225,40
"Malawi","child_iron","Ntcheu","SC Goodson Ganya",87,18,0.153846153846154,FALSE,0.0609249652615618,0,40
"Malawi","child_iron","Ntcheu","SC Makwangwala",87,18,0.307692307692308,FALSE,0.0867773987399285,0,40
"Malawi","child_iron","Ntcheu","TA Njolomole",87,18,0.2,FALSE,0.0686504594192667,0,40
"Malawi","child_iron","Ntcheu","TA Phambala",87,18,0.0769230769230769,FALSE,0.112699448101049,0,40
"Malawi","child_iron","Ntchisi","SC Chilooko",87,18,0.2,FALSE,0.0296546812512593,0,40
"Malawi","child_iron","Ntchisi","SC Nthondo",87,18,0.117647058823529,FALSE,0.0377544786234675,0,40
"Malawi","child_iron","Ntchisi","TA Kalumo",87,18,0.0833333333333333,FALSE,0.0612475974818247,0,40
"Malawi","child_iron","Phalombe","TA Mkhumba",87,18,0.400512033528297,TRUE,0.184283740795888,0.075,40
"Malawi","child_iron","Rumphi","Rumphi Boma",87,18,0.400862445520816,TRUE,0.825137875897414,0.975,40
"Malawi","child_iron","Rumphi","SC Chapinduka",87,18,0.363636363636364,TRUE,0.0656831653667656,0,40
"Malawi","child_iron","Rumphi","SC Kachulu",87,18,0.666666666666667,TRUE,0.0777994658341807,0.025,40
"Malawi","child_iron","Rumphi","SC Mwankhunikira",87,18,0.2,FALSE,0.204135486075643,0.2,40
"Malawi","child_iron","Rumphi","TA Chikulamayembe",87,18,0.37299931240732,TRUE,0.216793892972579,0.275,40
"Malawi","child_iron","Salima","SC Kambwiri",87,18,0.0769230769230769,FALSE,0.107819048808116,0,40
"Malawi","child_iron","Salima","TA Karonga",87,18,0.142857142857143,FALSE,0.0969424448743762,0,40
"Malawi","child_iron","Salima","TA Khombedza",87,18,0.181818181818182,FALSE,0.0449081009883909,0,40
"Malawi","child_iron","Salima","TA Maganga",87,18,0.0833333333333333,FALSE,0.14851146605391,0.025,40
"Malawi","child_iron","Thyolo","SC Mbawela",87,18,0.181818181818182,FALSE,0.12587223775153,0,40
"Malawi","child_iron","Thyolo","TA Bvumbwe",87,18,0.181818181818182,FALSE,0.18113999250725,0.025,40
"Malawi","child_iron","Thyolo","TA Nchilamwela",87,18,0,FALSE,0.281330074109929,0.425,40
"Malawi","child_iron","Zomba","SC Mbiza",87,18,0,FALSE,0.253993131832993,0.35,40
"Malawi","child_iron","Zomba","TA Malemia",87,18,0.214520152149098,FALSE,0.269778832286218,0.35,40
"Malawi","women_iron","Balaka","TA Kalembo",87,18,0,FALSE,0.0718464418689761,0.05,40
"Malawi","women_iron","Balaka","TA Nsamala",87,18,0.4,TRUE,0.104127656831003,0,40
"Malawi","women_iron","Blantyre","Blantyre City",87,18,0.0991222524989092,FALSE,0.798227422574315,1,40
"Malawi","women_iron","Blantyre","TA Kuntaja",87,18,0.5,TRUE,0.210323921040079,0.4,40
"Malawi","women_iron","Chikwawa","TA Kasisi",87,18,0,FALSE,0.154115328775305,0.25,40
"Malawi","women_iron","Chikwawa","TA Lundu",87,18,0.3,TRUE,0.200555903912603,0.45,40
"Malawi","women_iron","Chiradzulu","TA Kadewere",87,18,0.222222222222222,FALSE,0.116969215739781,0.175,40
"Malawi","women_iron","Chiradzulu","TA Mpama",87,18,0.25,FALSE,0.188491197680801,0.35,40
"Malawi","women_iron","Chiradzulu","TA Nchema",87,18,0,FALSE,0.242440199825911,0.5,40
"Malawi","women_iron","Chitipa","Chitipa Boma",87,18,0.666666666666667,TRUE,0.415329413984258,0.925,40
"Malawi","women_iron","Chitipa","Nyika N.P. - Chitipa",87,18,0.333333333333333,TRUE,0.0122778399244247,0,40
"Malawi","women_iron","Chitipa","TA Mwabulambya",87,18,0.285714285714286,FALSE,0.219877209549971,0.525,40
"Malawi","women_iron","Chitipa","TA Mwenemisuku",87,18,0.0801351501888365,FALSE,0.194946572668282,0.5,40
"Malawi","women_iron","Chitipa","TA Mwenewenya",87,18,0,FALSE,0.105244036464101,0.175,40
"Malawi","women_iron","Dedza","TA Kaphuka",87,18,0.166666666666667,FALSE,0.0074627651149976,0,40
"Malawi","women_iron","Dedza","TA Pemba",87,18,0,FALSE,0.00509391388106301,0,40
"Malawi","women_iron","Dedza","TA Tambala",87,18,0.1,FALSE,0.0144053790182703,0,40
"Malawi","women_iron","Dowa","SC Kayembe",87,18,0,FALSE,0.0106208116684902,0,40
"Malawi","women_iron","Dowa","SC Mkukula",87,18,0.181818181818182,FALSE,0.0105935790865143,0,40
"Malawi","women_iron","Dowa","SC Mponela",87,18,0.222222222222222,FALSE,0.0542116399981926,0,40
"Malawi","women_iron","Dowa","TA Dzoole",87,18,0.25,FALSE,0.0141524455355745,0,40
"Malawi","women_iron","Karonga","Karonga Town",87,18,0.166666666666667,FALSE,0.904026143340018,1,40
"Malawi","women_iron","Karonga","TA Kilupula",87,18,0,FALSE,0.298457162300759,0.75,40
"Malawi","women_iron","Karonga","TA Kyungu",87,18,0.120937511755849,FALSE,0.154112026681247,0.275,40
"Malawi","women_iron","Karonga","TA Wasambo",87,18,0.333333333333333,TRUE,0.259532306526811,0.625,40
"Malawi","women_iron","Kasungu","SC Kawamba",87,18,0,FALSE,0.0100097422108048,0,40
"Malawi","women_iron","Kasungu","TA Kaluluma",87,18,0.1,FALSE,0.0310970805060809,0,40
"Malawi","women_iron","Kasungu","TA Mwase",87,18,0.166666666666667,FALSE,0.0139901502511612,0,40
"Malawi","women_iron","Kasungu","TA Santhe",87,18,0.125,FALSE,0.00770343303609776,0,40
"Malawi","women_iron","Lilongwe","Lilongwe City",87,18,0,FALSE,0.566765504509934,1,40
"Malawi","women_iron","Lilongwe","TA Chiseka",87,18,0.125,FALSE,0.00216292320550077,0,40
"Malawi","women_iron","Lilongwe","TA Kabudula",87,18,0,FALSE,0.010251421689213,0,40
"Malawi","women_iron","Lilongwe","TA Khongoni",87,18,0.166666666666667,FALSE,0.0021268927775653,0,40
"Malawi","women_iron","Machinga","TA Kawinga",87,18,0.25,FALSE,0.0185281565526181,0,40
"Malawi","women_iron","Mangochi","SC Chowe",87,18,0,FALSE,0.104709024978552,0.05,40
"Malawi","women_iron","Mangochi","TA Mponda",87,18,0.8,TRUE,0.101176854624801,0.1,40
"Malawi","women_iron","Mangochi","TA Nankumba",87,18,0.272727272727273,FALSE,0.0644903506639649,0,40
"Malawi","women_iron","Mchinji","SC Dambe",87,18,0.0833333333333333,FALSE,0.00424668106407707,0,40
"Malawi","women_iron","Mchinji","SC Mduwa",87,18,0,FALSE,0.0029802081834581,0,40
"Malawi","women_iron","Mchinji","TA Mlonyeni",87,18,0.111111111111111,FALSE,0.00643525458033707,0,40
"Malawi","women_iron","Mchinji","TA Zulu",87,18,0.125,FALSE,0.00605208501373587,0,40
"Malawi","women_iron","Mulanje","SC Juma",87,18,0.333333333333333,TRUE,0.0523104815926813,0,40
"Malawi","women_iron","Mulanje","TA Mabuka",87,18,0.133074783346271,FALSE,0.0631275905048734,0.025,40
"Malawi","women_iron","Mwanza","Majete Game Reserve - Mwanza",87,18,0.0909090909090909,FALSE,0.06461990815553,0.025,40
"Malawi","women_iron","Mwanza","TA Nthache",87,18,0.222222222222222,FALSE,0.0339363286338484,0,40
"Malawi","women_iron","Mzimba","Mzimba Boma",87,18,0.125,FALSE,0.592040410260823,0.975,40
"Malawi","women_iron","Mzimba","Mzuzu City",87,18,0.485331711922963,TRUE,0.677414910510795,0.975,40
"Malawi","women_iron","Mzimba","TA Chindi",87,18,0.271885085652374,FALSE,0.0629150975779688,0,40
"Malawi","women_iron","Mzimba","TA M'Mbelwa",87,18,0.375,TRUE,0.045805046697212,0,40
"Malawi","women_iron","Mzimba","TA Mabulabo",87,18,0,FALSE,0.0620562340329774,0,40
"Malawi","women_iron","Mzimba","TA Mtwalo",87,18,0.545454545454545,TRUE,0.0970782993051362,0,40
"Malawi","women_iron","Neno","TA Ngozi",87,18,0.106712199675426,FALSE,0.0896670559771136,0.025,40
"Malawi","women_iron","Neno","TA Symon",87,18,0.375,TRUE,0.0945005442843223,0.025,40
"Malawi","women_iron","Nkhata Bay","SC Malanda",87,18,0.2,FALSE,0.144750369133743,0.25,40
"Malawi","women_iron","Nkhata Bay","TA Fukamapiri",87,18,0,FALSE,0.110019032535123,0.05,40
"Malawi","women_iron","Nkhata Bay","TA Kabunduli",87,18,0,FALSE,0.0420908362831251,0,40
"Malawi","women_iron","Nkhata Bay","TA Musisya",87,18,0,FALSE,0.152432951824679,0.325,40
"Malawi","women_iron","Nkhata Bay","TA Timbiri",87,18,0.147085130605434,FALSE,0.0865982836228683,0.025,40
"Malawi","women_iron","Nkhotakota","Nkhotakota Boma",87,18,0.166666666666667,FALSE,0.413420555667164,0.825,40
"Malawi","women_iron","Nkhotakota","TA Kanyenda",87,18,0,FALSE,0.245500944288436,0.55,40
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",87,18,0.333333333333333,TRUE,0.15566829004089,0.125,40
"Malawi","women_iron","Nkhotakota","TA Mwadzama",87,18,0.222222222222222,FALSE,0.0179731841723944,0,40
"Malawi","women_iron","Nsanje","Nsanje Boma",87,18,0.333333333333333,TRUE,0.658793328422207,0.975,40
"Malawi","women_iron","Nsanje","SC Mbenje",87,18,0.222222222222222,FALSE,0.382273175914147,0.775,40
"Malawi","women_iron","Nsanje","TA Ndamera",87,18,0,FALSE,0.205863220764266,0.475,40
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",87,18,0.2,FALSE,0.0222560533718543,0,40
"Malawi","women_iron","Ntcheu","SC Makwangwala",87,18,0.0909090909090909,FALSE,0.0663789094612188,0,40
"Malawi","women_iron","Ntcheu","TA Njolomole",87,18,0.111111111111111,FALSE,0.042499957110621,0,40
"Malawi","women_iron","Ntcheu","TA Phambala",87,18,0,FALSE,0.0720074132114183,0,40
"Malawi","women_iron","Ntchisi","SC Chilooko",87,18,0,FALSE,0.00977089090691107,0,40
"Malawi","women_iron","Ntchisi","SC Nthondo",87,18,0,FALSE,0.0137166359167576,0,40
"Malawi","women_iron","Ntchisi","TA Kalumo",87,18,0,FALSE,0.0237510154552906,0,40
"Malawi","women_iron","Phalombe","TA Mkhumba",87,18,0.143941898502595,FALSE,0.0956615987455509,0,40
"Malawi","women_iron","Rumphi","Rumphi Boma",87,18,0.168166123250775,FALSE,0.928366263283481,1,40
"Malawi","women_iron","Rumphi","SC Chapinduka",87,18,0,FALSE,0.169967339072026,0.275,40
"Malawi","women_iron","Rumphi","SC Kachulu",87,18,0.5,TRUE,0.0487943214865825,0.025,40
"Malawi","women_iron","Rumphi","SC Mwankhunikira",87,18,0.333333333333333,TRUE,0.170874207854234,0.275,40
"Malawi","women_iron","Rumphi","TA Chikulamayembe",87,18,0.268899842821955,FALSE,0.17525916717054,0.325,40
"Malawi","women_iron","Salima","SC Kambwiri",87,18,0,FALSE,0.0911852940787772,0,40
"Malawi","women_iron","Salima","TA Karonga",87,18,0.285714285714286,FALSE,0.0227160432887908,0,40
"Malawi","women_iron","Salima","TA Khombedza",87,18,0,FALSE,0.0335098330784603,0,40
"Malawi","women_iron","Salima","TA Maganga",87,18,0.3,TRUE,0.0595563420953093,0,40
"Malawi","women_iron","Thyolo","SC Mbawela",87,18,0.3,FALSE,0.0558705820664348,0.025,40
"Malawi","women_iron","Thyolo","TA Bvumbwe",87,18,0.0666666666666667,FALSE,0.15825441494436,0.225,40
"Malawi","women_iron","Thyolo","TA Nchilamwela",87,18,0,FALSE,0.128122595266012,0.1,40
"Malawi","women_iron","Zomba","SC Mbiza",87,18,0,FALSE,0.169365417581524,0.2,40
"Malawi","women_iron","Zomba","TA Malemia",87,18,0.449251873670891,TRUE,0.0974437747312849,0.025,40
"Malawi","women_folate","Balaka","TA Kalembo",87,18,0,FALSE,0.221430669195631,0.05,40
"Malawi","women_folate","Balaka","TA Nsamala",87,18,0,FALSE,0.408503683988495,0.75,40
"Malawi","women_folate","Blantyre","Blantyre City",87,18,0.304238343866717,FALSE,0.547784172506442,0.925,40
"Malawi","women_folate","Blantyre","TA Kuntaja",87,18,0,FALSE,0.555519125207,1,40
"Malawi","women_folate","Chikwawa","TA Kasisi",87,18,0.428571428571429,TRUE,0.599906831560295,1,40
"Malawi","women_folate","Chikwawa","TA Lundu",87,18,0.666666666666667,TRUE,0.89161215123447,1,40
"Malawi","women_folate","Chiradzulu","TA Kadewere",87,18,0.222222222222222,FALSE,0.141006774836386,0,40
"Malawi","women_folate","Chiradzulu","TA Mpama",87,18,0.25,FALSE,0.230864372674019,0.05,40
"Malawi","women_folate","Chiradzulu","TA Nchema",87,18,0.166666666666667,FALSE,0.139220841540352,0,40
"Malawi","women_folate","Chitipa","Chitipa Boma",87,18,0,FALSE,0.033621920861901,0,40
"Malawi","women_folate","Chitipa","Nyika N.P. - Chitipa",87,18,0.25,FALSE,0.00149953365315369,0,40
"Malawi","women_folate","Chitipa","TA Mwabulambya",87,18,0,FALSE,0.0168733445890666,0,40
"Malawi","women_folate","Chitipa","TA Mwenemisuku",87,18,0,FALSE,0.0206225906275377,0,40
"Malawi","women_folate","Chitipa","TA Mwenewenya",87,18,0,FALSE,0.00545393179910746,0,40
"Malawi","women_folate","Dedza","TA Kaphuka",87,18,0.166666666666667,FALSE,0.00519938461806928,0,40
"Malawi","women_folate","Dedza","TA Pemba",87,18,0,FALSE,0.00279037754094362,0,40
"Malawi","women_folate","Dedza","TA Tambala",87,18,0,FALSE,0.0228802286284823,0,40
"Malawi","women_folate","Dowa","SC Kayembe",87,18,0,FALSE,0.00684672228094442,0,40
"Malawi","women_folate","Dowa","SC Mkukula",87,18,0.0909090909090909,FALSE,0.0133022024663224,0,40
"Malawi","women_folate","Dowa","SC Mponela",87,18,0,FALSE,0.0333388353062332,0,40
"Malawi","women_folate","Dowa","TA Dzoole",87,18,0.375,FALSE,0.00637380063185675,0,40
"Malawi","women_folate","Karonga","Karonga Town",87,18,0.416666666666667,TRUE,0.645293531642259,1,40
"Malawi","women_folate","Karonga","TA Kilupula",87,18,0.0853774777161616,FALSE,0.295605142153129,0.35,40
"Malawi","women_folate","Karonga","TA Kyungu",87,18,0.296278827780419,FALSE,0.112562049936577,0,40
"Malawi","women_folate","Karonga","TA Wasambo",87,18,0.333333333333333,FALSE,0.288662166428371,0.325,40
"Malawi","women_folate","Kasungu","SC Kawamba",87,18,0.111111111111111,FALSE,0.00683529140143093,0,40
"Malawi","women_folate","Kasungu","TA Kaluluma",87,18,0,FALSE,0.00988365338616687,0,40
"Malawi","women_folate","Kasungu","TA Mwase",87,18,0.142857142857143,FALSE,0.0136003062634372,0,40
"Malawi","women_folate","Kasungu","TA Santhe",87,18,0,FALSE,0.00922898334815394,0,40
"Malawi","women_folate","Lilongwe","Lilongwe City",87,18,0,FALSE,0.186132400703044,0.05,40
"Malawi","women_folate","Lilongwe","TA Chiseka",87,18,0.333333333333333,FALSE,0.00471285846281917,0,40
"Malawi","women_folate","Lilongwe","TA Kabudula",87,18,0.125,FALSE,0.00720092164408227,0,40
"Malawi","women_folate","Lilongwe","TA Khongoni",87,18,0.166666666666667,FALSE,0.00366896519309853,0,40
"Malawi","women_folate","Machinga","TA Kawinga",87,18,0,FALSE,0.181529144557283,0.1,40
"Malawi","women_folate","Mangochi","SC Chowe",87,18,0,FALSE,0.262956772374901,0.2,40
"Malawi","women_folate","Mangochi","TA Mponda",87,18,0.2,FALSE,0.23059309504625,0.025,40
"Malawi","women_folate","Mangochi","TA Nankumba",87,18,0.545454545454545,TRUE,0.129563294161768,0,40
"Malawi","women_folate","Mchinji","SC Dambe",87,18,0.0833333333333333,FALSE,0.00444736018902738,0,40
"Malawi","women_folate","Mchinji","SC Mduwa",87,18,0.166666666666667,FALSE,0.00345127295496914,0,40
"Malawi","women_folate","Mchinji","TA Mlonyeni",87,18,0,FALSE,0.00753206597356443,0,40
"Malawi","women_folate","Mchinji","TA Zulu",87,18,0,FALSE,0.010591257496213,0,40
"Malawi","women_folate","Mulanje","SC Juma",87,18,0.4,TRUE,0.169289768969622,0,40
"Malawi","women_folate","Mulanje","TA Mabuka",87,18,0.17239048555191,FALSE,0.272199955612304,0.15,40
"Malawi","women_folate","Mwanza","Majete Game Reserve - Mwanza",87,18,0,FALSE,0.599165774944849,1,40
"Malawi","women_folate","Mwanza","TA Nthache",87,18,0.2,FALSE,0.11845752702369,0,40
"Malawi","women_folate","Mzimba","Mzimba Boma",87,18,0,FALSE,0.0384221522524723,0,40
"Malawi","women_folate","Mzimba","Mzuzu City",87,18,0.441031694146442,TRUE,0.0480274192655637,0,40
"Malawi","women_folate","Mzimba","TA Chindi",87,18,0,FALSE,0.0103400875885877,0,40
"Malawi","women_folate","Mzimba","TA M'Mbelwa",87,18,0.125,FALSE,0.00918012791021248,0,40
"Malawi","women_folate","Mzimba","TA Mabulabo",87,18,0,FALSE,0.0124102960800076,0,40
"Malawi","women_folate","Mzimba","TA Mtwalo",87,18,0.25,FALSE,0.017056266667313,0,40
"Malawi","women_folate","Neno","TA Ngozi",87,18,0.113310566828954,FALSE,0.159910931623707,0,40
"Malawi","women_folate","Neno","TA Symon",87,18,0.444444444444444,TRUE,0.388969772973265,0.625,40
"Malawi","women_folate","Nkhata Bay","SC Malanda",87,18,0.2,FALSE,0.29849032325124,0.325,40
"Malawi","women_folate","Nkhata Bay","TA Fukamapiri",87,18,0,FALSE,0.264313419787093,0.225,40
"Malawi","women_folate","Nkhata Bay","TA Kabunduli",87,18,0,FALSE,0.0323808679625265,0,40
"Malawi","women_folate","Nkhata Bay","TA Musisya",87,18,0.5,TRUE,0.034712062096095,0,40
"Malawi","women_folate","Nkhata Bay","TA Timbiri",87,18,0.145439725456382,FALSE,0.13557641810605,0,40
"Malawi","women_folate","Nkhotakota","Nkhotakota Boma",87,18,0.666666666666667,TRUE,0.596655315005318,0.975,40
"Malawi","women_folate","Nkhotakota","TA Kanyenda",87,18,0.625,TRUE,0.348688687534414,0.6,40
"Malawi","women_folate","Nkhotakota","TA Malenga Chanzi",87,18,0.333333333333333,FALSE,0.504513470565482,0.875,40
"Malawi","women_folate","Nkhotakota","TA Mwadzama",87,18,0.444444444444444,TRUE,0.156570428682207,0.05,40
"Malawi","women_folate","Nsanje","Nsanje Boma",87,18,0.333333333333333,FALSE,0.968578022903521,1,40
"Malawi","women_folate","Nsanje","SC Mbenje",87,18,0.444444444444444,TRUE,0.887128714992869,1,40
"Malawi","women_folate","Nsanje","TA Ndamera",87,18,0.4,FALSE,0.666123364661634,0.975,40
"Malawi","women_folate","Ntcheu","SC Goodson Ganya",87,18,0,FALSE,0.0782406350000574,0,40
"Malawi","women_folate","Ntcheu","SC Makwangwala",87,18,0.181818181818182,FALSE,0.0699854686340346,0,40
"Malawi","women_folate","Ntcheu","TA Njolomole",87,18,0.111111111111111,FALSE,0.0334538655341858,0,40
"Malawi","women_folate","Ntcheu","TA Phambala",87,18,0.363636363636364,FALSE,0.0572513270629973,0,40
"Malawi","women_folate","Ntchisi","SC Chilooko",87,18,0,FALSE,0.00901507788059471,0,40
"Malawi","women_folate","Ntchisi","SC Nthondo",87,18,0,FALSE,0.0369526653392318,0,40
"Malawi","women_folate","Ntchisi","TA Kalumo",87,18,0,FALSE,0.00857753573090727,0,40
"Malawi","women_folate","Phalombe","TA Mkhumba",87,18,0.149261675482729,FALSE,0.254630942484642,0.125,40
"Malawi","women_folate","Rumphi","Rumphi Boma",87,18,0.40325323136528,TRUE,0.113274939823398,0.05,40
"Malawi","women_folate","Rumphi","SC Chapinduka",87,18,0.5,TRUE,0.0414076340119793,0,40
"Malawi","women_folate","Rumphi","SC Kachulu",87,18,0,FALSE,0.0319663493318717,0,40
"Malawi","women_folate","Rumphi","SC Mwankhunikira",87,18,0.142857142857143,FALSE,0.0355934516327595,0,40
"Malawi","women_folate","Rumphi","TA Chikulamayembe",87,18,0.531100157178045,TRUE,0.0178512808329035,0,40
"Malawi","women_folate","Salima","SC Kambwiri",87,18,0.333333333333333,FALSE,0.299362957533885,0.275,40
"Malawi","women_folate","Salima","TA Karonga",87,18,1,TRUE,0.210998384497105,0.025,40
"Malawi","women_folate","Salima","TA Khombedza",87,18,0.333333333333333,FALSE,0.227622500344588,0.075,40
"Malawi","women_folate","Salima","TA Maganga",87,18,0.5,TRUE,0.439397025677274,0.725,40
"Malawi","women_folate","Thyolo","SC Mbawela",87,18,0.153846153846154,FALSE,0.454394646524933,0.85,40
"Malawi","women_folate","Thyolo","TA Bvumbwe",87,18,0.3125,FALSE,0.293811579050741,0.225,40
"Malawi","women_folate","Thyolo","TA Nchilamwela",87,18,0.5,TRUE,0.385931459098359,0.675,40
"Malawi","women_folate","Zomba","SC Mbiza",87,18,0.125,FALSE,0.139656579651575,0,40
"Malawi","women_folate","Zomba","TA Malemia",87,18,0,FALSE,0.317355200412469,0.35,40
"Malawi","women_b12","Balaka","TA Kalembo",87,18,0,FALSE,0.0723062896026358,0,40
"Malawi","women_b12","Balaka","TA Nsamala",87,18,0,FALSE,0.0204680703216438,0,40
"Malawi","women_b12","Blantyre","Blantyre City",87,18,0,FALSE,0.00213923094251323,0,40
"Malawi","women_b12","Blantyre","TA Kuntaja",87,18,0,FALSE,0.0154254670275292,0,40
"Malawi","women_b12","Chikwawa","TA Kasisi",87,18,0.142857142857143,FALSE,0.0161235572531577,0,40
"Malawi","women_b12","Chikwawa","TA Lundu",87,18,0,FALSE,0.00292753115753279,0,40
"Malawi","women_b12","Chiradzulu","TA Kadewere",87,18,0.111111111111111,FALSE,0.0271779897224507,0,40
"Malawi","women_b12","Chiradzulu","TA Mpama",87,18,0,FALSE,0.0155435978782728,0,40
"Malawi","women_b12","Chiradzulu","TA Nchema",87,18,0,FALSE,0.0400394967594866,0,40
"Malawi","women_b12","Chitipa","Chitipa Boma",87,18,0,FALSE,0.0453387326699796,0,40
"Malawi","women_b12","Chitipa","Nyika N.P. - Chitipa",87,18,0,FALSE,0.178850128990666,0.425,40
"Malawi","women_b12","Chitipa","TA Mwabulambya",87,18,0.2,FALSE,0.0408448817594992,0,40
"Malawi","women_b12","Chitipa","TA Mwenemisuku",87,18,0.0830726595710174,FALSE,0.0242721291005979,0,40
"Malawi","women_b12","Chitipa","TA Mwenewenya",87,18,0.285714285714286,TRUE,0.0480302492237582,0,40
"Malawi","women_b12","Dedza","TA Kaphuka",87,18,0,FALSE,0.370589613748217,1,40
"Malawi","women_b12","Dedza","TA Pemba",87,18,0.111111111111111,FALSE,0.514737479394398,1,40
"Malawi","women_b12","Dedza","TA Tambala",87,18,0.0909090909090909,FALSE,0.19565334641429,0.45,40
"Malawi","women_b12","Dowa","SC Kayembe",87,18,0.142857142857143,FALSE,0.557223168571169,1,40
"Malawi","women_b12","Dowa","SC Mkukula",87,18,0.272727272727273,TRUE,0.310618503658205,1,40
"Malawi","women_b12","Dowa","SC Mponela",87,18,0.222222222222222,TRUE,0.119098017544849,0,40
"Malawi","women_b12","Dowa","TA Dzoole",87,18,0.25,TRUE,0.35615082528058,1,40
"Malawi","women_b12","Karonga","Karonga Town",87,18,0.0833333333333333,FALSE,0.00144762390741159,0,40
"Malawi","women_b12","Karonga","TA Kilupula",87,18,0,FALSE,0.0089520708457705,0,40
"Malawi","women_b12","Karonga","TA Kyungu",87,18,0,FALSE,0.0198903497250654,0,40
"Malawi","women_b12","Karonga","TA Wasambo",87,18,0,FALSE,0.00861211341909856,0,40
"Malawi","women_b12","Kasungu","SC Kawamba",87,18,0.222222222222222,FALSE,0.375451189917557,1,40
"Malawi","women_b12","Kasungu","TA Kaluluma",87,18,0.1,FALSE,0.193700165345,0.4,40
"Malawi","women_b12","Kasungu","TA Mwase",87,18,0.142857142857143,FALSE,0.199075103302983,0.525,40
"Malawi","women_b12","Kasungu","TA Santhe",87,18,0.111111111111111,FALSE,0.415201329729807,1,40
"Malawi","women_b12","Lilongwe","Lilongwe City",87,18,0,FALSE,0.0346079469696813,0,40
"Malawi","women_b12","Lilongwe","TA Chiseka",87,18,0.222222222222222,FALSE,0.329028750238544,1,40
"Malawi","women_b12","Lilongwe","TA Kabudula",87,18,0.333333333333333,TRUE,0.41465267556764,1,40
"Malawi","women_b12","Lilongwe","TA Khongoni",87,18,0.166666666666667,FALSE,0.572467634222545,1,40
"Malawi","women_b12","Machinga","TA Kawinga",87,18,0,FALSE,0.0397891341251364,0,40
"Malawi","women_b12","Mangochi","SC Chowe",87,18,0.25,TRUE,0.0176821314387016,0,40
"Malawi","women_b12","Mangochi","TA Mponda",87,18,0,FALSE,0.0248278044798174,0,40
"Malawi","women_b12","Mangochi","TA Nankumba",87,18,0,FALSE,0.0399861563976819,0,40
"Malawi","women_b12","Mchinji","SC Dambe",87,18,0.166666666666667,FALSE,0.604612789192238,1,40
"Malawi","women_b12","Mchinji","SC Mduwa",87,18,0.333333333333333,TRUE,0.55302825104584,1,40
"Malawi","women_b12","Mchinji","TA Mlonyeni",87,18,0.222222222222222,FALSE,0.358887546068916,1,40
"Malawi","women_b12","Mchinji","TA Zulu",87,18,0.125,FALSE,0.376782616730834,1,40
"Malawi","women_b12","Mulanje","SC Juma",87,18,0,FALSE,0.036405451604617,0,40
"Malawi","women_b12","Mulanje","TA Mabuka",87,18,0,FALSE,0.0043738677864382,0,40
"Malawi","women_b12","Mwanza","Majete Game Reserve - Mwanza",87,18,0.636363636363636,TRUE,0.0186851289151774,0,40
"Malawi","women_b12","Mwanza","TA Nthache",87,18,0.3,TRUE,0.0266372413386045,0,40
"Malawi","women_b12","Mzimba","Mzimba Boma",87,18,0,FALSE,0.05618683000576,0,40
"Malawi","women_b12","Mzimba","Mzuzu City",87,18,0.0912778140974905,FALSE,0.00306563533792062,0,40
"Malawi","women_b12","Mzimba","TA Chindi",87,18,0.116006202334424,FALSE,0.156402008109483,0.175,40
"Malawi","women_b12","Mzimba","TA M'Mbelwa",87,18,0.625,TRUE,0.127257697455178,0.025,40
"Malawi","women_b12","Mzimba","TA Mabulabo",87,18,0.5,TRUE,0.122690613444762,0,40
"Malawi","women_b12","Mzimba","TA Mtwalo",87,18,0.166666666666667,FALSE,0.0563443250622767,0,40
"Malawi","women_b12","Neno","TA Ngozi",87,18,0.213424399350852,FALSE,0.0244051957284028,0,40
"Malawi","women_b12","Neno","TA Symon",87,18,0.111111111111111,FALSE,0.02007581879463,0,40
"Malawi","women_b12","Nkhata Bay","SC Malanda",87,18,0,FALSE,0.00114286986952932,0,40
"Malawi","women_b12","Nkhata Bay","TA Fukamapiri",87,18,0,FALSE,0.00354677789571919,0,40
"Malawi","women_b12","Nkhata Bay","TA Kabunduli",87,18,0,FALSE,0.0147831113365872,0,40
"Malawi","women_b12","Nkhata Bay","TA Musisya",87,18,0,FALSE,0.00984420851698687,0,40
"Malawi","women_b12","Nkhata Bay","TA Timbiri",87,18,0,FALSE,0.00322437533935327,0,40
"Malawi","women_b12","Nkhotakota","Nkhotakota Boma",87,18,0,FALSE,0.00344903487664159,0,40
"Malawi","women_b12","Nkhotakota","TA Kanyenda",87,18,0,FALSE,0.00592450308139623,0,40
