"outcome","column","rank","beta","beta_std","domain","country","Admin2","x","contribution"
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","SC Mwankhunikira",-2.18612331913159,-7.68777374387554
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Chikulamayembe",-2.08535556603183,-7.33341144430619
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","SC Kambwiri",0.664808727927092,2.33788233194797
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Karonga",0.677730811377239,2.38332444081477
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Khombedza",0.814012377795664,2.86257546884094
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Maganga",0.717199465885026,2.5221208587367
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","SC Mbawela",0.529140744145128,1.86078904335077
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Bvumbwe",-0.155352777902563,-0.546317308152534
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Nchilamwela",0,0
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","SC Mbiza",-0.447767518482949,-1.57463000455114
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","Malawi","TA Malemia",-0.717199465885026,-2.5221208587367
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Kailahun",-1.80274309073919,-6.3395696293305
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Kenema",-0.674489750196082,-2.37192684726058
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Kono",-1.24186679184332,-4.3671785723033
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Bombali",-0.0896423510757625,-0.315238443736686
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Kambia",-0.463707751457179,-1.63068581048766
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Koinadugu",-0.920822976368379,-3.23818818386432
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Port Loko",0.674489750196082,2.37192684726058
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Tonkolili",0.271880005399261,0.95609975370624
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Bo",1.80274309073919,6.3395696293305
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Bonthe",0.0896423510757625,0.315238443736686
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Moyamba",0.920822976368379,3.23818818386432
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Pujehun",-0.271880005399261,-0.956099753706241
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Western Rural",0.463707751457179,1.63068581048766
"child_vitA","ihme_wastingprevalence",1,3.51662400588153,3.48225766614006,"Child anthropometry","SierraLeone","Western Urban",1.24186679184332,4.3671785723033
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Banjul",-1.4941549086209,-4.90703537574534
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kanifing",-1.74444754214097,-5.72903502242523
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Jarra East",1.04224674183241,3.4228991939982
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Jarra West",0.653376610971535,2.1457896535515
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kiang Central",0.204659918570476,0.672134766367313
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kiang East",0.73973721941389,2.42941122334487
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Fulladu West",-0.0677986154412357,-0.222661119323811
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Lower Saloum",-0.93197131234319,-3.06073766010573
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Niamina Dankunku",2.21112724108533,7.2616831960847
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Niamina East",0.493553395089545,1.62090554034922
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Niani",0.13591068064648,0.446351656060528
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Nianija",0.93197131234319,3.06073766010573
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Sami",0.832006270016473,2.73243702929106
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Upper Saloum",0.571637525165086,1.87734587752861
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Central Baddibu",-0.274391487860037,-0.901144004523174
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Jokadu",0.274391487860037,0.901144004523174
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Lower Baddibu",0.345485073719798,1.13462631535293
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Lower Nuimi",-0.73973721941389,-2.42941122334487
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Upper Baddibu",-0.13591068064648,-0.446351656060528
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Upper Nuimi",-0.571637525165086,-1.87734587752861
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Fulladu East",-0.832006270016473,-2.73243702929106
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kantora",0.0677986154412356,0.222661119323811
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Sandu",1.16691860113532,3.83234082580596
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Wuli",1.74444754214097,5.72903502242523
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Foni Bintang Karanai",0.418371287911654,1.3739958943571
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Foni Brefet",-0.345485073719799,-1.13462631535293
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kombo Central",-1.04224674183241,-3.4228991939982
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kombo East",0,0
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kombo Saint Mary",-2.21112724108533,-7.2616831960847
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Gambia","Kombo South",-0.418371287911654,-1.3739958943571
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Asunafo North",-0.668450367192444,-2.1952941959484
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Tano North",-0.004820457658288,-0.0158311270940002
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Adansi Asokwa",-1.2285761311018,-4.0348336724184
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Asante-Akim South",-0.586272649402645,-1.92540988477965
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Asokore-Mampong",-1.15034938037601,-3.77792494700695
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Asokwa",-1.52634857686127,-5.01276435205094
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Atwima-Mponua",-0.717481701678105,-2.35632066746949
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Atwima-Nwabiagya South",0.189118426272792,0.621094106488883
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Bekwai",-0.053049701089938,-0.174223407773236
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Kumasi",-1.6264867308608,-5.34163350832276
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Kwadaso",-1.5913160722245,-5.22612763599262
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Obuasi",0.0433975691878258,0.142524316586807
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Sekyere Kumawu",0.464474685250968,1.52540656829777
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Sekyere South",-0.189118426272792,-0.621094106488883
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Dormaa West",-0.111098218361677,-0.364863699565269
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Sunyani West",0.288352500788594,0.94699412617147
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Wenchi",0.620976045152586,2.03938119365861
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Kintampo North",1.3151439195582,4.31913565336071
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Sene West",0.821189280331816,2.69691236532521
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Techiman",0.198942540172495,0.653358013104621
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Agona West",-0.23844178568099,-0.783079632936084
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Asikuma-Odoben-Brakwa",-0.680553835523494,-2.23504385438542
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Awutu Senya West",0.380133723279389,1.2484178292915
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Mfantseman",0.0241045289806029,0.0791629942391117
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Twifo-Atti-Morkwa",-1.36238338941802,-4.47427736483663
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Twifo-Hemang-Lower Denkyira",-1.07859293817238,-3.54226571361742
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Abuakwa South",-0.964859109761251,-3.16874626378507
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Akwapem North",-0.390517596376346,-1.28252007152223
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Atiwa East",-1.33839032607253,-4.39548044095041
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Denkyembour",-0.507878631074301,-1.66795182673996
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Kwahu Afram Plains North",0.179312531394724,0.588890033952701
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Ablekuma Central",-2.03048078580336,-6.66841235016567
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Ablekuma North",-2.21263127631407,-7.26662267995697
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Ashaiman",-1.66379278588507,-5.4641523520366
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Ayawaso West",-1.29258726595613,-4.24505612081348
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Ga East",-1.3151439195582,-4.31913565336071
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","La-Dade-Kotopon",-0.848510286609636,-2.78663876754274
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Tema West",-0.949615435875687,-3.11868368554689
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Weija Gbawe",-0.794467920964175,-2.60915529612946
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Chereponi",1.044716868612,3.43101147166103
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","West Mamprusi",1.2285761311018,4.0348336724184
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Yunyoo-Nasuan",0.794467920964175,2.60915529612946
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Gushegu",1.15034938037601,3.77792494700695
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Kpandai",0.876479841057651,2.87849510206894
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Nanumba South",0.781318172372694,2.5659694918007
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Sagnerigu",0.486062185086725,1.59630325026613
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Savelugu",1.41287558935073,4.64010154400271
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Tamale",0.742652148147067,2.4389842992883
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Tatale Sanguli",0.834771893406776,2.74151976343991
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Tolon",1.02822042257837,3.37683459629556
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Nkwanta South",0.268308922916213,0.881167922269318
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Bole",1.55801045722621,5.11674685488045
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Central Gonja",1.36238338941802,4.47427736483663
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","North East Gonja",1.13186235454918,3.71721070031061
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Sawla-Tuna-Kalba",1.6264867308608,5.34163350832275
"child_vitA","lcover_grass_frac_t0",2,3.28415437210222,3.25205985055931,"Built environment","Ghana","Bawku West",0.949615435875687,3.11868368554689
