"country","outcome","rep","fold","package","discrete_pick","w_domain_index","w_enet","w_rf","w_mean","w_hapc"
"Ghana","women_iron",2,3,"SuperLearner","hapc",0,0,0,0.329637288187344,0.670362711812656
"Ghana","women_iron",2,1,"SuperLearner","rf",0.0066522910384456,0,0,0.310620428136705,0.682727280824849
"Ghana","women_iron",2,4,"SuperLearner","rf",0.171960088710585,0,0,0.301875903407414,0.526164007882
"Ghana","women_iron",2,5,"SuperLearner","hapc",0.0575773224958344,0,0,0.18408714576559,0.758335531738576
"Ghana","women_iron",3,5,"SuperLearner","rf",0.113212906822739,0,0.0123722325810792,0.404508417764871,0.469906442831311
"Ghana","women_iron",3,1,"SuperLearner","hapc",0,0,0,0.302423178882996,0.697576821117004
"Ghana","women_iron",3,4,"SuperLearner","hapc",0,0,0,0.0274134150403532,0.972586584959647
"Ghana","women_iron",3,3,"SuperLearner","hapc",0.0673410537260661,0,0,0.236158319013289,0.696500627260645
"Ghana","women_iron",3,2,"SuperLearner","hapc",0.0173779153385421,0,0,0.193607240077556,0.789014844583902
"Ghana","women_iron",4,1,"SuperLearner","rf",0.00711422962993264,0,0.452662628468118,0.225441265371983,0.314781876529966
"Ghana","women_iron",4,2,"SuperLearner","hapc",0,0.0541133088127606,0,0,0.945886691187239
"Ghana","women_iron",4,4,"SuperLearner","hapc",0,0,0,0.0989286427550084,0.901071357244992
"Ghana","women_iron",4,3,"SuperLearner","mean",0.0401773211742239,0,0,0.578621069277464,0.381201609548312
"Ghana","women_iron",4,5,"SuperLearner","hapc",0.0563121869897097,0,0.0252916123662549,0.260267314678301,0.658128885965734
"Ghana","women_iron",5,2,"SuperLearner","rf",0.100187355206526,0,0.369511392506849,0.219599297654041,0.310701954632583
"Ghana","women_iron",5,3,"SuperLearner","mean",0.0140462502272536,0,0,0.54047872210207,0.445475027670677
"Ghana","women_iron",5,5,"SuperLearner","mean",0.147910309669798,0,0,0.852089690330202,0
"Ghana","women_iron",5,1,"SuperLearner","rf",0.158604947922132,0.26512076064406,0,0.365540990514764,0.210733300919043
"Ghana","women_iron",5,4,"SuperLearner","hapc",0,0.11745505594962,0,0,0.88254494405038
"Ghana","women_folate",1,1,"SuperLearner","rf",0,0,0.676439335080496,0,0.323560664919504
"Ghana","women_folate",1,3,"SuperLearner","rf",0.0302714281825223,0,0.128052911074967,0.456350186700081,0.385325474042429
"Ghana","women_folate",1,4,"SuperLearner","hapc",0,0,0,0,1
"Ghana","women_folate",1,5,"SuperLearner","rf",0.02791830623592,0,0.0253791320003044,0,0.946702561763776
"Ghana","women_folate",1,2,"SuperLearner","hapc",0,0,0,0,1
"Ghana","women_folate",2,2,"SuperLearner","rf",0.128314297887219,0,0.26127203138027,0,0.610413670732511
"Ghana","women_folate",2,3,"SuperLearner","hapc",0,0,0,0,1
"Ghana","women_folate",2,1,"SuperLearner","rf",0,0,0,0,1
"Ghana","women_folate",2,4,"SuperLearner","rf",0.0414899475022502,0,0.326574668325476,0,0.631935384172274
"Ghana","women_folate",2,5,"SuperLearner","rf",0,0,0.193479189998522,0,0.806520810001478
"Ghana","women_folate",3,5,"SuperLearner","hapc",0,0,0,0,1
"Ghana","women_folate",3,1,"SuperLearner","enet",0,0.567020876421152,0,0,0.432979123578848
"Ghana","women_folate",3,4,"SuperLearner","hapc",0.062546412770857,0.107479574131368,0,0,0.829974013097775
"Ghana","women_folate",3,3,"SuperLearner","rf",0.168051952304231,0,0.279643680471432,0,0.552304367224337
"Ghana","women_folate",3,2,"SuperLearner","hapc",0,0,0.023141099105364,0,0.976858900894636
"Ghana","women_folate",4,1,"SuperLearner","hapc",0,0,0.413533790846825,0,0.586466209153175
"Ghana","women_folate",4,2,"SuperLearner","rf",0,0,0.411958289971349,0,0.588041710028651
"Ghana","women_folate",4,4,"SuperLearner","rf",0.0655439569870111,0,0.502344955704431,0,0.432111087308558
"Ghana","women_folate",4,3,"SuperLearner","hapc",0,0,0,0,1
"Ghana","women_folate",4,5,"SuperLearner","hapc",0,0,0,0,1
"Ghana","women_folate",5,2,"SuperLearner","rf",0,0.0359318612998174,0.628774767868048,0,0.335293370832135
"Ghana","women_folate",5,3,"SuperLearner","rf",0.0157745670545555,0,0.639539522945263,0,0.344685910000181
"Ghana","women_folate",5,5,"SuperLearner","rf",0,0,0,0,1
"Ghana","women_folate",5,1,"SuperLearner","enet",0,0.726157942767745,0,0,0.273842057232255
"Ghana","women_folate",5,4,"SuperLearner","hapc",0.111756309026469,0,0,0,0.888243690973531
"Ghana","women_b12",1,1,"SuperLearner","rf",0,0,0.896862211328211,0.103137788671789,0
"Ghana","women_b12",1,3,"SuperLearner","rf",0.264519521869735,0,0.237574864897046,0.497905613233219,0
"Ghana","women_b12",1,4,"SuperLearner","rf",0,0,0.85443113345084,0.14556886654916,0
"Ghana","women_b12",1,5,"SuperLearner","rf",0,0.16361684717132,0.744508616157923,0.0918745366707576,0
