"country","admin1","admin2","n_clusters","rain_annual_mean_50km","rain_july_25km","rain_seasonality_sd_10km","temp_may_25km","temp_oct_10km","temp_seasonality_sd_10km","temp_peak_month_25km","ndvi_april_50km","ndvi_november_25km","ndvi_december_25km","human_modification_index","grassland_fraction_50km","built_surface_nonres_10km","pop_density_cropland_10km","malaria_effective_treatment","malaria_pf_repro_number","prev_women_iron","n_women_iron","ndef_women_iron","var_women_iron","prev_women_vitA","n_women_vitA","ndef_women_vitA","var_women_vitA","prev_women_b12","n_women_b12","ndef_women_b12","var_women_b12","prev_women_folate","n_women_folate","ndef_women_folate","var_women_folate","prev_women_zinc","n_women_zinc","ndef_women_zinc","var_women_zinc","prev_child_iron","n_child_iron","ndef_child_iron","var_child_iron","prev_child_vitA","n_child_vitA","ndef_child_vitA","var_child_vitA","prev_child_zinc","n_child_zinc","ndef_child_zinc","var_child_zinc"
"Malawi","Nkhotakota","TA Malenga Chanzi",1,0.124110577333616,0.00154445512453094,0.191805361173871,19.444185256958,22.4543495178223,2.87756852078018,12,0.32729344476353,0.153365404345095,0.145900026895106,0.481206864118576,0.170239177306292,0.16879990696907,3.05269503593445,0.459686491569371,3.2572014709347,0.333333333333333,6,2,0.0555555555555556,0,8,0,0,0,6,0,0,0.333333333333333,6,2,0.0555555555555556,0.5,8,4,0.046875,0,9,0,0,0.111111111111111,9,1,0.0164609053497942,0.666666666666667,9,6,0.037037037037037
"Malawi","Nkhotakota","TA Mwadzama",1,0.107611644142329,0.00538892447366379,0.15738871755798,21.0889043807983,23.5712471008301,2.4814359409863,12,0.35722730782899,0.0859708962962031,0.0997129064053297,0.341541767120361,0.0649204455825446,0.00382337911287323,1.77555102109909,0.461174003236023,2.46019612520444,0.111111111111111,9,1,0.0164609053497942,0,9,0,0,0,9,0,0,0.444444444444444,9,4,0.0411522633744856,0.5,10,5,0.0375,0.263157894736842,19,5,0.0153083539874617,0.0526315789473684,19,1,0.00393643388249016,0.578947368421053,19,11,0.0192447878699519
"Malawi","Nsanje","Nsanje Boma",1,0.0963200512020126,0.0156040918081999,0.150944317830364,20.0143260955811,24.6747903823853,2.57280950634066,11,0.352070055902004,0.223327718675137,0.328829258680344,0.497399240732193,0.0614458434103753,0.0548342452384531,1.33325010538101,0.479400045735805,2.22692680057135,0,6,0,0,0,6,0,0,0,6,0,0,0.333333333333333,6,2,0.0555555555555556,0.333333333333333,6,2,0.0555555555555556,0.25,4,1,0.0703125,0,4,0,0,0.25,4,1,0.0703125
"Malawi","Nsanje","SC Mbenje",1,0.0933039642629739,0.0100121091430386,0.129307706430251,20.1725705464681,25.9695067405701,2.89906700337452,12,0.357643793026606,0.20974267522494,0.277984877427419,0.474329501390457,0.0347061603945209,0.127837586216629,1.28481803834438,0.46094425022297,1.72661403819655,0.111111111111111,9,1,0.0164609053497942,0.111111111111111,9,1,0.0164609053497942,0,9,0,0,0.444444444444444,9,4,0.0411522633744856,0.666666666666667,9,6,0.037037037037037,0.0625,16,1,0.0054931640625,0.1875,16,3,0.0142822265625,0.764705882352941,17,13,0.0158762466924486
"Malawi","Nsanje","TA Ndamera",1,0.09315746710854,0.00764767563669011,0.145125228358046,19.406229019165,23.7779693603516,2.4806903733986,12,0.348759194215139,0.240365996956825,0.343471735715866,0.386188060045242,0.0529396207598577,0.00153156835585833,1.73590385913849,0.459989576909863,2.49234188513937,0,3,0,0,0,6,0,0,0,5,0,0,0.4,5,2,0.072,0.5,6,3,0.0625,0.1,10,1,0.0135,0,10,0,0,0.6,10,6,0.036
"Malawi","Ntcheu","SC Goodson Ganya",1,0.101648442087492,0.00886621722020209,0.142829599707406,15.9450402259827,20.8346843719482,2.79995667792768,12,0.388793780045076,0.156263150274754,0.18246240913868,0.492521435022354,0.163215063232093,0.0652850642800331,2.36716389656067,0.460002651296283,2.14830758884196,0.1,10,1,0.0135,0,11,0,0,0,11,0,0,0,11,0,0,0.727272727272727,11,8,0.0270473328324568,0.0769230769230769,13,1,0.00819299044151115,0.0769230769230769,13,1,0.00819299044151115,0.583333333333333,12,7,0.0303819444444444
"Malawi","Ntcheu","SC Makwangwala",1,0.101827646051951,0.00856075047825774,0.142829599707406,15.5056327184041,20.8346843719482,2.79995667792768,12,0.377297135916623,0.158920039733251,0.18393020828565,0.524190902709961,0.169809224657249,0.0652850642800331,2.36716389656067,0.457855095513541,2.36271386496897,0,11,0,0,0,11,0,0,0,11,0,0,0.181818181818182,11,2,0.0202854996243426,0.636363636363636,11,7,0.0315552216378663,0.230769230769231,13,3,0.0204824761037779,0.230769230769231,13,3,0.0204824761037779,0.333333333333333,12,4,0.0277777777777778
"Malawi","Ntcheu","TA Njolomole",1,0.0919225947167654,0.00581591320224106,0.142829599707406,15.5094881057739,20.8346843719482,2.79995667792768,12,0.397514753043652,0.16285827755928,0.161804273724556,0.45036244392395,0.167514263085122,0.0652850642800331,2.36716389656067,0.458060519409544,2.06451572337716,0.111111111111111,9,1,0.0164609053497942,0,9,0,0,0,9,0,0,0.111111111111111,9,1,0.0164609053497942,0.333333333333333,9,3,0.037037037037037,0.133333333333333,15,2,0.0115555555555556,0.0666666666666667,15,1,0.00622222222222222,0.0666666666666667,15,1,0.00622222222222222
"Malawi","Ntcheu","TA Phambala",1,0.105774821167523,0.0107805316802114,0.151650575445217,15.805095911026,21.0885725021362,2.85146987759649,12,0.350512209263715,0.153339400887489,0.194823756814003,0.415420323610306,0.160602196717405,0.159444970544428,1.61856371164322,0.458751269467868,2.19454282499433,0,10,0,0,0,11,0,0,0,11,0,0,0.363636363636364,11,4,0.0315552216378663,0.636363636363636,11,7,0.0315552216378663,0.0769230769230769,13,1,0.00819299044151115,0.153846153846154,13,2,0.0150204824761038,0.769230769230769,13,10,0.0204824761037779
"Malawi","Ntchisi","SC Chilooko",1,0.0989606999218011,0.000816836177061001,0.112658792938138,15.2776635487874,18.431037902832,2.60684966387294,12,0.362835747691301,0.20953809718291,0.157425537705421,0.514503121376038,0.616463972345092,0.133552476763725,1.44709813594818,0.458634362673011,3.6598714331712,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0.714285714285714,7,5,0.043731778425656,0.1,10,1,0.0135,0,10,0,0,0.8,10,8,0.024
"Malawi","Ntchisi","SC Nthondo",1,0.0913565972470274,0.0012252542655915,0.141429976181855,16.0976462364197,20.0684690475464,2.44741096596142,12,0.360224727789561,0.207443036139011,0.159164600074291,0.324484467506409,0.35787832459568,0.00982773619216459,1.51980471611023,0.458267394908813,3.26187679340987,0,8,0,0,0.125,8,1,0.0205078125,0.25,8,2,0.03515625,0,8,0,0,0.75,8,6,0.03515625,0.0588235294117647,17,1,0.00488499898229188,0.0588235294117647,17,1,0.00488499898229188,0.705882352941177,17,12,0.0183187461835945
"Malawi","Ntchisi","TA Kalumo",1,0.0848500005717835,0.000612627132795751,0.124222561795002,15.3758130073547,19.1569485664368,2.45010766893054,12,0.366286617304598,0.189778465777636,0.139282373711467,0.563354671001434,0.440909635843426,0.0790679694082428,1.68750488758087,0.457189426722637,2.73381974763621,0,4,0,0,0,8,0,0,0.125,8,1,0.0205078125,0,8,0,0,1,8,8,0,0.0833333333333333,12,1,0.00954861111111111,0.0833333333333333,12,1,0.00954861111111111,0.916666666666667,12,11,0.00954861111111112
"Malawi","Phalombe","TA Mkhumba",3,0.150937697205768,0.0881424407578178,0.182300375586505,16.1810250812107,20.8125902811686,2.78472088702076,11.3333333333333,0.312514796401515,0.128096027506722,0.120505189730061,0.556351184844971,0.153876533966268,0.145666273931662,3.39989948272705,0.460096375892345,2.18140498665776,0.095832473684385,24,3,0.00541553816699479,0,26,0,0,0,25,0,0,0.149261675482729,24,6,0.0079364142321761,0.813857615299332,25,20,0.00908960383911701,0.189162199797685,35,5,0.00657342265565938,0.0429703581094047,35,2,0.00176245313285804,0.688478699948951,34,23,0.00946216674995088
"Malawi","Rumphi","Rumphi Boma",2,0.0925937423111174,0.000249494944000617,0.100191029121475,14.837954044342,18.6172389984131,2.05150396044111,11,0.225733494570295,0.192844733595848,0.154124159365892,0.617905974388123,0.378786182357575,0.10209999512881,0.876712381839752,0.460741520582582,1.70657413394086,0.168166123250775,16,3,0.0131143385851481,0,19,0,0,0,18,0,0,0.40325323136528,17,7,0.0212329467140065,0.448985613690143,19,9,0.0195313841360075,0.173563318805551,17,3,0.01265639057389,0,17,0,0,0.347126637611102,17,6,0.0199967413298746
"Malawi","Rumphi","SC Chapinduka",1,0.110285415995746,0,0.102374073270489,17.8223075866699,22.4421844482422,0.986374992716288,11,0.193671305974325,0.151574410498142,0.125262498855591,0.156179890036583,0.222019747881541,0,,0.46072246994598,2.03336560124129,0,8,0,0,0,8,0,0,0,8,0,0,0.5,8,4,0.046875,0.25,8,2,0.03515625,0.181818181818182,11,2,0.0202854996243426,0,11,0,0,0.181818181818182,11,2,0.0202854996243426
"Malawi","Rumphi","SC Kachulu",1,0.110626595234023,0.00457949191331863,0.10508292846721,18.0056986808777,20.4148659706116,1.60339136287127,12,0.224196765285272,0.139545772224665,0.122916450724006,0.237467631697655,0.454276788865651,0.0117951559368521,1.68107414245605,0.45946772163414,1.93375553788966,0.333333333333333,6,2,0.0555555555555556,0,6,0,0,0,6,0,0,0,6,0,0,0.333333333333333,6,2,0.0555555555555556,0.444444444444444,9,4,0.0411522633744856,0,9,0,0,0.333333333333333,9,3,0.037037037037037
"Malawi","Rumphi","SC Mwankhunikira",1,0.105858357106453,0.000332659925334156,0.109086967001923,16.8037675221761,20.2499327659607,1.52720609163711,11,0.203812653055558,0.177159796158473,0.146244511008263,0.230860069394112,0.264562774976145,0.0262927664443851,0.701053410768509,0.459106844888084,1.67724421719979,0,6,0,0,0,7,0,0,0,7,0,0,0.142857142857143,7,1,0.0262390670553936,0.142857142857143,7,1,0.0262390670553936,0.2,5,1,0.048,0,5,0,0,0.2,5,1,0.048
"Malawi","Rumphi","TA Chikulamayembe",2,0.0924784175341322,0,0.0987724144403569,14.2458189725875,18.832061290741,2.07415566309403,11,0.234731573901781,0.173064257949591,0.134576331513623,0.404266923666,0.47846739637351,0.0975814536213877,0.952236066261929,0.460280791779136,1.84153556289069,0.06220031435609,15,1,0.00583314352500936,0,15,0,0,0,15,0,0,0.531100157178045,15,8,0.0249032780223501,0.33779968564391,15,5,0.0223691058022786,0.188367588703598,27,5,0.00849362445719945,0.0731055164815137,27,2,0.00376450555230471,0.380471042407071,27,10,0.0130951571275971
"Malawi","Salima","SC Kambwiri",1,0.0830504069241821,0.00215198961086573,0.12060237928434,17.0748085975647,21.9011526107788,2.65761824703085,12,0.375130941470464,0.158391430974007,0.121761308982968,0.373648703098297,0.0785604653278513,0.141169470967725,2.01038774847984,0.459730897922924,1.74044232167619,0,6,0,0,0,6,0,0,0,6,0,0,0.333333333333333,6,2,0.0555555555555556,0.166666666666667,6,1,0.0347222222222222,0,13,0,0,0.153846153846154,13,2,0.0150204824761038,0,13,0,0
"Malawi","Salima","TA Karonga",1,0.0902339873647902,0.00694094163676105,0.131943823869808,18.1514492034912,23.1200771331787,2.97173835851747,12,0.387414650275157,0.137112011512121,0.126105114817619,0.41360604763031,0.0923380005312888,0.432150155305862,2.96732544898987,0.460159998481932,1.93792360241071,0.285714285714286,7,2,0.043731778425656,0,7,0,0,0,7,0,0,1,6,6,0,0.571428571428571,7,4,0.0524781341107872,0.142857142857143,7,1,0.0262390670553936,0,7,0,0,0.714285714285714,7,5,0.043731778425656
"Malawi","Salima","TA Khombedza",1,0.0816118555530271,9.48016149051509e-18,0.121102508282094,16.1192553838094,20.7801942825317,2.83041862064945,12,0.394434060369219,0.164029285311699,0.125092099110285,0.436575025320053,0.0736730827544574,0.108790643513203,1.81378933787346,0.459462795375994,2.13717204431929,0,3,0,0,0,3,0,0,0,3,0,0,0.333333333333333,3,1,0.111111111111111,1,3,3,0,0,11,0,0,0.363636363636364,11,4,0.0315552216378663,0.636363636363636,11,7,0.0315552216378663
"Malawi","Salima","TA Maganga",1,0.0955743964179765,0.0109404097311199,0.137874470483896,19.9104099273682,23.9576940536499,1.99007204915743,12,0.391087548090861,0.13543468217055,0.101982071995735,0.469321459531784,0.100355824972392,0.263773936778307,2.96732544898987,0.460098795544609,1.70656888470688,0.1,10,1,0.0135,0,11,0,0,0,11,0,0,0.5,10,5,0.0375,0.363636363636364,11,4,0.0315552216378663,0.0833333333333333,12,1,0.00954861111111111,0.166666666666667,12,2,0.0173611111111111,0.454545454545455,11,5,0.033809166040571
"Malawi","Thyolo","SC Mbawela",1,0.101899713491465,0.0171204147239526,0.139060634869736,19.3338241577148,23.8416423797607,2.64266976224055,11,0.35636383957333,0.21177401393652,0.265060760080814,0.503181636333466,0.0222633596157833,0.0696907564997673,,0.460207513099034,1.65464046483027,0.2,10,2,0.024,0,11,0,0,0,13,0,0,0.153846153846154,13,2,0.0150204824761038,0.384615384615385,13,5,0.0273099681383705,0.0909090909090909,11,1,0.0112697220135237,0,11,0,0,0.2,10,2,0.024
"Malawi","Thyolo","TA Bvumbwe",1,0.0994498093556926,0.0139883665833622,0.156969986268041,16.726550579071,21.9090828895569,2.64347111974974,11,0.349359931854101,0.157478984445333,0.173328502103686,0.579551696777344,0.0373520783356341,4.17204006016254,4.13376331329346,0.460330272982985,1.55975425627444,0.0666666666666667,15,1,0.00622222222222222,0.0666666666666667,15,1,0.00622222222222222,0,16,0,0,0.3125,16,5,0.0201416015625,0.8125,16,13,0.0142822265625,0.0909090909090909,11,1,0.0112697220135237,0,11,0,0,0.727272727272727,11,8,0.0270473328324568
"Malawi","Thyolo","TA Nchilamwela",1,0.104830429024415,0.0173307756582896,0.146671379607451,16.72722752889,20.7414302825928,2.61049362230106,11,0.342638060450554,0.175193543235461,0.198477054635684,0.481742352247238,0.0515523624562132,0.297167420387268,4.52341175079346,0.459900794216538,1.55882543088402,0,2,0,0,0,2,0,0,0,2,0,0,0.5,2,1,0.1875,1,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0
"Malawi","Zomba","SC Mbiza",1,0.12279727144189,0.0166567403357476,0.161870731470168,16.2344379425049,21.2548456192017,2.72695872178236,11,0.302877948752471,0.132500456646085,0.129178525879979,0.557532906532288,0.124619807615671,0.807282279711217,2.9973136583964,0.458790078306174,1.93833187810216,0,7,0,0,0.125,8,1,0.0205078125,0,8,0,0,0.125,8,1,0.0205078125,0.625,8,5,0.0439453125,0,14,0,0,0.357142857142857,14,5,0.0245991253644315,0.571428571428571,14,8,0.0262390670553936
"Malawi","Zomba","TA Malemia",2,0.149808072454806,0.167656047580143,0.163981163254343,17.4879333972931,21.3344206809997,2.52786177790833,12,0.323778668357121,0.13534114168336,0.138851254247129,0.393746212124825,0.12765048212792,0.519850870245137,2.52733421325684,0.459377200756366,2.1412034225298,0.181156484208861,11,2,0.0202280198779017,0,11,0,0,0,11,0,0,0,11,0,0,0.818843515791139,11,9,0.0202280198779017,0.0830275766250819,23,2,0.00496526074857704,0.0865031819182787,23,2,0.00515350313714947,0.868507424475984,23,20,0.00744797465909199
"Sierra Leone","Eastern","Kailahun",3,0.247751922235018,0.308305833074782,0.199598180418025,19.2070994377136,19.458321094513,1.08201642029989,8.33333333333333,0.248192797330293,0.394709560606215,0.436146544913451,0.265386193990707,4.44925961270254e-05,0.0867090839892624,1.43021830916405,0.517024060576046,6.05662437891147,0.0762144660434506,52,4,0.0020309371502643,0.0326298672048461,52,1,0.000910533431856929,0,53,0,0,0.616787954365286,53,37,0.006689450199486,,,,,0.148152925917811,19,3,0.00996344498366866,0.0370382314794529,19,1,0.00281576849118374,,,,
"Sierra Leone","Eastern","Kenema",6,0.240041061203582,0.317567727218072,0.206574357022334,18.9182098706563,19.742241276635,0.635910059687041,9.66666666666667,0.226936383071416,0.313267459472021,0.414509966141647,0.293708801269531,0.000552286163162035,0.0169538076443132,0.506734839744038,0.517701971888173,6.51649313253206,0.132656500006154,81,12,0.0021307176483754,0,81,0,0,0.0199566462511643,90,1,0.000325972975359504,0.838013898350445,90,77,0.00226244340869892,,,,,0.0600915315124487,38,2,0.00222949497445804,0.137330714404301,38,4,0.00467648641916467,,,,
"Sierra Leone","Eastern","Kono",5,0.240387543198782,0.290071220199267,0.178035045895565,19.6932387034098,19.824778175354,1.55297844296772,8,0.259585094132594,0.363115278879801,0.478462673226992,0.236365705728531,0.000574222360537022,0.141621073801071,0.666549400985241,0.517061283291972,6.49733205058054,0.0225150568626686,33,1,0.00100036950350634,0,33,0,0,0,32,0,0,0.938466628111649,32,29,0.00270689137651881,,,,,0.0659677589017379,54,3,0.00171155593575611,0.110818942217789,54,8,0.00273716956287555,,,,
"Sierra Leone","Northern","Bombali",3,0.27298302723307,0.395703491237428,0.256952903822249,19.1763866212633,18.0559506416321,1.19964873219924,3,0.259540286392738,0.343643368118339,0.447905522253778,0.247826546430588,0.0530137003199256,0.0901353883867461,0.587109873692195,0.519709557900598,12.2212476564215,0.11326263756308,27,3,0.00557967847196303,0.0151665692493716,27,1,0.000829808023698647,0,29,0,0,0.760727103336935,29,20,0.00941489884063092,,,,,0.0425453078436351,26,1,0.00235010795908416,0.127659081740227,26,5,0.00642474464939246,,,,
"Sierra Leone","Northern","Kambia",2,0.238874786557044,0.393700391054153,0.199149337619298,20.2951173782348,20.8767824172973,1.68815903443053,11,0.245378997590807,0.298024956136942,0.436763107776642,0.293115377426147,0.000808506790226325,0.107734774549802,1.60622123877208,0.521409279844574,8.38776415765036,0,26,0,0,0,26,0,0,0,27,0,0,0.87154160897913,27,24,0.00621982404428883,,,,,0.0596959960988811,26,1,0.00323840677780636,0.0696561599989387,26,2,0.00373870265614275,,,,
"Sierra Leone","Northern","Koinadugu",3,0.214291049413316,0.358395626147588,0.181689905429513,19.0924786461724,20.0280380249023,1.57511076320502,8.66666666666667,0.288054662822473,0.375790735085805,0.478603982263141,0.259351968765259,0.000650856536972344,0.0101639181375504,0.603764653205872,0.51694431176442,10.5796630020704,0.269407181266543,39,10,0.00757026738263688,0,39,0,0,0,38,0,0,0.69577564420571,38,25,0.00835546962378312,,,,,0.144279900132753,31,6,0.00597402631695656,0.149259550597387,31,4,0.00614424857191224,,,,
"Sierra Leone","Northern","Port Loko",6,0.247446205846306,0.388649836182594,0.214663765958656,19.5360088878208,21.1922680536906,1.72057454638058,11,0.219724225950454,0.296735934913158,0.427599129577478,0.25484624505043,0.00454330935999224,1.50956480864746,0.733781915903092,0.521066784473025,10.1750673081214,0.0800941455534594,80,7,0.00138148262627851,0.0134047783908162,80,2,0.000247970443258299,0,76,0,0,0.780274889131643,76,59,0.00338380236557063,,,,,0.0259072617146139,47,2,0.000805406665055248,0.19171148088991,47,9,0.00494547411653961,,,,
"Sierra Leone","Northern","Tonkolili",4,0.296155591181198,0.445822805166245,0.255366235993366,17.80284512043,17.9481469392777,1.30336028060603,9,0.233597245312981,0.332188241183758,0.45462859608233,0.243331998586655,0.0716740257887911,0.130702517344616,0.684621812775731,0.519917388848671,15.644524796738,0.0234798618401071,56,2,0.000614157801644909,0.0516758722472825,56,3,0.00131264669128835,0.0131527678274832,60,1,0.000324494313148987,0.690437680490269,60,41,0.00534333724623716,,,,,0.0272995955838523,40,1,0.000995787287430389,0.0853298108021495,40,4,0.00292682378214821,,,,
"Sierra Leone","Southern","Bo",4,0.274698769979421,0.354918238396446,0.245421033929094,18.916452050209,19.0833810567856,1.42430546036015,7.5,0.229262292391924,0.329784283414483,0.452800460159778,0.255964994430542,0.00287840775844952,0.0390638834724086,0.529988607391715,0.518633611587346,7.94135558513931,0.145818457142779,58,8,0.00322126124222272,0.0132562233766163,58,1,0.000338288687544971,0.0129138457293378,60,1,0.000318676957945415,0.836362794547867,60,52,0.00342150176109874,,,,,0.0184507180396902,40,1,0.000679135839131627,0.228779264441755,40,8,0.00661647422262168,,,,
"Sierra Leone","Southern","Bonthe",4,0.25405488220012,0.346352428197861,0.24592268549128,19.6430257161458,20.3497890896267,0.617895214946383,9.5,0.193152410867201,0.260102936066687,0.352030788858732,0.226807862520218,0.0397256719162851,0.306782302757104,0.62407952422897,0.520317453154283,4.15927393025599,0.0205814921713676,40,1,0.000755921038176283,0,40,0,0,0,41,0,0,0.97997447408034,41,40,0.000717969666998802,,,,,0.0185877215920252,34,1,0.000804803744031291,0.111526329552151,34,3,0.00437153856038719,,,,
"Sierra Leone","Southern","Moyamba",2,0.263250993215646,0.391076033314069,0.220357642652851,19.2017014821371,20.5865743160248,1.36204283077095,10,0.200124808429897,0.31069415807724,0.430314799149832,0.193625077605247,0.0221579893468248,0.149893613299355,0.659487836062908,0.518926823754683,10.9426563889714,0.056519532549961,23,2,0.00347772228197576,0,23,0,0,0,34,0,0,0.883218295457945,34,29,0.00455045903057238,,,,,0.114506861174492,14,2,0.0108637542769776,0.0305285160822247,14,1,0.00317105633443308,,,,
"Sierra Leone","Southern","Pujehun",4,0.242179677737948,0.360242388521632,0.21264344773111,19.1409245332082,20.0717027187347,0.8349329808904,10.5,0.218058272954319,0.308934180065989,0.396714416642984,0.249622374773026,0.028147024767337,0.0178447231155587,0.954756934195756,0.518767248672322,4.68501995421146,0.135885460249415,64,8,0.00275204535802078,0.0262760634580409,64,2,0.000599663248762263,0,41,0,0,0.925902343714761,41,37,0.00251001927871733,,,,,0,34,0,0,0.0374541606622702,34,2,0.00159050058138331,,,,
"Sierra Leone","Western","Western Rural",6,0.234846662305041,0.437264586488406,0.215802296090596,19.1762362851037,21.3708487351735,2.42541431222492,11,0.213945273499167,0.234013613520397,0.348339976535903,0.409953445196152,0.00390762438608902,5.47854153066873,2.08530691597197,0.523240093865307,4.92978241005515,0.0892146241381717,87,5,0.00140095474100097,0.0052611589569894,87,1,9.02323993692877e-05,0,86,0,0,0.758926669420034,86,64,0.00319111011389038,,,,,0.0887106685475689,42,4,0.00288718163690758,0.10080199153594,42,6,0.00323717678708315,,,,
"Sierra Leone","Western","Western Urban",8,0.241547709229659,0.423012603695194,0.2171921331351,19.4436713457108,21.6660829271589,2.51657653717159,11,0.218679025325747,0.220591214485467,0.334138119593262,0.745071768760681,0.00506682104891654,7.56612886701311,1.97767508029938,0.521748143375518,3.09609867187092,0.0973451327433627,108,10,0.00122040358159083,0.023598820058997,108,3,0.000320026607650279,0.0128205128205128,101,1,0.000187962583240572,0.73202614379085,99,74,0.00297217982723558,,,,,0.0169491525423729,41,1,0.000609580930626888,0.152542372881356,41,4,0.00472950722038102,,,,
