iso3,year,indicator,indicator_code,pop_dim,value_num,value_str,value_low,value_high
SLE,2017,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.4,54.4 [50.7-57.2],50.7,57.2
SLE,2016,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.4,54.4 [51.0-57.1],51,57.1
SLE,2015,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.5,54.5 [51.1-57.1],51.1,57.1
SLE,2014,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.5,54.5 [51.2-57.1],51.2,57.1
SLE,2013,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.6,54.6 [51.2-57.2],51.2,57.2
SLE,2012,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.7,54.7 [51.3-57.3],51.3,57.3
SLE,2011,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.8,54.8 [51.3-57.5],51.3,57.5
SLE,2010,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54.9,54.9 [51.2-57.8],51.2,57.8
SLE,2009,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,55.1,55.1 [51.2-58.1],51.2,58.1
SLE,2008,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,55.3,55.3 [51.2-58.3],51.2,58.3
SLE,2007,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,55.5,55.5 [51.3-58.7],51.3,58.7
SLE,2006,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,55.7,55.7 [51.3-59.0],51.3,59
SLE,2005,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,55.9,55.9 [51.3-59.2],51.3,59.2
SLE,2004,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,56,56.0 [51.2-59.4],51.2,59.4
SLE,2003,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,56.2,56.2 [51.1-59.6],51.1,59.6
SLE,2002,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,56.4,56.4 [51.1-59.8],51.1,59.8
SLE,2001,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,56.5,56.5 [51.0-60.1],51,60.1
SLE,2000,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,56.6,56.6 [50.8-60.3],50.8,60.3
TZA,2019,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,56.1,56.1 [42.0-68.7],42,68.7
TZA,2019,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,56.1,56.1 [42.0-68.7],42,68.7
TZA,2018,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,56.6,56.6 [44.4-67.5],44.4,67.5
TZA,2018,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,56.6,56.6 [44.4-67.5],44.4,67.5
TZA,2017,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,57.2,57.2 [46.7-66.4],46.7,66.4
TZA,2017,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,57.2,57.2 [46.7-66.4],46.7,66.4
TZA,2016,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,57.7,57.7 [48.9-65.6],48.9,65.6
TZA,2016,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,57.7,57.7 [48.9-65.6],48.9,65.6
TZA,2015,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,58.3,58.3 [50.4-65.4],50.4,65.4
TZA,2015,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,58.3,58.3 [50.4-65.4],50.4,65.4
TZA,2014,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,58.7,58.7 [51.8-65.2],51.8,65.2
TZA,2014,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,58.7,58.7 [51.8-65.2],51.8,65.2
TZA,2013,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,59.3,59.3 [52.8-65.5],52.8,65.5
TZA,2013,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,59.3,59.3 [52.8-65.5],52.8,65.5
TZA,2012,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,60.1,60.1 [54.0-65.8],54,65.8
TZA,2012,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,60.1,60.1 [54.0-65.8],54,65.8
TZA,2011,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,61,61.0 [55.0-66.5],55,66.5
TZA,2011,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,61,61.0 [55.0-66.5],55,66.5
TZA,2010,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,62.2,62.2 [56.0-67.6],56,67.6
TZA,2010,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,62.2,62.2 [56.0-67.6],56,67.6
TZA,2009,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,63.4,63.4 [57.1-68.8],57.1,68.8
TZA,2009,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,63.4,63.4 [57.1-68.8],57.1,68.8
TZA,2008,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,64.6,64.6 [58.1-69.9],58.1,69.9
TZA,2008,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,64.6,64.6 [58.1-69.9],58.1,69.9
TZA,2007,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,65.7,65.7 [59.1-71.0],59.1,71
TZA,2007,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,65.7,65.7 [59.1-71.0],59.1,71
TZA,2006,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,66.8,66.8 [60.1-72.0],60.1,72
TZA,2006,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,66.8,66.8 [60.1-72.0],60.1,72
TZA,2005,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,67.8,67.8 [60.8-72.9],60.8,72.9
TZA,2005,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,67.8,67.8 [60.8-72.9],60.8,72.9
TZA,2004,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,68.6,68.6 [61.6-73.9],61.6,73.9
TZA,2004,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,68.6,68.6 [61.6-73.9],61.6,73.9
TZA,2003,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,69.5,69.5 [62.2-75.1],62.2,75.1
TZA,2003,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,69.5,69.5 [62.2-75.1],62.2,75.1
TZA,2002,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,70.4,70.4 [62.8-76.3],62.8,76.3
TZA,2002,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,70.4,70.4 [62.8-76.3],62.8,76.3
TZA,2001,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,71.3,71.3 [63.2-77.6],63.2,77.6
TZA,2001,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,71.3,71.3 [63.2-77.6],63.2,77.6
TZA,2000,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEX_BTSX,72.1,72.1 [63.6-78.9],63.6,78.9
TZA,2000,children_6_59m,NUTRITION_ANAEMIA_CHILDREN_PREV,SEVERITY_TOTAL,72.1,72.1 [63.6-78.9],63.6,78.9
TZA,2019,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,37.9,37.9 [23.5-55.2],23.5,55.2
TZA,2018,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,37.9,37.9 [24.8-53.5],24.8,53.5
TZA,2017,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,38.1,38.1 [26.0-52.2],26,52.2
TZA,2016,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,38.4,38.4 [27.2-51.6],27.2,51.6
TZA,2015,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,38.6,38.6 [28.3-50.7],28.3,50.7
TZA,2014,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,38.6,38.6 [29.3-49.7],29.3,49.7
TZA,2013,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,38.8,38.8 [30.1-48.9],30.1,48.9
TZA,2012,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,39.1,39.1 [30.9-48.6],30.9,48.6
TZA,2011,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,39.6,39.6 [31.9-48.5],31.9,48.5
TZA,2010,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,40.3,40.3 [32.7-48.9],32.7,48.9
TZA,2009,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,41,41.0 [33.7-49.7],33.7,49.7
TZA,2008,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,41.9,41.9 [34.5-50.4],34.5,50.4
TZA,2007,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,42.7,42.7 [35.2-51.0],35.2,51
TZA,2006,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,43.5,43.5 [35.7-51.7],35.7,51.7
TZA,2005,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,44,44.0 [36.1-52.6],36.1,52.6
TZA,2004,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,44.5,44.5 [36.0-53.5],36,53.5
TZA,2003,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,44.8,44.8 [35.8-54.3],35.8,54.3
TZA,2002,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,45.1,45.1 [35.6-55.3],35.6,55.3
TZA,2001,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,45.4,45.4 [35.2-56.5],35.2,56.5
TZA,2000,women_nonpreg,NUTRITION_ANAEMIA_NONPREGNANT_PREV,SEVERITY_TOTAL,45.6,45.6 [34.5-57.7],34.5,57.7
TZA,2019,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,48.1,48.1 [35.9-56.1],35.9,56.1
TZA,2018,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,48.5,48.5 [37.6-55.8],37.6,55.8
TZA,2017,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,48.9,48.9 [39.3-55.6],39.3,55.6
TZA,2016,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,49.3,49.3 [40.7-55.5],40.7,55.5
TZA,2015,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,49.6,49.6 [41.8-55.5],41.8,55.5
TZA,2014,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,49.8,49.8 [42.6-55.3],42.6,55.3
TZA,2013,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,50,50.0 [43.3-55.2],43.3,55.2
TZA,2012,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,50.3,50.3 [44.1-55.2],44.1,55.2
TZA,2011,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,50.7,50.7 [44.7-55.3],44.7,55.3
TZA,2010,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,51.1,51.1 [45.5-55.5],45.5,55.5
TZA,2009,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,51.6,51.6 [46.3-55.8],46.3,55.8
TZA,2008,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,52.1,52.1 [46.8-56.2],46.8,56.2
TZA,2007,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,52.5,52.5 [47.2-56.5],47.2,56.5
TZA,2006,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,52.9,52.9 [47.7-56.9],47.7,56.9
TZA,2005,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,53.2,53.2 [47.8-57.1],47.8,57.1
TZA,2004,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,53.5,53.5 [47.9-57.4],47.9,57.4
TZA,2003,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,53.6,53.6 [47.8-57.8],47.8,57.8
TZA,2002,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,53.8,53.8 [47.7-58.1],47.7,58.1
TZA,2001,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,53.9,53.9 [47.5-58.5],47.5,58.5
TZA,2000,women_pregnant,NUTRITION_ANAEMIA_PREGNANT_PREV,SEVERITY_TOTAL,54,54.0 [47.0-58.8],47,58.8
