iso3,analysis_group,region_number,year,pop_under5,pop_npw_15_49,sdi
ESP,High Income,3,2007,2370656,11199493,0.1355736404657364
ESP,High Income,3,2008,2448932,11278873,0.13951893150806427
ESP,High Income,3,2009,2494516,11331754,0.14387579262256622
ESP,High Income,3,2010,2502551,11351938,0.14799584448337555
ESP,High Income,3,2011,2554562,11242755,0.15147437155246735
ESP,High Income,3,2012,2516997,11105511,0.15442635118961334
ESP,High Income,3,2013,2422224,10946342,0.15684254467487335
ESP,High Income,3,2014,2318016,10776132,0.15891589224338531
ESP,High Income,3,2015,2236636,10605547,0.16116376221179962
ESP,High Income,3,2016,2107875,10479052,0.16326941549777985
ESP,High Income,3,2017,2043816,10348650,0.16586185991764069
ESP,High Income,3,2018,2025429,10217523,0.16976125538349152
ESP,High Income,3,2019,2016181,10088337,0.17371179163455963
ESP,High Income,3,2020,1990096,9960023,0.17371179163455963
ESP,High Income,3,2021,1975036,9834987,0.17371179163455963
ESP,High Income,3,2022,1947976,9715703,0.17371179163455963
ESP,High Income,3,2023,1910197,9596437,0.17371179163455963
ESP,High Income,3,2024,1872711,9467172,0.17371179163455963
ESP,High Income,3,2025,1842899,9322324,0.17371179163455963
