country,year,Indicator,mn_group,Population,Mean,Geomean,Median,Prevalenceofdeficiency,Prevalenceofmarginaldeficienc,Prevalenceofinsufficiency,Prevalenceofinadequacy,Prevalenceoflowvalues,Prevalenceofmarginalvalues,Prevalenceofelevated,Prevalenceofexcess,PrevalenceofseverevitaminAd,Prevalenceofmicrocyticanaemia,Prevalenceofmacrocyticanaemia,PrevalenceofmildlyelevatedHc,Prevalencep97byage,Prevalencep97byBSA,PrevalenceofMyexoedematous,Prevalenceofneurological,Dataadjustedfor,Surveymethodology,Agefrom,Ageto
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,24,35
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,36,47
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,48,59
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,6,59
Kenya,2010,Haemoglobin,Haemoglobin,Preschool-age children,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,6,59
Kenya,2010,Haemoglobin,Haemoglobin,School-age children,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,Survey conducted during the peak malaria transmission season.,5,9
Kenya,2011,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,54
Kenya,2011,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,19
Kenya,2011,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,49
Kenya,2011,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",20,49
Kenya,2011,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,19
Kenya,2011,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",15,49
Kenya,2011,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",20,49
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",6,11
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",6,59
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",12,23
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",24,35
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",36,47
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",48,59
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",6,59
Kenya,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",6,59
Kenya,2011,Haemoglobin,Haemoglobin,School-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",5,14
Kenya,2011,Haemoglobin,Haemoglobin,School-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",5,14
Kenya,2011,Haemoglobin,Haemoglobin,School-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey covering all eight regions in Kenya, including 296 clusters, 123 in the urban and 173 in the rural areas. Survey representative of Kenya as a whole and by urban and rural areas.",5,14
Kenya,2015,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",6,59
Kenya,2015,Haemoglobin,Haemoglobin,Children (all),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",0,14
Kenya,2015,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",6,59
Kenya,2015,Haemoglobin,Haemoglobin,Children (all),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",0,14
Kenya,2015,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",6,59
Kenya,2015,Haemoglobin,Haemoglobin,Children (all),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",0,14
Kenya,2015,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",6,59
Kenya,1999,Haemoglobin,Haemoglobin,Men,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"National survey, data collected from 21 clusters drawn from 12 districts that represent dominant ecological-altitude zones in the country. Separate facility-based study for preschool-age children from the area of Kibera, Nairobi included. Participants were mainly mother-child pairs whose households were randomly sampled.",15,50
Kenya,1999,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"National survey, data collected from 21 clusters drawn from 12 districts that represent dominant ecological-altitude zones in the country. Separate facility-based study for preschool-age children from the area of Kibera, Nairobi included. Participants were mainly mother-child pairs whose households were randomly sampled.",NA,50
Kenya,1999,Haemoglobin,Haemoglobin,Pregnant women,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"National survey, data collected from 21 clusters drawn from 12 districts that represent dominant ecological-altitude zones in the country. Separate facility-based study for preschool-age children from the area of Kibera, Nairobi included. Participants were mainly mother-child pairs whose households were randomly sampled.",NA,50
Kenya,1999,Haemoglobin,Haemoglobin,Preschool-age children,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"National survey, data collected from 21 clusters drawn from 12 districts that represent dominant ecological-altitude zones in the country. Separate facility-based study for preschool-age children from the area of Kibera, Nairobi included. Participants were mainly mother-child pairs whose households were randomly sampled.",6,72
Kenya,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"National survey, data collected from 21 clusters drawn from 12 districts that represent dominant ecological-altitude zones in the country. Separate facility-based study for preschool-age children from the area of Kibera, Nairobi included. Participants were mainly mother-child pairs whose households were randomly sampled.",NA,50
Kenya,1999,Haemoglobin,Haemoglobin,Young infants (0-5 months),96.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"National survey, data collected from 21 clusters drawn from 12 districts that represent dominant ecological-altitude zones in the country. Separate facility-based study for preschool-age children from the area of Kibera, Nairobi included. Participants were mainly mother-child pairs whose households were randomly sampled.",2,5
Kenya,2015,Haemoglobin,Haemoglobin,Adolescents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The survey was based on a nationally representative sample drawn from the four epidemiological zones in the country. The survey used a two-stage stratified cluster sampling design. In the first stage, 246 clusters (131 rural, 115 urban) were selected with equal probability from the Fifth National Sample Survey and Evaluation Program (NASSEP V). The second stage involved selection of a uniform sample of 30 households using systematic sampling from each of the selected clusters.",10,14
