"country","outcome","Admin1","Admin2","rank","variable","shap","direction"
"Malawi","women_iron","Chitipa","TA Mwenemisuku",3,"gee_productivity_2015_annual_min",0.007920161485672,"increases risk"
"Malawi","women_iron","Chitipa","TA Mwenemisuku",4,"MAP_202206_Pf_Mortality_Rate",0.00756743848323822,"increases risk"
"Malawi","women_iron","Chitipa","TA Mwenemisuku",5,"dhs2015_c_mean_haz_adm2.x",-0.00579358279705048,"decreases risk"
"Malawi","women_iron","Karonga","TA Kyungu",1,"MAP_202206_Pf_Mortality_Rate",-0.0112029453118642,"decreases risk"
"Malawi","women_iron","Karonga","TA Kyungu",2,"dhs2015_c_wasted_adm2.x",0.00919379542271296,"increases risk"
"Malawi","women_iron","Karonga","TA Kyungu",3,"gee_globalhumanmodification_2016",-0.00732397735118866,"decreases risk"
"Malawi","women_iron","Karonga","TA Kyungu",4,"gee_productivity_2015_annual_min",0.00670117984215418,"increases risk"
"Malawi","women_iron","Karonga","TA Kyungu",5,"dhs2015_c_mean_haz_adm2.x",-0.00641849438349406,"decreases risk"
"Malawi","women_iron","Chitipa","TA Mwenewenya",1,"dhs2015_c_diarrhea_2wk_adm2.y",0.0068703830242157,"increases risk"
"Malawi","women_iron","Chitipa","TA Mwenewenya",2,"dhs2015_c_wasted_adm2.x",-0.00652494609355926,"decreases risk"
"Malawi","women_iron","Chitipa","TA Mwenewenya",3,"gee_globalhumanmodification_2016",-0.00579578936100006,"decreases risk"
"Malawi","women_iron","Chitipa","TA Mwenewenya",4,"gee_productivity_2015_annual_min",0.00559015691280365,"increases risk"
"Malawi","women_iron","Chitipa","TA Mwenewenya",5,"MAP_202206_Pf_Mortality_Rate",0.00521469116210938,"increases risk"
"Malawi","women_iron","Chitipa","Nyika N.P. - Chitipa",1,"gee_globalhumanmodification_2016",-0.00571213215589523,"decreases risk"
"Malawi","women_iron","Chitipa","Nyika N.P. - Chitipa",2,"gee_productivity_2015_annual_min",0.00554702430963516,"increases risk"
"Malawi","women_iron","Chitipa","Nyika N.P. - Chitipa",3,"dhs2015_c_mean_haz_adm2.x",-0.00540283918380737,"decreases risk"
"Malawi","women_iron","Chitipa","Nyika N.P. - Chitipa",4,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00521087646484375,"decreases risk"
"Malawi","women_iron","Chitipa","Nyika N.P. - Chitipa",5,"MAP_202206_Pf_Mortality_Rate",0.00519644916057587,"increases risk"
"Malawi","women_iron","Nkhata Bay","TA Kabunduli",1,"MAP_202206_Pf_Mortality_Rate",-0.00728290230035782,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Kabunduli",2,"dhs2015_c_mean_haz_adm2.x",-0.00607530623674393,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Kabunduli",3,"gee_globalhumanmodification_2016",-0.00600581467151642,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Kabunduli",4,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00576812475919724,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Kabunduli",5,"gee_productivity_2015_annual_min",0.00565033406019211,"increases risk"
"Malawi","women_iron","Mzimba","TA Chindi",1,"MAP_202206_Pf_Mortality_Rate",0.0155065114299456,"increases risk"
"Malawi","women_iron","Mzimba","TA Chindi",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.013800277809302,"increases risk"
"Malawi","women_iron","Mzimba","TA Chindi",3,"dhs2015_c_wasted_adm2.x",0.0127396573623021,"increases risk"
"Malawi","women_iron","Mzimba","TA Chindi",4,"gee_globalhumanmodification_2016",0.0112041607499123,"increases risk"
"Malawi","women_iron","Mzimba","TA Chindi",5,"gee_trmm_2017",0.00913231571515401,"increases risk"
"Malawi","women_iron","Nkhata Bay","Lake Malawi",1,"dhs2015_c_wasted_adm2.x",-0.0121968120336533,"decreases risk"
"Malawi","women_iron","Nkhata Bay","Lake Malawi",2,"MAP_202206_Pf_Mortality_Rate",-0.0117094123363495,"decreases risk"
"Malawi","women_iron","Nkhata Bay","Lake Malawi",3,"dhs2015_c_diarrhea_2wk_adm2.y",0.0108018261194229,"increases risk"
"Malawi","women_iron","Nkhata Bay","Lake Malawi",4,"dhs2015_c_mean_haz_adm2.x",-0.00910675525665283,"decreases risk"
"Malawi","women_iron","Nkhata Bay","Lake Malawi",5,"gee_trmm_2017",0.00851358652114868,"increases risk"
"Malawi","women_iron","Nkhata Bay","TA Timbiri",1,"dhs2015_c_wasted_adm2.x",-0.00805133134126663,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Timbiri",2,"dhs2015_c_mean_haz_adm2.x",0.00779865384101868,"increases risk"
"Malawi","women_iron","Nkhata Bay","TA Timbiri",3,"dhs2015_c_diarrhea_2wk_adm2.y",0.00685328766703606,"increases risk"
"Malawi","women_iron","Nkhata Bay","TA Timbiri",4,"gee_globalhumanmodification_2016",-0.00600021928548813,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Timbiri",5,"gee_trmm_2017",0.00584539622068405,"increases risk"
"Malawi","women_iron","Mzimba","Mzuzu City",1,"MAP_202206_Pf_Mortality_Rate",0.0230298691987991,"increases risk"
"Malawi","women_iron","Mzimba","Mzuzu City",2,"dhs2015_c_wasted_adm2.x",0.0195658659934998,"increases risk"
"Malawi","women_iron","Mzimba","Mzuzu City",3,"gee_trmm_2017",0.0174175751209259,"increases risk"
"Malawi","women_iron","Mzimba","Mzuzu City",4,"gee_productivity_2015_annual_min",0.015908744931221,"increases risk"
"Malawi","women_iron","Mzimba","Mzuzu City",5,"gee_globalhumanmodification_2016",0.0158035519719124,"increases risk"
"Malawi","women_iron","Mzimba","TA Mtwalo",1,"MAP_202206_Pf_Mortality_Rate",0.017583891749382,"increases risk"
"Malawi","women_iron","Mzimba","TA Mtwalo",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.0113860818247,"increases risk"
"Malawi","women_iron","Mzimba","TA Mtwalo",3,"dhs2015_c_wasted_adm2.x",0.0107821981112162,"increases risk"
"Malawi","women_iron","Mzimba","TA Mtwalo",4,"gee_globalhumanmodification_2016",0.0103196014960607,"increases risk"
"Malawi","women_iron","Mzimba","TA Mtwalo",5,"gee_productivity_2015_annual_min",0.00967118789752324,"increases risk"
"Malawi","women_iron","Lilongwe","TA Khongoni",1,"gee_trmm_2017",-0.00690198421478271,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Khongoni",2,"gee_productivity_2015_annual_min",-0.00650390684604645,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Khongoni",3,"dhs2015_c_wasted_adm2.x",-0.00521983563899994,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Khongoni",4,"dhs2015_c_mean_haz_adm2.x",-0.00518188118934631,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Khongoni",5,"MAP_202206_Pf_Mortality_Rate",-0.00483717262744904,"decreases risk"
"Malawi","women_iron","Kasungu","TA Kaluluma",1,"MAP_202206_Pf_Mortality_Rate",-0.00653990134596825,"decreases risk"
"Malawi","women_iron","Kasungu","TA Kaluluma",2,"dhs2015_c_mean_haz_adm2.x",0.00633173286914825,"increases risk"
"Malawi","women_iron","Kasungu","TA Kaluluma",3,"dhs2015_c_wasted_adm2.x",-0.00600887015461922,"decreases risk"
"Malawi","women_iron","Kasungu","TA Kaluluma",4,"gee_productivity_2015_annual_min",-0.00570012927055359,"decreases risk"
"Malawi","women_iron","Kasungu","TA Kaluluma",5,"gee_trmm_2017",-0.00560643300414085,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Nthondo",1,"dhs2015_c_mean_haz_adm2.x",-0.00551109671592712,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Nthondo",2,"MAP_202206_Pf_Mortality_Rate",-0.00550968706607819,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Nthondo",3,"dhs2015_c_wasted_adm2.x",-0.00484708786010742,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Nthondo",4,"gee_globalhumanmodification_2016",-0.00420259177684784,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Nthondo",5,"gee_trmm_2017",-0.00379957556724548,"decreases risk"
"Malawi","women_iron","Kasungu","TA Mwase",1,"dhs2015_c_wasted_adm2.x",-0.00887362360954285,"decreases risk"
"Malawi","women_iron","Kasungu","TA Mwase",2,"dhs2015_c_mean_haz_adm2.x",0.00842931151390076,"increases risk"
"Malawi","women_iron","Kasungu","TA Mwase",3,"dhs2015_c_diarrhea_2wk_adm2.y",0.00835856139659882,"increases risk"
"Malawi","women_iron","Kasungu","TA Mwase",4,"MAP_202206_Pf_Mortality_Rate",0.00806165754795074,"increases risk"
"Malawi","women_iron","Kasungu","TA Mwase",5,"gee_trmm_2017",-0.00778664827346802,"decreases risk"
"Malawi","women_iron","Kasungu","TA Santhe",1,"MAP_202206_Pf_Mortality_Rate",-0.00879469166199366,"decreases risk"
"Malawi","women_iron","Kasungu","TA Santhe",2,"gee_trmm_2017",-0.0082132155696551,"decreases risk"
"Malawi","women_iron","Kasungu","TA Santhe",3,"dhs2015_c_mean_haz_adm2.x",0.00730186949173609,"increases risk"
"Malawi","women_iron","Kasungu","TA Santhe",4,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00694868763287862,"decreases risk"
"Malawi","women_iron","Kasungu","TA Santhe",5,"dhs2015_c_wasted_adm2.x",0.00645548899968465,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",1,"MAP_202206_Pf_Mortality_Rate",0.016134689450264,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",2,"gee_trmm_2017",0.0128475612401962,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",3,"dhs2015_c_wasted_adm2.x",0.0127745807170868,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",4,"gee_productivity_2015_annual_min",0.0115390592813492,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.0105116564035416,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Kanyenda",1,"MAP_202206_Pf_Mortality_Rate",-0.00924031794071197,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Kanyenda",2,"dhs2015_c_wasted_adm2.x",-0.00795587539672852,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Kanyenda",3,"dhs2015_c_mean_haz_adm2.x",0.00708671092987061,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Kanyenda",4,"gee_globalhumanmodification_2016",-0.00677283704280853,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Kanyenda",5,"gee_productivity_2015_annual_min",0.00593022048473358,"increases risk"
"Malawi","women_iron","Nkhotakota","Nkhotakota Boma",1,"dhs2015_c_wasted_adm2.x",0.0129300244152546,"increases risk"
"Malawi","women_iron","Nkhotakota","Nkhotakota Boma",2,"gee_globalhumanmodification_2016",0.011663594096899,"increases risk"
"Malawi","women_iron","Nkhotakota","Nkhotakota Boma",3,"gee_trmm_2017",0.0114844299852848,"increases risk"
"Malawi","women_iron","Nkhotakota","Nkhotakota Boma",4,"MAP_202206_Pf_Mortality_Rate",-0.00907178819179535,"decreases risk"
"Malawi","women_iron","Nkhotakota","Nkhotakota Boma",5,"gee_productivity_2015_annual_min",0.00881838649511337,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Mwadzama",1,"MAP_202206_Pf_Mortality_Rate",-0.0123032093048096,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Mwadzama",2,"dhs2015_c_wasted_adm2.x",-0.0106791836874826,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Mwadzama",3,"gee_productivity_2015_annual_min",0.00914277136325836,"increases risk"
"Malawi","women_iron","Nkhotakota","TA Mwadzama",4,"gee_globalhumanmodification_2016",-0.00815313330718449,"decreases risk"
"Malawi","women_iron","Nkhotakota","TA Mwadzama",5,"dhs2015_c_mean_haz_adm2.x",-0.0076770897422518,"decreases risk"
"Malawi","women_iron","Blantyre","TA Kuntaja",1,"dhs2015_c_wasted_adm2.x",-0.0118584334850311,"decreases risk"
"Malawi","women_iron","Blantyre","TA Kuntaja",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.0104482233524323,"increases risk"
"Malawi","women_iron","Blantyre","TA Kuntaja",3,"dhs2015_c_mean_haz_adm2.x",-0.00996146202087402,"decreases risk"
"Malawi","women_iron","Blantyre","TA Kuntaja",4,"gee_trmm_2017",-0.00995506942272186,"decreases risk"
"Malawi","women_iron","Blantyre","TA Kuntaja",5,"gee_productivity_2015_annual_min",-0.00845025777816772,"decreases risk"
"Malawi","women_iron","Ntchisi","TA Kalumo",1,"gee_trmm_2017",-0.00588642954826355,"decreases risk"
"Malawi","women_iron","Ntchisi","TA Kalumo",2,"gee_productivity_2015_annual_min",0.00535608430703481,"increases risk"
"Malawi","women_iron","Ntchisi","TA Kalumo",3,"gee_globalhumanmodification_2016",0.00477432906627655,"increases risk"
"Malawi","women_iron","Ntchisi","TA Kalumo",4,"dhs2015_c_mean_haz_adm2.x",-0.0045389046271642,"decreases risk"
"Malawi","women_iron","Ntchisi","TA Kalumo",5,"dhs2015_c_wasted_adm2.x",-0.00452130536238352,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Kabudula",1,"MAP_202206_Pf_Mortality_Rate",-0.00674266772610801,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Kabudula",2,"dhs2015_c_wasted_adm2.x",-0.00624653782163347,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Kabudula",3,"dhs2015_c_mean_haz_adm2.x",-0.00588600550379072,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Kabudula",4,"dhs2015_c_diarrhea_2wk_adm2.y",0.00551324146134513,"increases risk"
"Malawi","women_iron","Lilongwe","TA Kabudula",5,"gee_productivity_2015_annual_min",-0.00491849141461509,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Chiseka",1,"MAP_202206_Pf_Mortality_Rate",-0.00816800040858132,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Chiseka",2,"gee_productivity_2015_annual_min",-0.00724923993859972,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Chiseka",3,"gee_trmm_2017",-0.00669677896159036,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Chiseka",4,"gee_globalhumanmodification_2016",-0.00660786245550428,"decreases risk"
"Malawi","women_iron","Lilongwe","TA Chiseka",5,"dhs2015_c_mean_haz_adm2.x",-0.00635272349630083,"decreases risk"
"Malawi","women_iron","Salima","TA Maganga",1,"MAP_202206_Pf_Mortality_Rate",-0.0137885975837708,"decreases risk"
"Malawi","women_iron","Salima","TA Maganga",2,"dhs2015_c_wasted_adm2.x",-0.00918874442577362,"decreases risk"
"Malawi","women_iron","Salima","TA Maganga",3,"gee_productivity_2015_annual_min",-0.00747350871562958,"decreases risk"
"Malawi","women_iron","Salima","TA Maganga",4,"gee_trmm_2017",0.00637584805488586,"increases risk"
"Malawi","women_iron","Salima","TA Maganga",5,"dhs2015_c_mean_haz_adm2.x",-0.00585800409317017,"decreases risk"
"Malawi","women_iron","Mchinji","SC Dambe",1,"MAP_202206_Pf_Mortality_Rate",-0.0076499879360199,"decreases risk"
"Malawi","women_iron","Mchinji","SC Dambe",2,"dhs2015_c_mean_haz_adm2.x",-0.00600947340329488,"decreases risk"
"Malawi","women_iron","Mchinji","SC Dambe",3,"gee_globalhumanmodification_2016",-0.0056339422861735,"decreases risk"
"Malawi","women_iron","Mchinji","SC Dambe",4,"gee_productivity_2015_annual_min",-0.00544994473457336,"decreases risk"
"Malawi","women_iron","Mchinji","SC Dambe",5,"dhs2015_c_wasted_adm2.x",-0.005338121453921,"decreases risk"
"Malawi","women_iron","Mchinji","SC Mduwa",1,"gee_productivity_2015_annual_min",-0.00630524357159932,"decreases risk"
"Malawi","women_iron","Mchinji","SC Mduwa",2,"gee_globalhumanmodification_2016",-0.00544433941443761,"decreases risk"
"Malawi","women_iron","Mchinji","SC Mduwa",3,"MAP_202206_Pf_Mortality_Rate",-0.00513086467981339,"decreases risk"
"Malawi","women_iron","Mchinji","SC Mduwa",4,"dhs2015_c_mean_haz_adm2.x",-0.00432355652252833,"decreases risk"
"Malawi","women_iron","Mchinji","SC Mduwa",5,"gee_ccnl_2013",-0.00430188725392024,"decreases risk"
"Malawi","women_iron","Balaka","TA Kalembo",1,"MAP_202206_Pf_Mortality_Rate",-0.0114819953838984,"decreases risk"
"Malawi","women_iron","Balaka","TA Kalembo",2,"dhs2015_c_mean_haz_adm2.x",0.00721844037373861,"increases risk"
"Malawi","women_iron","Balaka","TA Kalembo",3,"dhs2015_c_wasted_adm2.x",-0.00621439019838969,"decreases risk"
"Malawi","women_iron","Balaka","TA Kalembo",4,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00616160730520884,"decreases risk"
"Malawi","women_iron","Balaka","TA Kalembo",5,"gee_globalhumanmodification_2016",0.00589692989985148,"increases risk"
"Malawi","women_iron","Balaka","TA Nsamala",1,"dhs2015_c_wasted_adm2.x",-0.00844986935456594,"decreases risk"
"Malawi","women_iron","Balaka","TA Nsamala",2,"gee_trmm_2017",-0.00696375072002411,"decreases risk"
"Malawi","women_iron","Balaka","TA Nsamala",3,"dhs2015_c_mean_haz_adm2.x",-0.00682063599427541,"decreases risk"
"Malawi","women_iron","Balaka","TA Nsamala",4,"gee_globalhumanmodification_2016",0.00517913699150085,"increases risk"
"Malawi","women_iron","Balaka","TA Nsamala",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00500588019688924,"decreases risk"
"Malawi","women_iron","Mangochi","TA Mponda",1,"dhs2015_c_diarrhea_2wk_adm2.y",0.0205276954174042,"increases risk"
"Malawi","women_iron","Mangochi","TA Mponda",2,"gee_globalhumanmodification_2016",0.0181887403130531,"increases risk"
"Malawi","women_iron","Mangochi","TA Mponda",3,"dhs2015_c_wasted_adm2.x",0.0180948111414909,"increases risk"
"Malawi","women_iron","Mangochi","TA Mponda",4,"gee_trmm_2017",0.0163201120495796,"increases risk"
"Malawi","women_iron","Mangochi","TA Mponda",5,"dhs2015_c_mean_haz_adm2.x",0.0160997691750526,"increases risk"
"Malawi","women_iron","Mangochi","TA Nankumba",1,"MAP_202206_Pf_Mortality_Rate",-0.0134986877441406,"decreases risk"
"Malawi","women_iron","Mangochi","TA Nankumba",2,"dhs2015_c_wasted_adm2.x",-0.0111006438732147,"decreases risk"
"Malawi","women_iron","Mangochi","TA Nankumba",3,"dhs2015_c_diarrhea_2wk_adm2.y",0.0101298729578654,"increases risk"
"Malawi","women_iron","Mangochi","TA Nankumba",4,"gee_productivity_2015_annual_min",0.00926925241947174,"increases risk"
"Malawi","women_iron","Mangochi","TA Nankumba",5,"gee_globalhumanmodification_2016",-0.0090316375096639,"decreases risk"
"Malawi","women_iron","Machinga","TA Kawinga",1,"dhs2015_c_wasted_adm2.x",-0.00830900013446808,"decreases risk"
"Malawi","women_iron","Machinga","TA Kawinga",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.00745846092700958,"increases risk"
"Malawi","women_iron","Machinga","TA Kawinga",3,"MAP_202206_Pf_Mortality_Rate",-0.00691612184047699,"decreases risk"
"Malawi","women_iron","Machinga","TA Kawinga",4,"gee_productivity_2015_annual_min",0.0058535760641098,"increases risk"
"Malawi","women_iron","Machinga","TA Kawinga",5,"gee_globalhumanmodification_2016",-0.0048515522480011,"decreases risk"
"Malawi","women_iron","Mulanje","SC Juma",1,"MAP_202206_Pf_Mortality_Rate",-0.0102106899023056,"decreases risk"
"Malawi","women_iron","Mulanje","SC Juma",2,"gee_globalhumanmodification_2016",0.00967341860135396,"increases risk"
"Malawi","women_iron","Mulanje","SC Juma",3,"dhs2015_c_wasted_adm2.x",0.00919065674146016,"increases risk"
"Malawi","women_iron","Mulanje","SC Juma",4,"gee_productivity_2015_annual_min",0.00861010352770487,"increases risk"
"Malawi","women_iron","Mulanje","SC Juma",5,"dhs2015_c_mean_haz_adm2.x",-0.00808487037817637,"decreases risk"
"Malawi","women_iron","Phalombe","TA Mkhumba",1,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00770693302154541,"decreases risk"
"Malawi","women_iron","Phalombe","TA Mkhumba",2,"dhs2015_c_mean_haz_adm2.x",0.00685294389724731,"increases risk"
"Malawi","women_iron","Phalombe","TA Mkhumba",3,"gee_trmm_2017",0.00657338559627533,"increases risk"
"Malawi","women_iron","Phalombe","TA Mkhumba",4,"gee_ccnl_2013",-0.00633740425109863,"decreases risk"
"Malawi","women_iron","Phalombe","TA Mkhumba",5,"gee_globalhumanmodification_2016",0.00633614063262939,"increases risk"
"Malawi","women_iron","Neno","TA Ngozi",1,"MAP_202206_Pf_Mortality_Rate",0.00965332289536794,"increases risk"
"Malawi","women_iron","Neno","TA Ngozi",2,"dhs2015_c_mean_haz_adm2.x",-0.00703366051117579,"decreases risk"
"Malawi","women_iron","Neno","TA Ngozi",3,"gee_trmm_2017",-0.00624858886003494,"decreases risk"
"Malawi","women_iron","Neno","TA Ngozi",4,"dhs2015_c_wasted_adm2.x",-0.00624167124430339,"decreases risk"
"Malawi","women_iron","Neno","TA Ngozi",5,"gee_globalhumanmodification_2016",-0.00615227967500687,"decreases risk"
"Malawi","women_iron","Thyolo","SC Mbawela",1,"MAP_202206_Pf_Mortality_Rate",-0.0110762465000153,"decreases risk"
"Malawi","women_iron","Thyolo","SC Mbawela",2,"gee_productivity_2015_annual_min",-0.00894320070743561,"decreases risk"
"Malawi","women_iron","Thyolo","SC Mbawela",3,"dhs2015_c_wasted_adm2.x",-0.00847522914409637,"decreases risk"
"Malawi","women_iron","Thyolo","SC Mbawela",4,"gee_globalhumanmodification_2016",0.00761521875858307,"increases risk"
"Malawi","women_iron","Thyolo","SC Mbawela",5,"MAP_202202_Pf_Reproductive_Number",0.00635135054588318,"increases risk"
"Malawi","women_iron","Mwanza","TA Nthache",1,"MAP_202206_Pf_Mortality_Rate",0.010635748008887,"increases risk"
"Malawi","women_iron","Mwanza","TA Nthache",2,"dhs2015_c_mean_haz_adm2.x",0.0086577445268631,"increases risk"
"Malawi","women_iron","Mwanza","TA Nthache",3,"gee_globalhumanmodification_2016",-0.00747280170520147,"decreases risk"
"Malawi","women_iron","Mwanza","TA Nthache",4,"dhs2015_c_diarrhea_2wk_adm2.y",0.00743586272001266,"increases risk"
"Malawi","women_iron","Mwanza","TA Nthache",5,"dhs2015_c_wasted_adm2.x",0.00737152546644211,"increases risk"
"Malawi","women_iron","Mwanza","Majete Game Reserve - Mwanza",1,"gee_productivity_2015_annual_min",-0.00798388123512268,"decreases risk"
"Malawi","women_iron","Mwanza","Majete Game Reserve - Mwanza",2,"MAP_202206_Pf_Mortality_Rate",-0.00737695693969727,"decreases risk"
"Malawi","women_iron","Mwanza","Majete Game Reserve - Mwanza",3,"dhs2015_c_wasted_adm2.x",0.0067785382270813,"increases risk"
"Malawi","women_iron","Mwanza","Majete Game Reserve - Mwanza",4,"dhs2015_c_mean_haz_adm2.x",-0.00675709942976634,"decreases risk"
"Malawi","women_iron","Mwanza","Majete Game Reserve - Mwanza",5,"dhs2015_c_diarrhea_2wk_adm2.y",0.00640829652547836,"increases risk"
"Malawi","women_iron","Thyolo","TA Nchilamwela",1,"dhs2015_c_mean_haz_adm2.x",-0.00831207185983658,"decreases risk"
"Malawi","women_iron","Thyolo","TA Nchilamwela",2,"dhs2015_c_wasted_adm2.x",0.00769481807947159,"increases risk"
"Malawi","women_iron","Thyolo","TA Nchilamwela",3,"gee_trmm_2017",0.00749479085206986,"increases risk"
"Malawi","women_iron","Thyolo","TA Nchilamwela",4,"gee_productivity_2015_annual_min",-0.00687534660100937,"decreases risk"
"Malawi","women_iron","Thyolo","TA Nchilamwela",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00521919131278992,"decreases risk"
"Malawi","women_iron","Nsanje","Nsanje Boma",1,"dhs2015_c_mean_haz_adm2.x",-0.00898633077740669,"decreases risk"
"Malawi","women_iron","Nsanje","Nsanje Boma",2,"dhs2015_c_wasted_adm2.x",-0.00879360139369965,"decreases risk"
"Malawi","women_iron","Nsanje","Nsanje Boma",3,"gee_productivity_2015_annual_min",-0.00865192487835884,"decreases risk"
"Malawi","women_iron","Nsanje","Nsanje Boma",4,"MAP_202206_Pf_Mortality_Rate",-0.00859907642006874,"decreases risk"
"Malawi","women_iron","Nsanje","Nsanje Boma",5,"gee_globalhumanmodification_2016",0.00628793463110924,"increases risk"
"Malawi","women_iron","Nsanje","TA Ndamera",1,"dhs2015_c_wasted_adm2.x",-0.00807189643383026,"decreases risk"
"Malawi","women_iron","Nsanje","TA Ndamera",2,"gee_trmm_2017",-0.00756018857161204,"decreases risk"
"Malawi","women_iron","Nsanje","TA Ndamera",3,"gee_productivity_2015_annual_min",0.00729645788669586,"increases risk"
"Malawi","women_iron","Nsanje","TA Ndamera",4,"gee_globalhumanmodification_2016",-0.00704092184702555,"decreases risk"
"Malawi","women_iron","Nsanje","TA Ndamera",5,"dhs2015_c_mean_haz_adm2.x",-0.007005575299263,"decreases risk"
"Malawi","women_iron","Zomba","TA Malemia",1,"dhs2015_c_diarrhea_2wk_adm2.y",0.0116575323045254,"increases risk"
"Malawi","women_iron","Zomba","TA Malemia",2,"dhs2015_c_wasted_adm2.x",0.0110476762056351,"increases risk"
"Malawi","women_iron","Zomba","TA Malemia",3,"gee_trmm_2017",-0.0106652908027172,"decreases risk"
"Malawi","women_iron","Zomba","TA Malemia",4,"MAP_202206_Pf_Mortality_Rate",-0.0101970836520195,"decreases risk"
"Malawi","women_iron","Zomba","TA Malemia",5,"gee_globalhumanmodification_2016",-0.00943770110607147,"decreases risk"
"Malawi","women_iron","Zomba","SC Mbiza",1,"MAP_202206_Pf_Mortality_Rate",-0.00773197531700134,"decreases risk"
"Malawi","women_iron","Zomba","SC Mbiza",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.00724801599979401,"increases risk"
"Malawi","women_iron","Zomba","SC Mbiza",3,"dhs2015_c_mean_haz_adm2.x",-0.00672434568405151,"decreases risk"
"Malawi","women_iron","Zomba","SC Mbiza",4,"gee_trmm_2017",-0.00661649227142334,"decreases risk"
"Malawi","women_iron","Zomba","SC Mbiza",5,"dhs2015_c_wasted_adm2.x",0.0065551096200943,"increases risk"
"Malawi","women_iron","Rumphi","Rumphi Boma",1,"MAP_202206_Pf_Mortality_Rate",0.0180109332005183,"increases risk"
"Malawi","women_iron","Rumphi","Rumphi Boma",2,"gee_trmm_2017",-0.0135108997424444,"decreases risk"
"Malawi","women_iron","Rumphi","Rumphi Boma",3,"dhs2015_c_mean_haz_adm2.x",0.0116526295741399,"increases risk"
"Malawi","women_iron","Rumphi","Rumphi Boma",4,"gee_productivity_2015_annual_min",-0.0111731380224228,"decreases risk"
"Malawi","women_iron","Rumphi","Rumphi Boma",5,"dhs2015_c_wasted_adm2.x",0.010846687356631,"increases risk"
"Malawi","women_iron","Rumphi","SC Mwankhunikira",1,"MAP_202206_Pf_Mortality_Rate",0.0103670798242092,"increases risk"
"Malawi","women_iron","Rumphi","SC Mwankhunikira",2,"dhs2015_c_mean_haz_adm2.x",0.0080873891711235,"increases risk"
"Malawi","women_iron","Rumphi","SC Mwankhunikira",3,"gee_trmm_2017",0.00754005089402199,"increases risk"
"Malawi","women_iron","Rumphi","SC Mwankhunikira",4,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00698469504714012,"decreases risk"
"Malawi","women_iron","Rumphi","SC Mwankhunikira",5,"gee_productivity_2015_annual_min",0.00697370395064354,"increases risk"
"Malawi","women_iron","Nkhata Bay","SC Malanda",1,"MAP_202206_Pf_Mortality_Rate",-0.010492280125618,"decreases risk"
