country,outcome,n_areas,variable,r,p_naive,p_block,q_within_naive,q_within_block,q_global_naive,q_global_block
Malawi,child_zinc,87,aef_A18,-0.0263,0.80868381666405,0.732,0.9879634257814092,0.9103865546218487,0.9388204310234985,0.9559058823529412
Malawi,child_zinc,87,aef_A19,-0.0369,0.7347161126767747,0.416,0.9879634257814092,0.7975031847133758,0.9179799080453392,0.8935582712369596
Malawi,child_zinc,87,aef_A20,0.0739,0.4966158938451415,0.144,0.9291039029982966,0.688,0.8007503606378922,0.8066405638214564
Malawi,child_zinc,87,aef_A21,0.1285,0.23543553004268075,0.134,0.8667114745559868,0.688,0.6051136054353127,0.8064927536231883
Malawi,child_zinc,87,aef_A22,-0.111,0.3058845780007509,0.404,0.8667114745559868,0.7975031847133758,0.6702665151503191,0.8935155279503106
Malawi,child_zinc,87,aef_A23,0.0858,0.42946054498612085,0.306,0.914769049758798,0.7860168067226891,0.7563305780256124,0.8785960665658095
Malawi,child_zinc,87,aef_A24,-0.066,0.5434191574546294,0.75,0.9291039029982966,0.9134754098360656,0.8289454166977929,0.9611068275986309
Malawi,child_zinc,87,aef_A25,0.0094,0.9307918019536867,0.93,0.9879634257814092,0.9769045936395762,0.9804781970757696,0.9930437396663159
Malawi,child_zinc,87,aef_A26,0.1186,0.27390689026520676,0.428,0.8667114745559868,0.8018021978021977,0.6442603986364666,0.8963773584905661
Malawi,child_zinc,87,aef_A27,0.0532,0.6243881281567893,0.504,0.9521982954450404,0.805247311827957,0.8668464456567974,0.9204154241645245
Malawi,child_zinc,87,aef_A28,0.1406,0.19402259699577581,0.382,0.8667114745559868,0.7975031847133758,0.5548858812632815,0.8871313987610042
Malawi,child_zinc,87,aef_A29,0.0083,0.9393679558200765,0.92,0.9879634257814092,0.9769045936395762,0.9838347585121597,0.9921066343532263
Malawi,child_zinc,87,aef_A30,0.028,0.796947931655398,0.691,0.9879634257814092,0.9010396475770924,0.9371822722198224,0.9492118169530798
Malawi,child_zinc,87,aef_A31,-0.0139,0.8984334956124049,0.851,0.9879634257814092,0.9516679245283018,0.9689064634262061,0.9793864077669902
Malawi,child_zinc,87,aef_A32,0.0735,0.49894585431457683,0.481,0.9291039029982966,0.8018021978021977,0.8016324679858032,0.9116831264853446
Malawi,child_zinc,87,aef_A33,-0.1259,0.2453023252974864,0.09,0.8667114745559868,0.688,0.6129801935950862,0.7460443407234539
Malawi,child_zinc,87,aef_A34,0.0852,0.4326610370480801,0.444,0.914769049758798,0.8018021978021977,0.7591069417608203,0.8998804440649019
Malawi,child_zinc,87,aef_A35,0.0804,0.4590267338017179,0.297,0.9291039029982966,0.7860168067226891,0.779600860738078,0.8785960665658095
Malawi,child_zinc,87,aef_A36,-0.246,0.021621880477353903,0.164,0.8667114745559868,0.688,0.18963189989027424,0.8285646123260436
Malawi,child_zinc,87,aef_A37,0.0993,0.36011985382109524,0.24,0.8864585982097865,0.7477894736842104,0.7077631153571668,0.8650497017892643
Malawi,child_zinc,87,aef_A38,0.1171,0.2800003451571271,0.283,0.8667114745559868,0.7811111111111111,0.6511039122737252,0.8775711178773379
Malawi,child_zinc,87,aef_A39,0.1191,0.27174472093074425,0.019,0.8667114745559868,0.688,0.6429301032687662,0.6100387811634349
Malawi,child_zinc,87,aef_A40,0.1162,0.28399729301820803,0.421,0.8667114745559868,0.7975031847133758,0.6545201615491316,0.8935582712369596
Malawi,child_zinc,87,aef_A41,0.0767,0.48003647065906363,0.373,0.9291039029982966,0.7975031847133758,0.7903667069391109,0.8844432576769026
Malawi,child_zinc,87,aef_A42,0.0131,0.9042672956271673,0.852,0.9879634257814092,0.9516679245283018,0.9699403394436655,0.9793864077669902
Malawi,child_zinc,87,aef_A43,0.0081,0.9408671073970705,0.886,0.9879634257814092,0.9571386861313869,0.9839422833724111,0.9858973959145485
Malawi,child_zinc,87,aef_A44,-0.0224,0.8365041449015318,0.684,0.9879634257814092,0.8971681415929205,0.9477712034099652,0.9492118169530798
Malawi,child_zinc,87,aef_A45,-0.0426,0.6951559297708627,0.522,0.9718886482808873,0.8163368421052631,0.9001955615698464,0.9305389221556887
Malawi,child_zinc,87,aef_A46,0.0523,0.6303286134119405,0.489,0.9521982954450404,0.8018021978021977,0.8699323542722003,0.9122521008403361
Malawi,child_zinc,87,aef_A47,-0.1121,0.30137909311262423,0.36,0.8667114745559868,0.7975031847133758,0.6668432519333711,0.8841274740020127
Malawi,child_zinc,87,aef_A48,0.1037,0.3393175195475433,0.046,0.8667114745559868,0.688,0.6953573945607564,0.6707052023121388
Malawi,child_zinc,87,aef_A49,0.0122,0.9104536431259723,0.868,0.9879634257814092,0.9562230483271376,0.9713052079553554,0.9821924845409862
Malawi,child_zinc,87,aef_A50,0.1138,0.2941144576343017,0.116,0.8667114745559868,0.688,0.6622469435924182,0.7954285714285714
Malawi,child_zinc,87,aef_A51,0.0379,0.727485250852971,0.395,0.9861252691307858,0.7975031847133758,0.9151144233509384,0.8905299145299145
Malawi,child_zinc,87,aef_A52,-0.1484,0.17010814179768974,0.356,0.8667114745559868,0.7975031847133758,0.5203408907946843,0.8841274740020127
Malawi,child_zinc,87,aef_A53,-0.0766,0.4805171462936402,0.245,0.9291039029982966,0.7551020408163265,0.7903667069391109,0.8650497017892643
Malawi,child_zinc,87,aef_A54,0.0361,0.7400234438870177,0.457,0.9879634257814092,0.8018021978021977,0.9198821601703191,0.907352275862069
Malawi,child_zinc,87,aef_A55,0.0669,0.53820659216208655,0.583,0.9291039029982966,0.8372571428571429,0.8256142584149131,0.9406544806063307
Malawi,child_zinc,87,aef_A56,-0.1205,0.266427466462435,0.4,0.8667114745559868,0.7975031847133758,0.6368491390476139,0.8924400000000001
Malawi,child_zinc,87,aef_A57,0.0956,0.37819550344752617,0.54,0.8864585982097865,0.818530612244898,0.7193308852720819,0.9368291970802921
Malawi,child_zinc,87,aef_A58,0.0139,0.8982405502342641,0.753,0.9879634257814092,0.9134754098360656,0.9689064634262061,0.9617605177993528
Malawi,child_zinc,87,aef_A59,0.2152,0.04534714744224002,0.002,0.8667114745559868,0.592,0.27988369715870814,0.5074285714285715
Malawi,child_zinc,87,aef_A60,0.1466,0.17539728815738534,0.04,0.8667114745559868,0.688,0.5270822060364068,0.6472892938496584
Malawi,child_zinc,87,aef_A61,0.0257,0.8132428913523695,0.626,0.9879634257814092,0.8538986175115207,0.9388341636859978,0.9436166456494325
Malawi,child_zinc,87,aef_A62,0.1086,0.31675159455269614,0.445,0.8667114745559868,0.8018021978021977,0.6783850852283249,0.8998804440649019
Malawi,child_zinc,87,aef_A63,0.061,0.5745420785580853,0.255,0.9332889096850817,0.760313725490196,0.8413825862866703,0.8705045651129265
Malawi,child_zinc,87,soilgrids_ph,0.0571,0.5991655991550748,0.115,0.9484118574861078,0.688,0.8538560514338318,0.7947081712062257
Malawi,child_zinc,87,soilgrids_organic_carbon,-0.1205,0.26614203148405524,0.225,0.8667114745559868,0.727404255319149,0.6368491390476139,0.8529348986125934
Malawi,child_zinc,87,soilgrids_nitrogen,-0.1116,0.303267523419154,0.229,0.8667114745559868,0.727404255319149,0.6680953770525722,0.8575730100158144
Malawi,child_zinc,87,soilgrids_clay,-0.1089,0.3154431589310713,0.166,0.8667114745559868,0.688,0.6768070676672698,0.8285646123260436
Malawi,child_zinc,87,soilgrids_sand,0.035,0.7473319403322023,0.419,0.9879634257814092,0.7975031847133758,0.9217945284414252,0.8935582712369596
Malawi,child_zinc,87,soilgrids_silt,0.0773,0.47683915494409856,0.319,0.9291039029982966,0.7868666666666667,0.78809680649745,0.8785960665658095
Malawi,child_zinc,87,soilgrids_cec,0.1004,0.35487779827713783,0.218,0.8864585982097865,0.727404255319149,0.7051246022730595,0.8499846322722283
Malawi,child_zinc,87,spam_prod_cereals,0.0312,0.7741085405361234,0.669,0.9879634257814092,0.8880000000000001,0.9306595146333763,0.9485213232363493
Malawi,child_zinc,87,spam_prod_roots,0.0435,0.6890934938058246,0.798,0.9718886482808873,0.9263058823529413,0.8973719980126271,0.9695556695741406
Malawi,child_zinc,87,spam_prod_pulses,0.0308,0.7773715720223628,0.83,0.9879634257814092,0.9449230769230769,0.930805976573097,0.9760503227942393
Malawi,child_zinc,87,spam_prod_oilcrops,0.0755,0.48701735336719587,0.64,0.9291039029982966,0.8650228310502283,0.7942814957393571,0.9458206781776576
Malawi,child_zinc,87,spam_prod_vegetables,-0.0796,0.4637446579110196,0.315,0.9291039029982966,0.7860168067226891,0.7803036593557279,0.8785960665658095
Malawi,child_zinc,87,spam_prod_total,0.0458,0.6738277308880943,0.704,0.9718886482808873,0.9092320675105485,0.890948556366177,0.952876712328767
Malawi,child_zinc,87,spam_share_cereals,-0.0096,0.9293836393070516,0.852,0.9879634257814092,0.9516679245283018,0.9798906872851605,0.9793864077669902
Malawi,child_zinc,87,spam_share_roots,0.0034,0.9753676256552395,0.954,0.9879634257814092,0.9829241379310345,0.9940386835090769,0.9946017023774582
Malawi,child_zinc,87,spam_share_pulses,0.0273,0.8016115909112578,0.728,0.9879634257814092,0.9092320675105485,0.9383014846257506,0.9559058823529412
Malawi,child_zinc,87,spam_share_oilcrops,0.0676,0.5339916733900472,0.311,0.9291039029982966,0.7860168067226891,0.8247955998220171,0.8785960665658095
Malawi,child_zinc,87,spam_share_vegetables,-0.0463,0.6704885463950236,0.433,0.9718886482808873,0.8018021978021977,0.8894331033528702,0.8972393063583814
Malawi,child_zinc,87,spam_parea_total,0.0813,0.453923438177685,0.531,0.9291039029982966,0.818530612244898,0.7762927928922949,0.9334877505567929
Malawi,child_zinc,87,dhs_AN_ANEM_W_ANY,0.0601,0.5802939019869179,0.483,0.9332889096850817,0.8018021978021977,0.8442520031189267,0.9116831264853446
Malawi,child_zinc,87,dhs_AN_NUTS_W_THN,-0.105,0.3332779196341973,0.651,0.8667114745559868,0.8719276018099548,0.6924816269726257,0.9469099816289038
Malawi,child_zinc,87,dhs_CH_DIAT_C_ORT,0.0496,0.6484827662055406,0.782,0.9535579054198238,0.9254387351778656,0.8783263243325377,0.9668165680473373
Malawi,child_zinc,87,dhs_CH_VACC_C_BAS,-0.017,0.8760653416208827,0.884,0.9879634257814092,0.9571386861313869,0.9638944628234832,0.9858973959145485
Malawi,child_zinc,87,dhs_CH_VACC_C_DP1,0.0521,0.6320520235915907,0.909,0.9521982954450404,0.9713501805054153,0.8699737779548505,0.9892058823529412
Malawi,child_zinc,87,dhs_CH_VACC_C_DP3,-0.1068,0.3247950393316129,0.215,0.8667114745559868,0.727404255319149,0.6865051947074615,0.8499846322722283
Malawi,child_zinc,87,dhs_CH_VACC_C_MSL,0.1319,0.2232952051654587,0.479,0.8667114745559868,0.8018021978021977,0.5912370993274016,0.9116831264853446
Malawi,child_zinc,87,dhs_CH_VACC_C_NON,-0.034,0.7546983946333949,0.934,0.9879634257814092,0.9769045936395762,0.9250821972239729,0.9931351594072744
Malawi,child_zinc,87,dhs_CM_ECMR_C_NNR,-0.1942,0.0714978767178185,0.38,0.8667114745559868,0.7975031847133758,0.3500488740202499,0.8871313987610042
Malawi,child_zinc,87,dhs_CN_ANMC_C_ANY,-0.014,0.897933423036988,0.82,0.9879634257814092,0.9394285714285713,0.9689064634262061,0.9758696158323632
Malawi,child_zinc,87,dhs_CN_BRFS_C_EXB,0.1128,0.29842612564609705,0.487,0.8667114745559868,0.8018021978021977,0.6646117509255297,0.9118232509205682
Malawi,child_zinc,87,dhs_CN_NUTS_C_HA2,-0.0403,0.7109314050821758,0.608,0.9742393328903891,0.8489056603773584,0.9071718715620193,0.9417716262975778
Malawi,child_zinc,87,dhs_CN_NUTS_C_WH2,0.0247,0.8203219674238966,0.505,0.9879634257814092,0.805247311827957,0.9405566665382863,0.920922526208131
Malawi,child_zinc,87,dhs_FP_CUSA_W_MOD,-0.0948,0.38248644715151736,0.315,0.8864585982097865,0.7860168067226891,0.7232322918723395,0.8785960665658095
Malawi,child_zinc,87,dhs_FP_NADA_W_UNT,0.0175,0.8723034755202927,0.806,0.9879634257814092,0.9283112840466926,0.9619032238085364,0.9731672042098116
Malawi,child_zinc,87,dhs_HA_HIVP_B_HIV,0.0425,0.6960824102552301,0.928,0.9718886482808873,0.9769045936395762,0.9001955615698464,0.9930207643695456
Malawi,child_zinc,87,dhs_ML_NETP_H_IT2,0.1551,0.15150498741183124,0.517,0.8667114745559868,0.8140000000000001,0.49554657352733666,0.9274666666666667
Malawi,child_zinc,87,dhs_RH_ANCN_W_N4P,0.0953,0.37999234158343864,0.48,0.8864585982097865,0.8018021978021977,0.7215106381373206,0.9116831264853446
Malawi,child_zinc,87,dhs_RH_DELA_C_SKP,0.0053,0.9613617447653735,0.963,0.9879634257814092,0.9829241379310345,0.9902151420636818,0.9948686459087618
Malawi,child_zinc,87,dhs_WS_TLET_H_IMP,0.0376,0.7295994389852773,0.506,0.9861252691307858,0.805247311827957,0.9154140612065367,0.920922526208131
Malawi,child_zinc,87,dhs_WS_TLET_P_BAS,0.0717,0.5090660198098251,0.226,0.9291039029982966,0.727404255319149,0.8083158258223061,0.8539914893617022
Malawi,child_zinc,87,dhs_w_bmi_low,-0.1391,0.19890969413163478,0.215,0.8667114745559868,0.727404255319149,0.5606049295063992,0.8499846322722283
Malawi,child_zinc,87,dhs_w_bmi_overweight,-0.0406,0.7085888607428348,0.725,0.9742393328903891,0.9092320675105485,0.9065037397293532,0.9559058823529412
Malawi,child_zinc,87,dhs_w_mean_bmi,-0.0243,0.8233184623582273,0.791,0.9879634257814092,0.9254387351778656,0.9426034418360753,0.9676707422076805
Malawi,child_zinc,87,dhs_w_height_low,0.0134,0.9017570115004134,0.822,0.9879634257814092,0.9394285714285713,0.9693698720415963,0.9758696158323632
Malawi,child_zinc,87,dhs_w_anc4plus,0.1079,0.32006286009756274,0.309,0.8667114745559868,0.7860168067226891,0.6812996199683471,0.8785960665658095
Malawi,child_zinc,87,dhs_w_anc1,0.0635,0.5590064707857474,0.421,0.9291039029982966,0.7975031847133758,0.8354121033405761,0.8935582712369596
Malawi,child_zinc,87,dhs_w_anc_visits,0.1086,0.316717263205926,0.341,0.8667114745559868,0.7931875,0.6783850852283249,0.8821791697013839
Malawi,child_zinc,87,dhs_w_delivery_facility,-0.0027,0.9798516474327186,0.98,0.9879634257814092,0.9843254237288135,0.9951246509739382,0.9969812401546614
Malawi,child_zinc,87,dhs_w_delivery_csection,-0.0792,0.46612359440446194,0.384,0.9291039029982966,0.7975031847133758,0.7822629993682997,0.8874237508111615
Malawi,child_zinc,87,dhs_w_skilled_attendant,0.0057,0.9585327636856,0.954,0.9879634257814092,0.9829241379310345,0.9895098510343459,0.9946017023774582
Malawi,child_zinc,87,dhs_w_unmet_fp,0.0341,0.7539416497758138,0.616,0.9879634257814092,0.8494511627906978,0.9250821972239729,0.9423206696716033
Malawi,child_zinc,87,dhs_w_modern_fp,-0.1234,0.2547381578701754,0.18,0.8667114745559868,0.7010526315789474,0.624629980643067,0.8341291585127201
Malawi,child_zinc,87,dhs_w_high_parity,0.0606,0.5769776790940604,0.422,0.9332889096850817,0.7975031847133758,0.8423334313455737,0.8935582712369596
Malawi,child_zinc,87,dhs_w_mean_parity,0.0737,0.49724721795769977,0.34,0.9291039029982966,0.7931875,0.8007503606378922,0.8821791697013839
Malawi,child_zinc,87,dhs_w_teen_pregnancy,-0.2709,0.011144234563243979,0.013,0.7850034570879677,0.688,0.12995186654470714,0.606439024390244
Malawi,child_zinc,87,dhs_w_birth_interval_short,0.0027,0.9802762257201041,0.962,0.9879634257814092,0.9829241379310345,0.9951246509739382,0.9948686459087618
Malawi,child_zinc,87,dhs_w_no_education,-0.0169,0.8766710720694696,0.881,0.9879634257814092,0.9571386861313869,0.9638944628234832,0.9854548889938594
Malawi,child_zinc,87,dhs_w_primary_edu,0.0169,0.876671072069469,0.881,0.9879634257814092,0.9571386861313869,0.9638944628234832,0.9854548889938594
Malawi,child_zinc,87,dhs_w_secondary_plus,-0.0213,0.8445815531462423,0.769,0.9879634257814092,0.9214193548387097,0.9513092363327897,0.9650196078431372
Malawi,child_zinc,87,dhs_w_edu_years_mean,-0.0412,0.704678288080796,0.542,0.9742393328903891,0.818530612244898,0.9042692482886515,0.9368291970802921
Malawi,child_zinc,87,dhs_w_literate,-0.0492,0.6507388408608257,0.49,0.9535579054198238,0.8018021978021977,0.8800491976731287,0.9129189614476789
Malawi,child_zinc,87,dhs_w_health_decision,-0.1655,0.12556661419158147,0.018,0.8667114745559868,0.688,0.4521161820663937,0.6100387811634349
Malawi,child_zinc,87,dhs_w_reads_newspaper,0.0275,0.8003397139949665,0.767,0.9879634257814092,0.9214193548387097,0.9376161410073598,0.9650196078431372
Malawi,child_zinc,87,dhs_w_watches_tv,-0.0876,0.41976686271280694,0.141,0.9136102306102268,0.688,0.7509503381293832,0.8064927536231883
Malawi,child_zinc,87,dhs_w_listens_radio,-0.1147,0.28995830284304513,0.156,0.8667114745559868,0.688,0.6587708036448024,0.8190864745011087
Malawi,child_zinc,87,dhs_w_any_media,-0.0672,0.5361901786182728,0.316,0.9291039029982966,0.7860168067226891,0.8251319422623433,0.8785960665658095
Malawi,child_zinc,87,dhs_w_mean_age_first_birth,-0.0322,0.7668622945956987,0.524,0.9879634257814092,0.8163368421052631,0.9279151321423681,0.9305389221556887
Malawi,child_zinc,87,dhs_c_excl_breastfed,0.3954,1.5013439985146927e-4,0.008,0.04443978235603491,0.688,0.008532438212358702,0.576
Malawi,child_zinc,87,dhs_c_early_initiation,0.0633,0.5602133180060136,0.343,0.9291039029982966,0.7931875,0.8360904014050463,0.8841274740020127
Malawi,child_zinc,87,dhs_c_bottle_fed,-0.0857,0.4300148007858473,0.468,0.914769049758798,0.8018021978021977,0.7563320487206386,0.9085835833106081
Malawi,child_zinc,87,dhs_c_low_birthweight,0.1222,0.2595675669206131,0.172,0.8667114745559868,0.688,0.6287666448499839,0.8285646123260436
Malawi,child_zinc,87,dhs_c_mean_birthweight,0.0533,0.623895119554791,0.585,0.9521982954450404,0.8372571428571429,0.8668464456567974,0.9406544806063307
Malawi,child_zinc,87,dhs_c_small_at_birth,0.1048,0.3337974177627825,0.134,0.8667114745559868,0.688,0.6925251919585382,0.8064927536231883
Malawi,child_zinc,87,dhs_c_diet_diversity_score,-0.1029,0.34307981258728315,0.261,0.8679626027849214,0.760313725490196,0.6986372911975636,0.8707493061979649
Malawi,child_zinc,87,dhs_c_min_diet_diversity,-0.0445,0.6824640637403068,0.645,0.9718886482808873,0.8678181818181818,0.895311664520571,0.9469099816289038
Malawi,child_zinc,87,dhs_c_bcg,0.104,0.33779466029274974,0.231,0.8667114745559868,0.727404255319149,0.6948167267824522,0.8587252747252747
Malawi,child_zinc,87,dhs_c_dpt1,0.2005,0.06260349716000377,0.007,0.8667114745559868,0.688,0.32997519020328364,0.576
Malawi,child_zinc,87,dhs_c_dpt3,-0.0377,0.7291202312582465,0.873,0.9861252691307858,0.9570666666666667,0.9154140612065367,0.9826956108382189
Malawi,child_zinc,87,dhs_c_polio3,-0.1521,0.1597515172411799,0.423,0.8667114745559868,0.7975031847133758,0.5065159582019606,0.8938108268887566
Malawi,child_zinc,87,dhs_c_measles1,-0.0121,0.911794951472153,0.903,0.9879634257814092,0.9684347826086958,0.9717216800658982,0.9884586732338002
Malawi,child_zinc,87,dhs_c_fully_vaccinated,-0.1497,0.1663143686889992,0.278,0.8667114745559868,0.7811111111111111,0.5145787699784637,0.8761810115350489
Malawi,child_zinc,87,dhs_c_no_vaccination,-0.2028,0.059529874840898896,0.016,0.8667114745559868,0.688,0.3223324930409648,0.6078288770053476
Malawi,child_zinc,87,dhs_c_diarrhea_2wk,-0.0203,0.8519120447292228,0.783,0.9879634257814092,0.9254387351778656,0.9541851463387621,0.9670431154381085
Malawi,child_zinc,87,dhs_c_fever_2wk,0.0278,0.7981421333747053,0.753,0.9879634257814092,0.9134754098360656,0.937341290319165,0.9617605177993528
Malawi,child_zinc,87,dhs_c_ari_2wk,-0.1258,0.24556922990136945,0.395,0.8667114745559868,0.7975031847133758,0.6129801935950862,0.8905299145299145
Malawi,child_zinc,87,dhs_c_zinc_diarrhea,-0.1395,0.19741078634146259,0.311,0.8667114745559868,0.7860168067226891,0.5598428048581837,0.8785960665658095
Malawi,child_zinc,87,dhs_c_stunted,0.0201,0.8536210577356915,0.79,0.9879634257814092,0.9254387351778656,0.9554315415399957,0.9676707422076805
Malawi,child_zinc,87,dhs_c_severely_stunted,-0.0807,0.45767484752716525,0.473,0.9291039029982966,0.8018021978021977,0.7780975768288507,0.910867985904039
Malawi,child_zinc,87,dhs_c_wasted,0.0145,0.8937063114207012,0.772,0.9879634257814092,0.9214193548387097,0.9683222370493958,0.9654345991561182
Malawi,child_zinc,87,dhs_c_severely_wasted,0.0409,0.7067684114395021,0.477,0.9742393328903891,0.8018021978021977,0.9058910318556875,0.9116831264853446
Malawi,child_zinc,87,dhs_c_underweight,-0.0625,0.5649956166881533,0.408,0.9291039029982966,0.7975031847133758,0.8376668518304115,0.8935582712369596
Malawi,child_zinc,87,dhs_c_overweight,0.1439,0.183685715208582,0.145,0.8667114745559868,0.688,0.5393850798020375,0.8066405638214564
Malawi,child_zinc,87,dhs_c_mean_haz,-0.0731,0.5007546936021804,0.567,0.9291039029982966,0.8367128712871287,0.8026537327052999,0.9402112059026977
Malawi,child_zinc,87,dhs_c_mean_waz,0.0628,0.5636550119647618,0.482,0.9291039029982966,0.8018021978021977,0.8376668518304115,0.9116831264853446
Malawi,child_zinc,87,dhs_c_mean_whz,0.1352,0.2118148150186366,0.437,0.8667114745559868,0.8018021978021977,0.5754552541868724,0.8972393063583814
Malawi,child_zinc,87,dhs_c_slept_itn,0.1577,0.1445505657837145,0.396,0.8667114745559868,0.7975031847133758,0.4848549355522511,0.8905299145299145
Malawi,child_zinc,87,dhs_hh_improved_water,-0.1427,0.187455442641455,0.159,0.8667114745559868,0.688,0.544458478977792,0.8238774617067833
Malawi,child_zinc,87,dhs_hh_improved_sanitation,0.1429,0.18655581354466483,0.055,0.8667114745559868,0.688,0.5429481219903333,0.6724956970740104
Malawi,child_zinc,87,dhs_hh_open_defecation,0.0298,0.7838821338057546,0.707,0.9879634257814092,0.9092320675105485,0.9339386798756795,0.9534031890660591
Malawi,child_zinc,87,dhs_hh_water_30min,-0.0425,0.6958318668155279,0.634,0.9718886482808873,0.8608440366972477,0.9001955615698464,0.9440234751624398
Malawi,child_zinc,87,dhs_hh_handwash_facility,0.0438,0.6872512193111878,0.332,0.9718886482808873,0.7931875,0.8963158916810499,0.8807698001480386
Malawi,child_zinc,87,dhs_hh_soap_available,-0.0993,0.3601581731441664,0.285,0.8864585982097865,0.7811111111111111,0.7077631153571668,0.877987857762359
Malawi,child_zinc,87,dhs_hh_wealth_poorest,0.0252,0.8168928420907026,0.728,0.9879634257814092,0.9092320675105485,0.9403140010718143,0.9559058823529412
Malawi,child_zinc,87,dhs_hh_wealth_poor,0.0526,0.6282384735533767,0.482,0.9521982954450404,0.8018021978021977,0.8691345893131817,0.9116831264853446
Malawi,child_zinc,87,dhs_hh_wealth_mean,-0.064,0.5556934402021243,0.451,0.9291039029982966,0.8018021978021977,0.8344878545846541,0.9030169109357385
Malawi,child_zinc,87,dhs_hh_electricity,-0.0562,0.6049502511914975,0.62,0.9521982954450404,0.8496296296296297,0.8574554238755782,0.9436166456494325
Malawi,child_zinc,87,dhs_hh_improved_floor,-0.1232,0.2555596016949874,0.143,0.8667114745559868,0.688,0.6247403339439748,0.8066405638214564
Malawi,child_zinc,87,dhs_hh_urban,3e-4,0.9977235256450985,0.997,0.9977235256450985,0.997,0.9991299585822919,0.9995325994919559
Malawi,child_zinc,87,dhs_hh_radio,-0.0307,0.7780333158735923,0.726,0.9879634257814092,0.9092320675105485,0.9310699453591563,0.9559058823529412
Malawi,child_zinc,87,dhs_hh_tv,-0.0521,0.6314948779917458,0.617,0.9521982954450404,0.8494511627906978,0.8699323542722003,0.9423206696716033
Malawi,child_zinc,87,dhs_hh_fridge,-0.0654,0.547238793401881,0.501,0.9291039029982966,0.805247311827957,0.8312655082531992,0.918715539494063
Malawi,child_zinc,87,dhs_hh_mean_hhsize,0.1371,0.20541777523359034,0.161,0.8667114745559868,0.688,0.5689231482492888,0.8261651112706389
Malawi,child_zinc,87,dhs_hh_crowding,-0.0112,0.9182905017527537,0.864,0.9879634257814092,0.9562230483271376,0.974444351317079,0.9817428023032629
Malawi,child_zinc,87,dhs_hh_itn_any,0.2249,0.03621104729714492,0.262,0.8667114745559868,0.760313725490196,0.2520193835654755,0.8707493061979649
Malawi,child_zinc,87,dhs_hh_irs,0.0504,0.6429862623514171,0.535,0.9535579054198238,0.818530612244898,0.8749108701714957,0.9339573215599706
Malawi,child_zinc,87,dhs_c_neonatal_death,-0.0025,0.9815184590465852,0.974,0.9879634257814092,0.9843254237288135,0.9955565243025589,0.9963919770773639
Malawi,child_zinc,87,dhs_c_infant_death,0.0513,0.6369434543855338,0.6,0.9521982954450404,0.8417061611374408,0.8713324231700309,0.9417716262975778
Malawi,child_zinc,87,dhs_c_under5_death,-0.0027,0.9802389455879521,0.981,0.9879634257814092,0.9843254237288135,0.9951246509739382,0.9975699971371315
Malawi,women_zinc,87,access_healthcare_min,0.1064,0.3268258618411125,0.331,0.9818048420733899,1,0.6881625251906578,0.8807698001480386
Malawi,women_zinc,87,aod_t0,0.0934,0.3895683411622619,0.756,0.9818048420733899,1,0.7277132515426528,0.9624774193548388
Malawi,women_zinc,87,ntl_ccnl,0.1194,0.27057763972233284,0.336,0.9818048420733899,1,0.6415281234757967,0.8811162790697675
Malawi,women_zinc,87,evi_t0,0.0353,0.7456167642535764,0.912,0.9848683181614054,1,0.9217945284414252,0.9904980889772207
Malawi,women_zinc,87,elevation,0.0983,0.3651453090465122,0.192,0.9818048420733899,1,0.7103522701049416,0.8393649230769231
Malawi,women_zinc,87,built_surface,0.1094,0.3133413073959636,0.246,0.9818048420733899,1,0.6743340344565057,0.8668571428571428
Malawi,women_zinc,87,built_surface_nres,0.1373,0.20479908116723416,0.256,0.9818048420733899,1,0.5683174502390748,0.8707493061979649
Malawi,women_zinc,87,ghs_pop,0.1161,0.28404921988400517,0.266,0.9818048420733899,1,0.6545201615491316,0.8708129032258065
Malawi,women_zinc,87,human_modification,0.0183,0.866322757902139,0.869,0.9848683181614054,1,0.9610871508463964,0.9821924845409862
Malawi,women_zinc,87,grassland_frac,0.0446,0.6817579713093603,0.417,0.9848683181614054,1,0.895311664520571,0.8935582712369596
Malawi,women_zinc,87,lai_t0,0.0995,0.3590051906307682,0.865,0.9818048420733899,1,0.7064744803991627,0.9820936551062809
Malawi,women_zinc,87,lcover_bare_frac_t0,-0.11,0.31030788155508005,0.598,0.9818048420733899,1,0.6733287499449204,0.9417406340057637
Malawi,women_zinc,87,lcover_urban_frac_t0,0.1094,0.31306410348508074,0.238,0.9818048420733899,1,0.6743340344565057,0.8650497017892643
Malawi,women_zinc,87,lcover_crops_frac_t0,-0.0607,0.5765841373664338,0.504,0.9818048420733899,1,0.8423334313455737,0.9204154241645245
Malawi,women_zinc,87,lcover_grass_frac_t0,-0.1507,0.16339803172277922,0.66,0.9818048420733899,1,0.5118075914279645,0.9472949669139764
Malawi,women_zinc,87,lcover_water_permanent_frac_t0,-0.0728,0.5026738661689936,0.636,0.9818048420733899,1,0.804059251482914,0.9444280936454849
Malawi,women_zinc,87,lcover_water_seasonal_frac_t0,-0.0704,0.5172013245416568,0.694,0.9818048420733899,1,0.8128757100760907,0.9499375722543352
Malawi,women_zinc,87,lcover_shrub_frac_t0,-0.0523,0.6302008784540789,0.498,0.9848683181614054,1,0.8699323542722003,0.917653637069635
