fpr,tpr,country,outcome
0.735926305015353,0.8,Ghana,women_vitA
0.7267144319344934,0.8,Ghana,women_vitA
0.7185261003070624,0.8,Ghana,women_vitA
0.707267144319345,0.8,Ghana,women_vitA
0.7031729785056295,0.7333333333333333,Ghana,women_vitA
0.6960081883316274,0.7333333333333333,Ghana,women_vitA
0.6847492323439099,0.7333333333333333,Ghana,women_vitA
0.6714431934493347,0.7333333333333333,Ghana,women_vitA
0.6622313203684749,0.7333333333333333,Ghana,women_vitA
0.6499488229273286,0.6666666666666666,Ghana,women_vitA
0.6397134083930399,0.6666666666666666,Ghana,women_vitA
0.638689866939611,0.6666666666666666,Ghana,women_vitA
0.631525076765609,0.6666666666666666,Ghana,women_vitA
0.6212896622313204,0.6666666666666666,Ghana,women_vitA
0.5997952917093142,0.6666666666666666,Ghana,women_vitA
0.5916069600818833,0.6666666666666666,Ghana,women_vitA
0.5895598771750257,0.6666666666666666,Ghana,women_vitA
0.5762538382804503,0.6666666666666666,Ghana,women_vitA
0.5660184237461617,0.6666666666666666,Ghana,women_vitA
0.5547594677584442,0.6666666666666666,Ghana,women_vitA
0.5465711361310133,0.6666666666666666,Ghana,women_vitA
0.5312180143295804,0.6666666666666666,Ghana,women_vitA
0.5209825997952917,0.5333333333333333,Ghana,women_vitA
0.5025588536335721,0.5333333333333333,Ghana,women_vitA
0.4974411463664279,0.5333333333333333,Ghana,women_vitA
0.4882292732855681,0.5333333333333333,Ghana,women_vitA
0.4872057318321392,0.5333333333333333,Ghana,women_vitA
0.47697031729785055,0.5333333333333333,Ghana,women_vitA
0.46775844421699075,0.5333333333333333,Ghana,women_vitA
0.45854657113613106,0.4666666666666667,Ghana,women_vitA
0.4544524053224156,0.4666666666666667,Ghana,women_vitA
0.44319344933469806,0.4666666666666667,Ghana,women_vitA
0.42579324462640733,0.4666666666666667,Ghana,women_vitA
0.42476970317297846,0.4666666666666667,Ghana,women_vitA
0.4176049129989765,0.4,Ghana,women_vitA
0.4094165813715456,0.4,Ghana,women_vitA
0.406345957011259,0.4,Ghana,women_vitA
0.4002047082906858,0.4,Ghana,women_vitA
0.38894575230296824,0.3333333333333333,Ghana,women_vitA
0.3715455475946776,0.3333333333333333,Ghana,women_vitA
0.3623336745138178,0.3333333333333333,Ghana,women_vitA
0.3561924257932446,0.3333333333333333,Ghana,women_vitA
0.34288638689866935,0.3333333333333333,Ghana,women_vitA
0.3357215967246674,0.3333333333333333,Ghana,women_vitA
0.3132036847492323,0.3333333333333333,Ghana,women_vitA
0.2865916069600819,0.3333333333333333,Ghana,women_vitA
0.2712384851586489,0.3333333333333333,Ghana,women_vitA
0.2569089048106449,0.3333333333333333,Ghana,women_vitA
0.255885363357216,0.3333333333333333,Ghana,women_vitA
