country,outcome,Admin1,Admin2,svy_prev,svy_prev_se,svy_prev_low,svy_prev_upp,n_svy,svy_cv,svy_ci_width,region_target,v_d,tau2,tau2_source,lambda_emp,lambda,eb_prev,eb_source,rank,rank_lo,rank_hi,r_max_emp,admin2_released,suppression_reason,calibration_status
Malawi,women_folate,Rumphi,SC Mwankhunikira,0.14285714285714285,2.0816681711721707e-17,0.14285714285714282,0.14285714285714288,7,1.4571677198205194e-16,5.551115123125783e-17,0.40917,0.03264509,0.06928205,split_half_reliability,0.6898,0.6797,0.228151,region,33,12,72,0.8305,TRUE,NA,passed
Malawi,women_folate,Ntchisi,SC Nthondo,0,0,0,0,8,NA,0,0,0.00983796,0.06928205,split_half_reliability,0.6898,0.8757,0,region,86,45,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Thyolo,TA Bvumbwe,0.3125,0,0.3125,0.3125,16,0,0,0.2,0.02051795,0.06928205,split_half_reliability,0.6898,0.7715,0.286795,region,25,10,57,0.8305,TRUE,NA,passed
Malawi,women_folate,Rumphi,TA Chikulamayembe,0.531100157178045,0.03045189610458011,0.47069896564036096,0.5915013487157291,15,0.05733738861306997,0.12080238307536817,0.311982,0.02491499,0.06928205,split_half_reliability,0.6898,0.7355,0.473144,region,8,3,31,0.8305,TRUE,NA,passed
Malawi,women_folate,Mzimba,TA Chindi,0,0,0,0,17,NA,0,0.207094,0.0023829,0.06928205,split_half_reliability,0.6898,0.9667,0.006886,region,77,54,82,0.8305,TRUE,NA,passed
Malawi,women_folate,Lilongwe,TA Chiseka,0.3333333333333333,4.1633363423443413e-17,0.33333333333333326,0.33333333333333337,9,1.2490009027033026e-16,1.1102230246251565e-16,0.111111,0.03791667,0.06928205,split_half_reliability,0.6898,0.6463,0.254732,region,29,10,70.04999999999995,0.8305,TRUE,NA,passed
Malawi,women_folate,Dowa,TA Dzoole,0.375,0,0.375,0.375,8,0,0,0.037037,0.04456019,0.06928205,split_half_reliability,0.6898,0.6086,0.242714,region,31,9,74,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhata Bay,TA Fukamapiri,0,0,0,0,5,NA,0,0.166424,0.02291667,0.06928205,split_half_reliability,0.6898,0.7514,0.041366,region,63,30,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Lilongwe,TA Kabudula,0.125,0,0.125,0.125,8,0,0,0.210526,0.02604167,0.06928205,split_half_reliability,0.6898,0.7268,0.148365,region,44,19,82,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhata Bay,TA Kabunduli,0,0,0,0,6,NA,0,0.170804,0.01658163,0.06928205,split_half_reliability,0.6898,0.8069,0.032985,region,65,34,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Chiradzulu,TA Kadewere,0.2222222222222222,2.7755575615628873e-17,0.22222222222222215,0.22222222222222227,9,1.2490009027032994e-16,1.1102230246251565e-16,0.2,0.03125,0.06928205,split_half_reliability,0.6898,0.6892,0.215315,region,35,12,74,0.8305,TRUE,NA,passed
Malawi,women_folate,Balaka,TA Kalembo,0,0,0,0,5,NA,0,0.203203,0.02291667,0.06928205,split_half_reliability,0.6898,0.7514,0.050508,national,62,29,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Kasungu,TA Kaluluma,0,0,0,0,10,NA,0,0.08,0.00650826,0.06928205,split_half_reliability,0.6898,0.9141,0.00687,region,78,47,85,0.8305,TRUE,NA,passed
Malawi,women_folate,Ntchisi,TA Kalumo,0,0,0,0,8,NA,0,0,0.00983796,0.06928205,split_half_reliability,0.6898,0.8757,0,region,86,44,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhotakota,TA Kanyenda,0.625,0,0.625,0.625,8,0,0,0.47619,0.04456019,0.06928205,split_half_reliability,0.6898,0.6086,0.566753,region,3,2,28,0.8305,TRUE,NA,passed
Malawi,women_folate,Dedza,TA Kaphuka,0.16666666666666666,1.3877787807814437e-17,0.16666666666666663,0.16666666666666669,6,8.326672684688663e-17,5.551115123125783e-17,0,0.04209184,0.06928205,split_half_reliability,0.6898,0.6221,0.103678,region,55,18,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Salima,TA Karonga,1,0,1,1,6,0,0,0.421053,0.01658163,0.06928205,split_half_reliability,0.6898,0.8069,0.888196,region,1,1,3,0.8305,TRUE,NA,passed
Malawi,women_folate,Chikwawa,TA Kasisi,0.42857142857142855,1.3877787807814437e-17,0.42857142857142855,0.42857142857142855,7,3.238150488490035e-17,0,0.200044,0.05273438,0.06928205,split_half_reliability,0.6898,0.5678,0.329804,national,20,5,64,0.8305,TRUE,NA,passed
Malawi,women_folate,Machinga,TA Kawinga,0,0,0,0,8,NA,0,0.203947,0.00983796,0.06928205,split_half_reliability,0.6898,0.8757,0.025359,national,67,41,85,0.8305,TRUE,NA,passed
Malawi,women_folate,Salima,TA Khombedza,0.3333333333333333,5.5511151231257747e-17,0.3333333333333332,0.3333333333333334,3,1.6653345369377326e-16,2.220446049250313e-16,0.590909,0.1171875,0.06928205,split_half_reliability,0.6898,0.3715,0.495208,region,6,2,44,0.8305,TRUE,NA,passed
Malawi,women_folate,Lilongwe,TA Khongoni,0.16666666666666666,1.3877787807814437e-17,0.16666666666666663,0.16666666666666669,6,8.326672684688663e-17,5.551115123125783e-17,0.190476,0.04209184,0.06928205,split_half_reliability,0.6898,0.6221,0.175665,region,41,13,83,0.8305,TRUE,NA,passed
Malawi,women_folate,Karonga,TA Kilupula,0.08537747771616161,0.06953713766448326,-0.05254910513537514,0.22330406056769836,11,0.8144669943947075,0.2758531657030735,0.339022,0.01439268,0.06928205,split_half_reliability,0.6898,0.828,0.129006,region,48,24,78,0.8305,TRUE,NA,passed
Malawi,women_folate,Blantyre,TA Kuntaja,0,0,0,0,2,NA,0,0.202465,0.10416667,0.06928205,split_half_reliability,0.6898,0.3994,0.121593,national,51,12,87,0.8305,TRUE,NA,passed
Malawi,women_folate,Karonga,TA Kyungu,0.2962788277804187,0.08474835702850136,0.1281808634433922,0.4643767921174452,21,0.2860425689658492,0.336195928674053,0.273764,0.01515606,0.06928205,split_half_reliability,0.6898,0.8205,0.292238,region,24,11,52,0.8305,TRUE,NA,passed
Malawi,women_folate,Chikwawa,TA Lundu,0.6666666666666666,3.4694469519536247e-17,0.6666666666666665,0.6666666666666667,18,5.204170427930437e-17,2.220446049250313e-16,0.19165,0.01875577,0.06928205,split_half_reliability,0.6898,0.787,0.565468,national,4,2,18,0.8305,TRUE,NA,passed
Malawi,women_folate,Mzimba,TA M'Mbelwa,0.125,0,0.125,0.125,8,0,0,0.155954,0.02604167,0.06928205,split_half_reliability,0.6898,0.7268,0.133456,region,47,19.950000000000003,81.04999999999995,0.8305,TRUE,NA,passed
Malawi,women_folate,Mulanje,TA Mabuka,0.17239048555191044,0.10420981350135458,-0.03430918542374828,0.37909015652756917,22,0.6044986367300114,0.41339934195131744,0.202784,0.01035014,0.06928205,split_half_reliability,0.6898,0.87,0.176341,national,40,22,68,0.8305,TRUE,NA,passed
Malawi,women_folate,Mzimba,TA Mabulabo,0,0,0,0,6,NA,0,0.167817,0.01658163,0.06928205,split_half_reliability,0.6898,0.8069,0.032408,region,66,35,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Salima,TA Maganga,0.5,0,0.5,0.5,10,0,0,0.6,0.0375,0.06928205,split_half_reliability,0.6898,0.6488,0.535118,region,5,2,28,0.8305,TRUE,NA,passed
Malawi,women_folate,Zomba,TA Malemia,0,0,0,0,22,NA,0,0.207489,0.00144999,0.06928205,split_half_reliability,0.6898,0.9795,0.004253,national,80,57,80,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhotakota,TA Malenga Chanzi,0.3333333333333333,5.5511151231257747e-17,0.3333333333333332,0.3333333333333334,6,1.6653345369377326e-16,2.220446049250313e-16,0.565217,0.05739796,0.06928205,split_half_reliability,0.6898,0.5469,0.438399,region,11,3,46,0.8305,TRUE,NA,passed
Malawi,women_folate,Phalombe,TA Mkhumba,0.14926167548272914,0.020400582256895335,0.10879721730425525,0.18972613366120306,24,0.13667662640739858,0.08092891635694781,0.20355,0.0085392,0.06928205,split_half_reliability,0.6898,0.8903,0.155219,national,43,26,70,0.8305,TRUE,NA,passed
Malawi,women_folate,Mchinji,TA Mlonyeni,0,0,0,0,9,NA,0,0.076923,0.00791667,0.06928205,split_half_reliability,0.6898,0.8975,0.007888,region,75.5,45,85,0.8305,TRUE,NA,passed
Malawi,women_folate,Chiradzulu,TA Mpama,0.25,0,0.25,0.25,8,0,0,0.190476,0.03761574,0.06928205,split_half_reliability,0.6898,0.6481,0.229054,region,32,10,73,0.8305,TRUE,NA,passed
Malawi,women_folate,Mangochi,TA Mponda,0.2,1.3877787807814437e-17,0.19999999999999998,0.20000000000000004,5,6.938893903907219e-17,5.551115123125783e-17,0.315789,0.05625,0.06928205,split_half_reliability,0.6898,0.5519,0.251884,region,30,8,77,0.8305,TRUE,NA,passed
Malawi,women_folate,Mzimba,TA Mtwalo,0.25,3.4694469519536247e-17,0.24999999999999994,0.25000000000000006,12,1.3877787807814499e-16,1.1102230246251565e-16,0.129489,0.0245932,0.06928205,split_half_reliability,0.6898,0.738,0.218429,region,34,13,71,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhata Bay,TA Musisya,0.5,0,0.5,0.5,4,0,0,0.112264,0.09375,0.06928205,split_half_reliability,0.6898,0.425,0.277036,region,27,5,78.04999999999995,0.8305,TRUE,NA,passed
Malawi,women_folate,Chitipa,TA Mwabulambya,0,0,0,0,15,NA,0,0.037037,0.00302734,0.06928205,split_half_reliability,0.6898,0.9581,0.001551,region,84,54,83,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhotakota,TA Mwadzama,0.4444444444444444,0,0.4444444444444444,0.4444444444444444,9,0,0,0.55,0.04125,0.06928205,split_half_reliability,0.6898,0.6268,0.483837,region,7,3,35,0.8305,TRUE,NA,passed
Malawi,women_folate,Kasungu,TA Mwase,0.14285714285714285,2.4286128663675318e-17,0.1428571428571428,0.1428571428571429,7,1.7000290064572724e-16,1.1102230246251565e-16,0.035714,0.03264509,0.06928205,split_half_reliability,0.6898,0.6797,0.108542,region,54,21,85,0.8305,TRUE,NA,passed
Malawi,women_folate,Chitipa,TA Mwenemisuku,0,0,0,0,13,NA,0,0.034483,0.0039737,0.06928205,split_half_reliability,0.6898,0.9458,0.00187,region,82,51,84,0.8305,TRUE,NA,passed
Malawi,women_folate,Chitipa,TA Mwenewenya,0,0,0,0,7,NA,0,0.028571,0.0125558,0.06928205,split_half_reliability,0.6898,0.8466,0.004384,region,79,42,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Mangochi,TA Nankumba,0.5454545454545454,6.938893903907249e-17,0.5454545454545453,0.5454545454545455,11,1.2721305490496624e-16,2.220446049250313e-16,0.076923,0.03385417,0.06928205,split_half_reliability,0.6898,0.6718,0.39166,region,15,4,46,0.8305,TRUE,NA,passed
Malawi,women_folate,Chiradzulu,TA Nchema,0.16666666666666666,6.938893903907218e-18,0.16666666666666666,0.16666666666666666,12,4.1633363423443315e-17,0,0.235294,0.01941568,0.06928205,split_half_reliability,0.6898,0.7811,0.181689,region,38,16,74,0.8305,TRUE,NA,passed
Malawi,women_folate,Thyolo,TA Nchilamwela,0.5,0,0.5,0.5,2,0,0,0.241379,0.1875,0.06928205,split_half_reliability,0.6898,0.2698,0.311157,region,21,4,78,0.8305,TRUE,NA,passed
Malawi,women_folate,Nsanje,TA Ndamera,0.4,1.3877787807814437e-17,0.4,0.4,5,3.469446951953609e-17,0,0.4,0.07291667,0.06928205,split_half_reliability,0.6898,0.4872,0.4,region,13,3,55,0.8305,TRUE,NA,passed
Malawi,women_folate,Neno,TA Ngozi,0.11331056682895371,0.0030019629545558015,0.10735618754221087,0.11926494611569656,15,0.02649323040707554,0.011908758573485695,0.203612,0.01185783,0.06928205,split_half_reliability,0.6898,0.8539,0.126507,national,50,27,77,0.8305,TRUE,NA,passed
Malawi,women_folate,Ntcheu,TA Njolomole,0.1111111111111111,0,0.1111111111111111,0.1111111111111111,9,0,0,0.181818,0.02125,0.06928205,split_half_reliability,0.6898,0.7653,0.127708,region,49,22,82,0.8305,TRUE,NA,passed
Malawi,women_folate,Balaka,TA Nsamala,0,0,0,0,6,NA,0,0.203451,0.01658163,0.06928205,split_half_reliability,0.6898,0.8069,0.03929,national,64,33,86,0.8305,TRUE,NA,passed
Malawi,women_folate,Mwanza,TA Nthache,0.2,0,0.2,0.2,10,0,0,0.202,0.02634298,0.06928205,split_half_reliability,0.6898,0.7245,0.200551,national,36,14.950000000000003,75,0.8305,TRUE,NA,passed
Malawi,women_folate,Dedza,TA Pemba,0,0,0,0,18,NA,0,0.058824,0.00213527,0.06928205,split_half_reliability,0.6898,0.9701,0.001759,region,83,56,82,0.8305,TRUE,NA,passed
Malawi,women_folate,Ntcheu,TA Phambala,0.36363636363636365,0,0.36363636363636365,0.36363636363636365,11,0,0,0.096774,0.03196023,0.06928205,split_half_reliability,0.6898,0.6843,0.279393,region,26,8,62,0.8305,TRUE,NA,passed
Malawi,women_folate,Kasungu,TA Santhe,0,0,0,0,9,NA,0,0.076923,0.00791667,0.06928205,split_half_reliability,0.6898,0.8975,0.007888,region,75.5,45,85,0.8305,TRUE,NA,passed
Malawi,women_folate,Neno,TA Symon,0.4444444444444444,1.3877787807814437e-17,0.4444444444444444,0.4444444444444444,9,3.1225022567582485e-17,0,0.199312,0.04125,0.06928205,split_half_reliability,0.6898,0.6268,0.352962,national,18,5,56,0.8305,TRUE,NA,passed
Malawi,women_folate,Dedza,TA Tambala,0,0,0,0,11,NA,0,0.041667,0.00544508,0.06928205,split_half_reliability,0.6898,0.9271,0.003036,region,81,48,84,0.8305,TRUE,NA,passed
Malawi,women_folate,Nkhata Bay,TA Timbiri,0.14543972545638245,0.0865483868860322,-0.026228589568328076,0.317108040481093,24,0.5950807911280619,0.34333663004942105,0.15,0.00838393,0.06928205,split_half_reliability,0.6898,0.8921,0.145932,region,46,27,69,0.8305,TRUE,NA,passed
Malawi,women_folate,Karonga,TA Wasambo,0.3333333333333333,2.7755575615628873e-17,0.33333333333333326,0.33333333333333337,6,8.326672684688663e-17,1.1102230246251565e-16,0.276387,0.05739796,0.06928205,split_half_reliability,0.6898,0.5469,0.307531,region,22,5,69,0.8305,TRUE,NA,passed
Malawi,women_folate,Mchinji,TA Zulu,0,0,0,0,8,NA,0,0.074074,0.00983796,0.06928205,split_half_reliability,0.6898,0.8757,0.009211,region,74,44,86,0.8305,TRUE,NA,passed
Malawi,women_b12,Blantyre,Blantyre City,0,0,0,0,13,NA,0,0.028268,0.0039737,1e-8,degenerate,0,0,0.028268,national,37,37,37,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Chitipa,Chitipa Boma,0,0,0,0,3,NA,0,0.051282,0.0546875,1e-8,degenerate,0,0,0.051282,region,18,18,18,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Karonga,Karonga Town,0.08333333333333333,2.4286128663675318e-17,0.08333333333333329,0.08333333333333337,12,2.9143354396410384e-16,8.326672684688674e-17,0,0.01275888,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Lilongwe,Lilongwe City,0,0,0,0,4,NA,0,0.041667,0.03375,1e-8,degenerate,0,0,0.041667,region,21.5,21.5,21.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mwanza,Majete Game Reserve - Mwanza,0.18181818181818182,2.7755575615628873e-17,0.18181818181818177,0.18181818181818188,11,1.526556658859588e-16,1.1102230246251565e-16,0.025785,0.02249053,1e-8,degenerate,0,0,0.025785,national,48,48,48,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mzimba,Mzimba Boma,0,0,0,0,8,NA,0,0.049088,0.00983796,1e-8,degenerate,0,0,0.049088,region,19,19,19,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mzimba,Mzuzu City,0,0,0,0,13,NA,0,0.053901,0.0039737,1e-8,degenerate,0,0,0.053901,region,13,13,13,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nkhotakota,Nkhotakota Boma,0,0,0,0,6,NA,0,0,0.01658163,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nsanje,Nsanje Boma,0,0,0,0,6,NA,0,0,0.01658163,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Chitipa,Nyika N.P. - Chitipa,0,0,0,0,4,NA,0,0.052632,0.03375,1e-8,degenerate,0,0,0.052632,region,16,16,16,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Rumphi,Rumphi Boma,0,0,0,0,18,NA,0,0,0.00213527,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Rumphi,SC Chapinduka,0,0,0,0,8,NA,0,0,0.00983796,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Ntchisi,SC Chilooko,0,0,0,0,7,NA,0,0.1875,0.0125558,1e-8,degenerate,0,0,0.1875,region,1,1,1,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mangochi,SC Chowe,0,0,0,0,8,NA,0,0,0.00983796,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mchinji,SC Dambe,0,0,0,0,12,NA,0,0.086957,0.00462278,1e-8,degenerate,0,0,0.086956,region,5,5,5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Ntcheu,SC Goodson Ganya,0,0,0,0,11,NA,0,0,0.00544508,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mulanje,SC Juma,0,0,0,0,5,NA,0,0.027997,0.02291667,1e-8,degenerate,0,0,0.027997,national,42.5,42.5,42.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Rumphi,SC Kachulu,0,0,0,0,6,NA,0,0,0.01658163,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Salima,SC Kambwiri,0,0,0,0,6,NA,0,0,0.01658163,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Kasungu,SC Kawamba,0.22222222222222224,1.3877787807814437e-17,0.2222222222222222,0.22222222222222227,9,6.245004513516496e-17,5.551115123125783e-17,0.038462,0.03125,1e-8,degenerate,0,0,0.038462,region,23.5,23.5,23.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Dowa,SC Kayembe,0,0,0,0,7,NA,0,0.071429,0.0125558,1e-8,degenerate,0,0,0.071429,region,9,9,9,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Ntcheu,SC Makwangwala,0,0,0,0,11,NA,0,0,0.00544508,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nkhata Bay,SC Malanda,0,0,0,0,5,NA,0,0,0.02291667,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Thyolo,SC Mbawela,0,0,0,0,13,NA,0,0,0.0039737,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nsanje,SC Mbenje,0,0,0,0,9,NA,0,0,0.00791667,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Zomba,SC Mbiza,0,0,0,0,8,NA,0,0.028098,0.00983796,1e-8,degenerate,0,0,0.028098,national,39.5,39.5,39.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mchinji,SC Mduwa,0.16666666666666666,1.3877787807814437e-17,0.16666666666666663,0.16666666666666669,6,8.326672684688663e-17,5.551115123125783e-17,0.034483,0.04209184,1e-8,degenerate,0,0,0.034483,region,28,28,28,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Dowa,SC Mkukula,0.09090909090909091,0,0.09090909090909091,0.09090909090909091,11,0,0,0.041667,0.01491477,1e-8,degenerate,0,0,0.041667,region,21.5,21.5,21.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Dowa,SC Mponela,0,0,0,0,9,NA,0,0.076923,0.00791667,1e-8,degenerate,0,0,0.076923,region,7,7,7,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Rumphi,SC Mwankhunikira,0,0,0,0,7,NA,0,0,0.0125558,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Ntchisi,SC Nthondo,0.25,0,0.25,0.25,8,0,0,0.066667,0.03761574,1e-8,degenerate,0,0,0.066667,region,11,11,11,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Thyolo,TA Bvumbwe,0,0,0,0,16,NA,0,0,0.00267625,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Rumphi,TA Chikulamayembe,0,0,0,0,15,NA,0,0,0.00302734,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mzimba,TA Chindi,0.044055821009819834,0.040542678056333284,-0.03636038868435852,0.12447203070399819,17,0.9202570086549179,0.1608324193883567,0.042553,0.0056975,1e-8,degenerate,0,0,0.042553,region,20,20,20,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Lilongwe,TA Chiseka,0,0,0,0,9,NA,0,0.052632,0.00791667,1e-8,degenerate,0,0,0.052632,region,16,16,16,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Dowa,TA Dzoole,0.125,0,0.125,0.125,8,0,0,0.037037,0.02604167,1e-8,degenerate,0,0,0.037037,region,25.5,25.5,25.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nkhata Bay,TA Fukamapiri,0,0,0,0,5,NA,0,0,0.02291667,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Lilongwe,TA Kabudula,0,0,0,0,9,NA,0,0.052632,0.00791667,1e-8,degenerate,0,0,0.052632,region,16,16,16,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nkhata Bay,TA Kabunduli,0,0,0,0,6,NA,0,0,0.01658163,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Chiradzulu,TA Kadewere,0,0,0,0,9,NA,0,0,0.00791667,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Balaka,TA Kalembo,0,0,0,0,5,NA,0,0.027997,0.02291667,1e-8,degenerate,0,0,0.027997,national,42.5,42.5,42.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Kasungu,TA Kaluluma,0.1,2.0816681711721707e-17,0.09999999999999996,0.10000000000000005,10,2.0816681711721705e-16,8.326672684688674e-17,0.08,0.01766529,1e-8,degenerate,0,0,0.08,region,6,6,6,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Ntchisi,TA Kalumo,0.125,0,0.125,0.125,8,0,0,0.133333,0.02604167,1e-8,degenerate,0,0,0.133333,region,2,2,2,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Nkhotakota,TA Kanyenda,0,0,0,0,9,NA,0,0,0.00791667,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Dedza,TA Kaphuka,0,0,0,0,6,NA,0,0.034483,0.01658163,1e-8,degenerate,0,0,0.034483,region,28,28,28,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Salima,TA Karonga,0,0,0,0,7,NA,0,0,0.0125558,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Chikwawa,TA Kasisi,0.14285714285714285,2.7755575615628873e-17,0.1428571428571428,0.1428571428571429,7,1.9428902930940212e-16,1.1102230246251565e-16,0.026863,0.03264509,1e-8,degenerate,0,0,0.026863,national,46,46,46,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Machinga,TA Kawinga,0,0,0,0,8,NA,0,0.028098,0.00983796,1e-8,degenerate,0,0,0.028098,national,39.5,39.5,39.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Salima,TA Khombedza,0,0,0,0,3,NA,0,0,0.0546875,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Lilongwe,TA Khongoni,0.16666666666666666,1.3877787807814437e-17,0.16666666666666663,0.16666666666666669,6,8.326672684688663e-17,5.551115123125783e-17,0,0.04209184,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Karonga,TA Kilupula,0,0,0,0,11,NA,0,0.025,0.00544508,1e-8,degenerate,0,0,0.025,region,49,49,49,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Blantyre,TA Kuntaja,0,0,0,0,2,NA,0,0.027897,0.10416667,1e-8,degenerate,0,0,0.027897,national,44,44,44,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Karonga,TA Kyungu,0,0,0,0,22,NA,0,0.034483,0.00144999,1e-8,degenerate,0,0,0.034483,region,28,28,28,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Chikwawa,TA Lundu,0,0,0,0,20,NA,0,0.02851,0.0017432,1e-8,degenerate,0,0,0.02851,national,36,36,36,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mzimba,TA M'Mbelwa,0.125,0,0.125,0.125,8,0,0,0.031231,0.02604167,1e-8,degenerate,0,0,0.031231,region,30,30,30,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mulanje,TA Mabuka,0,0,0,0,22,NA,0,0.02858,0.00144999,1e-8,degenerate,0,0,0.02858,national,33.5,33.5,33.5,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Mzimba,TA Mabulabo,0.16666666666666669,2.0816681711721707e-17,0.16666666666666666,0.1666666666666667,6,1.2490009027033023e-16,5.551115123125783e-17,0.030154,0.04209184,1e-8,degenerate,0,0,0.030154,region,31,31,31,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
Malawi,women_b12,Salima,TA Maganga,0,0,0,0,11,NA,0,0,0.00544508,1e-8,degenerate,0,0,0,region,69,69,69,0,FALSE,empirical reliability 0.000 below the 0.30 cut,passed
