"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"TA Mwenewenya","Malawi","women_folate",0.336,FALSE,TRUE,7,TRUE,0.00327868852459016,FALSE,"Use with caution"
"TA Nankumba","Malawi","women_folate",0.154,FALSE,TRUE,11,TRUE,0.00320674238141734,FALSE,"Use with caution"
"TA Nchema","Malawi","women_folate",0.94,FALSE,TRUE,12,TRUE,0.00327868852459016,FALSE,"Use with caution"
"TA Nchilamwela","Malawi","women_folate",0.917,FALSE,TRUE,2,TRUE,0.00163934426229508,FALSE,"Use with caution"
"TA Ndamera","Malawi","women_folate",0.409,FALSE,TRUE,5,TRUE,0.00320674238141734,FALSE,"Use with caution"
"TA Ngozi","Malawi","women_folate",0.915,FALSE,TRUE,15,FALSE,0.00327868852459016,FALSE,"Use with caution"
"TA Njolomole","Malawi","women_folate",0.138,FALSE,TRUE,9,TRUE,0.00319455421563878,FALSE,"Use with caution"
"TA Nsamala","Malawi","women_folate",0.534,FALSE,TRUE,6,TRUE,0.00319213929335098,FALSE,"Use with caution"
"TA Nthache","Malawi","women_folate",0.915,FALSE,TRUE,10,TRUE,0.00327868852459016,FALSE,"Use with caution"
"TA Pemba","Malawi","women_folate",0.237,FALSE,TRUE,9,TRUE,0.00319213929335098,FALSE,"Use with caution"
"TA Phambala","Malawi","women_folate",0.442,FALSE,TRUE,11,TRUE,0.00327868852459016,FALSE,"Use with caution"
"TA Santhe","Malawi","women_folate",0.366,FALSE,TRUE,9,TRUE,0.00319455421563878,FALSE,"Use with caution"
"TA Symon","Malawi","women_folate",0.923,FALSE,TRUE,9,TRUE,0.00163934426229508,FALSE,"Use with caution"
"TA Tambala","Malawi","women_folate",0.311,FALSE,TRUE,11,TRUE,0.00319455421563878,FALSE,"Use with caution"
"TA Timbiri","Malawi","women_folate",0.61,FALSE,TRUE,7,TRUE,0.00319213929335098,FALSE,"Use with caution"
"TA Wasambo","Malawi","women_folate",0.316,FALSE,TRUE,6,TRUE,0.00163934426229508,FALSE,"Use with caution"
"TA Zulu","Malawi","women_folate",0.361,FALSE,TRUE,8,TRUE,0.00327868852459016,FALSE,"Use with caution"
"SC Makoka","Malawi","women_folate",0.38,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkhotakota Game Reserve","Malawi","women_folate",0.379,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikho","Malawi","women_folate",0.314,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntcheu Boma","Malawi","women_folate",0.169,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntchisi Boma","Malawi","women_folate",0.346,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikumbu","Malawi","women_folate",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Nyika National Park - Rumphi","Malawi","women_folate",2.652,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Balaka Town","Malawi","women_folate",0.163,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimutu","Malawi","women_folate",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chikwawa Boma","Malawi","women_folate",0.929,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Chiradzulu Boma","Malawi","women_folate",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Champiti","Malawi","women_folate",0.158,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dedza Boma","Malawi","women_folate",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dowa Boma","Malawi","women_folate",0.894,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Chikweo","Malawi","women_folate",0.35,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu Boma","Malawi","women_folate",0.356,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu National Park","Malawi","women_folate",0.332,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lake Chilwa","Malawi","women_folate",2.886,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Lake Chiuta","Malawi","women_folate",3.092,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Chitekwele","Malawi","women_folate",0.31,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lake Malombe","Malawi","women_folate",2.816,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Lengwe National Park","Malawi","women_folate",0.93,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwanza","Malawi","women_folate",0.348,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonda National Park","Malawi","women_folate",0.152,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonde Town","Malawi","women_folate",0.213,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Luchenza Town","Malawi","women_folate",0.919,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Majete Game Reserve - Chikwawa","Malawi","women_folate",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Njombwa","Malawi","women_folate",0.39,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Neno","Malawi","women_folate",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Mangochi Town","Malawi","women_folate",0.999,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mchinji Boma","Malawi","women_folate",0.343,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Monkey Bay Urban","Malawi","women_folate",0.231,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mponela Urban","Malawi","women_folate",0.458,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mulanje Boma","Malawi","women_folate",0.986,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mulanje Mountain Forest Reserve","Malawi","women_folate",10.453,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mwabvi Game Reserve","Malawi","women_folate",0.447,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mwanza Boma","Malawi","women_folate",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Laston Njema","Malawi","women_folate",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Lukwa","Malawi","women_folate",0.347,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ngabu Urban","Malawi","women_folate",0.509,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chapananga","Malawi","women_folate",0.922,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chigaru","Malawi","women_folate",0.924,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Kasumbu","Malawi","women_folate",0.306,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mavwere","Malawi","women_folate",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katumbi","Malawi","women_folate",0.352,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katunga","Malawi","women_folate",0.924,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chimaliro","Malawi","women_folate",0.919,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Nyipa N. P. - Karonga","Malawi","women_folate",2.618,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Vwaza Marsh Game Reserve - Rumph","Malawi","women_folate",0.331,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chakhaza","Malawi","women_folate",0.376,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chamba","Malawi","women_folate",0.886,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mlomba","Malawi","women_folate",0.999,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Mphonde","Malawi","women_folate",0.346,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chauma","Malawi","women_folate",0.354,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chiwere","Malawi","women_folate",0.331,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilikumwendo","Malawi","women_folate",0.344,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mtema","Malawi","women_folate",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilowamatambe","Malawi","women_folate",0.365,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chisikwa","Malawi","women_folate",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwalweni","Malawi","women_folate",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chiwalo","Malawi","women_folate",0.16,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwansambo","Malawi","women_folate",0.342,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kachindamoto","Malawi","women_folate",0.151,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Fukamalaza","Malawi","women_folate",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Namabvi","Malawi","women_folate",0.175,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Jaravikuba Munthali","Malawi","women_folate",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njewa","Malawi","women_folate",0.369,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumba","Malawi","women_folate",0.358,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kafuzila","Malawi","women_folate",0.462,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kambalame","Malawi","women_folate",0.17,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Simlemba","Malawi","women_folate",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kamenya Gwaza","Malawi","women_folate",0.13,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kampingo Sibande","Malawi","women_folate",0.34,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Tsabango","Malawi","women_folate",0.385,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Zilakoma","Malawi","women_folate",0.878,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Khosolo Gwaza Jere","Malawi","women_folate",0.334,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kwethemule","Malawi","women_folate",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chadza","Malawi","women_folate",0.341,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chakhumbira","Malawi","women_folate",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC M'nyanja","Malawi","women_folate",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Tengani","Malawi","women_folate",0.448,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasukula","Malawi","women_folate",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpherembe","Malawi","women_folate",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikowi","Malawi","women_folate",0.923,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Msakambewa","Malawi","women_folate",0.348,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kanduku","Malawi","women_folate",0.915,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Maseya","Malawi","women_folate",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mbwana Nyambi","Malawi","women_folate",0.142,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ndindi","Malawi","women_folate",0.155,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimwala","Malawi","women_folate",0.159,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mkumbira","Malawi","women_folate",2.367,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Makanjila","Malawi","women_folate",0.159,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitera","Malawi","women_folate",0.925,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mphuka","Malawi","women_folate",0.913,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Kwataine","Malawi","women_folate",0.151,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mposa","Malawi","women_folate",1.083,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Dambe","Malawi","women_folate",0.932,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwahenga","Malawi","women_folate",0.358,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwakaboko","Malawi","women_folate",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Jalasi","Malawi","women_folate",0.135,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kaomba","Malawi","women_folate",0.355,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapelula","Malawi","women_folate",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Machinjili","Malawi","women_folate",0.929,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwirang'ombe","Malawi","women_folate",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapichi","Malawi","women_folate",0.913,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Ngokwe","Malawi","women_folate",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makhwira","Malawi","women_folate",0.918,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nsabwe","Malawi","women_folate",0.353,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumbu","Malawi","women_folate",0.354,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Nyaluwanga","Malawi","women_folate",0.439,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kameme","Malawi","women_folate",0.356,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Sitola","Malawi","women_folate",0.809,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Thukuta","Malawi","women_folate",0.396,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Musisya","Malawi","women_folate",0.727,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimombo","Malawi","women_folate",0.431,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Salima Town","Malawi","women_folate",0.377,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlauli","Malawi","women_folate",0.916,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Kuluunda","Malawi","women_folate",0.185,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlolo","Malawi","women_folate",0.349,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Changata","Malawi","women_folate",0.927,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Mzukuzuku","Malawi","women_folate",0.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Thomas","Malawi","women_folate",0.919,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nthiramanja","Malawi","women_folate",0.922,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Likoswe","Malawi","women_folate",0.939,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Liwonde","Malawi","women_folate",0.152,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Wimbe","Malawi","women_folate",0.338,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Masasa","Malawi","women_folate",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mazengera","Malawi","women_folate",0.348,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mkanda","Malawi","women_folate",0.352,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwambo","Malawi","women_folate",0.917,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Zomba City","Malawi","women_folate",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Mwamlowe","Malawi","women_folate",0.48,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kunthembwe","Malawi","women_folate",0.922,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Chitukula","Malawi","women_folate",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzikubola","Malawi","women_folate",0.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chulu","Malawi","women_folate",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malenga Mzoma","Malawi","women_folate",0.426,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malili","Malawi","women_folate",0.366,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapeni","Malawi","women_folate",0.935,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nthalire","Malawi","women_folate",0.329,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Thyolo Boma","Malawi","women_folate",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Vwaza Marsh Game Reserve - Mzimb","Malawi","women_folate",0.333,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ngabu","Malawi","women_folate",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuntumanji","Malawi","women_folate",0.998,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Mpando","Malawi","women_folate",0.302,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalolo","Malawi","women_folate",0.366,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkanda","Malawi","women_folate",0.94,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nazombe","Malawi","women_folate",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlumbe","Malawi","women_folate",0.92,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nyachikadza","Malawi","women_folate",0.357,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyambi","Malawi","women_folate",0.161,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasakula","Malawi","women_folate",0.318,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makata","Malawi","women_folate",0.926,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Nkalo","Malawi","women_folate",0.93,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Somba","Malawi","women_folate",0.92,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"TA Katuli","Malawi","women_folate",0.145,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Blantyre City","Malawi","women_b12",0.925,FALSE,TRUE,13,TRUE,0.130460263877076,FALSE,"Use with caution"
"Chitipa Boma","Malawi","women_b12",0.347,FALSE,TRUE,3,TRUE,0.178824242684472,FALSE,"Use with caution"
"Karonga Town","Malawi","women_b12",0.332,FALSE,TRUE,12,TRUE,0.116321992095778,FALSE,"Use with caution"
"Lake Malawi","Malawi","women_b12",2.833,TRUE,TRUE,23,FALSE,0.110125431773377,FALSE,"Do not rely"
"Lilongwe City","Malawi","women_b12",0.365,FALSE,TRUE,4,TRUE,0.150980256739691,FALSE,"Use with caution"
"Majete Game Reserve - Mwanza","Malawi","women_b12",0.917,FALSE,TRUE,11,TRUE,0.123018744257105,FALSE,"Use with caution"
"Mzimba Boma","Malawi","women_b12",0.334,FALSE,TRUE,8,TRUE,0.209968844458511,TRUE,"Do not rely"
"Mzuzu City","Malawi","women_b12",0.328,FALSE,TRUE,13,TRUE,0.11027071168296,FALSE,"Use with caution"
"Nkhotakota Boma","Malawi","women_b12",0.389,FALSE,TRUE,6,TRUE,0.156393078251882,FALSE,"Use with caution"
"Nsanje Boma","Malawi","women_b12",0.395,FALSE,TRUE,6,TRUE,0.119706283701117,FALSE,"Use with caution"
"Nyika N.P. - Chitipa","Malawi","women_b12",1.092,TRUE,TRUE,4,TRUE,0.11396724514884,FALSE,"Do not rely"
"Rumphi Boma","Malawi","women_b12",0.332,FALSE,TRUE,18,FALSE,0.118343589364221,FALSE,"OK to use"
"SC Chapinduka","Malawi","women_b12",0.659,FALSE,TRUE,8,TRUE,0.118343589364221,FALSE,"Use with caution"
"SC Chilooko","Malawi","women_b12",0.324,FALSE,TRUE,7,TRUE,0.150047849154703,FALSE,"Use with caution"
"SC Chowe","Malawi","women_b12",0.146,FALSE,TRUE,8,TRUE,0.119596429851783,FALSE,"Use with caution"
"SC Dambe","Malawi","women_b12",0.366,FALSE,TRUE,12,TRUE,0.209968844458511,TRUE,"Do not rely"
"SC Goodson Ganya","Malawi","women_b12",0.149,FALSE,TRUE,11,TRUE,0.119596413688527,FALSE,"Use with caution"
"SC Juma","Malawi","women_b12",0.966,TRUE,TRUE,5,TRUE,0.130747597451666,FALSE,"Do not rely"
"SC Kachulu","Malawi","women_b12",1.59,TRUE,TRUE,6,TRUE,0.123053880453029,FALSE,"Do not rely"
"SC Kambwiri","Malawi","women_b12",0.314,FALSE,TRUE,6,TRUE,0.147999796841914,FALSE,"Use with caution"
"SC Kawamba","Malawi","women_b12",0.356,FALSE,TRUE,9,TRUE,0.204314701837449,TRUE,"Do not rely"
"SC Kayembe","Malawi","women_b12",0.372,FALSE,TRUE,7,TRUE,0.151628725742868,FALSE,"Use with caution"
"SC Makwangwala","Malawi","women_b12",0.194,FALSE,TRUE,11,TRUE,0.105805500660628,FALSE,"Use with caution"
"SC Malanda","Malawi","women_b12",0.531,FALSE,TRUE,5,TRUE,0.105497242742076,FALSE,"Use with caution"
"SC Mbawela","Malawi","women_b12",0.922,FALSE,TRUE,13,TRUE,0.120108523377302,FALSE,"Use with caution"
"SC Mbenje","Malawi","women_b12",0.389,FALSE,TRUE,9,TRUE,0.119577014821848,FALSE,"Use with caution"
"SC Mbiza","Malawi","women_b12",0.933,FALSE,TRUE,8,TRUE,0.12554158922043,FALSE,"Use with caution"
"SC Mduwa","Malawi","women_b12",0.352,FALSE,TRUE,6,TRUE,0.180528432091065,FALSE,"Use with caution"
"SC Mkukula","Malawi","women_b12",0.356,FALSE,TRUE,11,TRUE,0.147999796841914,FALSE,"Use with caution"
"SC Mponela","Malawi","women_b12",0.383,FALSE,TRUE,9,TRUE,0.157518009378908,FALSE,"Use with caution"
"SC Mwankhunikira","Malawi","women_b12",0.499,FALSE,TRUE,7,TRUE,0.104985422229255,FALSE,"Use with caution"
"SC Nthondo","Malawi","women_b12",0.314,FALSE,TRUE,8,TRUE,0.155387024622923,FALSE,"Use with caution"
"TA Bvumbwe","Malawi","women_b12",0.917,FALSE,TRUE,16,FALSE,0.13353443553748,FALSE,"Use with caution"
"TA Chikulamayembe","Malawi","women_b12",0.323,FALSE,TRUE,15,FALSE,0.109852472867282,FALSE,"OK to use"
"TA Chindi","Malawi","women_b12",0.319,FALSE,TRUE,17,FALSE,0.187084773203064,TRUE,"Use with caution"
"TA Chiseka","Malawi","women_b12",0.317,FALSE,TRUE,9,TRUE,0.108976884055455,FALSE,"Use with caution"
"TA Dzoole","Malawi","women_b12",0.39,FALSE,TRUE,8,TRUE,0.150047849154703,FALSE,"Use with caution"
"TA Fukamapiri","Malawi","women_b12",0.585,FALSE,TRUE,5,TRUE,0.125812850552468,FALSE,"Use with caution"
"TA Kabudula","Malawi","women_b12",0.377,FALSE,TRUE,9,TRUE,0.152434490248006,FALSE,"Use with caution"
"TA Kabunduli","Malawi","women_b12",0.98,TRUE,TRUE,6,TRUE,0.106095533340367,FALSE,"Do not rely"
"TA Kadewere","Malawi","women_b12",0.946,FALSE,TRUE,9,TRUE,0.13353443553748,FALSE,"Use with caution"
"TA Kalembo","Malawi","women_b12",0.196,FALSE,TRUE,5,TRUE,0.104985422229255,FALSE,"Use with caution"
"TA Kaluluma","Malawi","women_b12",0.333,FALSE,TRUE,10,TRUE,0.120156873213446,FALSE,"Use with caution"
"TA Kalumo","Malawi","women_b12",0.356,FALSE,TRUE,8,TRUE,0.157191835902116,FALSE,"Use with caution"
"TA Kanyenda","Malawi","women_b12",0.32,FALSE,TRUE,9,TRUE,0.12754161692932,FALSE,"Use with caution"
"TA Kaphuka","Malawi","women_b12",0.32,FALSE,TRUE,6,TRUE,0.110701765071598,FALSE,"Use with caution"
"TA Karonga","Malawi","women_b12",0.182,FALSE,TRUE,7,TRUE,0.176455730984815,FALSE,"Use with caution"
"TA Kasisi","Malawi","women_b12",0.915,FALSE,TRUE,7,TRUE,0.130747598403497,FALSE,"Use with caution"
"TA Kawinga","Malawi","women_b12",0.317,FALSE,TRUE,8,TRUE,0.112136684226605,FALSE,"Use with caution"
"TA Khombedza","Malawi","women_b12",0.376,FALSE,TRUE,3,TRUE,0.117393799888633,FALSE,"Use with caution"
"TA Khongoni","Malawi","women_b12",0.354,FALSE,TRUE,6,TRUE,0.174738824446762,FALSE,"Use with caution"
"TA Kilupula","Malawi","women_b12",0.318,FALSE,TRUE,11,TRUE,0.118969218601501,FALSE,"Use with caution"
"TA Kuntaja","Malawi","women_b12",0.925,FALSE,TRUE,2,TRUE,0.130747595891077,FALSE,"Use with caution"
"TA Kyungu","Malawi","women_b12",0.315,FALSE,TRUE,22,FALSE,0.110129143660096,FALSE,"OK to use"
"TA Lundu","Malawi","women_b12",0.919,FALSE,TRUE,10,TRUE,0.12486801685734,FALSE,"Use with caution"
"TA M'Mbelwa","Malawi","women_b12",0.336,FALSE,TRUE,8,TRUE,0.132741812504093,FALSE,"Use with caution"
"TA Mabuka","Malawi","women_b12",0.938,FALSE,TRUE,22,FALSE,0.113232202902247,FALSE,"Use with caution"
"TA Mabulabo","Malawi","women_b12",0.322,FALSE,TRUE,6,TRUE,0.125813212620102,FALSE,"Use with caution"
"TA Maganga","Malawi","women_b12",0.248,FALSE,TRUE,11,TRUE,0.111549944707292,FALSE,"Use with caution"
"TA Malemia","Malawi","women_b12",0.654,FALSE,TRUE,11,TRUE,0.125020818744047,FALSE,"Use with caution"
"TA Malenga Chanzi","Malawi","women_b12",0.339,FALSE,TRUE,6,TRUE,0.112120462115295,FALSE,"Use with caution"
"TA Mkhumba","Malawi","women_b12",0.921,FALSE,TRUE,25,FALSE,0.112565469347187,FALSE,"Use with caution"
"TA Mlonyeni","Malawi","women_b12",0.347,FALSE,TRUE,9,TRUE,0.196737783279598,TRUE,"Do not rely"
"TA Mpama","Malawi","women_b12",0.931,FALSE,TRUE,8,TRUE,0.130747598403497,FALSE,"Use with caution"
