k_sentinel,replicate,n_held,rmse_pp,mae_pp,shift_logit,outcome,country,analysis_profile
3,5,72,4.4841361208443145,1.6993064291265025,-3.4163122921214164,women_vitA,Ghana,full
3,6,72,4.521336693998777,1.690846325287848,-5.295219040747202,women_vitA,Ghana,full
3,7,72,4.522391893333939,1.6892740228851173,-5.521017255060767,women_vitA,Ghana,full
3,8,72,4.521730042613288,1.6902384051689,-5.373605742733107,women_vitA,Ghana,full
3,9,72,4.0657132839556755,1.903044805496086,-1.2462445255344867,women_vitA,Ghana,full
3,10,72,4.384892714834017,1.6220436444797637,-3.3364773953937186,women_vitA,Ghana,full
3,11,72,4.521786338554176,1.6901628397801283,-5.385330213128519,women_vitA,Ghana,full
3,12,72,4.522870756876544,1.688578356977474,-5.6430079048187505,women_vitA,Ghana,full
3,13,72,4.522102787188565,1.6897039806107357,-5.4539427061996175,women_vitA,Ghana,full
3,14,72,4.52261588104909,1.6889391323025356,-5.5762490601393235,women_vitA,Ghana,full
3,15,72,4.323298749993883,1.62105173528104,-3.001058360849612,women_vitA,Ghana,full
3,16,72,3.807556084382514,1.4893500240861803,-2.8841928627198894,women_vitA,Ghana,full
3,17,72,4.186573918265743,1.5908988838032183,-2.80300172975703,women_vitA,Ghana,full
3,18,72,4.520954725507513,1.691408215091828,-5.224558007247016,women_vitA,Ghana,full
3,19,72,4.521525959438448,1.6905664930097426,-5.332161922417865,women_vitA,Ghana,full
