"Admin2","country","outcome","direct_prev","direct_se","partial_pooled_prev","insample_pooled_prev","loao_used_fh","estimate_type","method","ml_prev"
"TA Mwabulambya","Malawi","child_zinc",0.4286,0,0.5854,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.591458197224901
"TA Mwadzama","Malawi","child_zinc",0.5789,0,0.5845,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.641805363538156
"TA Mwase","Malawi","child_zinc",0.6667,0,0.5837,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.573874169996259
"TA Mwenemisuku","Malawi","child_zinc",0.5107,0.1347,0.5855,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.685912881070809
"TA Mwenewenya","Malawi","child_zinc",0.6667,0,0.5833,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.532170014275639
"TA Nankumba","Malawi","child_zinc",0.3125,0,0.5885,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.648739542091322
"TA Nchema","Malawi","child_zinc",0.9231,0,0.6896,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.593694133263624
"TA Nchilamwela","Malawi","child_zinc",0,0,0.585,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.60380491346683
"TA Ndamera","Malawi","child_zinc",0.6,0,0.5843,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.426213609171797
"TA Ngozi","Malawi","child_zinc",0.759,0.012,0.5816,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.352745366139468
"TA Njolomole","Malawi","child_zinc",0.0667,0,0.5917,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.716491249939617
"TA Nsamala","Malawi","child_zinc",0.8333,0,0.583,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.600212977839756
"TA Nthache","Malawi","child_zinc",0.5,0,0.5849,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.409546841239638
"TA Pemba","Malawi","child_zinc",0.6875,0,0.5829,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.548589240096263
"TA Phambala","Malawi","child_zinc",0.7692,0,0.5822,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.588244950307152
"TA Santhe","Malawi","child_zinc",0.4,0,0.5861,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.592358892602289
"TA Symon","Malawi","child_zinc",0.4286,0,0.5854,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.794295657141691
"TA Tambala","Malawi","child_zinc",0.7778,0,0.5812,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 82/87 folds grand-mean fallback",0.625423350660416
