country,outcome,Admin2,prevalence,se,threshold,severity_label,p_exceeds,source_document,verified_against_source,basis
Ghana,child_vitA,Dormaa West,0.0625,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Effia Kwesimintsim,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Ellembelle,0.16666666666666666,1.7347234759768052e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Ga East,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Gushegu,0.30000000000000004,6.245004513516513e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Ho Municipal,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Jirapa,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Jomoro,0.25,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Kasena Nankana East,0.09090909090909091,0.011887519871538455,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Kintampo North,0.2105263157894737,4.857225732735062e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Kpandai,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Kumasi,0.08333333333333333,0.05993291268567301,0.02,mild public health problem,0.9715525203443571,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Kwadaso,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Kwahu Afram Plains North,0.15370196694191057,0.03614831984697139,0.02,mild public health problem,0.9999999999999982,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,La-Dade-Kotopon,0.15384615384615385,3.4694469519536126e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Lambussie-Karni,0.14285714285714288,1.7347234759768052e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Mfantseman,0.3333333333333333,5.55111512312578e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Mpohor,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Nanumba South,0.09090909090909091,3.4694469519536126e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Nkwanta South,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,North East Gonja,0.18181818181818182,2.0816681711721707e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Obuasi,0.11764705882352941,8.673617379884026e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Prestea-Huni Valley,0.05555555555555555,8.673617379884032e-19,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sagnerigu,0.15000000000000002,0.11866716711763259,0.02,mild public health problem,0.989769604122668,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Savelugu,0.3529411764705882,1.387778780781445e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sawla-Tuna-Kalba,0.2777777777777778,3.4694469519536126e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sefwi-Akontombra,0.052631578947368425,2.5153490401663718e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sekyere Kumawu,0.25,2.77555756156289e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sekyere South,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sene West,0.14285714285714285,2.428612866367531e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sissala East,0.1764705882352941,1.387778780781445e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,South Tongu,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Sunyani West,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Talensi,0.38461538461538464,4.1633363423443413e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Tamale,0.36,2.0816681711721707e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Tano North,0.11627906976744186,0.02255992819320088,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Tatale Sanguli,0.16,2.6020852139652113e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Techiman,0.07692307692307691,6.938893903907225e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Tema West,0.09999999999999999,2.77555756156289e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Tolon,0.375,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Twifo-Atti-Morkwa,0.125,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Twifo-Hemang-Lower Denkyira,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Wa East,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Wa Municipal,0.25,0.08989936902850953,0.02,mild public health problem,0.9999999971562671,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Weija Gbawe,0.1276595744680851,0.05535922254215709,0.02,mild public health problem,0.9999629835711343,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Wenchi,0.09090909090909091,1.387778780781445e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,West Mamprusi,0.34782608695652173,1.0408340855860853e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Ghana,child_vitA,Yunyoo-Nasuan,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
